periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
02/2025;qtd_aprovada;"260790 JABOATAO DOS GUARARAPES";161717;893;5418;180916;1086;11297;6839;353;17;-;305;-;6217;-;-;6749;180176;4067;4097;-;5028;-;2874;465;3;-;611;-;129;553;-;-;40;26;-;-;-;-;822;-;-;-;59;-;-;-;-;-;-;-;180;118;-;-;-;-;-;-;-;581055
02/2025;qtd_aprovada;"260795 JAQUEIRA";-;-;-;-;-;159;35;-;-;-;-;-;125;-;-;101;3030;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3450
02/2025;qtd_aprovada;"260800 JATAUBA";95;466;389;2331;-;341;112;-;-;-;28;-;86;-;-;75;6818;550;-;-;-;-;-;-;-;-;479;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;310;-;-;-;-;-;12106
02/2025;qtd_aprovada;"260805 JATOBA";231;16;1;1956;-;-;86;-;-;-;-;-;-;-;-;235;172;72;-;-;-;-;84;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;2939
02/2025;qtd_aprovada;"260810 JOAO ALFREDO";288;27;-;2534;-;137;45;-;-;-;-;-;107;-;-;278;7314;840;-;-;-;-;173;288;-;-;25;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;5;-;-;941;-;-;-;-;-;13030
02/2025;qtd_aprovada;"260820 JOAQUIM NABUCO";-;138;-;-;-;-;-;-;-;-;-;-;-;-;-;509;2247;154;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3048
02/2025;qtd_aprovada;"260825 JUCATI";-;27;-;2811;-;110;120;-;-;-;-;-;37;-;-;1179;5211;109;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;9640
02/2025;qtd_aprovada;"260830 JUPI";116;-;-;493;-;473;-;-;-;-;-;-;100;-;-;20;3548;-;-;-;-;-;136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;4960
02/2025;qtd_aprovada;"260840 JUREMA";261;-;-;-;-;-;-;-;-;-;-;-;-;-;-;637;8319;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9244
02/2025;qtd_aprovada;"260845 LAGOA DO CARRO";108;59;2;-;-;-;-;-;-;-;-;-;-;-;-;656;10506;390;-;-;-;-;60;-;-;-;165;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11963
02/2025;qtd_aprovada;"260850 LAGOA DE ITAENGA";133;-;11;438;-;-;74;-;-;-;-;-;82;-;-;863;10879;600;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;197;-;-;-;-;-;13285
02/2025;qtd_aprovada;"260860 LAGOA DO OURO";55;-;10;3218;-;265;12;-;-;-;30;-;64;-;-;381;5138;448;-;-;-;-;435;-;-;-;22;-;1;-;-;-;-;-;-;-;-;-;78;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;10192
02/2025;qtd_aprovada;"260870 LAGOA DOS GATOS";2676;120;-;436;-;-;-;-;-;-;-;-;-;-;-;153;2380;582;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6380
02/2025;qtd_aprovada;"260875 LAGOA GRANDE";-;-;442;1553;-;489;73;-;-;-;-;-;10;-;-;442;6328;-;1;-;-;-;-;-;-;-;121;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;9484
02/2025;qtd_aprovada;"260880 LAJEDO";-;37;44;1982;-;593;144;-;-;-;-;-;143;-;-;1177;27236;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31389
02/2025;qtd_aprovada;"260890 LIMOEIRO";989;133;3263;59628;1614;2477;1772;116;-;-;223;-;5372;-;-;965;33865;3079;717;-;-;-;1166;236;-;-;230;-;107;12;-;-;-;1;-;-;-;-;299;48;-;-;-;-;-;-;-;-;-;-;80;-;-;387;-;-;-;-;-;116779
02/2025;qtd_aprovada;"260900 MACAPARANA";1324;25;-;2271;-;98;97;-;-;-;-;-;79;-;-;227;6738;664;-;-;-;-;36;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;219;-;-;-;-;-;11814
02/2025;qtd_aprovada;"260910 MACHADOS";2474;23;-;1330;-;-;48;-;-;-;-;-;15;-;-;87;6663;684;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;599;-;-;-;-;-;11925
02/2025;qtd_aprovada;"260915 MANARI";3010;81;84;1231;-;245;165;-;-;-;-;-;26;-;72;691;6156;-;-;-;-;-;-;-;-;-;85;-;21;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;268;-;-;-;-;-;12139
02/2025;qtd_aprovada;"260920 MARAIAL";87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;143;7100;339;-;-;-;-;-;235;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;204;-;-;-;-;-;8124
02/2025;qtd_aprovada;"260930 MIRANDIBA";-;-;-;1352;-;-;-;-;-;-;-;-;65;-;-;1330;6240;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;1266;-;-;-;-;-;10283
02/2025;qtd_aprovada;"260940 MORENO";7652;144;12;28134;293;718;53;-;-;-;27;-;86;-;-;530;18797;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56473
02/2025;qtd_aprovada;"260950 NAZARE DA MATA";5886;17;15;7666;-;734;157;-;-;-;13;-;525;-;-;235;25896;562;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;252;-;-;-;-;-;41975
02/2025;qtd_aprovada;"260960 OLINDA";3141;1270;1584;95723;961;5531;1309;-;33;-;-;-;8225;-;-;4318;133041;1351;2116;-;1606;3;1112;347;-;-;226;-;113;112;-;-;9;-;-;-;-;-;391;-;-;-;27;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;262589
02/2025;qtd_aprovada;"260970 OROBO";-;53;-;6313;-;498;300;-;-;-;-;-;96;-;-;400;6388;274;-;-;-;-;-;-;-;-;51;-;1;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;14402
02/2025;qtd_aprovada;"260980 OROCO";-;29;-;1006;-;-;94;-;-;-;-;-;-;-;-;394;4106;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3829;-;-;-;-;-;9503
02/2025;qtd_aprovada;"260990 OURICURI";43;82;11;8985;9;810;374;697;58;-;8;-;479;-;2;140;12225;263;123;-;-;33;130;2;-;-;97;-;-;-;-;2;1;11;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6088;-;-;-;-;-;30733
02/2025;qtd_aprovada;"261000 PALMARES";427;98;32;50711;-;2801;751;702;330;-;103;-;1201;-;-;296;34964;1936;49;-;3492;404;831;-;-;-;43;-;8;-;-;1;356;-;-;-;-;-;142;-;-;-;23;-;-;-;-;-;-;-;36;27;-;-;-;-;-;-;-;99764
02/2025;qtd_aprovada;"261010 PALMEIRINA";-;7;69;1666;-;-;84;-;-;-;-;-;-;-;-;148;1769;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3743
02/2025;qtd_aprovada;"261020 PANELAS";4701;322;27;383;-;36;113;-;-;-;-;-;26;-;-;543;9694;457;1;-;-;-;175;-;-;-;56;-;6;-;-;-;-;-;-;-;-;-;82;6;-;-;-;-;-;-;-;-;-;-;58;-;-;-;-;-;-;-;-;16686
02/2025;qtd_aprovada;"261030 PARANATAMA";51;29;201;3097;-;30;164;-;-;-;-;-;23;-;-;203;4985;113;-;-;-;-;110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;9032
02/2025;qtd_aprovada;"261040 PARNAMIRIM";-;4459;-;-;-;-;38;-;-;-;-;-;33;-;-;673;6299;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11513
02/2025;qtd_aprovada;"261050 PASSIRA";-;23;1;2331;-;-;-;-;-;-;-;-;-;-;-;25;3722;118;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65;-;-;297;-;-;-;-;-;6593
02/2025;qtd_aprovada;"261060 PAUDALHO";2897;48;2769;26721;-;150;954;-;-;-;-;-;984;-;-;5285;23674;2172;8;-;-;-;993;-;-;-;10;-;7;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;80;-;-;-;-;-;-;-;-;66780
02/2025;qtd_aprovada;"261070 PAULISTA";41429;717;1207;88396;212;4920;1092;651;46;-;25;-;2547;-;-;2322;57521;5597;85;-;3250;2;643;60;-;-;481;-;16;43;-;2;42;7;-;-;-;-;30;-;-;25;23;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;211421
02/2025;qtd_aprovada;"261080 PEDRA";4277;102;-;1012;-;331;87;-;-;-;-;-;18;-;-;532;6162;778;-;-;-;-;128;-;-;-;89;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;13556
02/2025;qtd_aprovada;"261090 PESQUEIRA";9341;1767;66;9942;-;1230;182;-;-;-;-;-;199;-;-;1704;37435;590;61;-;-;8;-;2;-;-;23;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;4474;-;-;-;-;-;67069
02/2025;qtd_aprovada;"261100 PETROLANDIA";220;210;302;12071;-;798;226;26;-;-;-;-;157;22;-;3278;19810;457;2;-;-;31;409;222;-;-;34;-;-;-;22;-;-;9;-;-;-;-;166;-;-;-;-;-;-;-;-;-;-;-;30;-;-;26587;-;-;-;-;-;65089
02/2025;qtd_aprovada;"261110 PETROLINA";1634;4;5798;157697;529;5084;3188;3065;630;96;328;1;6039;-;175;2356;105892;1541;310;2004;1575;22;1591;227;-;-;775;-;48;339;-;43;95;3;-;-;-;-;540;10;-;2;12;-;-;-;-;-;-;-;155;19;-;8723;-;-;-;-;-;310550
02/2025;qtd_aprovada;"261120 POCAO";-;86;378;2477;-;-;97;-;-;-;-;-;5;-;-;3242;16618;285;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;376;-;-;-;-;-;23633
02/2025;qtd_aprovada;"261130 POMBOS";-;29;-;690;-;88;71;-;-;-;-;-;107;-;-;453;8234;57;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;161;-;-;-;-;-;9923
02/2025;qtd_aprovada;"261140 PRIMAVERA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
02/2025;qtd_aprovada;"261150 QUIPAPA";356;-;37;1818;-;-;124;-;-;-;-;-;113;-;-;760;6687;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;246;-;-;-;-;-;10187
02/2025;qtd_aprovada;"261153 QUIXABA";331;111;20;1493;-;83;158;-;-;-;-;-;99;-;-;226;4753;304;-;-;-;-;45;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5383;-;-;-;-;-;13013
02/2025;qtd_aprovada;"261160 RECIFE";21707;2297;16655;1265814;16456;44709;40379;17038;6652;1835;3245;334;237869;60467;912;16998;1383051;53835;15611;12785;26476;31926;7848;1863;-;-;6566;2170;639;7265;232;226;142;77;1;-;11;1425;926;80;-;2490;264;4227;36;57;28;2620;-;3735302;25741;326;-;-;1;27;10;3;25;7077679
02/2025;qtd_aprovada;"261170 RIACHO DAS ALMAS";12;-;-;2912;-;117;-;-;-;-;-;-;353;-;-;218;6002;162;-;-;-;-;17;94;-;-;27;-;17;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9947
02/2025;qtd_aprovada;"261180 RIBEIRAO";26;53;-;1192;-;-;-;-;-;-;-;-;-;-;-;668;8465;956;-;-;-;-;154;-;-;-;7;-;7;-;-;-;-;-;-;-;-;-;169;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11697
02/2025;qtd_aprovada;"261190 RIO FORMOSO";-;127;-;-;-;424;-;-;-;-;-;-;430;-;-;1576;15715;14;-;-;-;-;-;-;-;-;506;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18792
02/2025;qtd_aprovada;"261200 SAIRE";1632;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1233;6009;161;-;-;-;-;106;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;885;-;-;-;-;-;10033
02/2025;qtd_aprovada;"261210 SALGADINHO";-;18;-;-;-;-;137;-;-;-;-;-;-;-;-;6;585;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;766
02/2025;qtd_aprovada;"261220 SALGUEIRO";10;77;11;15476;-;5575;910;37;-;-;135;-;9901;-;-;616;19392;413;281;-;1672;8;39;-;-;-;267;-;8;214;-;13;12;6;-;-;-;-;12;2;-;-;6;-;-;-;-;-;-;-;8;18;-;40000;-;-;-;-;-;95119
02/2025;qtd_aprovada;"261230 SALOA";4;-;-;2626;-;300;205;-;-;-;18;-;-;-;-;49;7516;378;-;-;-;-;116;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;11334
02/2025;qtd_aprovada;"261240 SANHARO";4346;97;22;4418;-;394;229;-;-;-;-;-;174;-;-;508;10186;237;-;-;-;-;156;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;12;-;-;397;-;-;-;-;-;21252
02/2025;qtd_aprovada;"261245 SANTA CRUZ";-;24;-;1346;-;252;132;-;-;-;-;-;-;-;-;122;6060;95;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;39;-;-;4264;-;-;-;-;-;12401
02/2025;qtd_aprovada;"261247 SANTA CRUZ DA BAIXA VERDE";8376;-;1;721;-;222;46;-;-;-;-;-;3;-;32;480;4570;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;533;-;-;-;-;-;15002
02/2025;qtd_aprovada;"261250 SANTA CRUZ DO CAPIBARIBE";24401;342;671;12458;343;2647;174;84;-;-;-;-;58;-;12;1880;51023;2476;-;-;-;-;271;-;-;-;27;-;-;39;-;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;77;-;-;1166;-;-;-;-;-;98226
02/2025;qtd_aprovada;"261255 SANTA FILOMENA";506;62;-;-;-;-;109;-;-;-;-;-;10;-;-;17;1361;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;2084
02/2025;qtd_aprovada;"261260 SANTA MARIA DA BOA VISTA";9574;219;-;-;-;126;105;-;-;-;-;-;39;-;-;1169;8342;285;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;1519;-;-;-;-;-;21430
02/2025;qtd_aprovada;"261270 SANTA MARIA DO CAMBUCA";40;86;-;8029;-;-;-;-;-;-;-;-;-;-;-;468;5965;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;333;-;-;-;-;-;14921
02/2025;qtd_aprovada;"261280 SANTA TEREZINHA";-;-;25;-;-;249;126;-;-;-;-;-;-;-;-;357;3718;-;-;-;-;-;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4555
02/2025;qtd_aprovada;"261290 SAO BENEDITO DO SUL";-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;166;4188;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;4397
02/2025;qtd_aprovada;"261300 SAO BENTO DO UNA";10;222;38;3793;142;313;406;-;-;-;-;-;153;-;-;1486;30778;367;-;-;-;-;45;-;-;-;929;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1688;-;-;-;-;-;40379
02/2025;qtd_aprovada;"261310 SAO CAITANO";6834;1449;1;9178;-;560;274;-;-;-;-;-;269;-;-;898;20437;1006;-;-;-;-;15;9;-;-;45;-;12;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;155;-;-;-;-;-;41175
02/2025;qtd_aprovada;"261320 SAO JOAO";28;11;574;7396;-;130;161;-;-;-;-;-;-;-;-;65;9657;373;-;-;-;-;390;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18908
02/2025;qtd_aprovada;"261330 SAO JOAQUIM DO MONTE";7523;1625;-;75;-;595;207;-;-;-;-;-;60;-;-;940;17589;207;-;-;-;-;154;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;29037
02/2025;qtd_aprovada;"261340 SAO JOSE DA COROA GRANDE";-;14;-;8239;-;-;-;-;-;-;-;-;-;-;-;3128;7746;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;466;-;-;-;-;-;19615
02/2025;qtd_aprovada;"261350 SAO JOSE DO BELMONTE";-;-;-;7126;-;-;-;-;-;-;-;-;127;-;-;856;9469;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;17652
02/2025;qtd_aprovada;"261360 SAO JOSE DO EGITO";-;17;653;4392;-;769;264;457;-;-;-;-;356;-;-;659;18518;-;5;-;-;-;58;-;-;-;52;-;7;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;21;-;-;14912;-;-;-;-;-;41181
02/2025;qtd_aprovada;"261370 SAO LOURENCO DA MATA";623;136;2876;34201;-;3616;725;-;-;-;-;-;486;-;-;1510;44636;961;1;-;-;-;-;-;-;-;487;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;90322
02/2025;qtd_aprovada;"261380 SAO VICENTE FERRER";1356;31;-;4351;-;631;16;-;-;-;-;-;36;-;-;659;4720;351;-;-;-;-;97;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;38;-;-;269;-;-;-;-;-;12570
02/2025;qtd_aprovada;"261390 SERRA TALHADA";319;585;268;39736;530;2462;1680;571;74;-;312;-;18409;-;-;3560;36709;8650;14;-;1643;-;716;90;-;-;430;-;-;644;-;3;-;7;-;-;-;-;166;-;-;2;13;-;-;-;-;-;-;-;80;6;-;2826;-;-;-;-;-;120505
02/2025;qtd_aprovada;"261400 SERRITA";30;-;-;2276;99;-;137;-;-;-;-;-;102;-;-;-;3198;-;-;-;-;-;-;-;-;-;19;-;6;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;71;-;-;90;-;-;-;-;-;6033
02/2025;qtd_aprovada;"261410 SERTANIA";82;71;34;3753;761;603;65;-;-;-;-;-;523;-;-;571;11303;439;-;-;-;6;684;-;-;-;236;-;2;-;-;-;-;2;-;-;-;-;682;-;-;-;-;-;-;-;-;-;-;-;68;-;-;5643;-;-;-;-;-;25528
02/2025;qtd_aprovada;"261420 SIRINHAEM";6;40;-;-;-;614;-;-;-;-;-;-;-;-;-;81;11618;58;-;-;-;-;50;-;-;-;90;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12592
02/2025;qtd_aprovada;"261430 MOREILANDIA";359;-;-;877;-;192;-;-;-;-;-;-;125;-;-;399;8166;172;-;-;-;-;-;-;-;-;182;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1157;-;-;-;-;-;11629
02/2025;qtd_aprovada;"261440 SOLIDAO";10;-;1634;1630;-;96;-;-;-;-;-;-;8;-;-;432;4509;218;-;-;-;-;204;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;8798
02/2025;qtd_aprovada;"261450 SURUBIM";1;110;56;569;346;2045;2;129;-;-;28;-;219;-;-;247;29248;-;-;-;-;-;-;-;-;-;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;33114
02/2025;qtd_aprovada;"261460 TABIRA";28;104;-;11153;-;1329;-;-;-;-;-;-;151;-;-;88;40344;-;45;-;-;-;6;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16766;-;-;-;-;-;70130
02/2025;qtd_aprovada;"261470 TACAIMBO";4909;103;-;-;-;-;72;-;-;-;-;-;-;-;-;117;918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6119
02/2025;qtd_aprovada;"261480 TACARATU";-;98;783;3981;-;262;235;-;-;-;-;-;226;-;-;606;14373;106;14;-;-;-;88;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45;-;-;5784;-;-;-;-;-;26605
02/2025;qtd_aprovada;"261485 TAMANDARE";4940;57;-;-;-;319;-;-;-;-;-;-;58;-;-;518;17213;-;130;-;-;-;-;-;-;-;56;-;5;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;562;-;-;-;-;-;23865
02/2025;qtd_aprovada;"261500 TAQUARITINGA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;118;-;-;93;8829;370;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;573;-;-;-;-;-;9983
02/2025;qtd_aprovada;"261510 TEREZINHA";370;-;5;8;-;-;-;-;-;-;-;-;15;-;-;305;3748;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;59;-;-;-;-;-;4531
02/2025;qtd_aprovada;"261520 TERRA NOVA";2648;41;-;2536;-;38;-;-;-;-;19;-;10;-;-;90;2504;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;311;-;-;-;-;-;8209
