periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
01/2025;valor_aprovado;"221110 UNIAO";-;-;-;450,00;-;3820,02;7260,55;-;-;-;-;-;700,40;-;-;-;31475,70;13257,98;-;-;-;-;448,22;-;2136,84;-;-;-;298,60;-;-;-;-;-;-;-;962,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60810,37
01/2025;valor_aprovado;"221120 URUCUI";-;-;-;21593,73;-;3488,47;1210,00;-;-;-;-;-;164,80;-;-;-;39766,96;6086,00;-;-;-;-;-;-;1174,88;-;-;-;447,90;-;-;45,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;73977,98
01/2025;valor_aprovado;"221130 VALENCA DO PIAUI";-;-;-;4859,62;1371,72;4771,03;7788,00;-;-;-;-;-;324,45;-;-;1,00;50948,62;3881,10;-;-;-;-;-;-;118,40;-;-;-;1911,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;82724,98
01/2025;valor_aprovado;"221135 VARZEA BRANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4725,00
01/2025;valor_aprovado;"221140 VARZEA GRANDE";-;-;-;751,98;-;-;-;-;-;-;-;-;-;-;-;-;162,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;-;-;-;-;-;-;9689,09
01/2025;valor_aprovado;"221150 VERA MENDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
01/2025;valor_aprovado;"221160 VILA NOVA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2025;valor_aprovado;"221170 WALL FERRAZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
01/2025;valor_aprovado;" MUNICIPIO IGNORADO - CE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2025;valor_aprovado;"230010 ABAIARA";-;-;-;2293,42;-;-;-;-;-;-;-;-;108,15;-;-;24,00;10420,08;23,35;-;-;-;-;7,44;-;74,76;-;50,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13001,87
01/2025;valor_aprovado;"230015 ACARAPE";-;-;-;-;-;-;-;-;-;-;-;-;607,70;-;-;-;30538,80;373,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31520,10
01/2025;valor_aprovado;"230020 ACARAU";426,60;-;-;8799,87;-;26132,79;3029,40;-;-;-;-;-;915,80;-;-;67,00;88368,89;615,84;-;-;-;-;1034,02;-;466,72;-;76,24;-;-;-;-;-;-;-;-;-;10151,94;-;-;-;-;-;-;-;-;-;-;30741,24;-;-;-;-;-;-;-;170826,35
01/2025;valor_aprovado;"230030 ACOPIARA";-;-;-;10397,33;4638,47;-;-;-;-;-;-;-;618,00;-;-;-;66823,20;1896,02;-;-;-;-;178,77;627,76;3226,56;-;-;-;-;-;-;-;-;-;-;-;974,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89380,35
01/2025;valor_aprovado;"230040 AIUABA";-;-;-;-;-;-;-;-;-;-;-;-;61,80;-;-;-;2682,42;-;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9508,95;-;-;-;-;-;12264,43
01/2025;valor_aprovado;"230050 ALCANTARAS";-;-;-;-;-;-;1062,60;-;-;-;-;-;-;-;-;-;10215,26;611,54;-;-;-;-;-;-;-;-;101,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;16940,74
01/2025;valor_aprovado;"230060 ALTANEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9990,00;1372,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11362,98
01/2025;valor_aprovado;"230070 ALTO SANTO";-;-;-;7024,12;-;-;2860,55;-;-;-;-;-;25,75;-;-;-;18371,18;4839,06;-;-;-;-;62,00;-;305,52;-;5,63;-;179,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;39072,97
01/2025;valor_aprovado;"230075 AMONTADA";-;-;-;-;-;1898,81;1676,40;-;-;-;-;-;422,30;-;-;-;7260,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11258,07
01/2025;valor_aprovado;"230080 ANTONINA DO NORTE";-;-;-;1485,80;-;-;-;-;-;-;-;-;97,85;-;-;-;21620,02;834,76;-;-;-;-;-;-;2325,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26363,75
01/2025;valor_aprovado;"230090 APUIARES";-;-;-;-;-;-;-;-;-;-;-;-;10,30;-;-;-;24187,49;779,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24976,91
01/2025;valor_aprovado;"230100 AQUIRAZ";145,80;-;-;38938,10;-;13810,41;14317,60;-;-;-;1396,64;-;3137,36;-;-;14,00;194388,58;12881,49;-;-;-;-;-;-;7867,54;-;247,72;-;-;-;-;22,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;287167,86
01/2025;valor_aprovado;"230110 ARACATI";-;-;32,43;25323,47;-;20786,03;8089,40;16037,31;-;-;48,16;-;2923,88;-;-;13,00;97175,70;6272,99;1228,60;-;-;-;620,76;1050,27;3222,74;-;78,14;-;268,74;12,27;41,10;-;-;-;-;-;2094,72;-;-;-;-;-;-;-;-;-;-;20320,62;-;-;-;-;-;-;-;205640,33
01/2025;valor_aprovado;"230120 ARACOIABA";-;-;-;24177,95;-;-;2065,80;-;-;-;-;-;571,65;-;-;-;147708,83;-;14483,18;-;-;-;-;-;5149,64;-;26,42;-;-;12,27;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;194262,55
01/2025;valor_aprovado;"230125 ARARENDA";-;-;-;1321,41;-;-;-;-;-;-;-;-;-;-;-;-;2036,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3357,94
01/2025;valor_aprovado;"230130 ARARIPE";-;-;-;3694,52;-;597,19;-;-;-;-;-;-;293,55;-;-;-;26307,23;-;-;-;-;-;-;-;1370,40;-;101,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32364,23
01/2025;valor_aprovado;"230140 ARATUBA";-;-;-;2,73;-;-;-;-;-;-;-;-;494,40;-;-;-;38024,04;-;25,92;-;-;-;-;-;577,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;396,00;-;-;-;-;-;39520,41
01/2025;valor_aprovado;"230150 ARNEIROZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7960,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7960,00
01/2025;valor_aprovado;"230160 ASSARE";272,70;-;-;13133,38;-;-;3485,90;-;-;-;1155,84;-;719,15;-;-;105,00;18660,63;4249,20;-;-;-;-;5,80;-;2604,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;-;-;-;-;-;-;56542,04
01/2025;valor_aprovado;"230170 AURORA";-;-;-;4594,75;-;2977,18;-;-;-;-;-;-;-;-;-;-;22232,04;-;-;-;-;-;-;-;4885,26;-;135,12;-;328,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35152,81
01/2025;valor_aprovado;"230180 BAIXIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2025;valor_aprovado;"230185 BANABUIU";-;-;-;1167,84;-;2693,02;-;-;-;-;-;-;1648,81;-;-;73,00;35897,80;1000,29;262,91;-;-;-;-;-;6049,00;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;905,85;-;-;-;-;-;49721,04
01/2025;valor_aprovado;"230190 BARBALHA";837,40;-;9653,12;154323,30;29180,00;29612,08;67791,94;215256,83;-;36825,83;3465,94;179,46;44586,53;1073,52;-;7,00;311618,92;31517,14;5508,97;2151411,30;918291,24;239,30;926,79;12557,54;16474,08;-;190,57;-;179,16;103,39;966,50;-;-;-;-;-;4125,34;-;75,75;7972,50;-;-;-;8280,00;230,00;-;-;10575,00;2946,96;-;-;-;-;-;-;4076983,40
01/2025;valor_aprovado;"230195 BARREIRA";-;-;-;7330,34;829,56;-;-;-;-;-;-;-;262,65;-;-;-;15385,20;175,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23983,33
01/2025;valor_aprovado;"230200 BARRO";-;-;-;-;-;3018,20;-;-;-;-;-;-;427,45;-;-;-;69413,42;708,87;-;-;-;-;-;-;307,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158,40;-;-;-;-;-;74034,32
01/2025;valor_aprovado;"230205 BARROQUINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13958,25;-;-;-;-;-;-;-;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;19386,40
01/2025;valor_aprovado;"230210 BATURITE";75,60;-;500,74;36460,84;-;11993,51;9233,95;-;-;-;-;-;4779,43;-;-;12,00;96381,66;-;1257,44;-;538779,50;-;6547,07;11,26;2893,20;-;5,63;19434,28;-;-;-;-;-;-;-;-;2003,27;-;-;17297,08;-;-;-;-;-;-;-;27722,08;2378,80;-;-;-;-;-;-;777767,34
01/2025;valor_aprovado;"230220 BEBERIBE";8,10;-;-;11872,55;-;10438,38;1258,40;-;-;-;235,70;-;2585,30;-;-;5,00;88027,35;3361,31;-;-;-;-;-;-;1829,36;-;26,42;-;418,04;-;-;-;-;-;-;-;68,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120134,07
01/2025;valor_aprovado;"230230 BELA CRUZ";13,50;-;18,33;2822,13;-;2199,79;2347,40;-;-;-;424,26;-;793,73;-;-;2,00;27980,31;3501,56;-;-;-;-;-;-;1222,48;-;107,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41432,90
01/2025;valor_aprovado;"230240 BOA VIAGEM";-;-;-;-;-;10196,80;10962,05;60963,26;-;-;-;-;1030,00;-;-;94,00;89584,30;2029,08;-;-;-;-;-;-;1049,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;836,55;-;-;-;-;-;176745,28
01/2025;valor_aprovado;"230250 BREJO SANTO";1717,20;-;5583,12;79552,28;15223,58;27231,10;22634,49;18769,19;6718,75;-;6083,66;-;15541,56;-;-;-;227121,65;25488,69;410,06;-;-;-;2794,87;1498,06;4324,64;-;689,83;36633,55;1015,24;-;-;-;-;-;-;-;559,78;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;505441,30
01/2025;valor_aprovado;"230260 CAMOCIM";70,20;-;-;44430,26;5157,67;25200,23;6375,05;-;-;-;2070,88;-;13949,86;-;-;1,00;124040,48;15203,64;-;-;-;-;5448,31;-;299,00;-;446,89;29478,47;-;-;-;-;-;-;15,79;-;3986,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;276173,79
01/2025;valor_aprovado;"230270 CAMPOS SALES";-;-;47,46;7077,72;-;7576,98;7412,35;-;-;-;-;-;3,38;-;-;-;102681,81;244,89;-;-;-;-;-;-;535,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125580,41
01/2025;valor_aprovado;"230280 CANINDE";-;-;43,12;36373,09;3465,26;7563,84;4723,40;-;-;-;2649,36;-;2740,65;-;-;-;98580,36;2917,18;1542,71;-;632827,45;-;824,78;-;565,48;-;5,63;43685,55;-;-;82,20;-;-;-;-;-;7049,50;-;-;5835,49;-;-;-;-;-;-;-;9698,54;1854,06;-;-;-;-;-;-;863027,65
01/2025;valor_aprovado;"230290 CAPISTRANO";-;-;-;15428,37;-;1846,96;-;-;-;-;-;-;-;-;-;38,00;26473,49;2848,27;-;-;-;-;-;-;199,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46834,17
01/2025;valor_aprovado;"230300 CARIDADE";-;-;-;4538,03;-;665,92;2663,65;-;-;-;-;-;211,15;-;-;-;4616,41;939,01;-;-;-;-;-;-;268,56;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;18650,25
01/2025;valor_aprovado;"230310 CARIRE";-;-;-;-;-;-;-;-;-;-;-;-;525,30;-;-;13,00;34391,62;-;-;-;-;-;-;-;963,00;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;41079,18
01/2025;valor_aprovado;"230320 CARIRIACU";2,70;-;-;8086,06;-;1456,66;2962,85;-;-;-;-;-;463,50;-;-;-;38514,19;-;-;-;-;-;73,64;-;1419,66;-;-;-;-;-;-;-;-;-;-;-;539,76;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;58694,02
01/2025;valor_aprovado;"230330 CARIUS";-;-;-;3493,31;-;-;-;-;-;-;-;-;515,00;-;-;-;41723,94;233,50;-;-;-;-;-;-;4603,22;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11700,00;-;9043,20;-;-;-;-;-;71351,58
01/2025;valor_aprovado;"230340 CARNAUBAL";-;-;-;6187,15;-;3598,68;2837,45;-;-;-;-;-;689,71;-;-;-;32927,87;2161,52;-;-;-;-;30,87;-;6319,60;-;152,01;-;119,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55024,30
01/2025;valor_aprovado;"230350 CASCAVEL";-;-;-;26821,09;-;5053,61;2737,90;-;-;-;-;-;10693,06;-;-;91,00;120565,65;2022,25;6831,20;-;1203258,38;-;14123,27;-;2166,75;-;-;41589,89;-;-;-;-;-;-;-;-;2287,48;-;-;32802,27;-;-;-;-;-;-;-;14067,70;1918,24;-;-;-;-;-;-;1487029,74
01/2025;valor_aprovado;"230360 CATARINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2025;valor_aprovado;"230365 CATUNDA";-;-;-;674,25;-;1133,15;-;-;-;-;-;-;396,55;-;-;50,00;8751,99;793,47;-;-;-;-;-;-;35,52;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11846,19
01/2025;valor_aprovado;"230370 CAUCAIA";45,90;-;18,33;179738,11;-;45580,85;47457,69;-;-;-;48,16;-;7485,45;-;-;140,00;353854,32;62780,90;-;-;1696392,23;-;5485,15;6316,38;7480,60;-;21,64;-;-;49,08;426,30;78,33;62,22;45,12;-;-;1556,86;-;318,15;23581,35;-;-;-;-;-;-;3,30;11250,00;11173,20;-;-;-;-;-;-;2461389,62
01/2025;valor_aprovado;"230380 CEDRO";-;-;-;11386,34;572,85;1353,18;2658,15;-;-;-;-;-;-;-;-;-;95625,79;552,17;9801,27;-;-;-;-;-;1638,40;-;-;-;268,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123856,89
01/2025;valor_aprovado;"230390 CHAVAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23,00;20130,85;840,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;26619,45
01/2025;valor_aprovado;"230393 CHORO";-;-;-;9578,10;-;-;-;-;-;-;-;-;875,50;-;-;78,00;21559,44;-;-;-;-;-;-;-;49,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32140,26
01/2025;valor_aprovado;"230395 CHOROZINHO";21,60;-;-;19644,23;-;637,39;3424,30;-;-;-;-;-;1030,00;-;-;41,00;40120,14;1578,46;-;-;-;-;-;-;1080,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67577,78
01/2025;valor_aprovado;"230400 COREAU";-;-;25,83;-;-;-;3608,55;-;-;-;-;-;659,20;-;-;-;26360,41;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30689,51
01/2025;valor_aprovado;"230410 CRATEUS";-;-;770,88;27057,56;-;19355,12;9063,54;38498,52;-;-;9416,14;-;828,79;-;-;-;76468,20;-;9096,79;-;907122,91;-;3983,04;-;1715,68;-;369,88;-;-;-;937,86;-;-;-;-;-;4077,52;-;-;6637,19;-;-;-;-;-;-;-;20720,00;3380,46;-;-;-;-;-;-;1139500,08
01/2025;valor_aprovado;"230420 CRATO";2843,10;-;3807,88;141736,68;42228,56;39818,57;47728,92;5387,87;19081,25;-;7626,40;-;10868,51;305058,82;-;-;256447,73;28217,54;36561,35;-;1105213,01;83680,50;2024,10;-;6697,70;-;54,42;20890,05;29,86;-;30970,47;-;-;-;-;-;886,52;-;-;7576,54;493,64;-;-;-;6885,00;-;5386,50;-;5708,17;3069,00;-;-;-;-;-;2226978,66
01/2025;valor_aprovado;"230423 CROATA";-;-;-;6444,51;-;1848,84;1834,80;-;-;-;-;-;231,75;-;-;-;9023,87;2072,62;-;-;-;-;-;-;4456,70;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;32229,98
01/2025;valor_aprovado;"230425 CRUZ";-;-;18,33;10258,18;-;5355,33;4601,85;1656,39;3225,00;-;333,04;-;310,92;-;-;11,00;39953,40;4160,55;1881,84;-;-;-;-;22,52;2107,24;-;45,04;57242,94;-;-;-;451,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131634,78
01/2025;valor_aprovado;"230426 DEPUTADO IRAPUAN PINHEIRO";-;-;-;1884,73;-;-;-;-;-;-;-;-;257,50;-;-;52,00;10699,77;1534,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14428,12
01/2025;valor_aprovado;"230427 ERERE";-;-;-;-;-;-;-;-;-;-;-;-;154,50;-;-;-;499,59;-;-;-;-;-;-;-;49,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;703,93
01/2025;valor_aprovado;"230428 EUSEBIO";1274,40;-;-;194803,97;-;16106,64;6751,80;-;-;-;818,72;-;12960,23;-;-;293,00;275267,40;10572,76;-;-;802027,97;-;202,51;4194,48;4354,08;-;21,01;-;-;-;-;-;-;-;-;-;2428,26;-;-;18412,89;-;-;-;-;-;-;-;-;1880,52;-;-;-;-;-;-;1352370,64
01/2025;valor_aprovado;"230430 FARIAS BRITO";-;-;-;11594,88;-;2425,08;-;-;-;-;-;-;659,20;-;-;-;42314,26;-;-;-;-;-;-;-;171,34;-;-;-;268,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11085,70;-;-;-;-;-;-;-;68519,20
01/2025;valor_aprovado;"230435 FORQUILHA";-;-;-;-;1625,83;-;-;-;-;-;-;-;133,94;-;-;-;7331,36;687,74;-;-;-;-;-;21,56;-;-;-;-;-;-;-;-;-;-;-;-;90,88;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;14841,31
01/2025;valor_aprovado;"230440 FORTALEZA";20917,44;-;99339,88;5612087,57;699368,10;593972,95;456530,85;1318595,44;361226,25;129762,54;182490,60;4679,16;585248,20;1407504,04;-;13946,00;7550114,48;104502,39;466542,37;9497916,03;6758786,10;300229,94;16313,59;23196,79;306225,58;18,85;7774,35;729019,97;1454,02;7304,89;5076,14;13906,14;62,22;58,43;1539,16;154,72;26473,30;25918,48;27004,86;92069,44;1905999,47;77647,98;86767,20;57960,00;656367,00;-;5162066,50;475171,13;87286,50;297660,00;-;-;-;-;-;46254257,04
01/2025;valor_aprovado;"230445 FORTIM";-;-;-;2895,32;-;-;3014,00;-;-;-;-;-;772,50;-;-;-;22049,65;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;34841,99
01/2025;valor_aprovado;"230450 FRECHEIRINHA";-;-;-;-;-;1196,69;2895,75;-;-;-;-;-;51,50;-;-;-;26462,36;2470,31;-;-;-;-;-;-;180,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33257,21
01/2025;valor_aprovado;"230460 GENERAL SAMPAIO";-;-;-;2628,38;-;-;-;-;-;-;-;-;20,60;-;-;11,00;4433,90;154,11;-;-;-;-;-;-;930,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8178,35
01/2025;valor_aprovado;"230465 GRACA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6747,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;11697,30
01/2025;valor_aprovado;"230470 GRANJA";-;-;-;10652,95;-;5809,64;8683,95;-;-;-;-;-;-;-;-;43,00;109168,98;377,67;-;-;-;-;-;79,72;4136,66;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;1247,40;-;-;-;-;-;145779,13
01/2025;valor_aprovado;"230480 GRANJEIRO";-;-;-;4993,20;-;-;843,15;-;-;-;-;-;-;-;-;-;13410,40;617,72;7,20;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19987,47
01/2025;valor_aprovado;"230490 GROAIRAS";-;-;13,25;-;-;-;5212,35;-;-;-;-;-;206,00;-;-;-;17693,41;-;-;-;-;-;-;-;591,88;-;97,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1881,00;-;-;-;-;-;25695,77
01/2025;valor_aprovado;"230495 GUAIUBA";-;-;-;32252,89;-;906,26;-;-;-;-;-;-;453,20;-;-;67,00;52379,72;1671,26;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87765,85
01/2025;valor_aprovado;"230500 GUARACIABA DO NORTE";-;-;-;26,60;-;2262,23;-;-;-;-;-;-;103,00;-;-;-;58304,94;1395,87;-;-;-;-;163,68;-;138,96;-;-;-;-;-;-;-;-;-;-;-;2133,56;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;70378,84
01/2025;valor_aprovado;"230510 GUARAMIRANGA";-;-;-;-;-;-;-;-;-;-;-;-;128,75;-;-;8,00;22139,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22276,52
