periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
07/2024;valor_aprovado;"292910 SAO FELIPE";-;-;-;-;-;5630,97;5043,50;-;-;-;-;-;1503,80;-;-;-;61283,54;4203,00;-;-;-;-;-;-;480,66;-;-;-;-;-;-;194,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5285,40;83625,42
07/2024;valor_aprovado;"292920 SAO FRANCISCO DO CONDE";-;-;-;-;-;11924,58;17223,77;32803,65;8062,50;-;2047,50;-;1663,80;-;-;-;15993,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89719,00
07/2024;valor_aprovado;"292925 SAO GABRIEL";27,00;-;-;5804,99;-;988,92;7457,45;-;-;-;-;-;-;-;-;-;7223,02;1256,23;-;-;-;-;-;-;1764,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;5016,45;38088,30
07/2024;valor_aprovado;"292930 SAO GONCALO DOS CAMPOS";-;-;-;43078,30;-;-;2467,30;-;-;-;-;-;1009,40;-;-;-;53838,32;19750,31;-;-;-;-;-;-;1080,92;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2410,65;123665,06
07/2024;valor_aprovado;"292935 SAO JOSE DA VITORIA";8,10;-;-;-;-;-;-;-;-;-;-;-;154,50;-;-;-;1944,47;733,19;-;-;-;-;-;-;47,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;509,85;11722,47
07/2024;valor_aprovado;"292937 SAO JOSE DO JACUIPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;4275,00
07/2024;valor_aprovado;"292940 SAO MIGUEL DAS MATAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1339,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;2077,65;10617,00
07/2024;valor_aprovado;"292950 SAO SEBASTIAO DO PASSE";-;-;-;89527,21;-;4783,30;6869,50;-;-;-;1713,02;-;3502,47;-;-;-;97783,08;1668,52;421,83;-;-;-;-;-;3899,98;-;358,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9835,95;220363,45
07/2024;valor_aprovado;"292960 SAPEACU";-;-;-;789,23;-;1753,08;4053,50;-;-;-;-;-;30,90;-;-;-;49204,00;1942,72;-;-;-;-;-;-;532,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;4187,10;71043,21
07/2024;valor_aprovado;"292970 SATIRO DIAS";-;-;-;-;-;2014,85;4006,75;-;-;-;-;-;741,60;-;-;10,00;33629,97;-;-;-;-;-;-;-;24,92;-;253,35;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;11475,00;-;4407,30;56742,90
07/2024;valor_aprovado;"292975 SAUBARA";-;-;-;-;-;816,97;-;-;-;-;-;-;257,50;-;-;-;3328,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2280,45;6683,42
07/2024;valor_aprovado;"292980 SAUDE";-;-;-;5213,04;-;-;-;-;-;-;-;-;-;-;-;-;11572,00;2516,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;-;25826,14
07/2024;valor_aprovado;"292990 SEABRA";81,00;-;-;59069,39;21460,52;15288,32;7925,50;17598,47;-;-;1589,28;-;1740,70;-;-;159,00;223025,99;17243,31;-;-;298320,86;-;-;-;5513,68;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;2017,30;-;-;-;-;-;40957,36;-;1017,60;11521,20;724557,63
07/2024;valor_aprovado;"293000 SEBASTIAO LARANJEIRAS";-;-;-;1484,79;-;-;-;-;-;-;-;-;303,85;-;-;-;4965,51;2297,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1399,05;10450,89
07/2024;valor_aprovado;"293010 SENHOR DO BONFIM";16,20;-;-;39080,13;8037,01;20242,69;12756,34;103538,83;134912,50;-;4459,67;-;11074,13;-;-;356,00;82040,14;2026,29;-;-;717256,82;-;262,92;-;2057,54;-;39,41;-;-;-;-;-;-;-;-;-;824,38;-;-;6881,68;-;-;-;-;-;21920,75;18410,58;22419,13;196902,00;1405515,14
07/2024;valor_aprovado;"293015 SERRA DO RAMALHO";-;-;-;1735,51;-;1177,64;3987,50;-;-;-;-;-;-;-;-;-;18094,00;-;-;-;-;-;-;-;284,72;-;-;-;18,57;-;-;270,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1575,00;-;5970,45;33114,19
07/2024;valor_aprovado;"293020 SENTO SE";-;-;-;-;-;3025,33;-;-;-;-;-;-;56,65;-;-;-;6688,94;-;-;-;-;-;-;-;2147,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9464,40;21382,80
07/2024;valor_aprovado;"293030 SERRA DOURADA";-;-;-;18842,85;642,75;4215,35;1146,75;-;-;-;-;-;1555,30;-;-;-;13060,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;990,00;40453,00
07/2024;valor_aprovado;"293040 SERRA PRETA";-;-;-;4393,55;-;-;1210,00;-;-;-;-;-;329,60;-;-;4,00;12765,60;-;5,63;-;-;-;-;-;388,10;-;98,48;-;29,86;-;-;25,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17100,00;-;837,00;37187,76
07/2024;valor_aprovado;"293050 SERRINHA";-;-;1641,84;29340,57;16530,75;16004,10;25042,83;46353,15;2750,00;-;20865,00;-;11368,80;-;-;-;155981,67;47845,59;-;-;796471,37;-;-;-;1031,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,12;-;-;-;-;-;-;-;10991,43;1154,40;1196873,02
07/2024;valor_aprovado;"293060 SERROLANDIA";-;-;-;5186,71;-;1922,31;2966,15;-;-;-;-;-;406,85;-;-;-;26118,83;-;-;-;-;-;-;-;231,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2370,00;39202,45
07/2024;valor_aprovado;"293070 SIMOES FILHO";-;-;2060,88;150720,52;-;71279,58;172729,97;77507,80;67187,50;-;11322,02;-;14268,88;-;-;52,00;276801,66;8611,49;865,70;-;-;-;-;-;8009,26;-;278,88;-;-;-;409,12;-;-;-;-;-;-;119,44;15,15;-;-;-;-;-;-;-;-;-;-;862239,85
07/2024;valor_aprovado;"293075 SITIO DO MATO";-;-;-;1170,09;-;1095,60;-;-;-;-;-;-;257,50;-;-;-;14023,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16546,19
07/2024;valor_aprovado;"293076 SITIO DO QUINTO";-;-;-;8995,80;-;-;4750,00;-;-;-;-;-;988,80;-;-;-;15269,51;-;-;-;-;-;-;-;82,88;-;163,27;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;10400,00;-;30513,60;71223,58
07/2024;valor_aprovado;"293077 SOBRADINHO";-;-;282,00;48395,17;-;3748,05;13716,45;-;-;-;-;-;901,25;-;-;-;58582,69;4045,47;-;-;-;-;-;-;663,42;-;-;-;89,58;-;527,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;26715,15;169141,30
07/2024;valor_aprovado;"293080 SOUTO SOARES";-;-;-;3008,26;-;1035,70;-;-;-;-;-;-;857,09;-;-;-;10030,95;-;664,39;-;-;-;-;-;488,44;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13275,00;-;5118,15;34504,40
07/2024;valor_aprovado;"293090 TABOCAS DO BREJO VELHO";-;-;-;4509,03;-;891,75;1258,40;-;-;-;-;-;674,65;-;-;-;14022,19;-;-;-;-;-;-;-;484,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;2661,60;31926,90
07/2024;valor_aprovado;"293100 TANHACU";11,06;-;-;14876,76;-;2095,65;242,00;-;-;-;-;-;1035,15;-;-;-;31709,63;67,06;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13950,00;-;2293,20;66326,83
07/2024;valor_aprovado;"293105 TANQUE NOVO";-;-;47,46;18246,48;-;6236,60;8038,25;-;-;-;-;-;906,40;-;-;7,00;44460,58;2869,34;50,62;-;-;-;-;-;2647,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20594,10;104104,39
07/2024;valor_aprovado;"293110 TANQUINHO";-;-;-;1045,95;-;-;-;-;-;-;-;-;-;-;-;-;1555,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1647,90;8749,17
07/2024;valor_aprovado;"293120 TAPEROA";-;-;-;1768,53;-;-;-;-;-;-;-;-;-;-;-;-;88,20;1335,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4490,85;7683,20
07/2024;valor_aprovado;"293130 TAPIRAMUTA";-;-;-;12848,16;-;1711,15;2206,60;-;-;-;770,56;-;448,05;-;-;-;8156,63;965,72;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;6122,55;38364,70
07/2024;valor_aprovado;"293135 TEIXEIRA DE FREITAS";-;-;2807,55;155771,39;8846,52;41959,48;91887,69;154659,84;124708,75;3067,82;22416,28;15217,08;113677,74;170,40;-;271,00;843896,21;54447,42;1113,85;240315,14;742062,08;276,26;638,20;39229,88;6903,38;-;1560,00;1092179,11;-;145,20;-;-;-;-;-;-;4632,96;119,44;404,50;2063,24;-;-;-;-;-;38245,24;76921,80;27268,08;41990,85;3949874,38
07/2024;valor_aprovado;"293140 TEODORO SAMPAIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;296,10;597,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;1708,80;9352,09
07/2024;valor_aprovado;"293150 TEOFILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;10125,00
07/2024;valor_aprovado;"293160 TEOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,00;6247,00;-;-;-;-;-;-;-;786,16;-;-;-;-;-;-;-;-;-;-;-;-;238,88;-;-;-;-;-;-;-;-;-;-;8190,30;15464,34
07/2024;valor_aprovado;"293170 TERRA NOVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1400,90;430,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;5340,00;16621,28
07/2024;valor_aprovado;"293180 TREMEDAL";-;-;-;-;-;2322,10;880,55;-;-;-;-;-;1266,90;-;-;-;14550,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;5790,00;33809,60
07/2024;valor_aprovado;"293190 TUCANO";-;-;-;24583,38;3552,13;3664,12;16295,95;-;-;-;-;-;-;-;-;-;118555,94;1960,77;-;-;-;-;-;-;2431,04;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13256,25;184322,10
07/2024;valor_aprovado;"293200 UAUA";-;-;-;5371,50;-;4114,97;3768,05;-;-;-;-;-;757,05;-;-;-;82983,65;-;-;-;-;-;-;-;1320,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;299872,05;411012,39
07/2024;valor_aprovado;"293210 UBAIRA";-;-;-;4542,02;-;1388,04;-;-;-;-;-;-;51,50;-;-;-;8031,60;3017,75;-;-;-;-;-;-;185,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17216,71
07/2024;valor_aprovado;"293220 UBAITABA";-;-;-;9468,77;-;2905,80;20497,40;-;-;-;-;-;-;-;-;-;84896,18;10887,16;30638,09;-;-;-;435,59;-;1204,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;4451,40;170109,71
07/2024;valor_aprovado;"293230 UBATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14590,96;3908,90;89,49;-;-;-;-;-;817,58;-;22,52;-;117,61;-;-;-;-;22,56;-;-;-;1493,00;-;-;-;-;-;-;-;-;-;-;9592,20;30654,82
07/2024;valor_aprovado;"293240 UIBAI";-;-;-;4746,39;-;-;-;-;-;-;-;-;-;-;-;-;6489,72;-;-;-;-;-;-;-;467,96;-;28,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3726,15;15458,22
07/2024;valor_aprovado;"293245 UMBURANAS";-;-;-;781,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3763,20;9045,18
07/2024;valor_aprovado;"293250 UNA";-;-;-;9867,35;-;2319,48;4281,20;-;-;-;-;-;659,20;-;-;168,00;29369,57;-;2377,73;-;-;-;259,04;-;1117,88;-;-;-;-;-;977,96;-;-;-;-;-;210,96;-;-;-;-;-;-;-;-;-;14400,00;-;5494,50;71502,87
07/2024;valor_aprovado;"293260 URANDI";-;-;142,38;-;-;2314,38;11267,85;-;-;-;1589,28;-;1277,20;-;-;-;47451,15;-;-;-;-;-;-;-;1028,28;-;422,72;-;-;299,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;4247,10;82865,16
07/2024;valor_aprovado;"293270 URUCUCA";-;-;-;2800,21;-;-;7920,00;-;-;-;-;-;-;-;-;46,00;3062,46;394,33;-;-;-;-;-;37216,26;3240,00;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;1856,25;56684,81
07/2024;valor_aprovado;"293280 UTINGA";-;-;-;3558,12;-;-;-;-;-;-;-;-;448,05;-;-;-;7539,46;667,41;-;-;-;-;-;-;296,00;-;-;-;-;-;-;-;-;-;-;-;-;298,60;-;-;-;-;-;-;-;-;-;-;-;12807,64
07/2024;valor_aprovado;"293290 VALENCA";-;-;558,51;84587,95;15079,30;59035,45;51844,10;58471,94;128193,75;-;1576,26;-;9627,54;340,80;-;159,00;283349,48;86123,00;35069,31;-;707529,45;-;-;147864,00;16267,54;-;77,09;-;-;-;3624,85;3067,68;-;-;-;-;-;59,72;-;10777,68;-;-;-;-;-;-;-;814,08;20949,00;1725047,48
07/2024;valor_aprovado;"293300 VALENTE";2,70;-;-;-;12114,98;558,15;-;-;-;-;-;-;-;-;-;-;15428,45;-;287,62;-;-;-;-;-;930,78;-;279,97;-;806,22;-;-;51,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4677,15;35137,90
07/2024;valor_aprovado;"293305 VARZEA DA ROCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8283,90;-;-;-;-;-;-;-;1620,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;14403,90
07/2024;valor_aprovado;"293310 VARZEA DO POCO";-;-;-;2434,05;-;-;-;-;-;-;-;-;-;-;-;-;8075,85;-;-;-;-;-;-;-;71,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1209,60;11790,54
07/2024;valor_aprovado;"293315 VARZEA NOVA";-;-;-;2651,13;-;-;-;-;-;-;-;-;-;-;-;-;11187,32;-;-;-;-;-;-;-;559,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14397,81
07/2024;valor_aprovado;"293317 VARZEDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"293320 VERA CRUZ";-;-;-;7338,48;-;6552,72;2455,75;-;-;-;-;-;1812,80;-;-;1,00;106629,86;-;-;-;-;-;97,89;166312,46;142,08;-;-;-;-;-;-;-;-;-;-;-;618,08;-;-;-;-;-;-;-;-;-;19350,00;-;-;311311,12
07/2024;valor_aprovado;"293325 VEREDA";-;-;-;4120,06;-;3303,09;3549,70;-;-;-;1974,56;-;-;-;-;-;19590,27;-;-;-;-;-;-;-;2014,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;2949,00;44026,16
07/2024;valor_aprovado;"293330 VITORIA DA CONQUISTA";3173,84;-;16555,81;761791,16;95890,88;58536,96;201755,90;174856,38;222273,75;27770,06;36260,56;9719,48;190820,31;41150,56;-;539,00;617514,80;29920,69;181837,84;1775689,48;1627806,64;14658,88;1080,56;45788,98;40401,28;-;157,74;498175,49;-;1550,88;-;7375,40;-;-;-;-;2218,30;-;1757,40;20424,09;3376,82;5519,04;-;22770,00;7610,00;169960,02;166943,89;4398,06;70191,00;7158221,93
07/2024;valor_aprovado;"293340 WAGNER";-;-;-;-;-;-;3315,40;-;-;-;-;-;29118,23;-;-;-;2040,00;-;-;-;-;-;-;-;-;-;-;125481,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;159954,87
07/2024;valor_aprovado;"293345 WANDERLEY";-;-;-;62863,42;-;9499,91;8166,95;-;-;-;-;-;1205,10;-;-;36,00;87531,73;-;134,51;-;-;-;-;-;10997,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3361,50;183796,88
07/2024;valor_aprovado;"293350 WENCESLAU GUIMARAES";-;-;14,10;5521,62;-;1724,55;-;-;-;-;-;-;-;-;-;-;14770,07;-;945,84;-;-;-;226,68;-;761,68;-;717,88;-;179,16;27,26;1184,14;180,23;41,48;80,05;-;-;1723,14;-;-;-;-;-;-;-;-;-;-;-;-;28097,88
07/2024;valor_aprovado;"293360 XIQUE-XIQUE";-;-;18,33;14362,35;-;5976,06;6870,50;1043,16;1075,00;-;1059,44;-;1672,79;-;-;-;42804,99;-;-;-;-;-;-;-;735,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65770,65;141388,41
07/2024;valor_aprovado;" MUNICIPIO IGNORADO - MG";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"310010 ABADIA DOS DOURADOS";-;-;-;4696,20;-;-;-;-;-;-;-;-;254,82;-;-;9,00;14667,10;1628,29;-;-;-;-;-;-;664,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;10048,50;36693,89
07/2024;valor_aprovado;"310020 ABAETE";-;-;-;22954,09;-;23234,26;6237,00;-;-;-;-;-;774,89;-;-;-;42296,58;3316,29;-;-;-;-;-;-;532,24;-;52,84;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;6300,00;-;36531,00;142259,05
07/2024;valor_aprovado;"310030 ABRE CAMPO";-;-;-;-;-;34646,67;-;-;-;-;3167,38;-;1151,47;-;-;-;56601,35;730,14;-;-;-;-;-;-;1671,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;2603,70;105971,83
07/2024;valor_aprovado;"310040 ACAIACA";5,40;-;-;-;-;-;-;-;-;-;-;-;303,85;-;-;-;6336,68;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6670,85
07/2024;valor_aprovado;"310050 ACUCENA";-;-;-;21096,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7761,60;28858,50
07/2024;valor_aprovado;"310060 AGUA BOA";-;-;-;11150,23;-;2008,30;-;-;-;-;-;-;489,25;-;-;-;11787,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;-;33760,42
07/2024;valor_aprovado;"310070 AGUA COMPRIDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"310080 AGUANIL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;667,90;266,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;1133,55;6792,61
07/2024;valor_aprovado;"310090 AGUAS FORMOSAS";-;-;418,87;15051,29;-;1978,65;17790,22;2828,24;7793,75;-;13067,70;-;998,46;-;-;-;58695,87;2591,30;2601,81;-;-;-;-;-;555,60;-;-;164,56;-;387,92;-;-;-;-;-;-;-;-;200,43;-;-;-;-;-;-;-;11475,00;-;37669,50;174269,17
07/2024;valor_aprovado;"310100 AGUAS VERMELHAS";-;-;-;2140,34;-;1259,34;-;-;-;-;-;-;252,35;-;-;-;19281,44;-;-;-;-;-;-;-;662,16;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;9266,40;42092,66
07/2024;valor_aprovado;"310110 AIMORES";-;-;-;13536,45;-;3296,20;-;-;-;-;-;-;962,77;-;-;-;49586,30;1735,30;-;-;-;-;-;-;186,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12394,80;81698,72
07/2024;valor_aprovado;"310120 AIURUOCA";-;-;-;2159,27;-;1609,67;542,30;2698,91;-;-;-;-;274,64;-;-;-;8050,03;-;-;-;-;-;-;-;81,32;56,55;43,31;-;-;-;-;-;-;-;-;-;-;-;155,89;-;-;-;-;-;-;-;-;-;5568,75;21240,64
07/2024;valor_aprovado;"310130 ALAGOA";-;-;-;3217,18;-;-;-;-;-;-;-;-;-;-;-;-;7709,79;-;-;-;-;-;-;-;153,92;-;95,71;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;4479,75;15835,51
07/2024;valor_aprovado;"310140 ALBERTINA";5,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;226,80;793,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4633,20;5659,30
07/2024;valor_aprovado;"310150 ALEM PARAIBA";-;-;-;23129,23;-;7523,21;6521,35;-;-;-;-;-;1718,10;238,56;-;-;132567,04;4461,60;-;-;-;6104,00;660,60;-;1847,40;-;2824,00;-;-;-;-;-;-;-;-;-;3585,18;-;-;-;82,50;-;-;-;-;-;20072,25;-;64404,45;275739,47
07/2024;valor_aprovado;"310160 ALFENAS";249,00;-;7004,98;696554,36;161411,66;63874,38;45140,61;266678,52;149693,75;10313,46;23943,72;-;23453,15;77308,02;-;131,00;382143,12;705,17;707,71;1230457,46;850070,81;25119,05;4080,73;24,04;4871,72;-;121,43;-;-;489,32;-;690,04;-;-;54,97;-;529,96;-;318,15;25748,04;-;-;-;-;-;290912,64;462385,28;23510,92;2690,05;4831387,22
07/2024;valor_aprovado;"310163 ALFREDO VASCONCELOS";-;-;-;16027,98;-;-;4270,55;-;-;-;-;-;-;-;-;-;2400,00;6219,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6093,45;39511,22
07/2024;valor_aprovado;"310170 ALMENARA";-;-;-;4579,15;-;6519,75;27120,00;11700,00;-;-;7660,88;-;1177,26;-;-;-;104698,84;-;38753,91;-;-;-;-;-;1967,40;-;-;-;-;-;-;129,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25425,00;-;73759,95;303491,84
07/2024;valor_aprovado;"310180 ALPERCATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"310190 ALPINOPOLIS";-;22,00;-;17948,67;-;3218,89;6096,75;-;-;-;192,64;-;257,50;-;-;-;29418,81;4633,82;333,34;-;-;-;-;-;2060,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16250,85;80434,07
07/2024;valor_aprovado;"310200 ALTEROSA";-;-;-;3641,96;-;5290,92;2966,70;-;-;-;-;-;-;-;-;8,00;-;-;7,40;-;-;-;-;14301,94;72,90;-;-;-;59,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;22720,50;53570,04
