periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
09/2024;valor_aprovado;"313020 IGARATINGA";-;-;-;32546,39;-;-;-;-;-;-;-;-;30,90;-;-;28,00;31360,46;1535,08;-;-;-;-;-;247,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;4430,25;73778,88
09/2024;valor_aprovado;"313030 IGUATAMA";-;-;14,10;7985,54;-;3127,55;4994,55;-;-;-;-;-;664,35;-;-;-;22716,98;-;95,71;-;-;-;-;-;229,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11221,65;51050,03
09/2024;valor_aprovado;"313040 IJACI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"313050 ILICINEA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"313055 IMBE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5380,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;8405,10;18060,10
09/2024;valor_aprovado;"313060 INCONFIDENTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1300,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;653,40;1953,40
09/2024;valor_aprovado;"313065 INDAIABIRA";-;-;-;4318,76;-;-;-;-;-;-;-;-;-;-;-;-;2166,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;176,10;-;-;-;-;-;-;-;-;-;-;11250,00;-;12355,20;30266,56
09/2024;valor_aprovado;"313070 INDIANOPOLIS";-;-;-;16754,36;-;681,85;-;-;-;-;-;-;-;-;-;-;17436,50;2088,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;6979,50;48891,17
09/2024;valor_aprovado;"313080 INGAI";-;-;-;2864,29;-;-;-;-;-;-;-;-;-;-;-;-;400,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3264,29
09/2024;valor_aprovado;"313090 INHAPIM";-;-;-;17544,20;19222,35;252,81;-;-;-;-;-;-;295,43;-;-;-;42520,93;4596,58;-;-;-;-;-;-;1024,48;-;171,07;-;-;-;-;-;-;-;15,79;-;-;-;1091,23;-;-;-;-;-;-;-;-;-;-;33160,05;119894,92
09/2024;valor_aprovado;"313100 INHAUMA";-;-;-;2135,18;-;2110,02;-;-;-;-;-;-;108,15;-;-;-;11210,80;250,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1247,40;21562,22
09/2024;valor_aprovado;"313110 INIMUTABA";-;-;-;21622,32;-;-;714,45;-;-;-;-;-;520,15;-;-;-;1822,63;899,74;-;-;-;-;-;-;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6291,45;31893,26
09/2024;valor_aprovado;"313115 IPABA";24,30;-;372,08;26619,70;-;2869,29;4642,55;-;-;-;-;-;1096,80;-;-;118,00;54376,99;4590,61;-;-;-;-;52,08;-;650,86;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;3667,95;106309,36
09/2024;valor_aprovado;"313120 IPANEMA";-;-;-;24864,26;-;5237,01;4659,05;-;-;-;-;-;1508,95;-;-;-;47813,67;1794,44;-;-;-;-;-;-;260,48;-;-;45295,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;7429,95;150113,16
09/2024;valor_aprovado;"313130 IPATINGA";-;-;10202,41;773691,18;114161,67;84014,08;149585,97;360161,89;132493,75;40155,66;9733,79;895,75;198334,13;69107,04;-;315,00;407739,00;31007,49;202954,39;1730326,63;744522,56;24858,99;902,84;533,20;52051,62;-;797,30;443512,23;-;1151,41;1644,73;367,26;62,22;-;-;-;2681,72;179,16;3560,20;11542,33;4552,71;-;-;-;16740,00;-;-;94392,76;377605,80;156582,60;6253121,47
09/2024;valor_aprovado;"313140 IPIACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3039,30;3101,23
09/2024;valor_aprovado;"313150 IPUIUNA";-;-;-;15930,95;-;-;4076,40;7230,60;-;-;-;-;440,98;-;-;-;23278,90;1926,09;-;-;-;-;-;5113,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;702,90;63425,08
09/2024;valor_aprovado;"313160 IRAI DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;509,85;-;-;-;10207,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;15217,43
09/2024;valor_aprovado;"313170 ITABIRA";67,50;-;12496,19;316470,53;101101,83;49494,75;87316,76;122598,49;67725,00;11621,64;23344,26;1008,86;20663,18;2552,88;-;3,00;208041,47;19441,14;104482,01;452098,78;656133,92;525,32;1346,46;30295,04;10333,34;-;1562,87;58636,11;151,05;805,39;1247,67;13955,79;-;-;-;-;2460,60;-;5188,85;18415,63;-;-;-;-;-;-;111270,25;1294,70;17840,43;12662,10;2544653,79
09/2024;valor_aprovado;"313180 ITABIRINHA";-;-;23,99;6649,21;-;5924,58;4159,10;-;-;-;-;-;-;-;-;27,00;32075,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2544,30;51403,28
09/2024;valor_aprovado;"313190 ITABIRITO";-;-;1351,28;75975,88;-;34498,87;20744,73;-;-;-;54,00;-;5707,87;-;-;12,00;294692,20;5976,64;7718,08;-;-;30,09;2399,47;60,13;4596,72;-;74,66;-;-;-;-;545,62;-;-;-;-;3227,90;-;467,67;-;-;-;-;-;-;-;-;63729,31;-;4747,05;526610,17
09/2024;valor_aprovado;"313200 ITACAMBIRA";13,50;-;-;3562,64;-;-;-;-;-;-;-;-;-;-;-;-;297,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4365,90;12739,33
09/2024;valor_aprovado;"313210 ITACARAMBI";-;-;213,20;17358,28;-;3745,82;8655,90;-;-;-;-;-;556,20;-;-;38,00;66383,03;2203,35;2,96;-;-;-;268,30;11,26;406,18;-;77,33;-;-;-;-;-;-;-;-;-;4287,24;-;1692,52;-;-;-;-;-;-;-;-;8100,00;-;79956,00;193955,57
09/2024;valor_aprovado;"313220 ITAGUARA";86,40;-;18,33;4684,41;-;1215,51;193,60;-;-;-;-;-;266,03;-;-;5,00;6932,43;1200,27;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;10894,95;31082,21
09/2024;valor_aprovado;"313230 ITAIPE";-;-;-;3692,69;-;1689,22;-;-;-;-;-;-;-;-;-;-;2531,10;-;-;-;-;-;-;-;623,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;3960,00;16771,01
09/2024;valor_aprovado;"313240 ITAJUBA";-;-;221,03;144699,01;17362,39;34793,21;20055,80;22052,32;7793,75;11058,50;2113,84;179,46;132190,24;988,32;-;17,00;138143,95;6827,41;106049,29;-;555973,21;194,16;652,82;300,78;831,64;-;-;141732,72;-;-;226,84;18877,77;-;-;-;-;3685,26;-;-;6675,05;45485,42;-;-;-;17382,00;-;-;15283,00;12337,18;6118,20;1470301,57
09/2024;valor_aprovado;"313250 ITAMARANDIBA";32,40;-;518,31;79392,61;285,46;17680,89;15643,17;567,36;1612,50;-;529,76;-;6984,84;-;-;877,00;83171,71;2324,17;5,63;-;-;-;-;-;1807,80;-;437,07;2826,78;-;24,54;-;1095,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;65340,00;287232,60
09/2024;valor_aprovado;"313260 ITAMARATI DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;660,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8721,90;9381,90
09/2024;valor_aprovado;"313270 ITAMBACURI";-;-;-;14238,55;-;5555,13;-;-;-;-;-;-;139,05;-;-;-;31360,65;2870,64;-;-;-;-;-;3308,58;635,90;-;-;-;-;-;113,26;-;-;-;-;-;-;29,86;445,40;-;-;-;-;-;-;-;-;4950,00;-;3069,00;66716,02
09/2024;valor_aprovado;"313280 ITAMBE DO MATO DENTRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8345,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8345,20
09/2024;valor_aprovado;"313290 ITAMOGI";-;-;-;18725,28;1141,84;4615,76;10529,98;3578,22;16125,00;-;1929,84;-;1971,44;-;-;-;59724,58;1191,90;-;-;-;-;-;-;602,16;-;-;628,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;9751,50;136816,15
09/2024;valor_aprovado;"313300 ITAMONTE";2,70;-;-;10697,81;-;2677,01;2203,30;-;-;-;-;-;136,87;-;-;-;19015,02;-;-;-;-;-;88,52;206,04;972,00;-;-;-;-;-;-;-;-;-;-;-;227,20;-;-;-;-;-;-;-;-;-;-;-;-;17077,50;53303,97
09/2024;valor_aprovado;"313310 ITANHANDU";-;-;43,12;28884,10;-;2287,79;5543,98;-;-;-;-;-;172071,12;-;-;4,00;150700,22;-;584546,06;-;-;-;367,01;11,26;393,72;-;2864,00;206104,32;-;-;-;-;-;-;-;-;2681,90;-;-;-;-;-;-;-;-;-;-;15612,00;-;13528,35;1185642,95
09/2024;valor_aprovado;"313320 ITANHOMI";-;-;14,10;7659,83;-;1075,45;-;-;-;-;-;-;-;-;-;-;6001,65;-;11,84;-;-;-;-;56,30;239,90;-;-;-;29,86;-;-;34,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1475,10;16598,13
09/2024;valor_aprovado;"313330 ITAOBIM";264,60;-;1014,05;19453,85;22494,30;5013,37;2024,66;-;-;-;-;-;14446,98;102,24;-;-;34170,38;-;79597,27;-;529423,20;24,27;-;-;702,34;-;-;75421,86;-;-;-;-;-;-;-;-;-;-;-;7540,88;-;-;-;-;-;-;-;11025,00;814,08;15206,40;818739,73
09/2024;valor_aprovado;"313340 ITAPAGIPE";-;-;-;8652,04;-;8895,11;5162,30;-;-;-;-;-;635,05;-;-;18,00;63777,12;3053,91;-;-;-;-;-;-;333,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;25220,25;126547,14
09/2024;valor_aprovado;"313350 ITAPECERICA";-;-;-;22183,68;-;4369,54;-;-;-;-;-;-;5,15;-;-;-;3236,47;45,76;-;-;-;-;-;-;55,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5524,20;35420,36
09/2024;valor_aprovado;"313360 ITAPEVA";-;-;-;8724,91;-;2857,28;3119,60;-;-;-;-;-;139,05;-;-;-;37549,80;1955,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;1524,60;63296,17
09/2024;valor_aprovado;"313370 ITATIAIUCU";-;-;-;92206,89;-;7342,93;-;-;-;-;-;-;-;-;-;-;49086,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6435,00;155071,00
09/2024;valor_aprovado;"313375 ITAU DE MINAS";-;-;253,80;7569,08;-;4132,04;1962,95;-;-;-;-;-;2047,80;-;-;23,00;60426,95;1742,61;-;-;-;-;-;-;396,92;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4083,75;82644,53
09/2024;valor_aprovado;"313380 ITAUNA";7789,50;-;4357,70;74755,92;23772,10;28593,40;8787,10;70035,79;11018,75;-;1288,78;-;27196,02;1312,08;-;-;227643,54;2027,56;25506,38;213179,15;316775,83;610,62;769,27;33,78;9113,16;-;296,50;-;74,28;61,35;235,56;3778,58;-;-;164,91;-;2132,58;-;90,90;1922,44;-;-;-;-;-;-;-;4500,00;889,38;15760,80;1084473,71
09/2024;valor_aprovado;"313390 ITAVERAVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4060,00;551,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1980,00;6591,40
09/2024;valor_aprovado;"313400 ITINGA";-;-;14,10;6044,00;-;2522,23;5726,60;-;-;-;-;-;-;-;-;-;2510,00;3717,28;-;-;-;-;-;-;211,82;-;-;-;209,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;15552,90;45282,95
09/2024;valor_aprovado;"313410 ITUETA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"313420 ITUIUTABA";1150,20;-;1215,08;131675,20;-;56730,27;3080,38;9874,45;22037,50;-;3131,82;-;35963,61;2760,48;-;610,00;275188,88;23451,15;71156,43;-;569434,15;8254,78;40,92;-;4092,10;-;14,07;193400,95;29,86;-;28,42;179,04;-;-;-;-;1261,92;-;-;7214,51;-;-;-;-;-;-;68804,75;25664,04;12028,86;65582,55;1594056,37
09/2024;valor_aprovado;"313430 ITUMIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;976,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;976,03
09/2024;valor_aprovado;"313440 ITURAMA";-;-;687,24;44048,40;-;11374,34;20348,25;18290,29;10750,00;-;1557,46;-;3382,94;221,52;-;37,00;88335,23;5246,67;679,46;-;-;114,55;65,59;4318,82;507,97;-;-;23339,42;-;-;964,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52789,50;287058,99
09/2024;valor_aprovado;"313450 ITUTINGA";-;-;-;7,86;-;-;-;-;-;-;-;-;375,95;-;-;4,00;1005,19;57,72;-;-;-;-;1,24;-;162,00;-;78,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;6192,77
09/2024;valor_aprovado;"313460 JABOTICATUBAS";-;-;-;70270,23;-;7596,30;822,80;-;-;-;-;-;846,66;-;-;-;18273,00;814,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;544,50;99167,86
09/2024;valor_aprovado;"313470 JACINTO";48,60;-;1622,48;29634,42;-;10379,40;7187,28;14963,24;29025,00;-;16563,20;685,05;8196,71;-;-;-;33620,41;-;-;-;-;-;-;7218,72;332,14;-;-;186439,04;-;-;-;-;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;-;4775,00;-;13508,55;364229,54
09/2024;valor_aprovado;"313480 JACUI";-;-;-;3646,22;-;-;822,80;-;-;-;-;-;-;-;-;-;8579,07;1940,43;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16275,60;31275,96
09/2024;valor_aprovado;"313490 JACUTINGA";-;-;-;18791,80;-;17016,00;-;-;-;-;-;-;8906,60;-;-;-;99219,66;-;555,25;-;-;-;-;-;-;-;-;6519,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;151008,71
09/2024;valor_aprovado;"313500 JAGUARACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1230,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;2108,70;8288,70
09/2024;valor_aprovado;"313505 JAIBA";180,90;-;-;3416,88;-;5547,65;-;-;-;-;-;-;412,00;-;-;-;67559,79;-;19,24;-;-;-;-;-;1766,22;-;158,52;-;-;-;-;-;-;-;-;-;-;-;1135,77;-;-;-;-;-;-;-;-;20700,00;-;26710,20;127607,17
09/2024;valor_aprovado;"313507 JAMPRUCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447,30
09/2024;valor_aprovado;"313510 JANAUBA";1593,00;-;146,15;206421,79;19669,37;15653,00;46157,20;210849,73;67993,75;-;8509,14;-;48752,10;357,84;-;306,00;330370,36;5591,78;149932,27;-;689315,45;266,97;-;625,67;3882,08;-;99,06;108174,00;-;61,35;289,10;203,58;-;-;-;-;-;-;15,15;3147,43;-;-;-;-;-;-;-;154746,45;1269,96;56683,50;2131083,23
09/2024;valor_aprovado;"313520 JANUARIA";683,10;-;2118,33;73497,71;-;37439,86;35217,95;71604,18;26791,25;-;12378,66;822,06;13209,89;545,28;-;-;254774,77;6123,37;11,84;-;324812,85;293,80;-;312,85;13395,32;-;26,42;7669,96;-;51,75;28,42;79,34;-;-;-;-;-;-;506,00;1558,10;-;-;-;-;-;-;123147,65;855,00;1017,60;39985,05;1048958,36
09/2024;valor_aprovado;"313530 JAPARAIBA";-;-;-;5499,34;-;-;-;-;-;-;-;-;-;-;-;-;10988,40;800,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9400,05;26688,52
09/2024;valor_aprovado;"313535 JAPONVAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23713,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;2496,60;33185,20
09/2024;valor_aprovado;"313540 JECEABA";-;-;-;65432,51;-;-;-;-;-;-;-;-;-;-;-;-;17272,26;1358,97;-;-;-;-;-;-;349,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3504,60;87917,82
09/2024;valor_aprovado;"313545 JENIPAPO DE MINAS";-;-;-;2710,25;-;-;-;-;-;-;-;-;484,10;-;-;-;2073,50;739,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;21943,35;33350,88
09/2024;valor_aprovado;"313550 JEQUERI";40,50;-;-;-;-;135,45;-;-;-;-;-;-;-;-;-;-;6968,13;935,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;8855,55;21885,48
09/2024;valor_aprovado;"313560 JEQUITAI";-;-;-;4598,30;-;-;-;-;-;-;-;-;-;-;-;-;2730,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;1544,40;16972,70
09/2024;valor_aprovado;"313570 JEQUITIBA";-;-;-;5250,03;-;-;1153,35;-;-;-;-;-;422,30;-;-;-;38202,32;1517,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;3469,95;55640,70
09/2024;valor_aprovado;"313580 JEQUITINHONHA";-;-;1576,22;1058,87;-;16961,11;2972,16;-;-;-;96,32;-;8905,84;-;-;-;42164,63;4625,93;-;-;-;-;564,80;-;786,08;-;2426,54;-;-;-;-;581,79;-;-;-;-;3202,46;-;-;-;-;-;-;-;-;-;-;6750,00;-;35041,05;127713,80
09/2024;valor_aprovado;"313590 JESUANIA";-;-;-;6502,97;-;-;-;-;-;-;-;-;-;-;-;-;1888,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;910,80;9301,87
09/2024;valor_aprovado;"313600 JOAIMA";-;-;-;2988,30;-;761,45;-;-;-;-;-;-;324,45;-;-;-;21267,84;-;-;-;-;-;-;-;334,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;22705,65;52881,87
09/2024;valor_aprovado;"313610 JOANESIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1450,00;1976,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1554,30;4980,93
09/2024;valor_aprovado;"313620 JOAO MONLEVADE";24,00;-;3308,21;280130,80;51786,40;42714,40;56873,04;88692,90;64861,25;1881,45;20300,36;-;59565,30;85,20;-;17,00;235363,96;37488,92;23965,29;-;569707,85;72,59;300,46;-;2867,56;-;42,07;40088,73;-;310,52;1311,95;272,37;-;-;-;-;2631,24;89,58;1039,57;12484,27;-;-;-;-;-;-;-;45305,69;14007,06;337373,94;1994963,93
09/2024;valor_aprovado;"313630 JOAO PINHEIRO";-;-;86,24;59588,64;6832,52;12553,50;6917,90;36158,75;-;-;-;-;-;-;-;-;116469,69;2490,64;-;-;-;-;351,25;-;-;-;-;-;-;-;-;-;-;-;-;-;1679,48;-;-;-;-;-;-;-;-;-;-;7875,00;-;19760,40;270764,01
09/2024;valor_aprovado;"313640 JOAQUIM FELICIO";-;-;-;2641,42;-;-;-;-;-;-;-;-;-;-;-;-;900,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;9508,95;21600,37
09/2024;valor_aprovado;"313650 JORDANIA";-;33,20;-;4619,15;-;-;-;-;-;-;-;-;-;-;-;-;14107,12;-;-;-;-;-;-;-;417,40;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;806,85;25635,14
09/2024;valor_aprovado;"313652 JOSE GONCALVES DE MINAS";-;-;-;5505,60;-;-;-;-;-;-;-;-;97,85;-;-;-;600,00;-;-;-;-;-;29,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;20552,40;31510,61
09/2024;valor_aprovado;"313655 JOSE RAYDAN";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7029,00;7029,00
09/2024;valor_aprovado;"313657 JOSENOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2660,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;17681,40;25291,40
09/2024;valor_aprovado;"313660 NOVA UNIAO";-;-;-;4954,92;-;-;963,60;-;-;-;-;-;698,27;-;-;-;10142,60;2180,89;-;-;-;-;-;-;876,24;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2148,30;22054,40
09/2024;valor_aprovado;"313665 JUATUBA";-;-;-;-;-;376,18;-;-;-;-;-;-;5,15;-;-;-;24177,32;306,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;900,00;-;1940,40;27705,16
09/2024;valor_aprovado;"313670 JUIZ DE FORA";4975,48;-;19111,28;1389833,12;185612,26;248173,96;151480,17;133739,57;147781,25;2821,57;40114,00;1043,24;455303,28;50878,41;-;1386,00;1881585,34;111351,84;248414,90;1937490,66;1403944,54;118618,15;4364,72;18657,75;38105,14;-;920,03;321565,49;-;5707,00;1413,83;36126,81;20,74;-;439,76;-;11989,98;8719,12;7988,82;12909,23;511471,26;840,00;734,40;-;154674,00;-;279278,98;783256,82;158172,50;-;10891015,40
09/2024;valor_aprovado;"313680 JURAMENTO";-;-;-;3132,17;-;-;-;-;-;-;-;-;-;-;-;-;627,23;-;-;-;-;-;-;-;49,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;1390,95;9250,19
09/2024;valor_aprovado;"313690 JURUAIA";-;-;-;7491,13;-;2937,82;4333,45;-;-;-;-;-;1112,40;-;-;-;26971,46;34,74;-;-;-;-;-;13209,06;231,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3880,80;60202,46
09/2024;valor_aprovado;"313695 JUVENILIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19125,00;-;1475,10;20600,10
