periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
11/2024;valor_aprovado;"314150 MENDES PIMENTEL";-;-;42,30;4116,79;-;-;-;-;-;-;-;-;-;-;-;-;14786,22;-;-;-;-;-;-;-;72,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19017,59
11/2024;valor_aprovado;"314160 MERCES";-;-;-;5242,46;-;2376,34;-;-;-;-;-;-;67,55;-;-;-;12376,89;6320,07;-;-;-;-;-;-;124,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;33160,05;62592,96
11/2024;valor_aprovado;"314170 MESQUITA";-;-;-;7966,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;549,45;13465,46
11/2024;valor_aprovado;"314180 MINAS NOVAS";62,10;-;112,80;12622,11;-;4521,51;3372,05;-;-;-;144,48;-;1581,05;-;-;-;62797,26;-;502,26;-;265987,40;-;520,50;-;741,00;-;-;-;-;-;-;-;-;-;-;-;1008,70;-;-;347,43;-;-;-;-;-;-;-;-;305,28;72121,50;426747,43
11/2024;valor_aprovado;"314190 MINDURI";-;-;-;-;-;103,58;231,55;-;-;-;-;-;433,65;-;-;-;6846,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;950,40;8565,96
11/2024;valor_aprovado;"314200 MIRABELA";-;-;-;2824,28;-;8649,02;1706,65;-;-;-;-;-;169,95;34,08;-;-;23869,67;-;472,10;-;-;-;-;0,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8775,00;-;3732,30;50233,82
11/2024;valor_aprovado;"314210 MIRADOURO";-;-;-;21509,41;-;-;-;-;-;-;-;-;-;-;-;-;23018,68;526,54;-;-;-;-;-;1123,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;1539,45;52667,44
11/2024;valor_aprovado;"314220 MIRAI";-;-;-;5932,14;-;4085,91;746,46;-;-;-;-;-;3751,30;-;-;-;30548,81;2586,91;2605,68;-;-;-;-;-;115,80;-;-;35511,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;9870,30;101154,70
11/2024;valor_aprovado;"314225 MIRAVANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447,30;-;-;-;-;-;117,80;-;-;-;-;-;-;-;-;-;-;-;-;-;1544,96;-;-;-;-;-;-;-;-;-;-;10575,00;-;14983,65;27668,71
11/2024;valor_aprovado;"314230 MOEDA";-;-;-;7902,59;-;1457,71;-;-;-;-;-;-;507,22;-;-;-;1960,00;425,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;295,36;-;-;-;-;-;-;-;-;-;-;-;-;3217,50;15765,52
11/2024;valor_aprovado;"314240 MOEMA";-;-;-;17752,91;-;2292,11;2624,60;-;-;-;-;-;278,10;-;-;-;17462,80;-;-;-;-;-;-;-;324,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;425,70;49485,46
11/2024;valor_aprovado;"314250 MONJOLOS";-;-;-;440,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12127,50;12567,82
11/2024;valor_aprovado;"314260 MONSENHOR PAULO";27,00;-;-;635,52;-;776,19;334,95;-;-;-;-;-;710,70;-;-;-;33892,20;-;35,70;-;-;-;-;86769,02;674,78;-;-;-;-;-;-;-;-;-;-;-;-;-;44,54;-;-;-;-;-;-;-;-;2250,00;-;10033,65;136184,25
11/2024;valor_aprovado;"314270 MONTALVANIA";-;-;-;3335,00;-;3582,01;-;-;-;-;-;-;329,60;-;-;-;30399,39;-;-;-;-;-;-;-;737,32;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;3168,00;51906,95
11/2024;valor_aprovado;"314280 MONTE ALEGRE DE MINAS";-;-;-;-;-;5131,00;6505,95;-;-;-;591,50;-;2481,08;-;-;-;58837,54;-;-;-;-;-;-;-;230,54;-;-;50925,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;131453,21
11/2024;valor_aprovado;"314290 MONTE AZUL";324,00;-;1015,20;24836,36;-;13321,20;-;-;-;-;-;-;1079,50;-;-;-;28014,00;-;178,50;-;-;-;1195,86;-;1869,00;-;28,00;-;-;-;-;-;-;-;-;-;4865,58;-;-;-;-;-;-;-;-;-;-;10350,00;-;11291,55;98368,75
11/2024;valor_aprovado;"314300 MONTE BELO";-;-;-;1297,39;-;2513,49;1899,15;-;-;-;-;-;77,25;-;-;-;36623,86;-;-;-;-;-;-;-;416,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21507,75;64335,77
11/2024;valor_aprovado;"314310 MONTE CARMELO";-;-;-;159918,04;-;17958,66;20385,75;3243,79;-;-;-;-;1112,40;-;-;-;96364,56;9979,79;8471,18;-;-;56,63;-;-;2320,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;319811,40
11/2024;valor_aprovado;"314315 MONTE FORMOSO";-;-;-;-;-;-;991,65;-;-;-;-;-;-;-;-;-;2362,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1480,05;9334,40
11/2024;valor_aprovado;"314320 MONTE SANTO DE MINAS";-;-;-;48825,86;-;10370,37;7676,35;-;-;-;-;-;859,85;-;-;11,00;78846,86;32,69;56,30;-;-;-;-;-;187,04;-;45,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5039,10;151950,46
11/2024;valor_aprovado;"314330 MONTES CLAROS";3798,88;-;41983,95;1031282,05;206282,52;128308,68;114149,79;624544,32;136525,00;48722,50;18284,74;1378,63;218660,29;31193,06;-;1909,00;981872,10;65203,73;510351,79;2987070,93;1193853,45;55033,74;2541,13;45,04;22407,70;-;851,08;854130,37;41,48;204,45;1502,40;32408,91;20,74;-;-;-;18647,45;29,86;3206,13;46885,58;107829,31;-;-;-;133880,00;-;614726,80;216685,22;50963,51;59486,70;10566903,01
11/2024;valor_aprovado;"314340 MONTE SIAO";-;-;-;-;-;2237,90;-;-;-;-;-;-;-;-;-;-;16009,46;1536,43;109,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2727,45;22620,66
11/2024;valor_aprovado;"314345 MONTEZUMA";-;-;-;3685,41;-;1190,15;-;-;-;-;-;-;-;-;-;29,00;239,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;15043,96
11/2024;valor_aprovado;"314350 MORADA NOVA DE MINAS";-;-;-;3659,72;-;1819,91;266,20;-;-;-;-;-;417,15;-;-;-;38274,62;3297,02;-;-;-;-;-;-;827,84;-;45,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;37461,60;90794,10
11/2024;valor_aprovado;"314360 MORRO DA GARCA";-;-;-;15875,83;-;-;-;-;-;-;-;-;159,65;-;-;-;3710,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2791,80;22537,28
11/2024;valor_aprovado;"314370 MORRO DO PILAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1215,44;-;-;-;-;-;-;-;4545,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7553,70;13314,50
11/2024;valor_aprovado;"314380 MUNHOZ";-;-;-;-;-;338,04;-;-;-;-;-;-;-;-;-;-;706,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1044,34
11/2024;valor_aprovado;"314390 MURIAE";135,00;-;20219,94;312809,49;51040,91;80146,96;59986,40;239710,64;10481,25;32749,81;23058,87;1388,12;53067,89;-;-;65,00;451545,22;10717,03;3349,70;3303329,67;398479,62;16,18;99,99;67,56;33412,62;-;-;87743,10;4001,24;250,93;477,85;1238,56;-;-;54,97;-;672,00;119,44;2917,37;4687,17;-;-;-;-;-;-;-;2227,16;5955,96;20917,05;5217140,67
11/2024;valor_aprovado;"314400 MUTUM";-;-;-;36099,97;1962,91;11618,86;-;-;-;-;-;-;1169,05;-;-;-;59168,44;-;632,89;-;-;-;-;-;35,52;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43164,00;153868,53
11/2024;valor_aprovado;"314410 MUZAMBINHO";-;-;-;14060,14;-;4404,07;8800,55;-;-;-;-;-;1077,34;-;-;-;36979,41;1788,61;-;-;-;-;-;-;940,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12810,60;80861,56
11/2024;valor_aprovado;"314420 NACIP RAYDAN";-;-;-;-;-;-;-;-;-;-;-;-;154,50;-;-;-;1887,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;792,00;2834,44
11/2024;valor_aprovado;"314430 NANUQUE";-;-;-;10577,26;-;3433,68;24,20;-;-;-;-;-;206,00;-;-;-;63689,92;8665,46;-;-;-;-;735,63;-;185,66;-;160,40;-;-;-;-;-;-;-;-;-;4668,88;-;-;-;-;-;-;-;-;-;-;-;-;10395,00;102742,09
11/2024;valor_aprovado;"314435 NAQUE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24,00;1259,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;1524,60;5283,20
11/2024;valor_aprovado;"314437 NATALANDIA";-;-;-;3808,13;-;-;-;-;-;-;-;-;-;-;-;-;1360,00;-;-;-;-;-;-;-;208,44;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;10771,20;20732,22
11/2024;valor_aprovado;"314440 NATERCIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4575,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17503,20;22078,60
11/2024;valor_aprovado;"314450 NAZARENO";-;-;-;2466,02;-;2192,60;-;-;-;-;-;-;1287,50;-;-;6,00;18842,30;-;22,20;-;-;110,00;-;-;269,20;-;78,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25274,64
11/2024;valor_aprovado;"314460 NEPOMUCENO";-;-;168,23;24341,78;-;5964,14;722,15;-;-;-;-;-;1563,30;-;-;15,00;40107,32;3061,03;218,50;-;-;-;-;-;749,78;-;73,30;97221,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;174206,13
11/2024;valor_aprovado;"314465 NINHEIRA";-;-;-;3340,98;-;2050,68;1455,85;-;-;-;-;-;44,10;-;-;-;6608,59;-;439,01;-;-;-;-;7,60;12,46;-;39,41;-;-;-;-;-;-;11,28;-;-;-;29,86;-;-;-;-;-;-;-;-;-;11475,00;-;12766,05;38280,87
11/2024;valor_aprovado;"314467 NOVA BELEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;130,00;1164,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;475,20;6269,45
11/2024;valor_aprovado;"314470 NOVA ERA";-;-;-;32938,09;-;1985,29;5828,90;-;-;-;-;-;1785,35;-;-;-;26998,22;-;-;-;-;-;-;-;742,68;-;11,26;1047,75;-;12,27;-;-;-;-;-;-;-;-;690,37;-;-;-;-;-;-;-;-;450,00;-;9964,35;82454,53
11/2024;valor_aprovado;"314480 NOVA LIMA";18,90;-;1542,03;140729,45;41,92;21676,83;16384,34;-;-;-;4004,00;-;29055,09;102,24;-;713,00;287795,55;9243,84;3789,62;-;267875,18;8,09;473,79;885,06;2875,68;-;647,23;-;-;-;-;-;-;-;-;-;2207,04;59,72;111,35;2775,01;-;-;-;-;-;-;-;88919,65;3845,46;2544,30;888324,37
11/2024;valor_aprovado;"314490 NOVA MODICA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;4326,30;8376,30
11/2024;valor_aprovado;"314500 NOVA PONTE";-;-;-;13959,77;-;5,62;473,55;-;-;-;-;-;510,00;-;-;1,00;34411,52;2852,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52214,25
11/2024;valor_aprovado;"314505 NOVA PORTEIRINHA";-;-;-;4142,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2025,00;-;2425,50;8592,59
11/2024;valor_aprovado;"314510 NOVA RESENDE";-;-;-;-;-;38,59;2751,10;-;-;-;-;-;-;-;-;2,00;23094,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17775,00;-;16869,60;60530,56
11/2024;valor_aprovado;"314520 NOVA SERRANA";-;-;302,15;102589,75;40,78;136897,76;7458,00;14190,16;-;-;95,00;-;5001,01;-;-;8,00;203576,28;3686,35;1012,10;-;189302,70;-;565,57;12956,46;4384,40;-;79,26;-;41,48;-;596,97;81,74;-;-;-;-;4345,94;-;155,89;1059,20;-;-;-;-;-;-;-;1800,00;482,34;43386,75;734096,04
11/2024;valor_aprovado;"314530 NOVO CRUZEIRO";-;-;-;5965,29;-;3955,16;3105,30;-;-;-;-;-;1048,15;-;-;-;12902,51;758,70;-;-;-;-;-;-;787,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;20963,25;57585,80
11/2024;valor_aprovado;"314535 NOVO ORIENTE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6066,90;1160,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1643,40;13370,62
11/2024;valor_aprovado;"314537 NOVORIZONTE";18,90;-;13,25;-;-;-;-;-;-;-;-;-;-;-;-;-;237,45;-;-;-;-;-;191,24;-;37,38;-;-;-;-;-;-;-;-;-;-;-;307,56;-;-;-;-;-;-;-;-;-;-;12825,00;-;2435,40;16066,18
11/2024;valor_aprovado;"314540 OLARIA";-;-;-;-;-;-;1982,20;-;-;-;-;-;-;-;-;-;-;424,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5742,00;8149,17
11/2024;valor_aprovado;"314545 OLHOS-D'AGUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;819,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;5449,95;13918,95
11/2024;valor_aprovado;"314550 OLIMPIO NORONHA";-;-;-;-;-;-;-;-;-;-;-;-;283,25;-;-;-;2860,00;764,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7959,60;11867,22
11/2024;valor_aprovado;"314560 OLIVEIRA";-;-;86,24;2668,63;-;8712,30;9205,35;-;4837,50;-;-;-;1608,45;-;-;-;136483,74;7452,60;41,93;-;362418,88;-;327,77;-;660,32;-;-;-;-;-;-;-;-;-;-;-;875,48;-;-;6861,95;-;-;-;-;-;-;-;74221,50;149,75;-;616612,39
11/2024;valor_aprovado;"314570 OLIVEIRA FORTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;470,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;470,00
11/2024;valor_aprovado;"314580 ONCA DE PITANGUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
11/2024;valor_aprovado;"314585 ORATORIOS";-;-;-;2175,43;-;-;-;-;-;-;-;-;-;-;-;-;1914,80;1015,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4063,95;13669,59
11/2024;valor_aprovado;"314587 ORIZANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2508,00;1671,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;7939,80;17969,54
11/2024;valor_aprovado;"314590 OURO BRANCO";-;-;150,36;73866,63;1366,70;11795,86;5483,50;-;-;-;1915,22;-;2981,85;-;-;1,00;147367,71;1831,18;7,28;-;-;-;444,34;-;707,16;-;81,61;-;-;1190,25;-;-;-;-;-;-;1596,44;-;-;-;-;-;-;-;-;-;-;7328,71;-;-;258115,80
11/2024;valor_aprovado;"314600 OURO FINO";-;-;-;3393,30;-;12347,55;24,20;-;-;-;-;-;699,89;-;-;-;65395,58;1417,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;14929,20;101132,63
11/2024;valor_aprovado;"314610 OURO PRETO";-;-;43,12;42910,06;12310,51;3177,37;17759,20;20926,46;1343,75;-;-;-;22354,40;102,24;-;-;204040,02;6854,60;506,67;-;-;48,54;18862,30;7820,28;2307,80;-;1302,35;75450,08;-;-;675,78;-;-;-;-;-;2847,96;-;-;-;-;-;-;-;-;-;-;31967,50;-;13410,45;487021,44
11/2024;valor_aprovado;"314620 OURO VERDE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10681,10;1183,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;455,40;15920,31
11/2024;valor_aprovado;"314625 PADRE CARVALHO";-;-;-;3329,40;-;-;-;-;-;-;-;-;5,15;-;-;-;264,00;-;-;-;-;-;88,20;-;-;-;-;-;-;-;-;-;-;-;-;-;298,54;-;-;-;-;-;-;-;-;-;-;4950,00;-;722,70;9657,99
11/2024;valor_aprovado;"314630 PADRE PARAISO";24,30;-;-;6681,72;-;1590,01;1008,15;-;-;-;-;-;2,74;-;-;-;13762,65;1153,37;-;-;-;-;-;-;593,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;3544,20;35110,36
11/2024;valor_aprovado;"314640 PAINEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11405,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;1415,70;17545,78
11/2024;valor_aprovado;"314650 PAINS";-;-;-;-;-;4374,68;-;-;-;-;-;-;381,10;-;-;-;1840,00;2894,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9489,86
11/2024;valor_aprovado;"314655 PAI PEDRO";-;-;-;3576,89;-;-;-;-;-;-;-;-;-;-;-;-;2681,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;9319,20;21427,61
11/2024;valor_aprovado;"314660 PAIVA";-;-;-;5588,44;-;-;-;-;-;-;-;-;-;-;-;-;3500,00;247,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2025,00;-;1895,85;13256,80
11/2024;valor_aprovado;"314670 PALMA";-;-;79,50;2556,85;-;589,33;653,40;-;-;-;-;-;420,00;-;-;-;2505,70;-;-;-;-;-;16,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;806,85;12577,87
11/2024;valor_aprovado;"314675 PALMOPOLIS";-;-;-;4673,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;5860,80;15034,76
11/2024;valor_aprovado;"314690 PAPAGAIOS";-;-;-;45401,97;-;9509,52;-;-;-;-;-;-;525,30;-;-;-;7040,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13884,75;76361,54
11/2024;valor_aprovado;"314700 PARACATU";-;-;314,79;33111,24;-;43275,35;30733,23;10748,69;-;-;-;-;4011,72;-;-;-;273349,80;336,24;4984,22;-;144341,03;131,32;-;-;1217,20;-;332,17;-;-;-;198,94;-;-;-;-;-;-;-;1091,23;-;-;-;-;-;-;-;-;-;-;68567,40;616744,57
11/2024;valor_aprovado;"314710 PARA DE MINAS";59,40;-;484,68;47797,18;30515,94;49238,63;21755,48;42696,93;-;-;4840,94;-;13160,41;-;-;8,00;326745,65;16638,11;3071,27;-;298164,56;38,34;381,83;14,57;4373,16;-;11,26;51779,50;-;36,81;1391,42;-;-;-;-;-;1901,93;-;909,00;4339,74;-;-;-;-;-;-;-;324526,68;26265,80;25773,60;1296920,82
11/2024;valor_aprovado;"314720 PARAGUACU";-;-;101,58;16858,86;-;3535,40;3238,95;-;-;-;3278,32;-;900,93;-;-;10,00;44633,29;1537,22;383,64;-;-;-;2,32;-;720,68;-;157,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25532,10;100890,93
11/2024;valor_aprovado;"314730 PARAISOPOLIS";-;-;-;32130,69;-;5522,52;2484,35;-;-;-;-;-;1040,30;-;-;-;48563,93;10698,45;-;-;-;-;-;-;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20601,90;121054,60
11/2024;valor_aprovado;"314740 PARAOPEBA";-;-;-;19302,65;-;3281,63;-;-;-;-;-;-;1718,60;-;-;2,00;70893,30;49343,03;-;-;-;-;-;-;359,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;17211,15;173361,60
11/2024;valor_aprovado;"314750 PASSABEM";-;-;-;2433,00;-;-;-;-;-;-;-;-;-;-;-;-;38,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6479,55;8950,98
11/2024;valor_aprovado;"314760 PASSA QUATRO";59,40;-;-;11537,38;-;2267,16;-;-;-;-;-;-;581,95;-;-;-;23702,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;20280,15;63603,47
11/2024;valor_aprovado;"314770 PASSA TEMPO";-;-;-;5971,94;-;-;-;-;-;-;-;-;-;-;-;-;11913,63;1555,79;-;-;-;-;-;-;2112,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;7197,30;33701,34
11/2024;valor_aprovado;"314780 PASSA VINTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148,50;148,50
11/2024;valor_aprovado;"314790 PASSOS";102,86;-;7556,58;305691,60;108067,73;170537,23;94863,50;122304,05;11825,00;13843,01;5475,85;-;70179,79;4429,64;-;9,00;307486,01;46858,91;189916,56;1104677,12;881273,53;24781,57;472,05;-;18034,94;-;210,78;18456,13;-;145,57;116,98;540,54;62,22;-;-;-;3819,10;29,86;439,35;11228,94;14304,28;-;-;-;11610,00;-;137655,59;39186,40;29223,90;25507,35;3780923,52
11/2024;valor_aprovado;"314795 PATIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1970,10;1970,10
11/2024;valor_aprovado;"314800 PATOS DE MINAS";1260,90;-;1707,37;400076,37;22818,00;73596,52;32877,23;244003,68;14781,25;32782,06;20346,56;-;82697,89;9108,24;-;451,00;413723,60;31429,45;6606,83;764605,32;571209,43;30703,50;-;4,56;10614,78;-;406,31;178239,60;-;1056,34;1688,09;4108,51;20,74;-;54,97;-;-;298,60;9879,20;3497,45;907,50;-;-;-;-;-;180001,30;183812,50;2438,16;-;3331813,81
