periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
05/2024;valor_aprovado;"311810 CONGONHAS DO NORTE";-;-;-;3144,41;-;-;-;-;-;-;-;-;-;-;-;-;3696,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;14265,41
05/2024;valor_aprovado;"311820 CONQUISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2764,49;2888,99;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1108,80;6785,44
05/2024;valor_aprovado;"311830 CONSELHEIRO LAFAIETE";-;-;1381,98;581355,29;47103,38;73369,55;53230,70;116870,84;77131,25;3643,14;14286,36;-;6780,11;443,04;-;-;221918,18;36727,75;3271,52;-;516344,47;137,53;476,63;7,60;1359,32;-;52,84;14660,40;-;-;307,88;438,87;-;-;-;-;1349,86;59,72;-;9638,33;-;-;-;-;-;-;22165,13;51373,04;49500,00;1905384,71
05/2024;valor_aprovado;"311840 CONSELHEIRO PENA";-;-;-;-;-;-;3000,25;-;-;-;-;-;206,00;-;-;-;23030,78;1109,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;2329,80;34176,18
05/2024;valor_aprovado;"311850 CONSOLACAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"311860 CONTAGEM";105,30;-;6395,53;887841,11;68008,45;188979,31;253721,22;21452,94;62627,50;32880,95;107729,77;-;184175,35;-;-;93,00;926342,11;33425,99;310083,77;-;2031024,18;194,16;417,57;119,77;30026,20;-;196,80;352588,08;-;2437,36;89,38;54672,26;-;-;-;-;12,98;-;16219,32;31595,84;-;-;-;-;-;-;333986,47;208837,53;1384,35;6147664,55
05/2024;valor_aprovado;"311870 COQUEIRAL";-;-;-;6112,00;-;507,62;-;-;-;-;-;-;1071,20;-;-;-;44274,21;1171,94;-;-;-;-;-;5714,82;413,22;-;11,26;-;388,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;7885,35;73174,80
05/2024;valor_aprovado;"311880 CORACAO DE JESUS";-;-;79,34;16059,45;3750,44;11417,71;1392,32;-;-;-;-;-;3164,99;-;-;-;57176,92;4133,68;52,89;-;-;-;854,80;-;701,00;-;19,18;32407,20;-;-;-;-;-;-;-;-;3552,38;-;-;-;-;-;-;-;-;-;10350,00;-;15444,00;160556,30
05/2024;valor_aprovado;"311890 CORDISBURGO";-;-;-;-;-;-;-;-;-;-;-;-;195,70;-;-;-;19621,35;-;-;-;-;-;-;-;133,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2029,50;21979,89
05/2024;valor_aprovado;"311900 CORDISLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;51,50;-;-;-;830,00;140,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;321,75;1343,35
05/2024;valor_aprovado;"311910 CORINTO";-;-;-;38804,61;-;4106,86;-;-;-;-;-;-;3053,94;-;-;-;50716,49;-;106,97;-;-;-;-;-;98,44;-;16,89;-;179,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16562,70;113646,06
05/2024;valor_aprovado;"311920 COROACI";-;-;-;-;-;203,27;-;-;-;-;-;-;190,55;-;-;-;11554,65;-;-;-;-;-;-;-;1217,88;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;4725,00;-;8023,95;26094,46
05/2024;valor_aprovado;"311930 COROMANDEL";-;-;-;40599,30;-;10821,77;11095,15;-;-;-;-;-;2379,30;-;-;-;100692,15;5176,49;1308,84;-;-;-;293,99;-;99,68;-;56,30;-;-;-;-;-;-;-;-;-;693,34;-;-;-;-;-;-;-;-;-;4500,00;-;25239,45;202955,76
05/2024;valor_aprovado;"311940 CORONEL FABRICIANO";2,70;-;4156,70;221091,15;203,90;108975,58;134324,42;90016,00;16125,00;-;26677,64;-;8735,80;153,36;-;45,00;266904,76;12840,85;749,12;-;-;40,45;176,42;-;13770,44;-;201,39;2054,86;-;12,27;99,43;34,10;-;-;-;-;1103,50;-;3311,11;-;-;-;-;-;-;150988,58;4275,00;-;1909,50;1068979,03
05/2024;valor_aprovado;"311950 CORONEL MURTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13533,30;13533,30
05/2024;valor_aprovado;"311960 CORONEL PACHECO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;2475,00
05/2024;valor_aprovado;"311970 CORONEL XAVIER CHAVES";-;-;-;22085,44;-;-;-;-;-;-;-;-;-;-;-;14,00;6,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3506,25;25611,99
05/2024;valor_aprovado;"311980 CORREGO DANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5239,40;812,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6051,98
05/2024;valor_aprovado;"311990 CORREGO DO BOM JESUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"311995 CORREGO FUNDO";-;-;-;-;-;2804,34;-;-;-;-;-;-;375,95;-;-;-;46084,08;228,63;-;-;-;-;-;-;554,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5326,20;55373,70
05/2024;valor_aprovado;"312000 CORREGO NOVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1971,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6608,25;13080,15
05/2024;valor_aprovado;"312010 COUTO DE MAGALHAES DE MINAS";-;-;-;1453,32;-;-;-;-;-;-;-;-;-;-;-;-;5271,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13845,15;20569,57
05/2024;valor_aprovado;"312015 CRISOLITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;9929,70;14429,70
05/2024;valor_aprovado;"312020 CRISTAIS";-;-;-;17790,25;-;4908,43;3361,05;-;-;-;1124,88;-;952,75;-;-;-;71403,86;6333,94;-;-;-;-;-;-;539,56;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;10647,45;124942,80
05/2024;valor_aprovado;"312030 CRISTALIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;1697,85;7322,85
05/2024;valor_aprovado;"312040 CRISTIANO OTONI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2282,60;1610,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2079,00;5972,32
05/2024;valor_aprovado;"312050 CRISTINA";-;-;25,83;5031,09;-;747,72;590,70;-;-;-;-;-;144,20;-;-;-;20642,76;1431,21;2,96;-;-;-;-;-;236,38;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6623,10;35492,84
05/2024;valor_aprovado;"312060 CRUCILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;118,45;-;-;-;1330,00;1670,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;6157,80;15577,05
05/2024;valor_aprovado;"312070 CRUZEIRO DA FORTALEZA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27672,01;571,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8494,20;36737,77
05/2024;valor_aprovado;"312080 CRUZILIA";-;-;-;23905,12;-;3443,64;-;-;-;-;-;-;860,05;170,40;-;-;46714,54;-;-;-;-;48,54;-;-;903,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;6682,50;91278,03
05/2024;valor_aprovado;"312083 CUPARAQUE";-;-;232,47;-;-;576,85;1087,35;-;-;-;-;-;154,50;-;-;-;9747,11;574,75;-;-;-;-;-;-;106,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;3603,60;21033,19
05/2024;valor_aprovado;"312087 CURRAL DE DENTRO";-;-;-;2796,10;-;-;-;-;-;-;-;-;112,00;-;-;-;2458,49;-;-;-;-;-;-;-;236,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;9929,70;25433,09
05/2024;valor_aprovado;"312090 CURVELO";24,30;-;2783,09;92804,78;23654,78;45670,91;19991,14;92867,13;9406,25;15241,50;924,41;-;14773,52;2351,52;-;-;149590,88;-;2714,46;432030,15;723090,26;566,30;-;-;6191,98;-;26,42;-;-;24,54;261,50;2007,28;-;-;54,97;-;-;89,58;89,08;10939,74;-;-;-;-;-;-;8775,00;37631,18;49415,85;1743992,50
05/2024;valor_aprovado;"312100 DATAS";13,50;-;-;5007,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;10731,60;21602,27
05/2024;valor_aprovado;"312110 DELFIM MOREIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16,00;-;1391,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,30;7482,96
05/2024;valor_aprovado;"312120 DELFINOPOLIS";-;-;23,99;29863,25;-;4717,87;3523,30;-;-;-;-;-;540,75;-;-;-;33017,26;1008,46;-;-;-;-;-;-;301,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;6732,00;81077,96
05/2024;valor_aprovado;"312125 DELTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"312130 DESCOBERTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"312140 DESTERRO DE ENTRE RIOS";-;-;-;15233,40;-;19,50;-;-;-;-;-;-;293,55;-;-;9,00;50733,29;-;-;-;-;-;-;-;1227,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201583,80;269100,02
05/2024;valor_aprovado;"312150 DESTERRO DO MELO";-;-;-;6844,21;-;-;-;-;-;-;-;-;211,15;-;-;-;-;1047,73;-;-;-;-;10,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1821,60;14435,13
05/2024;valor_aprovado;"312160 DIAMANTINA";6058,80;-;158,33;55775,67;-;27976,41;1397,00;23673,76;4300,00;-;-;-;35214,15;6558,13;-;95,00;179752,34;3103,89;-;-;389845,98;12458,19;-;-;3313,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11296,00;1457,50;-;-;-;-;110751,65;426820,89;2411,70;-;1302418,87
05/2024;valor_aprovado;"312170 DIOGO DE VASCONCELOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1130,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6692,40;7822,40
05/2024;valor_aprovado;"312180 DIONISIO";-;-;-;34933,37;-;-;-;-;-;-;-;-;-;-;-;-;394,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35327,75
05/2024;valor_aprovado;"312190 DIVINESIA";-;-;-;4005,47;-;-;-;-;-;-;-;-;-;-;-;-;-;962,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5761,80;10730,03
05/2024;valor_aprovado;"312200 DIVINO";-;-;23,99;28775,32;-;5119,37;-;-;-;-;-;-;-;-;-;-;11689,67;1990,12;-;-;-;-;-;-;59,20;-;5,63;-;-;-;-;-;-;-;-;-;71,06;-;-;-;-;-;-;-;-;-;11700,00;-;3078,90;62513,26
05/2024;valor_aprovado;"312210 DIVINO DAS LARANJEIRAS";-;-;-;2216,40;-;1126,54;-;-;-;-;-;-;-;-;-;-;4750,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;17992,94
05/2024;valor_aprovado;"312220 DIVINOLANDIA DE MINAS";-;-;25,83;25304,14;-;-;1036,75;-;-;-;-;-;412,00;-;-;-;13230,95;-;-;-;-;-;-;-;74,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11236,50;51320,93
05/2024;valor_aprovado;"312230 DIVINOPOLIS";375,30;-;9748,90;440077,04;104124,18;71591,10;35758,74;129830,75;129268,75;33089,24;10634,84;863,25;72702,05;2288,16;-;441,00;325663,25;17572,08;2943,86;1871901,55;628205,78;50163,28;876,42;83798,02;9785,78;-;28,14;129628,80;92,08;345,63;-;12,97;-;-;-;-;150,00;-;757,18;9642,34;6692,16;-;-;-;1215,00;563744,43;61304,19;88444,00;21136,50;4914896,74
05/2024;valor_aprovado;"312235 DIVISA ALEGRE";-;-;-;14189,00;-;-;-;-;-;-;-;-;257,50;-;-;-;722,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;5294,10;28563,21
05/2024;valor_aprovado;"312240 DIVISA NOVA";-;-;-;10584,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1871,10;12455,62
05/2024;valor_aprovado;"312245 DIVISOPOLIS";-;-;-;5732,44;-;1011,26;-;-;-;-;-;-;169,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;18661,50;29625,15
05/2024;valor_aprovado;"312247 DOM BOSCO";-;-;-;8463,86;-;823,50;-;-;-;-;-;-;-;-;-;54,00;8630,00;331,57;-;-;-;-;-;115,34;259,20;-;-;-;-;-;-;-;-;-;-;-;191,80;-;-;-;-;-;-;-;-;-;4748,54;-;38040,75;61658,56
05/2024;valor_aprovado;"312250 DOM CAVATI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1539,45;1539,45
05/2024;valor_aprovado;"312260 DOM JOAQUIM";-;-;-;5325,08;-;-;-;-;-;-;-;-;319,30;-;-;-;21319,55;-;-;-;-;-;-;-;1530,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20398,95;48893,20
05/2024;valor_aprovado;"312270 DOM SILVERIO";-;-;-;18844,25;-;429,13;-;-;-;-;-;-;324,45;-;-;-;12614,17;2028,03;-;-;-;-;-;-;324,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;5935,05;46349,08
05/2024;valor_aprovado;"312280 DOM VICOSO";-;-;-;2834,94;-;-;-;-;-;-;-;-;-;-;-;-;500,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5177,70;8512,64
05/2024;valor_aprovado;"312290 DONA EUSEBIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1150,00;672,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6336,00;12658,48
05/2024;valor_aprovado;"312300 DORES DE CAMPOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"312310 DORES DE GUANHAES";-;-;-;-;-;-;-;-;-;-;-;-;412,00;-;-;-;6419,00;-;-;-;-;-;-;-;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6859,15
05/2024;valor_aprovado;"312320 DORES DO INDAIA";-;-;-;3887,04;-;5649,66;-;-;-;-;-;-;298,70;-;-;-;37206,56;-;83,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;99,00;54424,82
05/2024;valor_aprovado;"312330 DORES DO TURVO";-;-;-;2378,67;-;-;-;-;-;-;-;-;-;-;-;-;-;1577,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2025,00;-;1851,30;7832,29
05/2024;valor_aprovado;"312340 DORESOPOLIS";-;-;-;1606,41;-;-;-;-;-;-;-;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1366,20;2973,61
05/2024;valor_aprovado;"312350 DOURADOQUARA";75,60;-;-;-;-;-;-;-;-;-;-;-;51,50;-;-;-;1315,13;62,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;-;4879,62
05/2024;valor_aprovado;"312352 DURANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"312360 ELOI MENDES";-;-;-;32935,35;-;5265,00;-;-;-;-;-;-;-;-;-;-;6919,57;-;256,01;-;-;-;-;-;5052,52;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50434,08
05/2024;valor_aprovado;"312370 ENGENHEIRO CALDAS";-;-;-;37192,93;-;-;871,28;-;-;-;-;-;222,39;-;-;-;1887,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;252,45;44926,51
05/2024;valor_aprovado;"312380 ENGENHEIRO NAVARRO";-;-;-;4554,62;-;-;-;-;-;-;-;-;-;-;-;-;1039,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;7172,55;19741,27
05/2024;valor_aprovado;"312385 ENTRE FOLHAS";-;-;-;-;-;-;-;-;-;-;-;-;185,40;-;-;-;339,69;3978,84;-;-;-;-;-;-;323,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;8335,80;18113,69
05/2024;valor_aprovado;"312390 ENTRE RIOS DE MINAS";-;-;-;24306,04;-;2588,22;217,25;885,81;-;-;-;-;497,97;-;-;74,00;46810,21;342,76;1,44;-;-;-;-;-;2851,22;-;104,48;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;23552,10;102261,36
05/2024;valor_aprovado;"312400 ERVALIA";162,00;-;-;9668,81;-;4058,80;6263,40;-;-;-;433,44;-;1328,70;-;-;-;10109,85;-;651,63;-;-;-;-;-;172,58;-;-;-;-;-;-;-;-;-;-;-;-;268,74;-;-;-;-;-;-;-;-;5850,00;-;18513,00;57480,95
05/2024;valor_aprovado;"312410 ESMERALDAS";-;-;-;8247,12;-;8295,30;-;-;-;-;-;-;1085,15;-;-;4,00;103884,55;1876,17;-;-;-;-;-;-;272,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2267,10;125932,27
05/2024;valor_aprovado;"312420 ESPERA FELIZ";-;-;-;55003,56;-;9025,79;1366,75;-;-;-;-;-;-;-;-;-;56992,77;1695,45;36,59;-;-;-;-;-;290,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;7662,60;138373,89
05/2024;valor_aprovado;"312430 ESPINOSA";-;-;-;8901,86;-;13147,62;4079,90;-;-;-;-;-;2688,30;-;-;-;15015,97;-;27217,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;10692,00;94568,15
05/2024;valor_aprovado;"312440 ESPIRITO SANTO DO DOURADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2088,90;2088,90
05/2024;valor_aprovado;"312450 ESTIVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10860,30;10860,30
05/2024;valor_aprovado;"312460 ESTRELA DALVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5280,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1455,30;6735,30
05/2024;valor_aprovado;"312470 ESTRELA DO INDAIA";-;-;-;871,10;-;906,08;-;-;-;-;-;-;180,25;-;-;-;640,00;-;41,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;5339,06
05/2024;valor_aprovado;"312480 ESTRELA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"312490 EUGENOPOLIS";-;-;-;5820,24;-;2614,27;-;-;-;-;-;-;803,40;-;-;-;27840,02;840,60;-;-;-;-;-;-;583,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;945,45;44172,14
05/2024;valor_aprovado;"312500 EWBANK DA CAMARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3860,00;372,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2227,50;6460,30
05/2024;valor_aprovado;"312510 EXTREMA";-;-;-;6208,48;-;739,18;1627,45;-;-;-;626,08;-;317,92;-;-;-;6348,35;2968,04;269,43;-;411562,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2937,15;-;-;-;-;-;-;18450,00;3455,76;2613,60;458123,49
05/2024;valor_aprovado;"312520 FAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2024;valor_aprovado;"312530 FARIA LEMOS";-;-;-;-;-;-;-;-;-;-;-;-;51,50;-;-;-;5333,40;326,13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;1782,00;11543,03
05/2024;valor_aprovado;"312540 FELICIO DOS SANTOS";-;-;-;4697,68;-;-;-;-;-;-;-;-;-;-;-;-;-;511,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;17364,60;30224,07
05/2024;valor_aprovado;"312550 SAO GONCALO DO RIO PRETO";-;-;-;3404,34;-;-;-;-;-;-;-;-;83,16;-;-;22,00;2520,00;1071,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18641,70;25743,02
05/2024;valor_aprovado;"312560 FELISBURGO";2,70;-;-;-;-;1814,49;2279,20;-;-;-;-;-;-;-;-;-;9050,41;-;-;-;-;-;-;-;582,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;4519,35;23423,55
05/2024;valor_aprovado;"312570 FELIXLANDIA";-;-;-;6787,49;-;-;-;-;-;-;-;-;1400,80;-;-;-;4304,80;-;-;-;-;-;-;-;153,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2945,25;15592,26
