periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
04/2025;valor_aprovado;"220230 CANTO DO BURITI";-;-;-;-;-;1667,99;2039,40;-;-;-;-;-;339,90;-;-;-;34842,54;513,70;-;-;-;-;-;-;3806,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43210,31
04/2025;valor_aprovado;"220240 CAPITAO DE CAMPOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89,21
04/2025;valor_aprovado;"220245 CAPITAO GERVASIO OLIVEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220250 CARACOL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220253 CARAUBAS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;4275,00
04/2025;valor_aprovado;"220255 CARIDADE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220260 CASTELO DO PIAUI";-;-;-;11094,58;-;3980,74;4055,70;-;-;-;-;-;777,65;-;-;-;16610,00;4978,22;-;-;-;-;-;-;1329,68;-;78,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18000,00;-;-;-;-;-;-;-;60905,39
04/2025;valor_aprovado;"220265 CAXINGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;5175,00
04/2025;valor_aprovado;"220270 COCAL";-;-;-;-;-;-;13718,10;-;-;-;-;-;540,75;-;-;-;50705,40;-;14,40;-;-;-;-;-;5997,20;-;105,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71081,53
04/2025;valor_aprovado;"220271 COCAL DE TELHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;5018,85
04/2025;valor_aprovado;"220272 COCAL DOS ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;6750,00
04/2025;valor_aprovado;"220273 COIVARAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;5400,00
04/2025;valor_aprovado;"220275 COLONIA DO GURGUEIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220277 COLONIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220280 CONCEICAO DO CANINDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
04/2025;valor_aprovado;"220285 CORONEL JOSE DIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220290 CORRENTE";-;-;-;6736,89;-;4508,28;2140,05;-;-;-;-;-;231,75;-;-;-;5182,89;3086,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;26611,67
04/2025;valor_aprovado;"220300 CRISTALANDIA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4725,00
04/2025;valor_aprovado;"220310 CRISTINO CASTRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7391,97;-;-;-;-;-;-;-;1196,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;13763,13
04/2025;valor_aprovado;"220320 CURIMATA";-;-;-;2503,07;-;16937,67;-;-;-;-;-;-;1096,95;-;-;-;20033,35;1190,99;-;-;-;-;-;-;2778,58;-;2286,96;-;1120,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;54022,96
04/2025;valor_aprovado;"220323 CURRAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4725,00
04/2025;valor_aprovado;"220325 CURRALINHOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220327 CURRAL NOVO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;5400,00
04/2025;valor_aprovado;"220330 DEMERVAL LOBAO";-;-;-;2396,81;-;7553,31;-;-;-;-;-;-;386,25;-;-;-;60472,73;1811,96;-;-;-;-;-;-;498,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;-;-;-;-;-;-;86619,46
04/2025;valor_aprovado;"220335 DIRCEU ARCOVERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;226,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;5626,80
04/2025;valor_aprovado;"220340 DOM EXPEDITO LOPES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14175,00;-;-;-;-;-;-;-;14175,00
04/2025;valor_aprovado;"220342 DOMINGOS MOURAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220345 DOM INOCENCIO";16,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1945,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;6912,04
04/2025;valor_aprovado;"220350 ELESBAO VELOSO";-;-;-;9823,94;-;1900,18;2231,04;-;-;-;-;-;-;-;-;-;42164,28;8290,69;-;-;-;-;402,56;-;1481,66;-;596,02;-;-;-;-;-;-;-;-;-;1191,38;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;74831,75
04/2025;valor_aprovado;"220360 ELISEU MARTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220370 ESPERANTINA";-;-;-;8182,47;-;6007,43;774,40;-;-;-;-;-;1176,98;-;-;-;157602,77;8975,46;1860,46;-;-;-;-;-;429,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14400,00;-;-;-;-;-;-;-;199409,03
04/2025;valor_aprovado;"220375 FARTURA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
04/2025;valor_aprovado;"220380 FLORES DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220385 FLORESTA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4725,00
04/2025;valor_aprovado;"220390 FLORIANO";274,20;-;-;199816,34;23519,91;29852,31;3480,40;133877,19;-;-;-;-;2150,54;-;-;395,00;172359,77;74933,75;3839,17;-;1089564,67;80,90;-;-;301,08;-;252,84;-;-;-;3736,96;-;-;-;-;-;711,06;-;-;9456,78;-;-;-;-;-;-;-;15525,00;3150,48;-;-;-;-;-;-;1767278,35
04/2025;valor_aprovado;"220400 FRANCINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220410 FRANCISCO AYRES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220415 FRANCISCO MACEDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;5400,00
04/2025;valor_aprovado;"220420 FRANCISCO SANTOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11740,47;2962,60;-;-;-;-;-;-;1314,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;20742,31
04/2025;valor_aprovado;"220430 FRONTEIRAS";-;-;-;-;-;511,23;3630,00;-;-;-;-;-;952,75;-;-;-;15812,70;1835,31;-;-;-;-;-;-;2653,20;-;-;-;746,50;-;-;-;-;-;-;-;-;2776,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28918,67
04/2025;valor_aprovado;"220435 GEMINIANO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;5175,00
04/2025;valor_aprovado;"220440 GILBUES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1195,93;-;-;-;-;-;5,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;5926,73
04/2025;valor_aprovado;"220450 GUADALUPE";-;-;-;3657,37;-;1254,79;-;-;-;-;-;-;-;-;-;-;4952,91;1996,16;-;-;-;-;-;-;411,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;16773,13
04/2025;valor_aprovado;"220455 GUARIBAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220460 HUGO NAPOLEAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4825,00
04/2025;valor_aprovado;"220465 ILHA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220470 INHUMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2896,95;6954,46;-;-;-;-;-;-;133,34;-;28,15;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;225,00;-;-;-;-;-;-;-;10267,76
04/2025;valor_aprovado;"220480 IPIRANGA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2157,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;7557,30
04/2025;valor_aprovado;"220490 ISAIAS COELHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1176,75;-;-;-;-;-;-;-;1180,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;8206,91
04/2025;valor_aprovado;"220500 ITAINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6235,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;-;-;-;-;-;-;18385,00
04/2025;valor_aprovado;"220510 ITAUEIRA";-;-;-;-;-;452,12;-;-;-;-;-;-;-;-;-;-;997,60;1631,31;651,47;-;-;-;-;-;2979,28;-;61,93;-;59,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;-;-;-;-;-;14483,43
04/2025;valor_aprovado;"220515 JACOBINA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1570,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;-;-;-;-;-;-;10795,88
04/2025;valor_aprovado;"220520 JAICOS";-;-;-;-;-;-;2086,15;-;-;-;-;-;118,45;-;-;14,00;51303,15;2504,14;-;-;-;-;669,19;-;1487,10;-;144,72;-;-;-;-;-;-;-;-;-;2087,44;-;-;-;-;-;-;-;-;-;-;12150,00;-;603,90;-;-;-;-;-;73168,24
04/2025;valor_aprovado;"220525 JARDIM DO MULATO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
04/2025;valor_aprovado;"220527 JATOBA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220530 JERUMENHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220535 JOAO COSTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220540 JOAQUIM PIRES";-;-;-;5101,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5101,66
04/2025;valor_aprovado;"220545 JOCA MARQUES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;416,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;4241,01
04/2025;valor_aprovado;"220550 JOSE DE FREITAS";-;-;-;4807,64;-;4184,91;2407,90;-;-;-;-;-;1622,25;-;-;-;113174,22;5225,73;-;-;-;-;448,23;-;887,26;-;-;-;-;-;-;-;-;-;-;-;778,66;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;141636,80
04/2025;valor_aprovado;"220551 JUAZEIRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;6075,00
04/2025;valor_aprovado;"220552 JULIO BORGES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;-;-;-;-;-;4050,00
04/2025;valor_aprovado;"220553 JUREMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;6750,00
04/2025;valor_aprovado;"220554 LAGOINHA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;6075,00
04/2025;valor_aprovado;"220555 LAGOA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;434,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;434,31
04/2025;valor_aprovado;"220556 LAGOA DO BARRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220557 LAGOA DE SAO FRANCISCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;5850,00
04/2025;valor_aprovado;"220558 LAGOA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220559 LAGOA DO SITIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220560 LANDRI SALES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
04/2025;valor_aprovado;"220570 LUIS CORREIA";-;-;-;1149,66;-;-;-;-;-;-;-;-;-;-;-;-;29932,23;11712,69;-;-;-;-;-;-;926,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43720,98
04/2025;valor_aprovado;"220580 LUZILANDIA";-;-;-;12046,13;-;5357,71;3037,65;-;-;-;-;-;798,25;-;-;38,00;62302,21;-;-;-;-;-;179,48;-;2105,54;-;-;-;-;-;-;-;41,48;-;-;-;272,64;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;94279,09
04/2025;valor_aprovado;"220585 MADEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;valor_aprovado;"220590 MANOEL EMIDIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;255,76;-;-;-;-;-;-;-;627,52;-;61,93;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;5534,79
04/2025;valor_aprovado;"220595 MARCOLANDIA";-;-;-;-;-;-;234590,40;-;-;-;-;-;-;-;-;-;12020,00;-;-;-;-;-;-;816918,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;1068478,88
04/2025;valor_aprovado;"220600 MARCOS PARENTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
04/2025;valor_aprovado;"220605 MASSAPE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;5400,00
04/2025;valor_aprovado;"220610 MATIAS OLIMPIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;5410,00
04/2025;valor_aprovado;"220620 MIGUEL ALVES";-;-;-;8817,73;-;5093,88;5344,90;-;-;-;-;-;1019,70;-;-;-;26510,66;3122,35;-;-;-;-;255,59;-;9696,54;-;-;-;-;-;-;-;-;-;-;-;864,48;-;-;-;-;-;-;-;-;-;-;8325,00;-;-;-;-;-;-;-;69050,83
04/2025;valor_aprovado;"220630 MIGUEL LEAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4725,00
04/2025;valor_aprovado;"220635 MILTON BRANDAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;4950,00
04/2025;valor_aprovado;"220640 MONSENHOR GIL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;411,51;-;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;422,77
04/2025;valor_aprovado;"220650 MONSENHOR HIPOLITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
04/2025;valor_aprovado;"220660 MONTE ALEGRE DO PIAUI";-;-;-;2150,91;-;-;-;-;-;-;-;-;-;-;-;-;3080,00;-;-;-;-;-;-;-;99,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;10055,59
04/2025;valor_aprovado;"220665 MORRO CABECA NO TEMPO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;4725,00
