periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
01/2024;valor_aprovado;"310825 BONITO DE MINAS";-;-;-;-;-;-;1379,40;-;-;-;577,92;-;113,30;-;-;-;528,00;-;-;-;-;-;5,80;70,10;12,46;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;636,90;9415,77
01/2024;valor_aprovado;"310830 BORDA DA MATA";-;-;-;25062,58;-;-;1375,00;-;-;-;-;-;-;-;-;-;33335,13;1094,48;-;-;-;-;-;-;324,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;2598,75;70990,18
01/2024;valor_aprovado;"310840 BOTELHOS";-;-;-;285,13;-;-;1240,80;-;-;-;-;-;-;-;-;-;5705,98;700,50;-;-;-;-;-;-;175,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8108,03
01/2024;valor_aprovado;"310850 BOTUMIRIM";54,00;-;66,25;1819,34;-;-;-;-;-;-;-;-;-;-;-;-;1272,75;-;-;-;-;-;-;-;96,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3308,92
01/2024;valor_aprovado;"310855 BRASILANDIA DE MINAS";-;-;-;4573,16;-;1980,98;-;-;-;-;-;-;236,90;-;-;-;8214,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;341,55;20297,39
01/2024;valor_aprovado;"310860 BRASILIA DE MINAS";40,50;-;280,00;79138,12;14547,25;30087,79;7037,61;-;-;-;-;-;5285,26;-;-;5,00;73179,18;-;5270,13;-;743319,55;-;316,09;-;14726,98;-;-;-;-;-;-;-;-;-;-;-;1636,60;-;-;12360,77;-;-;-;-;-;-;8775,00;3176,94;-;999182,77
01/2024;valor_aprovado;"310870 BRAS PIRES";-;-;-;1723,67;-;-;-;-;-;-;-;-;540,75;-;-;-;2111,01;1979,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;4568,85;13623,50
01/2024;valor_aprovado;"310880 BRAUNAS";-;-;-;11824,32;-;-;-;-;-;-;-;-;-;-;-;-;88,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;14,85;16652,37
01/2024;valor_aprovado;"310890 BRAZOPOLIS";-;-;-;-;-;2339,32;-;-;-;-;-;-;-;-;-;-;14614,00;2148,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19101,52
01/2024;valor_aprovado;"310900 BRUMADINHO";16,20;-;689,13;218980,50;-;12747,16;19238,59;40230,69;-;-;1501,50;-;12100,06;579,36;-;52,00;144727,03;8387,27;72,52;-;-;202,25;-;20218,85;18213,90;-;96,25;-;-;-;28,42;-;-;-;-;-;-;89,58;204,07;-;-;-;-;-;-;-;-;-;994,95;499370,28
01/2024;valor_aprovado;"310910 BUENO BRANDAO";-;-;-;6357,07;-;1674,32;-;-;-;-;-;-;381,10;-;-;-;19087,98;-;-;-;-;-;-;-;550,42;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28056,52
01/2024;valor_aprovado;"310920 BUENOPOLIS";-;-;-;3025,12;-;-;1598,30;-;-;-;-;-;448,05;-;-;-;1600,00;1018,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11700,00;-;6212,25;25601,72
01/2024;valor_aprovado;"310925 BUGRE";5,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1757,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;99,00;6586,90
01/2024;valor_aprovado;"310930 BURITIS";-;-;1216,86;52886,34;-;13760,51;2057,55;-;-;-;2844,02;-;1406,59;-;-;95,00;72856,52;4,67;-;-;-;-;12,40;-;23,16;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;747,60;155128,11
01/2024;valor_aprovado;"310940 BURITIZEIRO";-;-;14,10;43641,65;-;2392,49;-;-;-;-;-;-;952,75;-;-;-;50586,64;5462,62;208,75;-;-;-;124,60;-;1148,16;-;-;-;-;-;-;-;-;-;-;-;602,76;-;-;-;-;-;-;-;-;-;-;-;14963,85;120098,37
01/2024;valor_aprovado;"310945 CABECEIRA GRANDE";-;-;-;-;-;464,47;-;-;-;-;-;-;-;-;-;-;-;1468,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5999,40;7932,07
01/2024;valor_aprovado;"310950 CABO VERDE";-;-;14,10;5611,33;-;2798,73;-;-;-;-;-;-;394,54;-;-;-;5882,25;1214,88;1,48;-;-;-;-;-;268,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16186,29
01/2024;valor_aprovado;"310960 CACHOEIRA DA PRATA";-;-;-;8418,83;-;-;1423,40;-;-;-;-;-;-;-;-;-;1834,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1158,30;17335,03
01/2024;valor_aprovado;"310970 CACHOEIRA DE MINAS";-;-;-;1840,38;-;-;-;-;-;-;-;-;-;-;-;-;3720,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18225,00;-;-;23785,83
01/2024;valor_aprovado;"310980 CACHOEIRA DOURADA";-;-;-;2414,74;-;-;-;-;-;-;-;-;-;-;-;-;695,10;202,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;2717,55;9179,68
01/2024;valor_aprovado;"310990 CAETANOPOLIS";-;-;-;2370,00;-;1802,43;-;-;-;-;-;-;545,90;-;-;-;12875,00;-;-;-;-;-;-;-;681,40;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;806,85;19108,00
01/2024;valor_aprovado;"311000 CAETE";-;-;-;45172,75;-;8492,63;2889,70;-;-;-;-;-;803,40;-;-;-;45723,05;518,14;1025,17;-;-;-;-;-;5010,20;-;17,00;-;-;-;37,88;12,97;-;-;-;-;-;59,72;1336,20;-;-;-;-;-;-;-;-;-;4563,90;115662,71
01/2024;valor_aprovado;"311010 CAIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1380,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;6105,00
01/2024;valor_aprovado;"311020 CAJURI";-;-;-;773,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2306,70;3080,12
01/2024;valor_aprovado;"311030 CALDAS";-;-;-;1058,63;-;469,01;-;-;-;-;-;-;-;-;-;-;9838,41;879,04;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;999,90;18830,27
01/2024;valor_aprovado;"311040 CAMACHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;-;3375,00
01/2024;valor_aprovado;"311050 CAMANDUCAIA";-;-;-;7318,10;-;4875,55;-;-;-;-;-;-;2078,75;-;-;-;120858,38;-;633,21;-;-;-;-;11,26;1974,46;-;33,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18225,00;-;1039,50;157047,99
01/2024;valor_aprovado;"311060 CAMBUI";-;-;-;43715,64;-;4295,12;-;-;-;-;-;-;986,31;-;-;-;50505,91;1836,02;1071,54;-;-;-;-;-;1091,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16380,00;-;2920,50;122802,16
01/2024;valor_aprovado;"311070 CAMBUQUIRA";-;-;-;5453,35;-;309,78;2897,40;-;-;-;-;-;190,55;-;-;-;21381,45;-;-;-;-;-;-;12956,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;153,45;50092,44
01/2024;valor_aprovado;"311080 CAMPANARIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1326,60;5826,60
01/2024;valor_aprovado;"311090 CAMPANHA";-;-;-;15318,33;-;2911,72;2280,30;6087,66;5375,00;-;-;-;499,55;-;-;57,00;28159,44;508,09;-;-;-;-;-;118,47;101,88;-;112,00;422065,20;-;-;-;-;-;-;-;-;219,20;-;-;-;-;-;-;-;-;-;-;-;9325,80;493139,64
01/2024;valor_aprovado;"311100 CAMPESTRE";-;-;-;17860,21;-;10176,81;-;-;-;-;-;-;5,48;-;-;-;3279,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;-;32672,35
01/2024;valor_aprovado;"311110 CAMPINA VERDE";-;-;-;9720,05;-;6384,71;-;-;-;-;-;-;587,10;-;-;-;44710,41;-;711,97;-;-;-;-;-;105,52;-;-;-;179,16;22,72;-;12,97;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;2475,00;-;-;64939,47
01/2024;valor_aprovado;"311115 CAMPO AZUL";-;-;-;5476,20;-;-;-;-;-;-;-;-;195,70;-;-;-;261,87;-;-;-;-;-;-;-;84,84;-;101,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;7207,20;17602,15
01/2024;valor_aprovado;"311120 CAMPO BELO";10,80;-;1008,14;70569,90;-;13995,93;51944,64;70875,00;7700,00;-;4330,00;-;5360,89;-;-;14,00;379092,52;3625,38;1,48;-;359000,52;-;180,25;22,52;2287,22;-;43,28;-;29,86;-;331,50;-;-;-;-;-;990,64;-;-;5436,77;-;-;-;-;-;-;23994,50;712,32;43911,45;1045469,51
01/2024;valor_aprovado;"311130 CAMPO DO MEIO";-;-;-;9762,97;-;259,04;-;-;-;-;-;-;-;-;-;-;10,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10032,01
01/2024;valor_aprovado;"311140 CAMPO FLORIDO";-;-;-;5357,78;-;-;1647,80;-;-;-;-;-;108,15;-;-;-;28333,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;762,30;36209,63
01/2024;valor_aprovado;"311150 CAMPOS ALTOS";-;-;-;16658,24;-;3770,89;-;-;-;-;-;-;381,10;-;-;-;3131,59;3444,25;41,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12003,75;39431,45
01/2024;valor_aprovado;"311160 CAMPOS GERAIS";-;-;-;26153,39;-;4545,20;-;-;-;-;-;-;293,55;-;-;3,00;16868,30;10048,16;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1509,75;59426,98
01/2024;valor_aprovado;"311170 CANAA";-;-;-;1256,68;-;-;-;-;-;-;-;-;-;-;-;-;8,19;-;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;5613,30;11614,43
01/2024;valor_aprovado;"311180 CANAPOLIS";-;-;-;13899,91;-;2991,16;4294,40;-;-;-;-;-;880,65;-;-;-;29053,13;1529,99;-;-;-;-;-;10,20;37,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;25947,90;88094,72
01/2024;valor_aprovado;"311190 CANA VERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;1950,30;7350,30
01/2024;valor_aprovado;"311200 CANDEIAS";-;-;-;8211,90;-;407,09;-;-;-;-;-;-;77,25;-;-;-;13748,65;1048,98;-;-;-;-;-;-;118,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;1415,70;31327,97
01/2024;valor_aprovado;"311205 CANTAGALO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;9900,00
01/2024;valor_aprovado;"311210 CAPARAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3528,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;8028,00
01/2024;valor_aprovado;"311220 CAPELA NOVA";-;-;-;2669,98;-;-;-;-;-;-;-;-;61,80;-;-;-;272,30;579,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;1534,50;10742,66
01/2024;valor_aprovado;"311230 CAPELINHA";-;-;396,62;26816,07;-;9303,36;3378,65;270,94;-;-;-;-;386,19;-;-;-;57517,20;-;674,67;-;-;-;-;-;357,54;-;-;-;-;12,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30967,20;130080,71
01/2024;valor_aprovado;"311240 CAPETINGA";-;-;-;2850,25;-;-;-;-;-;-;-;-;5,15;-;-;-;12285,60;-;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;-;18071,63
01/2024;valor_aprovado;"311250 CAPIM BRANCO";-;-;-;2867,28;-;-;-;-;-;-;-;-;-;-;-;-;5175,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;841,50;8883,92
01/2024;valor_aprovado;"311260 CAPINOPOLIS";-;-;-;8477,09;11408,83;490,62;2219,80;-;-;-;-;-;20,60;-;-;-;8671,82;-;-;-;-;-;-;-;343,24;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;8603,10;44976,99
01/2024;valor_aprovado;"311265 CAPITAO ANDRADE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;540,00;12,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;212,85;765,55
01/2024;valor_aprovado;"311270 CAPITAO ENEAS";-;-;-;11774,45;-;-;-;-;-;-;-;-;-;-;-;-;2343,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;21768,30
01/2024;valor_aprovado;"311280 CAPITOLIO";-;-;-;2418,25;-;1523,82;-;-;-;-;964,92;-;154,50;-;-;-;13403,23;572,10;-;-;-;-;-;-;564,40;-;-;143,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4984,65;24729,86
01/2024;valor_aprovado;"311290 CAPUTIRA";-;-;-;9282,76;-;-;-;-;-;-;-;-;231,75;-;-;-;7620,00;-;-;-;-;-;-;-;60,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;341,55;22036,50
01/2024;valor_aprovado;"311300 CARAI";5,40;-;28,20;3008,02;-;6264,54;-;-;-;-;-;-;628,30;-;-;-;18468,20;1830,64;-;-;-;-;-;-;336,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;9320,85;44390,71
01/2024;valor_aprovado;"311310 CARANAIBA";-;-;-;293,37;-;-;-;-;-;-;-;-;175,10;-;-;-;1604,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49,50;2122,00
01/2024;valor_aprovado;"311320 CARANDAI";-;-;-;63963,02;-;10218,89;3315,40;-;-;-;-;-;1052,33;51,12;-;2,00;49833,30;3601,95;139,46;-;-;16,18;1,16;-;1006,86;-;-;-;-;-;157,37;-;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;17775,00;-;207,90;151372,24
01/2024;valor_aprovado;"311330 CARANGOLA";-;-;13,25;23844,38;19919,40;15805,37;10769,30;5366,12;268,75;-;3852,80;-;7323,21;-;-;4,00;37932,89;-;8178,20;-;349154,61;-;-;-;2869,90;-;33,01;-;-;22,72;689,14;-;-;-;-;-;-;-;-;2660,48;-;-;-;-;-;-;-;15228,08;-;503935,61
01/2024;valor_aprovado;"311340 CARATINGA";540,00;-;2433,72;174063,85;16250,29;31158,05;20477,60;52646,52;26337,50;1583,18;10468,41;-;10546,06;102,24;-;230,00;238352,68;1168,40;3276,88;-;612628,80;-;291,33;516,00;3282,96;-;364,84;125,00;-;-;-;-;-;-;-;-;244,58;-;1759,33;4100,04;-;-;-;-;-;-;4725,00;889,38;34694,55;1253257,19
01/2024;valor_aprovado;"311350 CARBONITA";-;-;-;3675,55;-;1433,05;-;-;-;-;-;-;180,25;-;-;64,00;3612,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24552,00;33517,49
01/2024;valor_aprovado;"311360 CAREACU";18,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1868,87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6910,20;13297,97
01/2024;valor_aprovado;"311370 CARLOS CHAGAS";-;-;-;3890,80;-;4965,41;-;-;-;-;-;-;-;-;-;-;13214,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;10885,05;42405,74
01/2024;valor_aprovado;"311380 CARMESIA";-;-;-;918,52;-;-;-;-;-;-;-;-;180,25;-;-;4,00;3975,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2103,75;7181,61
01/2024;valor_aprovado;"311390 CARMO DA CACHOEIRA";-;-;-;2741,56;-;2544,98;-;-;-;-;-;-;-;-;-;-;13891,98;-;668,80;-;-;-;-;-;99,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19947,00
01/2024;valor_aprovado;"311400 CARMO DA MATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;valor_aprovado;"311410 CARMO DE MINAS";-;-;-;69,38;-;-;-;-;-;-;-;-;87,55;-;-;-;99914,84;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21047,40;121142,33
01/2024;valor_aprovado;"311420 CARMO DO CAJURU";-;-;-;6036,91;-;265,84;37,95;-;-;-;-;-;-;-;-;-;10480,79;59,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;22056,26
01/2024;valor_aprovado;"311430 CARMO DO PARANAIBA";340,20;-;21,56;38028,97;4623,38;9137,34;3293,95;10458,59;-;-;1300,32;-;1387,13;-;-;103,00;87191,22;-;-;-;-;-;125,09;-;458,52;-;180,16;-;-;-;-;-;-;-;-;-;1590,56;-;-;-;-;-;-;-;-;-;-;-;-;158239,99
01/2024;valor_aprovado;"311440 CARMO DO RIO CLARO";-;-;-;-;-;4132,53;4005,65;-;-;-;6769,06;-;2883,96;-;-;-;18171,89;-;-;-;-;-;-;-;4883,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;12429,45;57775,70
01/2024;valor_aprovado;"311450 CARMOPOLIS DE MINAS";-;-;-;269,00;-;3360,02;1427,25;-;-;-;-;-;468,65;-;-;-;4722,42;2389,84;426,27;-;-;-;-;-;395,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1623,60;19582,85
01/2024;valor_aprovado;"311455 CARNEIRINHO";-;-;-;-;-;-;-;-;-;-;-;-;51,50;-;-;-;557,85;973,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7944,75;9527,42
01/2024;valor_aprovado;"311460 CARRANCAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8175,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8175,98
01/2024;valor_aprovado;"311470 CARVALHOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;92,70;-;-;-;31,50;32,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;156,89
01/2024;valor_aprovado;"311480 CARVALHOS";-;-;-;2037,46;-;-;-;-;-;-;-;-;-;-;-;-;6304,00;-;-;-;-;-;-;-;138,96;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;3969,90;21534,77
01/2024;valor_aprovado;"311490 CASA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2024;valor_aprovado;"311500 CASCALHO RICO";-;-;-;2,83;-;-;-;-;-;-;-;-;139,05;-;-;-;5352,60;445,30;-;-;-;-;887,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;1970,10;20947,56
01/2024;valor_aprovado;"311510 CASSIA";-;-;26,50;9111,61;-;17213,74;1610,95;2533,66;-;-;497,94;-;1113,92;-;-;-;27722,46;140,10;668,18;-;-;-;13,92;-;72,28;-;-;-;-;-;76,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;15092,55;81969,11
01/2024;valor_aprovado;"311520 CONCEICAO DA BARRA DE MINAS";-;-;-;14900,93;-;-;-;-;-;-;-;-;-;-;-;17,00;270,00;-;-;-;-;-;-;-;97,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14211,45;29496,58
01/2024;valor_aprovado;"311530 CATAGUASES";-;-;184,09;106074,22;-;11443,35;19005,04;33319,79;-;-;-;-;9784,97;136,32;-;214,00;97902,50;25612,53;5121,89;-;258213,33;32,36;542,88;90,86;4833,86;-;226,74;-;6,19;12,27;373,78;-;-;-;-;-;1237,06;59,72;15,15;2867,26;-;-;-;-;115,00;-;12150,00;6681,44;14315,40;610572,00
01/2024;valor_aprovado;"311535 CATAS ALTAS";-;-;-;25241,86;-;-;-;-;-;-;-;-;190,55;-;-;-;1310,75;694,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;183,15;27620,97
01/2024;valor_aprovado;"311540 CATAS ALTAS DA NORUEGA";-;-;-;730,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;960,30;6190,58
01/2024;valor_aprovado;"311545 CATUJI";21,60;-;-;-;-;-;1623,05;-;-;-;-;-;-;-;-;-;938,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;7982,80
01/2024;valor_aprovado;"311547 CATUTI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;516,60;-;-;-;-;-;239,77;-;-;-;-;-;-;-;-;-;-;-;-;-;116,82;-;-;-;-;-;-;-;-;-;10350,00;-;-;11223,19
01/2024;valor_aprovado;"311550 CAXAMBU";-;-;-;16291,70;688,46;2687,22;387,20;-;-;-;-;-;1689,40;-;-;-;30894,39;-;-;-;-;-;-;-;431,40;-;26,42;19290,00;-;-;-;-;-;-;-;-;-;-;757,18;-;-;-;-;-;-;-;-;-;-;73143,37
01/2024;valor_aprovado;"311560 CEDRO DO ABAETE";-;-;-;-;-;-;-;-;-;-;-;-;15,45;-;-;-;855,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3821,40;4692,45
01/2024;valor_aprovado;"311570 CENTRAL DE MINAS";-;-;-;3326,62;-;933,31;-;-;-;-;-;-;-;-;-;-;1816,62;-;28,12;-;-;-;-;-;510,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;3400,65;14740,56
01/2024;valor_aprovado;"311580 CENTRALINA";-;-;-;3822,14;-;1282,33;1219,35;-;-;-;-;-;540,75;-;-;-;83050,31;609,12;-;-;-;-;-;-;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;97511,46
