periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
12/2024;valor_aprovado;"316380 SAO MIGUEL DO ANTA";-;-;-;-;-;-;-;-;-;-;-;-;169,95;-;-;-;3508,85;2395,48;-;-;-;-;-;-;1425,60;-;106,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3910,50;16017,35
12/2024;valor_aprovado;"316390 SAO PEDRO DA UNIAO";-;-;-;6873,11;-;-;-;-;-;-;-;-;97,85;-;-;-;8945,63;-;-;-;-;-;-;-;92,64;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2583,90;18604,39
12/2024;valor_aprovado;"316400 SAO PEDRO DOS FERROS";-;-;-;8413,96;-;-;-;-;-;-;-;-;-;-;-;-;1564,10;238,17;-;-;-;-;74,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,90;21091,53
12/2024;valor_aprovado;"316410 SAO PEDRO DO SUACUI";-;-;-;3324,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3324,62
12/2024;valor_aprovado;"316420 SAO ROMAO";2,70;-;-;5445,45;-;3585,82;-;-;-;-;-;-;855,49;-;-;-;6787,48;-;-;-;-;-;1213,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;811,80;18701,77
12/2024;valor_aprovado;"316430 SAO ROQUE DE MINAS";-;-;-;207,99;-;-;-;-;-;-;-;-;159,65;-;-;-;910,81;375,05;-;-;-;-;-;-;48,60;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7771,50;9513,01
12/2024;valor_aprovado;"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;2217,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5365,80;7583,02
12/2024;valor_aprovado;"316447 SAO SEBASTIAO DO ANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1905,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16597,35;18503,15
12/2024;valor_aprovado;"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;4794,20;-;-;-;-;-;-;-;-;40,28;-;-;-;1260,00;1614,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14845,05;22553,55
12/2024;valor_aprovado;"316460 SAO SEBASTIAO DO OESTE";-;-;-;6027,81;-;-;-;-;-;-;-;-;-;-;-;-;28106,39;487,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34622,10
12/2024;valor_aprovado;"316470 SAO SEBASTIAO DO PARAISO";-;-;3155,24;183438,96;6972,93;39747,49;33900,21;31049,01;18636,25;-;12139,76;179,46;41462,58;419,88;-;99,00;181790,64;6219,61;1075,22;-;441237,23;182,67;307,34;11008,00;3706,08;-;194,27;48632,24;-;391,96;41,10;34,10;-;-;-;-;905,36;-;727,20;7355,20;-;-;-;-;-;-;-;3933,00;16350,48;25687,65;1120980,12
12/2024;valor_aprovado;"316480 SAO SEBASTIAO DO RIO PRETO";-;-;-;506,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;506,94
12/2024;valor_aprovado;"316490 SAO SEBASTIAO DO RIO VERDE";-;-;-;4849,27;-;-;-;-;-;-;-;-;-;-;-;-;44,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1707,75;6601,12
12/2024;valor_aprovado;"316500 SAO TIAGO";-;-;-;561,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18745,65;19307,32
12/2024;valor_aprovado;"316510 SAO TOMAS DE AQUINO";-;-;-;19980,18;-;1646,14;887,70;-;-;-;-;-;257,50;-;-;-;6830,65;909,28;-;-;-;-;-;-;1861,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;36873,19
12/2024;valor_aprovado;"316520 SAO THOME DAS LETRAS";-;-;-;-;-;-;-;-;-;-;-;-;242,05;-;-;-;21272,04;-;-;-;-;-;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1786,95;27895,76
12/2024;valor_aprovado;"316530 SAO VICENTE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;845,28;686,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1702,80;3234,57
12/2024;valor_aprovado;"316540 SAPUCAI-MIRIM";-;-;-;-;-;-;-;-;-;-;-;-;257,50;-;-;-;8304,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;400,95;8963,35
12/2024;valor_aprovado;"316550 SARDOA";-;-;-;12414,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12414,40
12/2024;valor_aprovado;"316553 SARZEDO";24,30;-;1326,15;109428,15;-;6259,26;55374,12;6972,33;-;3957,95;5504,80;-;8060,45;-;-;4,00;226834,89;2453,76;55,40;-;-;-;360,54;66181,65;8479,48;-;1576,74;-;-;-;-;5178,65;-;-;-;-;7181,36;-;-;-;-;-;-;-;-;-;-;30025,00;-;6331,05;551570,03
12/2024;valor_aprovado;"316555 SETUBINHA";-;-;-;4641,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;9078,30;19119,41
12/2024;valor_aprovado;"316556 SEM-PEIXE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;1529,55;5129,55
12/2024;valor_aprovado;"316557 SENADOR AMARAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1102,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1306,80;2408,80
12/2024;valor_aprovado;"316560 SENADOR CORTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1290,00;1185,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;480,15;2955,39
12/2024;valor_aprovado;"316570 SENADOR FIRMINO";-;-;-;2657,46;-;-;-;-;-;-;-;-;610,00;-;-;-;22496,14;461,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;653,40;26878,73
12/2024;valor_aprovado;"316580 SENADOR JOSE BENTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;99,00;4824,00
12/2024;valor_aprovado;"316590 SENADOR MODESTINO GONCALVES";-;-;-;7527,26;-;1402,05;-;-;-;-;-;-;-;-;-;-;5090,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;14820,30;34239,61
12/2024;valor_aprovado;"316600 SENHORA DE OLIVEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1045,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;133,65;5679,53
12/2024;valor_aprovado;"316610 SENHORA DO PORTO";-;-;-;-;-;-;-;-;-;-;-;-;298,70;-;-;-;1039,49;-;-;-;-;-;597,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;6435,81
12/2024;valor_aprovado;"316620 SENHORA DOS REMEDIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;294,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12696,75;12990,96
12/2024;valor_aprovado;"316630 SERICITA";-;-;-;2015,78;-;-;-;-;-;-;-;-;458,35;-;-;-;10986,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;5677,65;23638,68
12/2024;valor_aprovado;"316640 SERITINGA";-;-;-;3950,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3950,79
12/2024;valor_aprovado;"316650 SERRA AZUL DE MINAS";-;-;-;3700,82;-;-;-;-;-;-;-;-;-;-;-;38,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;6039,00;14052,82
12/2024;valor_aprovado;"316660 SERRA DA SAUDADE";-;-;-;377,23;-;-;-;-;-;-;-;-;41,20;-;-;-;-;313,80;-;-;-;-;4,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;736,87
12/2024;valor_aprovado;"316670 SERRA DOS AIMORES";-;-;-;-;-;-;-;-;-;-;-;-;149,35;-;-;-;580,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;207,90;7687,25
12/2024;valor_aprovado;"316680 SERRA DO SALITRE";-;-;-;64403,81;-;4779,30;8385,85;-;-;-;3244,72;-;1195,42;-;-;-;35690,58;816,42;11,26;-;-;-;-;-;550,74;-;5,63;-;-;-;-;29,84;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;-;4500,00;-;14304,75;137948,62
12/2024;valor_aprovado;"316690 SERRANIA";-;-;-;9125,99;-;-;3389,65;-;-;-;-;-;425,52;-;-;-;36449,37;288,03;-;-;-;-;-;-;137,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49815,62
12/2024;valor_aprovado;"316695 SERRANOPOLIS DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17,64;-;-;-;-;-;-;-;-;-;-;-;-;-;163,96;-;-;-;-;-;-;-;-;-;-;3150,00;-;5628,15;8959,75
12/2024;valor_aprovado;"316700 SERRANOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"316710 SERRO";64,80;-;-;23135,37;-;4677,44;-;-;-;-;-;-;2575,00;-;-;2,00;38647,04;2159,59;131,12;-;-;-;-;-;2016,96;-;52,84;50,00;-;-;-;-;-;-;-;-;-;-;178,16;-;-;-;-;-;-;-;-;1372,00;-;17404,20;92466,52
12/2024;valor_aprovado;"316720 SETE LAGOAS";-;-;8894,37;270485,88;57188,90;89084,06;82243,06;230400,14;41556,25;8594,55;82923,18;-;56265,37;17936,90;-;183,00;866858,74;60219,34;5227,91;368753,50;812375,85;46552,68;780,26;25800,00;2712,60;-;1141,85;103394,40;-;1889,96;2176,43;72,16;-;-;-;-;3198,28;-;3246,60;17643,82;852,50;-;-;-;-;-;321339,52;233005,07;250642,37;37158,45;4110797,95
12/2024;valor_aprovado;"316730 SILVEIRANIA";-;-;-;3942,38;-;-;-;-;-;-;-;-;154,50;-;-;-;233,10;1074,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4682,70;10086,78
12/2024;valor_aprovado;"316740 SILVIANOPOLIS";-;-;-;5305,03;-;-;-;-;-;-;-;-;-;-;-;-;630,00;252,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6187,75
12/2024;valor_aprovado;"316750 SIMAO PEREIRA";-;-;-;-;-;-;-;-;-;-;-;-;437,75;-;-;14,00;1962,07;913,07;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3391,69
12/2024;valor_aprovado;"316760 SIMONESIA";-;-;-;5174,06;-;3641,37;968,00;-;-;-;-;-;-;-;-;-;11028,20;1924,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;14850,00;48835,67
12/2024;valor_aprovado;"316770 SOBRALIA";-;-;-;-;-;-;-;-;-;-;-;-;231,75;-;-;-;8346,30;2398,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;2984,85;18911,79
12/2024;valor_aprovado;"316780 SOLEDADE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"316790 TABULEIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,30;166,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7677,45;15494,73
12/2024;valor_aprovado;"316800 TAIOBEIRAS";-;-;182,92;56813,73;-;16372,12;18017,16;14997,60;-;-;1781,92;-;5661,58;-;-;-;112344,91;11042,29;-;-;-;-;792,05;974,72;463,20;-;-;-;-;-;-;-;-;-;-;-;1567,62;-;-;-;-;-;-;-;-;-;-;82789,51;-;9900,00;333701,33
12/2024;valor_aprovado;"316805 TAPARUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"316810 TAPIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13575,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;376,20;13951,77
12/2024;valor_aprovado;"316820 TAPIRAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2024;valor_aprovado;"316830 TAQUARACU DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;51,50;-;-;-;1050,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1019,70;2121,20
12/2024;valor_aprovado;"316840 TARUMIRIM";-;-;-;4277,61;-;737,15;-;-;-;-;-;-;225,68;-;-;-;1821,50;-;-;-;-;-;-;-;48,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148,50;7259,04
12/2024;valor_aprovado;"316850 TEIXEIRAS";56,70;-;-;21453,71;-;119,63;-;-;-;-;-;-;252,35;-;-;-;44554,55;17139,73;-;-;-;-;-;-;4041,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;6152,85;99395,76
12/2024;valor_aprovado;"316860 TEOFILO OTONI";2484,00;-;3549,95;385153,64;39976,09;47206,31;43414,86;81770,06;156412,50;11209,31;11504,06;-;149497,27;52896,50;-;60,00;461281,99;32421,74;96120,00;589076,05;1318653,24;17794,41;1132,28;1228,96;39905,50;-;424,42;114457,92;-;447,60;5101,55;101,96;41,48;-;-;-;2279,86;5703,26;2908,80;13818,52;-;-;-;-;-;-;79313,90;272427,15;102696,16;-;4142471,30
12/2024;valor_aprovado;"316870 TIMOTEO";32,40;-;34,81;112365,72;367,02;15808,24;761,75;22785,48;-;-;3002,26;-;2136,77;68,16;-;244,00;130667,99;153,54;1270,21;-;357146,36;16,18;198,47;12,39;759,28;-;94,88;-;-;-;359,32;-;-;-;-;-;986,30;-;-;1834,21;-;-;-;-;-;-;-;2475,00;80647,88;-;734228,62
12/2024;valor_aprovado;"316880 TIRADENTES";-;-;-;31574,33;-;-;-;-;-;-;-;-;-;-;-;6,00;931,50;-;-;-;-;-;-;-;64,80;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;623,70;33205,96
12/2024;valor_aprovado;"316890 TIROS";-;-;-;3685,33;-;1440,51;-;-;-;-;-;-;169,95;-;-;-;16482,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2326,50;24105,07
12/2024;valor_aprovado;"316900 TOCANTINS";-;-;-;16398,79;-;-;-;-;-;-;-;-;329,60;-;-;-;7594,64;2450,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;3940,20;35213,66
12/2024;valor_aprovado;"316905 TOCOS DO MOJI";-;-;-;-;-;-;-;-;-;-;-;-;242,05;-;-;-;740,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4291,65;5273,70
12/2024;valor_aprovado;"316910 TOLEDO";8,10;-;-;-;-;1612,23;2240,00;-;-;-;-;-;120,84;-;-;-;1819,07;786,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3168,00;9754,25
12/2024;valor_aprovado;"316920 TOMBOS";-;-;-;-;-;1981,93;6120,00;-;-;-;-;-;309,00;-;-;-;57609,07;3865,83;-;-;-;-;-;-;381,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;970,20;71237,43
12/2024;valor_aprovado;"316930 TRES CORACOES";148,50;-;-;133533,55;-;11983,50;6432,80;21312,96;-;1583,18;995,88;-;1454,68;-;-;17,00;112829,60;1793,99;5,63;-;344512,90;-;487,04;32,12;12852,28;-;52,84;-;-;-;357,58;620,11;-;-;-;-;1781,68;-;-;2992,31;-;-;-;-;-;-;-;33902,50;1119,36;22067,10;712869,09
12/2024;valor_aprovado;"316935 TRES MARIAS";-;-;-;12374,01;-;6686,86;3086,60;-;-;-;7337,00;-;3716,60;-;-;-;169078,02;725,61;-;-;-;-;-;-;2778,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;55865,70;266149,30
12/2024;valor_aprovado;"316940 TRES PONTAS";86,40;-;396,53;28452,63;-;33936,28;39812,29;19342,27;-;-;-;-;23896,50;-;-;274,00;145553,92;7832,70;101,37;-;223576,68;-;393,96;60674,76;78,72;-;81,61;697,81;-;-;-;-;-;-;-;-;2916,68;-;-;5842,29;-;-;-;-;-;-;-;204967,01;4774,56;480,15;804169,12
12/2024;valor_aprovado;"316950 TUMIRITINGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
12/2024;valor_aprovado;"316960 TUPACIGUARA";-;-;-;62053,35;-;10508,98;17033,50;-;-;-;-;-;2438,18;-;-;-;145596,80;1293,90;-;-;-;-;186,77;-;-;-;-;-;-;-;-;-;-;-;-;-;251,54;-;-;-;-;-;-;-;-;-;-;3600,00;-;2267,10;245230,12
12/2024;valor_aprovado;"316970 TURMALINA";-;-;608,43;34829,40;-;5290,94;8984,94;-;-;-;-;-;424,94;-;-;5,00;36811,74;2579,91;764,26;-;-;-;-;-;2128,32;-;105,68;100,00;-;-;117,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;22091,85;119792,81
12/2024;valor_aprovado;"316980 TURVOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;33719,40;44069,40
12/2024;valor_aprovado;"316990 UBA";-;-;768,68;176966,29;16715,01;34113,89;22341,66;105342,85;806,25;-;385,28;-;24830,70;-;-;-;242067,86;7351,78;42578,27;-;477020,23;-;11251,67;14738,99;14852,04;-;105,68;109195,61;-;22,72;701,74;20759,84;-;11,28;-;-;3241,80;-;89,08;5961,08;-;-;-;-;-;-;149147,29;102376,35;3331,62;48197,70;1635273,24
12/2024;valor_aprovado;"317000 UBAI";-;-;-;3009,51;-;-;-;-;-;-;-;-;-;-;-;-;275,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2128,50;5413,01
12/2024;valor_aprovado;"317005 UBAPORANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11782,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;4950,00;-;168,30;17050,29
12/2024;valor_aprovado;"317010 UBERABA";67,50;-;9996,86;464756,52;100995,37;156415,97;76722,19;236328,51;27143,75;74900,92;18869,82;4719,32;92691,49;43068,93;-;361,00;796269,06;8897,18;25752,73;1145102,62;796375,19;43675,78;2156,56;306,91;11859,74;-;805,27;60554,49;29,86;224,63;1757,38;3415,31;-;-;54,97;-;4886,48;1134,68;1363,50;3627,97;18216,37;-;-;8280,00;11610,00;-;272887,80;126840,64;6013,45;5712,30;4664849,02
12/2024;valor_aprovado;"317020 UBERLANDIA";2193,46;-;21773,49;3197434,90;251333,62;393760,24;339195,33;452508,20;219837,50;51682,22;100079,07;8169,47;347084,97;45511,12;-;2138,00;1528560,69;36008,45;100974,77;1617926,44;1803260,65;98182,02;2000,73;1342,10;31769,94;2563,60;3286,33;733677,11;165,92;3813,05;-;604,98;-;-;-;-;9796,72;59,72;7135,65;11272,29;269559,20;-;9504,00;2070,00;37697,00;-;601154,05;170320,47;75780,02;123487,05;12714674,54
12/2024;valor_aprovado;"317030 UMBURATIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;17923,95;25573,95
12/2024;valor_aprovado;"317040 UNAI";-;-;1728,43;60836,84;13069,25;39,64;10729,95;1533,61;-;-;-;-;2511,48;-;-;118,00;220958,02;3546,71;1965,49;-;379286,78;9,38;-;82,60;1120,32;-;84,89;-;-;-;-;-;-;-;-;-;-;-;-;463,24;-;-;-;-;-;-;88492,26;14587,00;407,04;13914,45;815485,38
12/2024;valor_aprovado;"317043 UNIAO DE MINAS";-;-;-;3002,12;-;1340,10;-;-;-;-;-;-;257,50;-;-;-;10257,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6746,85;26103,80
12/2024;valor_aprovado;"317047 URUANA DE MINAS";-;-;-;913,64;-;-;-;-;-;-;-;-;-;-;-;-;1944,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2857,64
12/2024;valor_aprovado;"317050 URUCANIA";-;-;-;5173,62;-;-;-;-;-;-;-;-;870,35;-;-;-;1887,87;373,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5870,70;14176,08
12/2024;valor_aprovado;"317052 URUCUIA";-;-;-;4648,51;-;4037,01;-;-;-;-;1239,26;-;659,20;-;-;-;24789,49;1221,60;2088,10;-;-;-;-;-;226,80;-;-;-;24760,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;71769,97
12/2024;valor_aprovado;"317057 VARGEM ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;206,00;-;-;-;425,88;-;-;-;-;-;23,36;-;2256,78;-;5,63;-;-;-;-;-;-;-;-;-;191,80;-;-;-;-;-;-;-;-;-;-;-;-;1866,15;4975,60
