periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
08/2025;valor_aprovado;"240200 CAICO";267,06;-;12650,00;232067,58;21033,76;52110,03;69828,75;99883,81;43268,75;-;69507,85;-;49161,05;36211,64;-;145,00;475801,34;9972,52;136191,56;-;835034,01;4072,93;-;322,63;16464,32;-;680,00;166357,36;170,00;-;-;-;-;-;-;-;-;-;-;14702,71;110,00;-;-;-;-;-;38759,61;-;4438,21;31135,50;-;-;1150,00;-;6600,00;2428097,98
08/2025;valor_aprovado;"240210 CAMPO REDONDO";-;-;-;5056,87;-;-;-;-;-;-;-;-;226,60;-;-;-;20589,21;406,29;-;-;-;-;-;-;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;31482,12
08/2025;valor_aprovado;"240220 CANGUARETAMA";-;-;-;43275,79;-;-;400,95;-;-;-;-;-;406,85;-;-;36,00;74709,80;3154,15;-;-;-;-;-;-;2400,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;-;-;-;-;-;134284,26
08/2025;valor_aprovado;"240230 CARAUBAS";2160,00;-;132,50;10855,59;-;22479,70;2603,70;-;-;-;-;-;-;-;-;-;34601,40;-;-;-;-;-;266,09;-;3369,60;-;-;-;-;-;-;-;-;-;-;-;829,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77297,86
08/2025;valor_aprovado;"240240 CARNAUBA DOS DANTAS";-;-;-;1480,60;-;-;2189,92;-;-;-;658,76;-;572,75;-;-;4,00;34971,44;-;-;-;-;-;-;-;2786,40;-;22,52;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;50846,11
08/2025;valor_aprovado;"240250 CARNAUBAIS";-;-;-;11007,09;-;-;-;-;-;-;-;-;185,40;-;-;-;31397,39;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42614,80
08/2025;valor_aprovado;"240260 CEARA-MIRIM";-;-;-;69472,54;-;22282,41;-;-;-;-;-;-;1931,55;-;-;-;181270,02;-;2973,09;-;-;40,45;34,72;24,50;-;-;-;-;-;-;-;-;-;-;-;-;236,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;278266,18
08/2025;valor_aprovado;"240270 CERRO CORA";-;-;-;13893,55;-;65,38;96,80;-;-;-;-;-;709,85;-;-;-;56776,84;-;-;-;-;-;-;-;355,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30375,00;-;-;-;-;-;-;-;102272,62
08/2025;valor_aprovado;"240280 CORONEL EZEQUIEL";-;-;-;306,22;-;-;1210,00;-;-;-;-;-;913,20;-;-;-;27567,91;-;-;-;-;-;-;-;2300,40;-;56,30;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32503,33
08/2025;valor_aprovado;"240290 CORONEL JOAO PESSOA";-;-;-;1566,68;-;-;-;-;-;-;-;-;-;-;-;-;220,00;-;-;-;-;-;-;-;454,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;7415,94
08/2025;valor_aprovado;"240300 CRUZETA";-;-;-;8214,56;-;169,41;17116,39;550,08;-;-;-;-;449,14;-;-;-;22411,29;-;4,32;-;-;-;-;-;2894,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94,05;-;-;-;-;-;51903,82
08/2025;valor_aprovado;"240310 CURRAIS NOVOS";54,00;-;-;71025,27;8511,94;24517,09;13169,39;2222,04;268,75;-;46,26;-;3497,79;16317,14;-;61,00;128784,62;9069,27;60,68;-;-;6809,45;314,41;5,39;791,22;-;-;5657,85;-;-;-;-;-;-;-;-;2114,78;-;-;-;275,00;-;-;-;-;-;39198,09;13950,00;-;-;-;-;-;-;-;346721,43
08/2025;valor_aprovado;"240320 DOUTOR SEVERIANO";-;-;-;8023,98;-;-;1834,25;-;-;-;-;-;762,20;-;-;71,00;5258,26;1058,49;-;-;-;-;155,84;-;-;-;-;-;537,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;6722,10;-;-;-;-;-;30048,60
08/2025;valor_aprovado;"240325 PARNAMIRIM";612,90;-;2005,72;744851,60;8626,30;31003,12;40453,60;11730,69;-;-;-;-;15111,74;10479,60;-;379,00;592126,86;5545,51;45591,15;-;-;-;21,64;2406,24;19968,36;-;131,36;54040,91;-;-;-;-;-;-;-;-;-;537,48;-;-;-;-;-;22770,00;460,00;-;-;-;-;-;-;-;-;-;-;1608853,78
08/2025;valor_aprovado;"240330 ENCANTO";-;-;-;3983,88;-;-;-;-;-;-;-;-;-;-;-;-;10000,00;1028,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;-;-;-;-;-;25137,16
08/2025;valor_aprovado;"240340 EQUADOR";-;-;-;4040,98;-;55,10;334,95;-;-;-;-;-;386,25;-;-;-;9780,37;282,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;29,70;-;-;-;-;-;28410,34
08/2025;valor_aprovado;"240350 ESPIRITO SANTO";-;-;-;4348,03;-;-;2442,55;-;-;-;-;-;-;-;-;-;72874,90;2045,46;1635,27;-;-;-;-;-;36,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83382,97
08/2025;valor_aprovado;"240360 EXTREMOZ";32,40;-;-;36859,24;-;6419,68;-;-;-;-;-;-;899,26;-;-;317,00;107729,75;8835,20;198,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;161291,25
08/2025;valor_aprovado;"240370 FELIPE GUERRA";-;-;-;3504,82;-;-;-;-;-;-;-;-;257,50;-;-;-;9200,00;-;-;-;-;-;-;-;348,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;-;-;-;-;-;24561,26
08/2025;valor_aprovado;"240375 FERNANDO PEDROZA";-;-;-;2849,77;-;-;1233,10;-;-;-;-;-;442,90;-;-;-;8717,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11025,00;-;-;-;-;-;-;-;24268,66
08/2025;valor_aprovado;"240380 FLORANIA";186,30;-;-;-;-;-;8848,80;-;-;-;-;-;484,10;-;-;-;85128,87;-;-;-;-;-;-;-;142,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94790,15
08/2025;valor_aprovado;"240390 FRANCISCO DANTAS";-;-;-;1871,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;7046,23
08/2025;valor_aprovado;"240400 FRUTUOSO GOMES";-;-;-;4096,44;-;-;-;-;-;-;-;-;309,00;-;-;-;9484,56;78,08;-;-;-;-;311,59;-;115,80;-;52,00;-;-;-;-;-;-;-;-;-;1606,46;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;19878,93
08/2025;valor_aprovado;"240410 GALINHOS";-;-;-;-;-;-;2307,80;-;-;-;-;-;-;-;-;-;26991,16;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17100,00;-;-;-;-;-;-;-;46422,64
08/2025;valor_aprovado;"240420 GOIANINHA";-;-;-;27264,37;-;4259,01;539,00;-;-;-;-;-;3095,53;-;-;23,00;72032,12;4268,03;22352,47;-;-;-;9,28;-;-;-;-;55932,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13050,00;-;-;-;-;-;-;-;202825,39
08/2025;valor_aprovado;"240430 GOVERNADOR DIX-SEPT ROSADO";-;-;-;11927,82;-;-;-;-;-;-;-;-;623,15;-;-;-;6538,36;265,62;1,44;-;-;-;-;-;261,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;-;-;-;-;-;-;21867,43
08/2025;valor_aprovado;"240440 GROSSOS";-;-;-;11917,33;-;-;-;-;-;-;-;-;787,95;-;-;-;32939,88;-;-;-;-;-;-;-;97,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45742,36
08/2025;valor_aprovado;"240450 GUAMARE";51,30;-;-;24068,44;-;3791,11;12516,35;-;-;-;2835,33;-;1980,19;-;-;40,00;97759,59;2733,37;-;-;-;-;-;92,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;145867,72
08/2025;valor_aprovado;"240460 IELMO MARINHO";-;-;-;-;-;-;-;-;-;-;-;-;298,70;-;-;-;23850,14;-;-;-;-;-;-;-;1684,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25833,64
08/2025;valor_aprovado;"240470 IPANGUACU";-;-;-;-;-;-;-;-;-;-;-;-;612,85;-;-;-;21150,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21763,34
08/2025;valor_aprovado;"240480 IPUEIRA";-;-;-;7248,07;-;17,88;-;277,26;-;-;-;-;739,04;-;-;-;709,20;303,15;745,36;-;-;-;-;-;-;-;-;209,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1326,60;-;-;-;-;-;11576,11
08/2025;valor_aprovado;"240485 ITAJA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;valor_aprovado;"240490 ITAU";-;-;-;4462,50;-;-;-;-;-;-;-;-;257,50;-;-;-;16993,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21713,35
08/2025;valor_aprovado;"240500 JACANA";-;-;-;1903,67;-;-;1416,25;-;-;-;-;-;763,30;-;-;-;25997,07;-;-;-;-;-;-;-;5022,00;-;56,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35158,59
08/2025;valor_aprovado;"240510 JANDAIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149,44
08/2025;valor_aprovado;"240520 JANDUIS";-;-;-;10235,77;-;-;1403,05;-;-;-;-;-;417,15;-;-;29,00;14319,06;-;-;-;-;-;-;-;583,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;-;-;-;-;-;36662,23
08/2025;valor_aprovado;"240530 JANUARIO CICCO";-;-;-;-;-;-;-;-;-;-;-;-;288,40;-;-;1,00;46640,95;-;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46976,67
08/2025;valor_aprovado;"240540 JAPI";-;-;-;2462,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;8087,52
08/2025;valor_aprovado;"240550 JARDIM DE ANGICOS";-;-;-;-;-;-;-;-;-;-;-;-;113,30;-;-;-;7679,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7792,78
08/2025;valor_aprovado;"240560 JARDIM DE PIRANHAS";-;-;-;15497,28;-;1427,43;-;-;-;-;-;-;715,85;-;-;-;48677,88;2122,03;-;-;-;-;-;-;1833,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;211847,10;-;-;-;-;-;284820,93
08/2025;valor_aprovado;"240570 JARDIM DO SERIDO";-;-;-;20000,63;-;32,10;8308,61;413,67;1343,75;-;-;-;272,95;-;-;-;25848,24;-;-;-;-;-;-;-;6517,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84,15;-;-;-;-;-;62821,66
08/2025;valor_aprovado;"240580 JOAO CAMARA";-;-;-;117514,47;7483,73;6601,43;-;-;-;-;-;-;6995,85;-;-;25,00;55824,54;3943,92;-;-;-;-;264,13;-;277,92;-;-;1543,20;-;-;-;-;-;-;-;-;1209,94;-;-;-;-;-;-;-;-;-;-;16650,00;-;-;-;-;-;-;-;218334,13
08/2025;valor_aprovado;"240590 JOAO DIAS";-;-;-;935,85;-;-;-;-;-;-;-;-;-;-;-;-;-;233,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90,88;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;7110,23
08/2025;valor_aprovado;"240600 JOSE DA PENHA";-;-;-;6210,10;-;-;2622,40;-;-;-;-;-;515,00;-;-;-;2225,25;1615,99;-;-;-;-;-;-;249,20;-;95,71;-;597,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;19530,85
08/2025;valor_aprovado;"240610 JUCURUTU";110,70;-;42,30;2399,85;2910,68;24476,32;30342,90;425,32;-;-;3593,52;-;12183,70;-;-;13,00;250629,48;896,64;41,93;-;-;67,12;-;-;11631,88;-;45,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22500,00;-;2416,00;-;-;-;-;-;364726,38
08/2025;valor_aprovado;"240615 JUNDIA";-;-;-;3266,65;-;-;-;-;-;-;-;-;-;-;-;1,00;5671,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;8207,10;-;-;-;-;-;27271,59
08/2025;valor_aprovado;"240620 LAGOA D'ANTA";-;-;-;-;-;-;-;-;-;-;-;-;118,45;-;-;-;10375,86;-;-;-;-;-;-;-;1875,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12369,81
08/2025;valor_aprovado;"240630 LAGOA DE PEDRAS";-;-;-;4889,81;-;-;1920,60;-;-;-;-;-;108,15;-;-;-;30171,80;1300,48;-;-;-;-;-;4,13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2866,05;-;-;-;-;-;41261,02
08/2025;valor_aprovado;"240640 LAGOA DE VELHOS";-;-;-;2769,50;-;-;-;-;-;-;-;-;303,85;-;-;59,00;17785,66;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27225,00;-;-;-;-;-;-;-;48167,93
08/2025;valor_aprovado;"240650 LAGOA NOVA";-;-;-;42877,37;-;16272,78;6450,00;-;-;-;-;-;880,65;-;-;66,00;72777,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;139324,04
08/2025;valor_aprovado;"240660 LAGOA SALGADA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60632,46;-;-;-;-;-;-;-;1628,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13046,73;-;-;-;-;-;-;-;75307,91
08/2025;valor_aprovado;"240670 LAJES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69210,21;-;-;-;-;-;-;-;4008,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;-;-;-;-;-;81769,05
08/2025;valor_aprovado;"240680 LAJES PINTADAS";-;-;-;-;-;-;2527,16;-;-;-;-;-;6,76;-;-;1,00;117211,67;-;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;-;-;-;-;-;127177,22
08/2025;valor_aprovado;"240690 LUCRECIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;527,07;-;-;-;312,00;-;-;-;-;-;-;-;-;-;2376,50;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;7490,57
08/2025;valor_aprovado;"240700 LUIS GOMES";-;-;-;5846,20;-;-;-;-;-;-;-;-;796,50;-;-;-;19275,00;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;34053,22
08/2025;valor_aprovado;"240710 MACAIBA";-;-;-;57396,90;-;14914,92;27661,77;-;10880,00;-;40300,00;-;22122,68;-;-;4,00;248380,58;7649,13;27502,27;-;-;-;-;139,16;11351,04;-;191,42;39761,07;-;700,00;2122,44;-;-;-;-;-;-;-;14310,00;-;-;-;-;-;-;-;-;-;-;74,25;-;-;-;-;-;525461,63
08/2025;valor_aprovado;"240720 MACAU";-;-;-;5065,71;-;-;-;-;-;-;-;-;154,50;-;-;-;62832,53;-;-;-;-;-;37,20;-;1166,40;-;-;-;-;-;-;-;-;-;-;-;150,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69406,54
08/2025;valor_aprovado;"240725 MAJOR SALES";-;-;-;3363,08;-;-;-;-;-;-;-;-;334,75;-;-;-;18303,74;71,16;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;25246,41
08/2025;valor_aprovado;"240730 MARCELINO VIEIRA";-;-;-;4202,03;-;-;-;-;-;-;-;-;185,90;-;-;-;4620,00;210,15;-;-;-;-;-;-;935,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;13978,44
08/2025;valor_aprovado;"240740 MARTINS";305,10;-;-;9243,16;-;-;1565,30;-;-;-;-;-;1776,75;-;-;-;52683,55;753,72;-;-;-;-;3009,16;63,84;1081,66;-;-;-;1373,56;-;-;270,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;-;-;-;-;-;81576,60
08/2025;valor_aprovado;"240750 MAXARANGUAPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;819,00;747,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1566,20
08/2025;valor_aprovado;"240760 MESSIAS TARGINO";-;-;-;6387,41;-;-;-;-;-;-;-;-;236,90;-;-;-;80370,33;-;-;-;-;-;25,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;92645,24
08/2025;valor_aprovado;"240770 MONTANHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;valor_aprovado;"240780 MONTE ALEGRE";-;-;25,83;35377,93;-;-;5511,55;-;-;-;-;-;937,30;-;-;-;52227,11;1490,27;-;-;-;-;-;-;606,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;4143,15;-;-;-;-;-;109994,86
08/2025;valor_aprovado;"240790 MONTE DAS GAMELEIRAS";-;-;-;3705,76;-;537,15;2700,00;-;-;-;-;-;190,55;-;-;-;8491,47;-;-;-;-;-;-;-;361,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15986,27
08/2025;valor_aprovado;"240800 MOSSORO";216,60;-;7975,30;737717,58;129700,85;80290,45;26067,05;328267,84;187050,00;12133,02;2893,04;-;148988,95;131543,18;-;403,00;748433,47;26342,37;176340,05;2396661,37;1533230,02;80185,31;336,82;1990,19;23093,40;-;-;229633,18;11914,14;124,06;-;90,48;-;-;308,82;-;805,70;-;393,90;37519,86;770,00;-;-;-;-;-;108383,12;35026,20;3610,44;-;-;-;-;-;-;7208439,76
08/2025;valor_aprovado;"240810 NATAL";2087,30;-;38732,95;2001535,05;287732,58;321056,13;273295,27;924370,74;347502,50;236904,60;76332,20;33331,17;803778,84;810117,10;-;961,00;2194912,44;77693,76;776081,81;5279743,63;4431395,38;168772,58;4190,11;117178,83;27616,36;-;3212,78;842965,14;1911,04;4520,14;970,50;8687,49;311,10;-;-;-;2318,88;5524,10;10528,13;54161,54;480922,17;-;-;16560,00;59944,00;-;722677,87;426740,63;30626,36;79944,30;-;-;-;-;-;21987848,50
08/2025;valor_aprovado;"240820 NISIA FLORESTA";-;-;-;48825,01;-;2892,81;27419,48;-;2400,00;-;1323,00;-;770,73;-;-;3,00;52936,88;686,49;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;716,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;137985,30
08/2025;valor_aprovado;"240830 NOVA CRUZ";5,40;-;-;57072,42;-;74080,64;5529,75;-;-;-;3456,00;-;700,40;-;-;15,00;706472,90;5403,56;-;-;-;-;-;-;2249,36;-;-;-;-;-;-;-;-;-;-;-;-;-;1959,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;856945,19
08/2025;valor_aprovado;"240840 OLHO-D'AGUA DO BORGES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;315,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;-;-;-;-;-;-;3915,00
08/2025;valor_aprovado;"240850 OURO BRANCO";-;-;-;1980,57;-;-;5909,75;-;-;-;-;-;175,10;-;-;-;21548,31;532,38;-;-;-;-;-;-;4767,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;133,65;-;-;-;-;-;47421,92
08/2025;valor_aprovado;"240860 PARANA";-;-;-;4118,69;-;-;-;-;-;-;-;-;-;-;-;-;531,50;485,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5135,87
08/2025;valor_aprovado;"240870 PARAU";-;-;-;5150,20;-;-;-;-;-;-;-;-;97,85;-;-;-;8501,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13749,09
08/2025;valor_aprovado;"240880 PARAZINHO";-;-;-;-;-;-;1229,25;-;-;-;-;-;334,75;-;-;-;19116,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20680,16
08/2025;valor_aprovado;"240890 PARELHAS";-;-;-;20306,10;-;3531,44;-;-;-;-;-;-;1158,75;-;-;-;212690,43;323,14;-;-;-;-;2263,64;-;2494,80;-;16,89;-;-;-;-;-;-;-;-;-;3215,38;-;-;-;-;-;-;-;-;-;-;15525,00;-;-;-;-;-;-;-;261525,57
08/2025;valor_aprovado;"240895 RIO DO FOGO";-;-;-;2762,71;-;-;-;-;-;-;-;-;360,50;-;-;-;39442,61;-;-;-;-;-;-;-;3976,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46542,02
08/2025;valor_aprovado;"240910 PASSA E FICA";-;-;-;16498,25;-;4151,70;3059,88;-;-;-;-;-;87,55;-;-;-;90879,81;34,37;-;-;-;-;-;-;194,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;900,00;-;-;-;-;-;-;-;115805,64
08/2025;valor_aprovado;"240920 PASSAGEM";-;-;-;3131,54;-;-;-;-;-;-;-;-;10,30;-;-;-;2532,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5674,29
08/2025;valor_aprovado;"240930 PATU";-;-;-;3910,83;-;-;-;-;-;-;-;-;360,50;-;-;-;35218,65;2659,56;-;-;-;-;-;-;37,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42186,92
