periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
04/2024;valor_aprovado;"311620 CHIADOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;700,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4855,95;5555,95
04/2024;valor_aprovado;"311630 CIPOTANEA";-;-;-;4600,50;-;-;-;-;-;-;-;-;56,65;-;-;-;17860,64;803,24;-;-;-;-;-;-;116,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;668,25;24105,60
04/2024;valor_aprovado;"311640 CLARAVAL";-;-;-;16389,07;-;1793,48;2104,85;-;-;-;-;-;84,43;-;-;-;29540,86;-;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3435,30;53412,79
04/2024;valor_aprovado;"311650 CLARO DOS POCOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1228,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;12795,75;21899,25
04/2024;valor_aprovado;"311660 CLAUDIO";-;-;-;5815,94;-;3490,11;2209,90;-;-;-;4262,16;-;265,72;-;-;-;28599,23;1868,00;-;-;-;-;17,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;29482,20;81635,33
04/2024;valor_aprovado;"311670 COIMBRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
04/2024;valor_aprovado;"311680 COLUNA";-;-;-;13678,69;-;2574,44;-;-;-;-;-;-;175,10;-;-;-;9059,59;-;-;-;-;-;-;-;122,74;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17532,90;43149,09
04/2024;valor_aprovado;"311690 COMENDADOR GOMES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;900,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;900,00
04/2024;valor_aprovado;"311700 COMERCINHO";-;-;-;3286,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;5712,30;12374,11
04/2024;valor_aprovado;"311710 CONCEICAO DA APARECIDA";-;-;18,33;1022,91;-;568,73;-;-;-;-;-;-;-;-;-;-;8013,95;209,21;10,36;-;-;-;-;-;464,82;-;-;-;-;-;-;-;-;-;-;-;-;-;44,54;-;-;-;-;-;-;-;-;-;-;10352,85
04/2024;valor_aprovado;"311720 CONCEICAO DAS PEDRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"311730 CONCEICAO DAS ALAGOAS";-;-;21,56;56420,89;-;7131,88;233,20;-;-;-;-;-;36,05;-;-;-;182696,41;2756,43;-;-;-;-;373,04;-;356,64;-;337,40;-;-;-;-;-;-;-;-;-;1190,66;-;22,27;-;-;-;-;-;-;-;15075,00;-;5479,65;272131,08
04/2024;valor_aprovado;"311740 CONCEICAO DE IPANEMA";-;-;-;-;-;2514,70;-;-;-;-;-;-;159,65;-;-;9,00;6906,85;1293,19;1635,27;-;-;-;-;-;118,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11949,30;24586,36
04/2024;valor_aprovado;"311750 CONCEICAO DO MATO DENTRO";-;-;-;4182,72;-;237,10;72,60;-;-;-;-;-;598,61;-;-;-;23324,74;-;76,96;-;-;-;-;-;10011,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;16533,00;59537,33
04/2024;valor_aprovado;"311760 CONCEICAO DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"311770 CONCEICAO DO RIO VERDE";-;-;-;6628,20;-;2140,60;4739,04;-;-;-;948,58;-;203,27;-;-;-;66287,20;-;-;-;-;-;-;-;1185,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3366,00;85498,13
04/2024;valor_aprovado;"311780 CONCEICAO DOS OUROS";-;-;-;125,02;-;1748,90;-;-;-;-;-;-;813,70;-;-;-;34073,60;538,90;-;-;-;-;-;-;267,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103,95;37671,19
04/2024;valor_aprovado;"311783 CONEGO MARINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1272,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;8157,60;15955,20
04/2024;valor_aprovado;"311787 CONFINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"311790 CONGONHAL";-;-;-;-;-;-;-;-;-;-;-;-;97,85;-;-;-;2266,13;315,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1658,25;4337,34
04/2024;valor_aprovado;"311800 CONGONHAS";496,80;-;490,22;190482,20;4078,00;16668,32;18627,21;63613,03;-;-;-;-;48828,40;34,08;-;26,00;261615,07;12153,90;2303,84;-;-;8,09;349,88;-;2591,44;-;196,00;6538,86;-;-;146,64;2664,64;-;-;-;-;1820,38;59,72;60,60;-;-;-;-;-;-;-;560,00;-;16861,95;651275,27
04/2024;valor_aprovado;"311810 CONGONHAS DO NORTE";-;-;-;3540,16;-;-;-;-;-;-;-;-;-;-;-;-;3971,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;21492,90;39354,06
04/2024;valor_aprovado;"311820 CONQUISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20738,77;2633,82;-;-;-;-;-;-;46,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;980,10;24399,01
04/2024;valor_aprovado;"311830 CONSELHEIRO LAFAIETE";-;-;1544,85;641461,33;48014,00;64307,18;56914,60;113888,98;41925,00;3026,11;19058,95;-;9164,85;1329,12;-;-;266936,29;34438,84;4486,97;-;501829,34;404,50;757,45;-;1697,34;-;120,84;56326,80;-;12,27;518,79;-;-;-;109,94;-;2040,96;29,86;-;10558,18;-;-;-;-;-;-;17655,43;47445,44;49500,00;1995504,21
04/2024;valor_aprovado;"311840 CONSELHEIRO PENA";-;-;-;-;-;-;3363,25;-;-;-;-;-;360,50;-;-;-;33551,77;1951,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;2782,80;46959,35
04/2024;valor_aprovado;"311850 CONSOLACAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"311860 CONTAGEM";18,90;-;10402,63;1094787,61;71339,12;198205,35;426200,56;67289,12;45418,75;21338,89;205812,07;200,01;205911,23;-;-;886,00;1323157,45;41447,72;291144,33;-;1937305,52;72,81;469,56;2118,63;32573,82;-;839,47;313849,51;-;4081,35;28,42;1371,24;-;-;-;-;-;-;19735,48;26662,87;-;-;-;-;-;-;340352,86;214699,85;-;6897721,13
04/2024;valor_aprovado;"311870 COQUEIRAL";-;-;-;2417,24;-;-;-;-;-;-;-;-;154,50;-;-;-;29215,11;150,55;-;-;-;-;-;5714,82;277,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10083,15;48013,29
04/2024;valor_aprovado;"311880 CORACAO DE JESUS";-;-;64,68;17287,46;-;12895,11;1104,06;-;-;-;-;-;1135,35;-;-;-;61742,80;4422,05;125,49;-;-;-;986,41;-;382,40;-;77,77;-;-;-;-;-;-;-;-;-;3941,26;-;-;-;-;-;-;-;-;-;11250,00;-;16151,85;131566,69
04/2024;valor_aprovado;"311890 CORDISBURGO";-;-;-;-;-;-;-;-;-;-;-;-;458,35;-;-;-;24062,97;-;-;-;-;-;-;-;60,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2306,70;26888,46
04/2024;valor_aprovado;"311900 CORDISLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;51,50;-;-;-;830,00;140,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;321,75;1343,35
04/2024;valor_aprovado;"311910 CORINTO";-;-;-;9560,48;-;2480,85;121,00;-;-;-;-;-;585,90;-;-;-;11882,03;2000,34;56,30;-;-;-;-;-;502,34;-;5,63;-;209,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20314,80;47718,69
04/2024;valor_aprovado;"311920 COROACI";-;-;-;-;-;181,75;-;-;-;-;-;-;231,75;-;-;-;12495,75;-;-;-;-;-;-;-;805,80;-;-;-;-;-;-;-;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;4725,00;-;7360,65;25950,00
04/2024;valor_aprovado;"311930 COROMANDEL";-;-;-;37404,50;-;11090,45;12573,55;-;-;-;-;-;2302,05;-;-;12,00;100056,92;7472,36;1720,99;-;-;-;298,91;-;136,44;-;106,97;-;-;-;-;-;-;-;-;-;1015,46;-;-;-;-;-;-;-;-;-;5400,00;-;46888,95;226479,55
04/2024;valor_aprovado;"311940 CORONEL FABRICIANO";2,70;-;1687,21;233602,38;-;109569,78;163996,21;86359,10;16662,50;-;31182,02;-;7886,82;306,72;-;57,00;308320,25;10751,86;36,61;-;-;72,81;30,78;-;16541,96;-;285,04;1353,24;-;-;115,04;70,26;-;-;-;-;1138,50;119,44;4046,02;-;-;-;-;-;-;102006,19;3825,00;-;885,90;1100911,34
04/2024;valor_aprovado;"311950 CORONEL MURTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2291,85;2291,85
04/2024;valor_aprovado;"311960 CORONEL PACHECO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"311970 CORONEL XAVIER CHAVES";-;-;-;29933,16;-;-;-;-;-;-;-;-;-;-;-;5,00;39,90;-;-;-;-;-;-;-;-;-;50,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4063,95;34092,68
04/2024;valor_aprovado;"311980 CORREGO DANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4785,30;901,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5686,61
04/2024;valor_aprovado;"311990 CORREGO DO BOM JESUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"311995 CORREGO FUNDO";-;-;-;23378,86;-;2109,06;1494,90;-;-;-;-;-;221,45;-;-;-;41628,84;219,86;-;-;-;-;-;-;133,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3920,40;73106,71
04/2024;valor_aprovado;"312000 CORREGO NOVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;289,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;2638,35;9228,15
04/2024;valor_aprovado;"312010 COUTO DE MAGALHAES DE MINAS";-;-;-;3480,03;-;-;-;-;-;-;-;-;-;-;-;-;10597,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12256,20;26333,53
04/2024;valor_aprovado;"312015 CRISOLITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;10246,50;14746,50
04/2024;valor_aprovado;"312020 CRISTAIS";-;-;-;26917,09;-;4833,36;2850,10;-;-;-;1092,20;-;448,05;-;-;-;87701,94;6105,85;-;-;-;-;-;-;638,00;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;9578,25;146931,73
04/2024;valor_aprovado;"312030 CRISTALIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;1455,30;3930,30
04/2024;valor_aprovado;"312040 CRISTIANO OTONI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2009,20;1795,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2301,75;6106,42
04/2024;valor_aprovado;"312050 CRISTINA";-;-;-;6624,09;-;-;1402,50;-;-;-;-;-;824,00;-;-;-;18155,15;1358,51;4,44;-;-;-;-;-;23,16;-;185,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7731,90;36309,54
04/2024;valor_aprovado;"312060 CRUCILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"312070 CRUZEIRO DA FORTALEZA";-;-;-;-;-;675,35;-;-;-;-;-;-;-;-;-;-;16341,47;604,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6088,50;23710,31
04/2024;valor_aprovado;"312080 CRUZILIA";-;-;-;32147,33;-;1998,77;-;-;-;-;-;-;937,30;85,20;-;-;50685,73;-;-;-;-;24,27;-;-;1250,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;5603,40;97457,64
04/2024;valor_aprovado;"312083 CUPARAQUE";-;-;154,98;-;-;780,83;925,65;-;-;-;-;-;144,20;-;-;-;10457,64;765,65;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;3643,20;21905,03
04/2024;valor_aprovado;"312087 CURRAL DE DENTRO";-;-;-;2829,45;-;-;-;-;-;-;-;-;78,40;-;-;-;2458,60;-;-;-;-;-;-;-;248,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;10434,60;22124,69
04/2024;valor_aprovado;"312090 CURVELO";5,40;-;4621,42;164055,59;20368,00;46868,05;17559,71;105270,39;15587,50;-;1886,75;-;9718,14;1635,84;-;-;160640,44;7190,85;3313,18;462293,20;700906,96;396,41;-;-;5250,98;-;11,28;-;-;-;680,58;438,87;20,74;-;109,94;-;-;119,44;111,35;17011,89;-;-;-;-;-;-;8325,00;35825,11;42946,20;1833169,21
04/2024;valor_aprovado;"312100 DATAS";-;-;-;5363,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;10949,40;23513,34
04/2024;valor_aprovado;"312110 DELFIM MOREIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1606,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14803,80;16410,28
04/2024;valor_aprovado;"312120 DELFINOPOLIS";-;-;-;34679,52;-;5262,78;2582,80;-;-;-;-;-;674,65;-;-;-;38335,63;1192,27;-;-;-;-;-;-;115,80;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225,00;-;8266,50;91340,58
04/2024;valor_aprovado;"312125 DELTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"312130 DESCOBERTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"312140 DESTERRO DE ENTRE RIOS";-;-;-;11730,03;-;-;-;-;-;-;-;-;195,70;-;-;-;56191,93;233,50;-;-;-;-;-;-;1181,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51282,00;120814,32
04/2024;valor_aprovado;"312150 DESTERRO DO MELO";-;-;-;20009,27;-;-;-;-;-;-;-;-;195,70;-;-;-;-;1017,09;-;-;-;-;10,44;-;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1846,35;27601,37
04/2024;valor_aprovado;"312160 DIAMANTINA";6374,70;-;323,30;66634,55;-;28218,49;1144,00;23493,87;5643,75;-;-;-;25489,55;6434,46;-;79,00;160447,48;2554,06;-;-;378350,37;13923,71;-;-;2557,76;-;-;-;-;-;-;22,62;-;-;-;-;-;-;-;4718,40;577,50;-;-;-;-;100780,62;424572,95;2894,04;-;1255235,18
04/2024;valor_aprovado;"312170 DIOGO DE VASCONCELOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1160,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6405,30;7565,30
04/2024;valor_aprovado;"312180 DIONISIO";-;-;-;34939,03;-;-;-;-;-;-;-;-;-;-;-;-;364,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35303,80
04/2024;valor_aprovado;"312190 DIVINESIA";-;-;-;8080,80;-;-;-;-;-;-;-;-;-;-;-;-;-;1858,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9938,89
04/2024;valor_aprovado;"312200 DIVINO";-;-;-;21584,25;-;3960,12;-;-;-;-;-;-;-;-;-;-;11855,63;1976,34;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;2583,90;53269,44
04/2024;valor_aprovado;"312210 DIVINO DAS LARANJEIRAS";-;-;-;1996,31;-;1017,45;-;-;-;-;-;-;-;-;-;-;9741,73;-;-;-;-;-;-;-;60,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;2970,00;24785,93
04/2024;valor_aprovado;"312220 DIVINOLANDIA DE MINAS";-;-;-;21597,13;-;-;1098,35;-;-;-;-;-;437,75;-;-;-;15019,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10266,30;48419,18
04/2024;valor_aprovado;"312230 DIVINOPOLIS";291,60;-;9993,46;353363,94;71815,31;68222,08;33130,77;96943,91;117443,75;43250,50;12041,66;1367,78;101514,82;2340,40;-;419,00;339450,59;19141,45;2591,26;1667082,97;608150,14;44058,60;488,75;79105,68;8181,21;-;28,00;106480,80;41,48;324,26;56,84;25,94;-;-;-;-;219,56;29,86;1529,51;12698,87;2631,99;-;-;-;1755,00;494356,46;62163,71;76709,28;28614,90;4468056,09
04/2024;valor_aprovado;"312235 DIVISA ALEGRE";-;-;-;8943,75;-;-;-;-;-;-;-;-;257,50;-;-;-;699,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;5242,65;26393,83
04/2024;valor_aprovado;"312240 DIVISA NOVA";-;-;-;2487,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;712,80;3200,62
04/2024;valor_aprovado;"312245 DIVISOPOLIS";-;-;-;5737,99;-;1011,26;-;-;-;-;-;-;169,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;15552,90;27197,10
04/2024;valor_aprovado;"312247 DOM BOSCO";-;-;-;8755,18;-;-;-;-;-;-;-;-;-;-;-;82,00;5000,00;364,26;-;-;-;-;-;123,53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21997,80;36322,77
04/2024;valor_aprovado;"312250 DOM CAVATI";35,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4375,38;1153,29;-;-;-;-;-;-;112,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;341,55;6017,46
04/2024;valor_aprovado;"312260 DOM JOAQUIM";-;-;-;7864,84;-;-;-;-;-;-;-;-;350,20;-;-;-;24781,48;-;-;-;-;-;-;-;733,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;1024,65;38354,77
04/2024;valor_aprovado;"312270 DOM SILVERIO";-;-;-;3157,79;-;1089,89;-;-;-;-;-;-;180,25;-;-;-;17141,48;735,58;-;-;-;-;-;-;583,02;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3247,20;26146,47
04/2024;valor_aprovado;"312280 DOM VICOSO";-;-;-;2747,51;-;-;-;-;-;-;-;-;-;-;-;-;500,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2470,05;5717,56
04/2024;valor_aprovado;"312290 DONA EUSEBIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;770,00;560,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;5605,40
04/2024;valor_aprovado;"312300 DORES DE CAMPOS";-;-;-;4962,68;-;-;-;-;-;-;-;-;1740,70;-;-;-;5608,31;-;-;-;-;-;-;-;564,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5029,20;17905,61
04/2024;valor_aprovado;"312310 DORES DE GUANHAES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;399,75;399,75
04/2024;valor_aprovado;"312320 DORES DO INDAIA";-;-;-;3890,74;-;3669,21;-;-;-;-;-;-;195,70;-;-;-;22832,93;8114,16;41,93;-;-;-;-;-;55,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38800,23
04/2024;valor_aprovado;"312330 DORES DO TURVO";-;-;-;2871,16;-;-;-;-;-;-;-;-;-;-;-;-;-;1642,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;2064,15;8828,01
04/2024;valor_aprovado;"312340 DORESOPOLIS";-;-;-;1813,33;-;-;-;-;-;-;-;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1069,20;2883,53
04/2024;valor_aprovado;"312350 DOURADOQUARA";75,60;-;-;3553,94;-;-;-;-;-;-;-;-;-;-;-;-;37,80;94,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;8486,48
04/2024;valor_aprovado;"312352 DURANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2024;valor_aprovado;"312360 ELOI MENDES";-;-;14,10;22671,02;-;4770,00;-;-;-;-;-;-;-;-;-;-;8088,48;-;271,00;-;-;-;-;1570,48;4153,44;-;-;-;-;-;-;25,94;-;-;-;-;-;209,02;-;-;-;-;-;-;-;-;-;-;-;41773,48
04/2024;valor_aprovado;"312370 ENGENHEIRO CALDAS";-;-;-;35320,15;-;-;561,29;-;-;-;-;-;155,78;-;-;-;1638,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;198,00;42373,76
