periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
06/2025;qtd_aprovada;"431912 SAO MARTINHO DA SERRA";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
06/2025;qtd_aprovada;"431915 SAO MIGUEL DAS MISSOES";-;63;-;1050;-;151;-;-;-;-;-;-;40;-;-;-;1674;134;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3168
06/2025;qtd_aprovada;"431920 SAO NICOLAU";-;35;-;659;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;730
06/2025;qtd_aprovada;"431930 SAO PAULO DAS MISSOES";-;-;-;615;-;45;-;-;-;-;-;-;34;-;-;-;858;271;-;-;-;-;-;-;-;-;67;-;1;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1904
06/2025;qtd_aprovada;"431935 SAO PEDRO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153
06/2025;qtd_aprovada;"431936 SAO PEDRO DAS MISSOES";-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
06/2025;qtd_aprovada;"431937 SAO PEDRO DO BUTIA";-;16;-;304;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;340
06/2025;qtd_aprovada;"431940 SAO PEDRO DO SUL";-;44;5;1372;-;361;20;-;-;-;-;-;125;-;-;-;5308;-;-;-;-;-;-;-;-;-;149;-;-;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7436
06/2025;qtd_aprovada;"431950 SAO SEBASTIAO DO CAI";1417;18;79;695;-;521;43;-;-;-;-;-;241;-;-;110;12871;-;-;-;-;-;134;-;-;-;242;-;-;-;-;-;-;-;-;-;-;-;41;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16482
06/2025;qtd_aprovada;"431960 SAO SEPE";-;55;-;835;-;501;16;-;-;-;-;-;126;-;-;-;13276;466;-;-;-;-;75;-;-;-;300;-;-;-;-;-;-;-;-;-;-;-;42;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15762
06/2025;qtd_aprovada;"431970 SAO VALENTIM";-;1;-;892;-;-;-;-;-;-;-;-;-;-;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;967
06/2025;qtd_aprovada;"431971 SAO VALENTIM DO SUL";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
06/2025;qtd_aprovada;"431973 SAO VALERIO DO SUL";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
06/2025;qtd_aprovada;"431975 SAO VENDELINO";-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
06/2025;qtd_aprovada;"431980 SAO VICENTE DO SUL";-;-;-;228;-;141;-;-;-;-;-;-;44;-;-;-;1900;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2329
06/2025;qtd_aprovada;"431990 SAPIRANGA";974;883;6114;4439;-;3140;46;295;300;-;-;-;311;-;-;658;32794;2774;19;-;-;2;-;-;-;-;20;-;-;-;-;-;44;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52819
06/2025;qtd_aprovada;"432000 SAPUCAIA DO SUL";16856;108;616;56347;-;3525;752;1300;-;-;8;-;1520;-;-;4689;122717;5005;368;-;-;164;4992;394;-;-;189;-;3;-;-;4;23;1;-;-;-;-;511;-;195;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;220326
06/2025;qtd_aprovada;"432010 SARANDI";-;53;-;4200;30;584;71;83;-;-;31;-;2657;-;-;-;4746;-;-;-;-;-;-;-;-;-;13;-;-;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;12548
06/2025;qtd_aprovada;"432020 SEBERI";-;-;-;4573;-;318;190;34;10;-;16;-;135;-;-;64;4135;138;-;-;-;-;-;-;-;-;151;-;4;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;11;-;-;3008;-;-;-;-;-;12822
06/2025;qtd_aprovada;"432023 SEDE NOVA";-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;58
06/2025;qtd_aprovada;"432026 SEGREDO";-;-;-;1477;-;-;-;-;-;-;-;-;-;-;-;-;-;121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;1624
06/2025;qtd_aprovada;"432030 SELBACH";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;434;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447
06/2025;qtd_aprovada;"432032 SENADOR SALGADO FILHO";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;16
06/2025;qtd_aprovada;"432035 SENTINELA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"432040 SERAFINA CORREA";-;54;3;8265;100;282;180;-;-;-;1;-;17;-;-;30;4790;984;19;-;-;-;-;-;-;-;74;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;14837
06/2025;qtd_aprovada;"432045 SERIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;20
06/2025;qtd_aprovada;"432050 SERTAO";-;43;-;1298;-;-;69;-;-;-;-;-;28;-;-;-;1010;-;-;-;-;-;-;-;-;-;48;-;-;-;30;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2540
06/2025;qtd_aprovada;"432055 SERTAO SANTANA";-;-;-;1247;-;-;-;-;-;-;-;-;-;-;-;-;-;503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1750
06/2025;qtd_aprovada;"432057 SETE DE SETEMBRO";-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69
06/2025;qtd_aprovada;"432060 SEVERIANO DE ALMEIDA";-;9;-;925;-;-;-;-;-;-;-;-;11;-;-;-;918;102;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2000
06/2025;qtd_aprovada;"432065 SILVEIRA MARTINS";-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
06/2025;qtd_aprovada;"432067 SINIMBU";-;168;-;4139;-;-;-;-;-;-;-;-;107;-;-;-;1064;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5532
06/2025;qtd_aprovada;"432070 SOBRADINHO";-;31;-;3550;-;-;344;100;53;-;73;10;51;-;-;1;1269;351;-;-;-;-;-;-;-;-;53;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5888
06/2025;qtd_aprovada;"432080 SOLEDADE";1980;21;193;13520;454;710;66;220;7;-;-;-;214;7;-;117;15987;197;-;-;527;-;-;-;-;-;279;-;-;-;-;-;4;-;-;-;-;-;-;-;49;2;-;-;-;-;-;-;-;27;3;-;-;-;-;14;-;-;34598
06/2025;qtd_aprovada;"432085 TABAI";-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
06/2025;qtd_aprovada;"432090 TAPEJARA";6245;122;90;2741;-;1283;136;182;5;-;451;-;1163;-;-;476;28713;-;20;-;-;-;1224;18;-;-;334;-;382;-;-;-;1;-;-;-;-;-;43;-;160;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;2;-;43805
06/2025;qtd_aprovada;"432100 TAPERA";55;37;291;2164;-;136;7;19;-;-;-;-;89;-;-;42;4387;-;-;-;-;-;54;-;-;-;23;-;5;-;-;-;-;-;-;-;-;-;127;-;10;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;7464
06/2025;qtd_aprovada;"432110 TAPES";5;-;-;3366;-;310;-;-;-;-;-;-;150;-;-;2;7038;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10900
06/2025;qtd_aprovada;"432120 TAQUARA";-;236;83;10518;418;1292;262;1005;110;65;168;-;553;23;-;3;25848;3046;-;1337;1181;11;-;-;-;-;102;-;-;-;-;4;-;1;-;-;1;-;-;-;299;8;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;46585
06/2025;qtd_aprovada;"432130 TAQUARI";-;-;-;3317;158;500;107;208;-;-;96;2;278;9;-;-;10179;310;7;-;-;-;-;8;-;-;16;-;10;1;-;13;3;-;-;-;-;-;-;2;88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;15321
06/2025;qtd_aprovada;"432132 TAQUARUCU DO SUL";-;-;-;166;-;-;-;-;-;-;-;-;-;-;-;-;704;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;2772;-;-;-;-;-;3673
06/2025;qtd_aprovada;"432135 TAVARES";-;25;-;-;-;187;98;-;-;-;-;-;69;-;-;26;1920;211;5;-;-;-;-;-;-;-;41;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2590
06/2025;qtd_aprovada;"432140 TENENTE PORTELA";-;73;6;6768;467;2565;957;796;-;-;200;-;16349;-;-;4;21636;125;263;-;-;-;519;-;-;-;179;-;7;251;-;-;-;-;-;-;-;-;54;-;38;-;-;-;-;-;-;-;-;236;-;-;-;-;-;-;-;-;51493
06/2025;qtd_aprovada;"432143 TERRA DE AREIA";9;49;-;1608;-;-;-;-;-;-;-;-;450;-;-;-;8221;880;-;-;-;-;-;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11284
06/2025;qtd_aprovada;"432145 TEUTONIA";1154;140;228;6577;50;1162;167;262;-;-;42;-;404;-;-;1093;37487;535;1;-;-;-;477;95;-;-;366;-;4;-;-;-;-;1;1;-;-;-;104;-;30;-;-;-;-;-;-;-;-;-;-;-;4222;-;-;-;-;-;54602
06/2025;qtd_aprovada;"432146 TIO HUGO";-;4;4;304;-;-;-;-;-;-;-;-;4;-;-;-;245;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;653
06/2025;qtd_aprovada;"432147 TIRADENTES DO SUL";-;-;-;1240;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1240
06/2025;qtd_aprovada;"432149 TOROPI";-;5;-;-;-;-;-;-;-;-;-;-;3;-;-;-;140;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;161
06/2025;qtd_aprovada;"432150 TORRES";20;115;12;19454;11;2202;171;596;-;-;-;-;807;2;-;833;21199;630;19;-;1244;12;-;3;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;20;13;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;47425
06/2025;qtd_aprovada;"432160 TRAMANDAI";137;91;360;21223;1558;2023;216;571;-;-;-;-;825;397;-;2337;29469;-;201;-;-;400;-;-;-;-;477;-;-;-;-;-;31;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60393
06/2025;qtd_aprovada;"432162 TRAVESSEIRO";-;4;-;304;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;328
06/2025;qtd_aprovada;"432163 TRES ARROIOS";-;11;-;-;-;-;-;-;-;-;-;-;2;-;-;-;371;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;405
06/2025;qtd_aprovada;"432166 TRES CACHOEIRAS";419;93;-;1318;-;-;-;-;-;-;-;-;-;-;-;88;1426;400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3744
06/2025;qtd_aprovada;"432170 TRES COROAS";-;-;-;3668;15;667;-;52;-;-;15;-;104;1;-;52;11652;-;7;-;-;-;-;-;-;-;139;-;-;-;-;-;-;-;-;-;-;-;-;-;76;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;16463
06/2025;qtd_aprovada;"432180 TRES DE MAIO";-;-;-;6053;-;734;61;212;-;-;-;-;10861;-;-;2;8080;-;54;-;-;-;-;-;-;-;156;-;1;183;-;-;7;-;-;-;-;-;-;2;85;-;-;-;-;-;-;-;-;73;-;-;-;-;-;3;4;35;26606
06/2025;qtd_aprovada;"432183 TRES FORQUILHAS";-;156;-;-;-;-;-;-;-;-;-;-;15;-;-;-;406;215;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;802
06/2025;qtd_aprovada;"432185 TRES PALMEIRAS";-;16;-;2007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2023
06/2025;qtd_aprovada;"432190 TRES PASSOS";-;-;-;10858;102;1441;219;304;100;-;26;-;67;-;-;-;17587;10;33;-;-;-;-;-;-;-;441;-;-;-;-;-;-;-;-;-;-;-;-;-;180;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31368
06/2025;qtd_aprovada;"432195 TRINDADE DO SUL";-;9;-;294;-;112;1;-;-;-;210;-;204;-;-;-;2107;30;5;-;-;-;27;-;-;-;38;-;100;-;-;-;-;-;-;-;-;-;-;-;120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3257
06/2025;qtd_aprovada;"432200 TRIUNFO";1201;28;7;4342;-;968;-;-;-;-;-;-;275;-;-;32;7833;-;172;-;-;-;215;-;-;-;150;-;-;-;-;-;-;-;-;-;-;-;46;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15283
06/2025;qtd_aprovada;"432210 TUCUNDUVA";1644;14;-;647;-;207;89;-;-;-;-;-;121;-;-;-;6024;39;-;-;-;-;-;-;-;-;109;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8923
06/2025;qtd_aprovada;"432215 TUNAS";-;12;-;1074;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1086
06/2025;qtd_aprovada;"432218 TUPANCI DO SUL";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
06/2025;qtd_aprovada;"432220 TUPANCIRETA";254;66;2;2687;-;493;5;-;-;-;-;-;64;-;-;4;4029;-;-;-;-;-;-;2;-;-;104;-;4;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7737
06/2025;qtd_aprovada;"432225 TUPANDI";562;-;-;-;-;-;76;-;-;-;-;-;-;-;-;52;2044;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2735
06/2025;qtd_aprovada;"432230 TUPARENDI";-;-;-;1743;-;58;-;-;-;-;-;-;50;-;-;-;2775;92;-;-;-;3;-;-;-;-;108;-;2;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4861
06/2025;qtd_aprovada;"432232 TURUCU";371;-;1;-;-;-;40;-;-;-;-;-;16;-;-;60;2191;57;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2737
06/2025;qtd_aprovada;"432234 UBIRETAMA";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
06/2025;qtd_aprovada;"432235 UNIAO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"432237 UNISTALDA";8;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;422;-;-;-;-;-;-;90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;532
06/2025;qtd_aprovada;"432240 URUGUAIANA";3652;194;25;25966;1991;2701;91;317;6;-;26;-;845;605;-;500;41967;1614;2;437;710;471;316;-;-;-;428;-;-;-;-;8;-;-;-;-;-;-;73;-;112;4;-;-;-;-;-;-;-;24;-;-;10631;-;-;-;-;-;93716
06/2025;qtd_aprovada;"432250 VACARIA";8;359;1;28566;109;2532;423;341;134;-;46;-;587;12;-;940;21578;1642;53;-;1073;24;116;-;-;-;108;-;7;-;-;1;9;-;-;-;-;-;38;-;-;18;-;4;-;-;40;-;-;14;32;-;6078;-;-;-;-;-;64893
06/2025;qtd_aprovada;"432252 VALE VERDE";392;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;415
06/2025;qtd_aprovada;"432253 VALE DO SOL";-;-;-;2309;-;-;-;-;-;-;-;-;34;-;-;-;1465;-;-;-;-;-;-;-;-;-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3854
06/2025;qtd_aprovada;"432254 VALE REAL";-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72
06/2025;qtd_aprovada;"432255 VANINI";-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;174;179;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;361
06/2025;qtd_aprovada;"432260 VENANCIO AIRES";2917;29;830;21507;-;873;59;90;-;-;-;-;465;657;-;2500;49754;1687;52;-;880;715;1519;19;-;-;280;-;3;17;-;3;10;-;-;-;2;-;114;1;26;5;-;-;-;-;-;-;-;-;15;-;7573;-;-;-;-;-;92602
06/2025;qtd_aprovada;"432270 VERA CRUZ";2538;393;-;8778;-;272;19;-;-;-;-;-;130;-;-;-;9546;1140;-;-;-;-;-;-;-;-;120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;22956
06/2025;qtd_aprovada;"432280 VERANOPOLIS";-;119;1;10865;-;819;322;260;51;-;47;-;169;-;-;4;7321;447;1;-;-;3;-;-;-;-;166;-;-;-;-;1;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20621
06/2025;qtd_aprovada;"432285 VESPASIANO CORREA";-;9;-;151;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;160
06/2025;qtd_aprovada;"432290 VIADUTOS";-;19;-;112;-;110;-;-;-;-;-;-;6;-;-;-;453;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;708
06/2025;qtd_aprovada;"432300 VIAMAO";-;-;-;32388;-;2587;38;882;-;-;1;-;832;33;-;6;48188;6169;28;-;1019;66;-;-;-;-;152;-;1;52;-;1;4;-;-;-;-;-;-;1;46;1;-;-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;92499
06/2025;qtd_aprovada;"432310 VICENTE DUTRA";-;-;-;1158;-;-;-;-;-;-;-;-;-;-;-;-;700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2454;-;-;-;-;-;4312
06/2025;qtd_aprovada;"432320 VICTOR GRAEFF";-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
06/2025;qtd_aprovada;"432330 VILA FLORES";-;16;-;1389;-;19;31;-;-;-;9;-;1;-;-;-;86;172;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1723
06/2025;qtd_aprovada;"432335 VILA LANGARO";-;246;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;246
