periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
03/2024;qtd_aprovada;"270900 TANQUE D'ARCA";-;23;-;-;-;-;156;-;-;-;-;-;-;-;-;45;225;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;473
03/2024;qtd_aprovada;"270910 TAQUARANA";10390;-;67;4408;-;-;78;-;-;-;-;-;1;-;-;959;12045;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27989
03/2024;qtd_aprovada;"270915 TEOTONIO VILELA";57;129;5;16327;962;765;484;153;-;-;41;-;367;-;-;1653;25344;490;5;-;-;-;490;-;32;-;68;-;-;-;-;-;-;-;-;-;-;-;236;-;-;-;-;-;-;-;-;-;39;-;-;122;47769
03/2024;qtd_aprovada;"270920 TRAIPU";4081;29;-;3613;-;-;112;-;-;-;-;-;-;-;-;1504;8705;36;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;652;18805
03/2024;qtd_aprovada;"270930 UNIAO DOS PALMARES";250;999;8;36194;908;2010;23;52;-;-;113;-;526;-;-;1430;16602;1132;228;-;-;-;-;-;-;-;38;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;4381;64929
03/2024;qtd_aprovada;"270940 VICOSA";4527;132;-;3233;-;226;208;-;-;-;-;-;19;-;-;1984;19565;1160;-;-;-;-;34;-;-;-;400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;720;32228
03/2024;qtd_aprovada;" MUNICIPIO IGNORADO - SE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;qtd_aprovada;"280010 AMPARO DE SAO FRANCISCO";345;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;469
03/2024;qtd_aprovada;"280020 AQUIDABA";-;-;-;1091;-;-;-;-;-;-;-;-;-;-;-;-;2754;900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1134;5879
03/2024;qtd_aprovada;"280030 ARACAJU";4380;3234;1709;431366;5406;20085;11707;3245;501;224;1125;213;20371;11873;15696;5202;395379;10644;1388;4192;9333;5911;1138;-;613;-;1054;-;123;1416;21;75;515;43;-;-;-;-;271;15;271;115;441;-;-;8;46;526229;206;313;-;7312;1503409
03/2024;qtd_aprovada;"280040 ARAUA";-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;280;5680;380;-;-;-;-;-;-;-;-;8;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;121;-;-;-;6485
03/2024;qtd_aprovada;"280050 AREIA BRANCA";-;23;-;756;-;-;-;-;-;-;-;-;-;-;-;314;9471;-;-;-;-;-;204;-;-;-;46;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;50;-;-;-;10866
03/2024;qtd_aprovada;"280060 BARRA DOS COQUEIROS";111;99;469;118;-;-;84;-;-;-;-;-;-;-;-;-;15359;-;-;-;-;-;-;-;-;-;79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16319
03/2024;qtd_aprovada;"280067 BOQUIM";28;31;-;13226;130;74;198;-;-;-;-;-;265;-;-;508;10806;521;-;-;-;-;249;-;-;-;43;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;400;26485
