periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
03/2025;qtd_aprovada;"411125 ITAPERUCU";141;-;-;24559;-;1390;48;-;-;-;-;-;16;-;-;-;7936;396;-;-;-;-;-;-;26;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34552
03/2025;qtd_aprovada;"411130 ITAUNA DO SUL";-;11;-;375;-;-;-;-;-;-;-;-;-;-;-;-;2621;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3007
03/2025;qtd_aprovada;"411140 IVAI";1490;-;188;-;-;71;49;-;-;-;-;-;36;-;-;747;9541;-;-;-;-;-;223;-;-;-;-;29;-;2;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12426
03/2025;qtd_aprovada;"411150 IVAIPORA";103;240;16;21158;31;1531;160;172;154;-;87;-;670;-;92;236;17581;2558;354;-;1659;-;319;-;244;-;-;192;-;76;12;-;-;16;-;-;-;-;-;6;19;77;11;-;-;-;-;-;-;227234;106;18;-;-;-;-;-;-;-;275132
03/2025;qtd_aprovada;"411155 IVATE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1887;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1887
03/2025;qtd_aprovada;"411160 IVATUBA";1576;-;83;-;-;-;-;-;-;-;-;-;-;-;-;239;3427;-;-;-;-;-;305;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5664
03/2025;qtd_aprovada;"411170 JABOTI";-;129;-;392;-;-;-;-;-;-;-;-;-;-;-;50;1123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1694
03/2025;qtd_aprovada;"411180 JACAREZINHO";17370;5129;428;30367;355;2196;2718;324;363;-;122;-;27511;10;-;2329;56261;1675;775;-;-;-;1021;-;6;-;-;499;-;66;1151;-;-;42;24;-;-;-;-;807;-;-;-;-;-;-;-;-;-;473906;2779;-;-;-;-;-;-;-;-;628234
03/2025;qtd_aprovada;"411190 JAGUAPITA";-;-;-;2513;-;199;29;6;-;-;-;-;47;-;-;52;2691;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5541
03/2025;qtd_aprovada;"411200 JAGUARIAIVA";6854;-;154;188;-;1287;265;-;-;-;-;-;200;-;-;500;24825;-;-;-;-;-;2554;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;155;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36988
03/2025;qtd_aprovada;"411210 JANDAIA DO SUL";20;-;-;2139;-;506;-;-;-;-;-;-;850;-;-;-;3060;192;4;-;-;-;-;-;-;-;-;1;-;-;28;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6805
03/2025;qtd_aprovada;"411220 JANIOPOLIS";2317;12;130;-;-;-;-;-;-;-;-;-;-;-;-;791;7520;119;-;-;-;-;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;11014
03/2025;qtd_aprovada;"411230 JAPIRA";-;32;-;448;-;-;-;-;-;-;-;-;-;-;-;-;1029;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1553
03/2025;qtd_aprovada;"411240 JAPURA";4455;148;31;1092;-;-;-;-;-;-;-;-;20;-;-;132;7379;11;-;-;-;-;371;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13655
03/2025;qtd_aprovada;"411250 JARDIM ALEGRE";-;-;-;1878;-;190;-;-;-;-;-;-;-;-;-;-;462;770;-;-;-;-;-;-;5;-;-;95;-;35;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3440
03/2025;qtd_aprovada;"411260 JARDIM OLINDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2025;qtd_aprovada;"411270 JATAIZINHO";-;90;-;213;-;-;-;-;-;-;-;-;-;-;-;-;1046;440;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;1814
03/2025;qtd_aprovada;"411275 JESUITAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;919;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;919
03/2025;qtd_aprovada;"411280 JOAQUIM TAVORA";14423;-;122;1054;-;4;-;-;-;-;-;-;-;-;-;207;14729;-;-;-;-;-;567;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31131
03/2025;qtd_aprovada;"411290 JUNDIAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1984;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1987
03/2025;qtd_aprovada;"411295 JURANDA";8876;83;276;1695;-;1;-;-;-;-;-;-;20;-;-;1892;21234;307;-;-;-;-;765;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;82;-;-;-;-;-;-;-;-;-;-;35;-;-;-;-;-;-;-;-;35268
03/2025;qtd_aprovada;"411300 JUSSARA";1469;-;16;193;-;10;-;-;-;-;-;-;-;-;-;238;4866;-;-;-;-;-;208;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7042
03/2025;qtd_aprovada;"411310 KALORE";-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;795;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;851
03/2025;qtd_aprovada;"411320 LAPA";1752;3337;49;11825;-;1015;107;499;-;-;-;-;4;-;-;1058;25875;674;91;-;-;-;301;-;-;-;-;268;-;-;-;-;1;19;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46889
03/2025;qtd_aprovada;"411325 LARANJAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;263;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;263
03/2025;qtd_aprovada;"411330 LARANJEIRAS DO SUL";9016;549;5;3600;-;1169;648;119;-;-;24;-;503;-;12;76;5391;1479;125;-;-;-;202;-;26;-;-;138;-;1;-;-;-;6;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23100
03/2025;qtd_aprovada;"411340 LEOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;417;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;417
03/2025;qtd_aprovada;"411342 LIDIANOPOLIS";-;-;-;1315;-;-;-;-;-;-;-;-;-;-;-;-;424;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1739
03/2025;qtd_aprovada;"411345 LINDOESTE";-;-;-;729;-;-;-;-;-;-;-;-;8;-;-;-;859;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;1618
03/2025;qtd_aprovada;"411350 LOANDA";-;91;-;-;-;-;-;-;-;-;-;-;560;-;-;-;2733;950;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;4353
03/2025;qtd_aprovada;"411360 LOBATO";2952;11;51;259;-;9;-;-;-;-;-;-;2;-;-;377;10835;-;-;-;-;-;341;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14882
03/2025;qtd_aprovada;"411370 LONDRINA";9338;2377;37332;372964;8801;25218;13708;5437;975;267;1137;6;57529;8558;88;3353;352330;4607;2228;3631;7511;5258;6873;-;823;-;-;4937;-;190;1017;356;85;60;38;6;-;5;206;320;56;508;39;418;-;17;-;150;-;1726902;8606;83;-;2070;-;-;-;-;-;2676418
03/2025;qtd_aprovada;"411373 LUIZIANA";53;68;-;508;-;-;-;-;-;-;-;-;-;-;-;-;115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;744
03/2025;qtd_aprovada;"411375 LUNARDELLI";1375;13;5;432;-;-;-;-;-;-;-;-;-;-;-;-;1920;-;-;-;-;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;3906
03/2025;qtd_aprovada;"411380 LUPIONOPOLIS";-;-;-;47;-;-;-;-;-;-;-;-;9;-;-;168;4947;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5171
03/2025;qtd_aprovada;"411390 MALLET";-;-;-;520;-;-;-;-;-;-;-;-;200;-;-;-;1367;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2087
03/2025;qtd_aprovada;"411400 MAMBORE";9812;511;127;8734;-;351;565;-;-;-;-;-;7815;-;-;1851;19948;849;105;-;-;-;279;-;-;-;-;5;-;2;409;-;-;-;-;-;-;-;-;75;-;-;-;-;-;-;-;-;-;-;-;-;-;2205;-;-;-;-;-;53643
03/2025;qtd_aprovada;"411410 MANDAGUACU";-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;1034;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1083
03/2025;qtd_aprovada;"411420 MANDAGUARI";8155;244;394;14505;52;1133;226;-;-;-;-;-;450;-;-;1610;41655;181;4;-;-;-;968;-;2;-;-;83;-;47;-;-;-;-;-;-;-;-;-;173;-;-;-;-;-;-;-;-;-;-;-;-;-;2454;-;-;-;-;-;72336
03/2025;qtd_aprovada;"411430 MANDIRITUBA";-;36;-;-;-;182;52;-;-;-;-;-;102;-;-;-;7992;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8364
03/2025;qtd_aprovada;"411435 MANFRINOPOLIS";430;-;15;-;-;-;-;-;-;-;-;-;-;-;-;62;3251;-;-;-;-;-;108;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3929
03/2025;qtd_aprovada;"411440 MANGUEIRINHA";3;55;-;482;-;215;-;-;-;-;-;-;228;-;-;197;3235;512;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;4964
03/2025;qtd_aprovada;"411450 MANOEL RIBAS";-;-;-;-;-;188;-;-;-;-;-;-;81;-;-;-;3167;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3446
03/2025;qtd_aprovada;"411460 MARECHAL CANDIDO RONDON";21275;-;313;7335;-;12;-;-;-;-;-;-;-;-;-;2996;64137;-;-;-;-;-;2841;-;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;242;-;-;-;-;-;-;-;-;-;-;-;-;-;1570;-;-;-;-;-;100726
03/2025;qtd_aprovada;"411470 MARIA HELENA";194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;190;3078;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3462
03/2025;qtd_aprovada;"411480 MARIALVA";2450;-;256;3510;-;74;-;-;-;-;-;-;-;-;-;1327;23916;1543;23;-;-;-;2257;-;-;-;-;57;-;34;-;-;-;-;-;-;-;-;-;115;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35562
