periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
03/2024;valor_aprovado;"231126 QUITERIANOPOLIS";-;-;-;18128,02;-;2611,00;1201,20;-;-;-;-;-;1035,15;-;-;-;353023,61;-;-;-;-;-;-;-;2083,84;-;67,56;-;-;-;-;-;-;112,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;378263,18
03/2024;valor_aprovado;"231130 QUIXADA";518,54;-;1014,05;34965,95;-;32353,65;6806,58;-;-;-;1830,08;-;4937,12;65693,10;-;20,00;255101,31;2712,12;11418,47;-;450397,80;15258,45;-;-;46276,60;-;67,56;-;-;61,35;1464,03;-;-;-;-;-;-;-;2249,27;8939,43;-;-;-;-;-;-;-;305,28;5940,00;948330,74
03/2024;valor_aprovado;"231135 QUIXELO";-;-;-;12455,92;-;1037,10;1709,95;-;-;-;1300,32;-;442,90;-;-;-;55920,21;952,62;-;-;-;-;214,68;-;4241,92;-;-;-;-;-;-;-;-;-;-;-;1006,28;-;-;-;-;-;-;-;-;-;-;-;10628,70;89910,60
03/2024;valor_aprovado;"231140 QUIXERAMOBIM";197,10;-;64,68;21102,28;-;9407,33;14861,08;-;11825,00;-;4824,50;-;2096,05;-;-;119,00;147522,87;3458,43;160,65;-;-;-;600,76;-;280,38;-;307,07;-;-;-;131,84;-;-;-;-;-;1401,78;-;-;-;-;-;-;-;-;-;8775,00;-;594,00;227729,80
03/2024;valor_aprovado;"231150 QUIXERE";189,00;-;-;10650,46;-;3982,12;3258,20;-;-;-;-;-;1297,80;-;-;-;66455,90;967,20;208,75;-;-;-;-;-;427,88;-;39,41;-;537,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88014,20
03/2024;valor_aprovado;"231160 REDENCAO";21,60;-;141,00;20162,79;-;3311,71;6904,70;-;-;-;-;-;451,19;-;-;-;55757,06;1592,75;-;-;-;-;-;-;1059,62;-;90,08;-;59,72;-;-;-;-;-;-;-;1905,28;-;-;-;-;-;-;-;-;-;-;-;-;91457,50
03/2024;valor_aprovado;"231170 RERIUTABA";13,50;-;13,25;-;-;-;3843,85;-;-;-;-;-;576,80;-;-;11,00;59388,90;3331,01;-;-;-;-;-;-;4641,82;-;78,82;-;-;24,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,60;-;618,75;72556,84
03/2024;valor_aprovado;"231180 RUSSAS";253,80;-;2422,85;104029,34;2367,36;34796,31;15364,46;14270,14;-;-;6976,06;-;10798,80;-;-;255,00;222293,92;2228,27;1336,31;-;719217,35;-;4998,18;22,52;24095,08;-;105,68;-;89,58;159,51;-;-;-;-;-;-;2341,80;-;-;9143,47;-;-;-;-;-;-;28433,54;2159,34;-;1208158,67
03/2024;valor_aprovado;"231190 SABOEIRO";-;-;-;8210,29;-;-;-;-;-;-;-;-;494,40;-;-;-;31900,20;168,12;-;-;-;-;-;-;1369,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;201,60;48644,23
03/2024;valor_aprovado;"231195 SALITRE";-;-;-;3932,24;-;1215,42;2299,00;-;-;-;-;-;113,30;-;-;-;2946,00;-;-;-;-;-;-;-;47,36;-;-;-;-;-;-;27,08;-;22,56;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;15102,96
03/2024;valor_aprovado;"231200 SANTANA DO ACARAU";-;-;71,97;18254,26;-;2661,90;2371,60;-;-;-;722,40;-;1137,53;-;-;-;30071,36;-;-;-;-;-;-;-;439,26;-;-;-;4419,28;-;-;-;-;-;-;-;295,36;-;-;-;-;-;-;-;-;-;11250,00;-;-;71694,92
03/2024;valor_aprovado;"231210 SANTANA DO CARIRI";-;-;-;-;-;-;1713,25;-;-;-;-;-;-;-;-;21,00;2207,19;-;-;-;-;-;173,19;-;-;-;112,60;-;-;-;-;-;-;-;-;-;106,30;-;-;-;-;-;-;-;-;-;-;-;2999,70;7333,23
03/2024;valor_aprovado;"231220 SANTA QUITERIA";-;-;-;6196,71;-;1502,59;6022,50;-;-;-;-;-;523,05;-;-;-;62609,44;-;-;-;-;-;-;11,26;6230,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83096,31
03/2024;valor_aprovado;"231230 SAO BENEDITO";129,60;-;-;311,13;-;5325,74;44,43;7138,62;-;-;-;-;1725,50;-;-;81,00;71384,09;18922,22;41933,30;-;-;-;-;-;9961,52;-;-;43756,76;-;-;-;-;-;-;54,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200768,88
03/2024;valor_aprovado;"231240 SAO GONCALO DO AMARANTE";-;-;-;96290,49;4822,61;24050,41;11394,15;18204,40;-;-;3949,12;-;2175,08;-;-;217,00;194304,00;5202,39;144,51;-;-;-;7687,56;9,24;1442,88;-;144,72;154320,00;-;-;-;-;-;-;-;-;4011,44;-;1272,60;-;-;-;-;-;-;-;6255,00;70,62;-;535968,22
03/2024;valor_aprovado;"231250 SAO JOAO DO JAGUARIBE";-;-;-;3236,57;-;-;3429,25;-;-;-;626,08;-;623,15;-;-;5,00;33186,09;51,74;-;-;-;-;-;-;-;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;48834,30
03/2024;valor_aprovado;"231260 SAO LUIS DO CURU";-;-;-;6470,48;-;-;363,00;-;-;-;-;-;242,05;-;-;-;2761,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9837,11
03/2024;valor_aprovado;"231270 SENADOR POMPEU";-;-;-;-;-;4138,16;3232,90;-;-;-;-;-;903,67;-;-;5,00;54613,98;3056,19;-;-;-;-;-;-;3063,54;-;-;-;-;-;-;-;-;-;-;-;614,28;-;-;-;-;-;-;-;-;-;-;-;-;69627,72
03/2024;valor_aprovado;"231280 SENADOR SA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21700,62;428,70;-;-;-;-;-;-;484,08;-;73,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;28311,59
03/2024;valor_aprovado;"231290 SOBRAL";373,90;-;10893,39;343526,00;73311,69;61107,77;68525,53;235915,72;69875,00;-;9737,27;-;67969,60;218573,10;-;464,00;412512,35;55100,69;91066,29;873944,10;1044309,75;53715,80;3711,69;957,00;3701,58;-;5,63;89565,66;268,74;12,27;5870,86;5011,44;41,48;-;198,88;-;1307,85;59,72;5055,34;17124,05;-;-;-;-;270,00;18339,66;26076,50;6473,41;42099,75;3917073,46
03/2024;valor_aprovado;"231300 SOLONOPOLE";-;-;-;39247,96;-;3427,37;24,20;-;-;-;-;-;5505,36;-;-;-;50601,03;4207,99;-;-;-;-;-;-;868,76;-;-;59413,20;-;-;-;-;-;-;-;-;2663,00;-;-;-;-;-;-;-;-;-;-;-;8382,30;174341,17
03/2024;valor_aprovado;"231310 TABULEIRO DO NORTE";-;-;-;61872,79;49482,21;6663,97;7015,25;-;-;-;-;-;8545,57;-;-;-;90481,24;9826,31;-;-;-;24,27;-;-;13839,26;-;236,46;49429,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15525,00;-;-;312941,83
03/2024;valor_aprovado;"231320 TAMBORIL";-;-;-;26194,13;-;2921,88;6882,70;-;-;-;963,20;-;-;-;-;-;29015,76;23,35;-;-;-;-;-;-;2261,76;-;-;-;149,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1623,60;70035,68
03/2024;valor_aprovado;"231325 TARRAFAS";-;-;-;686,83;-;-;-;-;-;-;-;-;41,20;-;-;-;5080,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5808,91
03/2024;valor_aprovado;"231330 TAUA";-;-;-;33587,33;-;17653,74;14859,20;-;-;-;-;-;2568,78;-;-;-;61382,28;-;3297,77;-;-;-;6160,20;-;451,88;-;61,93;-;-;-;-;-;-;-;-;-;3497,84;-;-;-;-;-;-;-;-;-;2925,00;-;-;146445,95
03/2024;valor_aprovado;"231335 TEJUCUOCA";-;-;-;5948,24;-;-;-;-;-;-;-;-;-;-;-;71,00;74890,75;-;1,48;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;86992,10
03/2024;valor_aprovado;"231340 TIANGUA";16,20;-;2241,67;158870,90;24146,34;28736,95;9405,00;13493,80;-;-;-;-;12223,25;-;-;142,00;148062,11;14345,56;6437,44;-;-;-;8,12;-;5509,44;-;52,84;27549,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800,00;-;-;453041,23
03/2024;valor_aprovado;"231350 TRAIRI";-;-;-;16220,52;-;-;1911,80;-;-;-;-;-;1102,10;-;-;-;28286,86;-;-;-;-;-;-;-;6795,36;-;175,41;-;-;-;-;12,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54505,02
03/2024;valor_aprovado;"231355 TURURU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;574,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;574,94
03/2024;valor_aprovado;"231360 UBAJARA";-;-;-;32,72;-;992,41;-;-;-;-;-;-;20,60;-;-;1,00;67455,97;4324,77;-;-;-;-;15678,65;-;273,12;-;28,00;-;-;-;-;-;-;-;-;-;2056,37;-;-;-;-;-;-;-;-;-;10800,00;47,08;-;101710,69
03/2024;valor_aprovado;"231370 UMARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;valor_aprovado;"231375 UMIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1109,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1109,83
03/2024;valor_aprovado;"231380 URUBURETAMA";-;-;-;-;-;1885,69;-;-;-;-;-;-;-;-;-;-;36648,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38534,11
03/2024;valor_aprovado;"231390 URUOCA";-;-;-;4311,47;-;-;2706,00;-;-;-;-;-;1133,00;-;-;95,00;23583,04;1013,39;-;-;-;-;-;-;635,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13275,00;-;-;46752,36
03/2024;valor_aprovado;"231395 VARJOTA";5,40;-;-;-;-;-;8090,19;-;-;-;1444,80;-;1043,01;-;-;-;28952,60;2538,59;2,96;-;-;-;-;-;3129,76;-;22,52;-;59,72;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;-;-;45349,27
03/2024;valor_aprovado;"231400 VARZEA ALEGRE";-;-;126,90;12846,29;-;11935,07;-;-;-;-;-;-;169,95;-;-;-;57154,41;-;5625,56;-;-;-;-;-;4154,48;-;178,87;-;537,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92729,01
03/2024;valor_aprovado;"231410 VICOSA DO CEARA";-;-;-;35467,01;-;6268,49;8309,40;1287,88;-;-;-;-;389,10;-;-;-;75948,46;3174,60;-;-;-;-;-;-;1951,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14400,00;-;-;147196,42
03/2024;valor_aprovado;" MUNICIPIO IGNORADO - RN";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;valor_aprovado;"240010 ACARI";-;-;-;10394,86;-;399,82;3200,53;2710,31;2150,00;-;-;-;493,65;-;-;-;73810,40;116,75;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;100262,58
03/2024;valor_aprovado;"240020 ACU";-;-;-;208085,26;-;216843,87;32718,00;-;-;-;-;-;3689,15;-;-;18,00;126606,30;-;-;-;-;-;346,89;-;274,12;-;28,00;84120,57;4449,14;-;-;-;-;-;-;-;2408,32;-;-;-;-;-;-;-;-;6069,12;18000,00;-;-;703656,74
03/2024;valor_aprovado;"240030 AFONSO BEZERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2084,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2084,70
03/2024;valor_aprovado;"240040 AGUA NOVA";-;-;-;625,53;-;-;-;-;-;-;-;-;-;-;-;-;1000,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;6575,53
03/2024;valor_aprovado;"240050 ALEXANDRIA";-;-;600,00;8299,22;-;5590,42;13372,50;9150,00;24050,00;-;20956,00;-;21930,14;-;-;-;111681,23;2867,38;144357,79;-;-;-;156,95;300,78;4628,88;-;-;104797,25;-;-;-;-;-;-;-;-;1260,48;-;-;-;-;-;-;-;-;-;4950,00;-;-;478949,02
03/2024;valor_aprovado;"240060 ALMINO AFONSO";-;-;-;1800,08;-;-;1200,00;-;-;-;-;-;105,01;-;-;-;77027,19;523,04;-;-;-;-;161,35;-;-;-;-;2724,15;-;-;-;-;-;-;-;-;12,98;-;-;-;-;-;-;-;-;-;11700,00;-;-;95253,80
03/2024;valor_aprovado;"240070 ALTO DO RODRIGUES";-;-;-;22646,87;-;-;-;-;-;-;-;-;592,25;-;-;-;80651,20;1127,83;-;-;-;-;-;-;449,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;112668,07
03/2024;valor_aprovado;"240080 ANGICOS";-;-;-;12128,43;-;2697,76;4942,85;-;-;-;-;-;412,00;-;-;-;60976,52;1004,05;-;-;-;-;-;-;128,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35325,00;-;-;117614,77
03/2024;valor_aprovado;"240090 ANTONIO MARTINS";-;-;-;4538,05;-;-;-;-;-;-;-;-;772,50;-;-;-;3741,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;16476,55
03/2024;valor_aprovado;"240100 APODI";-;-;-;155224,37;1700,28;2428,70;-;-;-;-;-;-;2060,00;-;-;51,00;88134,70;9798,05;74,00;-;-;-;1213,06;-;1191,32;-;-;-;-;-;-;-;-;-;-;-;249,92;-;-;-;-;-;-;-;-;-;-;-;-;262125,40
03/2024;valor_aprovado;"240110 AREIA BRANCA";-;-;56,40;17430,18;-;-;5419,70;-;-;-;-;-;1349,30;-;-;-;246408,96;-;1844,92;-;-;-;-;-;2144,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94,05;274747,87
03/2024;valor_aprovado;"240120 ARES";-;-;-;8678,60;-;-;-;-;-;-;-;-;-;-;-;-;86606,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;101134,95
03/2024;valor_aprovado;"240130 CAMPO GRANDE";-;-;-;6259,36;-;-;366,30;-;-;-;-;-;288,40;-;-;-;591,63;-;-;-;-;-;-;-;49,84;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;13444,94
03/2024;valor_aprovado;"240140 BAIA FORMOSA";-;-;-;989,29;-;-;2431,55;-;-;-;-;-;247,20;-;-;61,00;34761,56;93,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;43759,00
03/2024;valor_aprovado;"240145 BARAUNA";-;-;-;17035,38;-;-;1630,20;-;-;-;-;-;386,25;-;-;-;86361,52;11120,32;1509,48;-;-;-;-;-;3204,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;-;130472,75
03/2024;valor_aprovado;"240150 BARCELONA";-;-;-;1845,68;-;-;-;-;-;-;-;-;180,25;-;-;-;24672,27;-;-;-;-;-;-;-;1166,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27864,60
03/2024;valor_aprovado;"240160 BENTO FERNANDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1072,42;-;-;-;-;-;-;-;130,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1202,66
03/2024;valor_aprovado;"240165 BODO";29,70;-;-;2249,45;-;-;-;-;-;-;-;-;154,50;-;-;-;63724,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;68858,42
03/2024;valor_aprovado;"240170 BOM JESUS";-;-;-;3699,47;-;-;653,40;-;-;-;-;-;-;-;-;-;720,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24300,00;-;-;29372,87
03/2024;valor_aprovado;"240180 BREJINHO";-;-;-;4411,32;-;-;135,00;-;-;-;866,88;-;-;-;-;178,00;27614,33;-;-;-;-;-;358,36;-;23,16;-;-;-;-;-;-;-;-;-;-;-;131,52;-;-;-;-;-;-;-;-;-;3375,00;-;-;37093,57
03/2024;valor_aprovado;"240185 CAICARA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22,00;320,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;342,00
03/2024;valor_aprovado;"240190 CAICARA DO RIO DO VENTO";-;-;-;5902,31;-;-;1331,00;-;-;-;-;-;309,00;-;-;-;22148,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29690,47
03/2024;valor_aprovado;"240200 CAICO";232,20;-;4540,00;172755,22;6149,25;32499,21;20593,20;71817,59;21500,00;-;21046,38;-;41269,64;27980,82;-;101,00;302816,23;2236,78;110432,71;-;770322,90;7335,71;-;149,38;13795,52;-;-;91048,80;170,00;-;-;-;-;-;-;-;-;-;-;12784,31;82,50;-;-;-;-;5467,72;45550,00;3048,72;37686,80;1823412,59
03/2024;valor_aprovado;"240210 CAMPO REDONDO";-;-;-;7248,43;-;-;-;-;-;-;-;-;274,83;-;-;-;50400,23;396,01;5,76;-;-;-;-;-;-;-;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58364,67
03/2024;valor_aprovado;"240220 CANGUARETAMA";-;-;-;44648,03;-;-;3727,35;-;-;-;-;-;666,66;-;-;-;56712,08;599,04;-;-;-;-;278,95;-;1733,42;-;-;-;-;-;-;-;-;-;-;-;2147,92;-;-;-;-;-;-;-;-;-;11025,00;-;-;121538,45
03/2024;valor_aprovado;"240230 CARAUBAS";2160,00;-;119,25;11323,55;-;21758,28;-;-;-;-;-;-;-;-;-;-;34601,40;-;-;-;-;-;187,83;-;-;-;-;-;-;-;-;-;-;-;-;-;772,46;-;-;-;-;-;-;-;-;-;30375,00;-;-;101297,77
03/2024;valor_aprovado;"240240 CARNAUBA DOS DANTAS";-;-;-;3744,77;-;-;-;-;-;-;-;-;226,60;-;-;-;3384,57;-;-;-;-;-;-;-;24,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7380,24
03/2024;valor_aprovado;"240250 CARNAUBAIS";-;-;-;19890,40;-;-;-;-;-;-;-;-;437,75;-;-;-;32918,46;-;-;-;-;-;-;-;124,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;64621,21
03/2024;valor_aprovado;"240260 CEARA-MIRIM";-;-;-;48190,84;-;11408,08;2065,80;-;-;-;-;-;1367,02;-;-;-;162879,67;-;3675,68;-;-;202,25;178,63;-;-;-;-;-;-;-;-;-;-;-;-;-;350,46;-;-;-;-;-;-;-;-;-;-;-;-;230318,43
03/2024;valor_aprovado;"240270 CERRO CORA";-;-;-;9477,74;-;44,70;9161,24;2260,00;-;-;-;-;130,00;-;-;-;173842,82;-;-;-;-;-;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;195011,22
03/2024;valor_aprovado;"240280 CORONEL EZEQUIEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2024;valor_aprovado;"240290 CORONEL JOAO PESSOA";-;-;-;1458,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;548,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;10106,78
03/2024;valor_aprovado;"240300 CRUZETA";-;-;-;11299,86;-;-;490,60;-;-;-;-;-;927,00;-;-;-;185981,00;-;-;-;-;-;-;-;5774,60;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;210559,32
03/2024;valor_aprovado;"240310 CURRAIS NOVOS";54,00;-;21,56;81535,80;11568,98;12503,74;11090,04;1677,78;1612,50;-;3505,36;-;3142,27;15910,74;-;-;132671,00;9332,03;35,20;-;-;6540,00;614,97;3,85;565,46;-;-;23148,00;-;-;-;-;-;-;-;-;4501,92;-;-;-;275,00;-;-;-;-;5252,66;-;-;-;325562,86
03/2024;valor_aprovado;"240320 DOUTOR SEVERIANO";-;-;-;4411,75;-;-;1371,15;-;-;-;-;-;61,80;-;-;57,00;1476,01;489,95;-;-;-;-;127,38;-;-;-;-;-;358,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;13753,36
03/2024;valor_aprovado;"240325 PARNAMIRIM";170,42;-;1340,05;236651,04;11388,42;27249,29;31020,09;45172,03;32250,00;-;4760,10;-;15865,62;8894,88;-;106,00;203171,74;14372,02;61579,73;-;-;-;491,54;-;3180,04;-;304,66;20620,25;-;272,60;824,18;-;-;-;-;-;6811,66;-;-;-;-;-;-;6210,00;230,00;-;-;-;-;732936,36
03/2024;valor_aprovado;"240330 ENCANTO";-;-;-;2258,84;-;-;-;-;-;-;-;-;-;-;-;-;1625,00;112,08;-;-;-;-;-;-;141,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;-;10662,36
03/2024;valor_aprovado;"240340 EQUADOR";-;-;-;2296,30;-;261,51;-;-;-;-;-;-;190,55;-;-;-;16570,09;217,98;-;-;-;-;-;-;220,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103,95;19861,18
03/2024;valor_aprovado;"240350 ESPIRITO SANTO";-;-;-;3807,57;-;-;-;-;-;-;-;-;-;-;-;-;27276,56;999,38;670,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;-;44229,39
03/2024;valor_aprovado;"240360 EXTREMOZ";-;-;-;15857,77;-;-;-;-;-;-;-;-;1389,46;-;-;372,00;90215,08;5677,44;105,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22500,00;-;-;136116,87
03/2024;valor_aprovado;"240370 FELIPE GUERRA";-;-;-;2008,02;-;-;-;-;-;-;-;-;257,50;-;-;-;9200,00;-;-;-;-;-;-;-;486,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11951,52
03/2024;valor_aprovado;"240375 FERNANDO PEDROZA";-;-;-;3181,00;-;-;866,80;-;-;-;-;-;494,40;-;-;-;7557,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;17500,00
03/2024;valor_aprovado;"240380 FLORANIA";35,10;-;-;10322,43;-;-;-;-;-;-;-;-;670,40;-;-;-;30622,69;-;-;-;-;-;-;-;663,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42313,66
03/2024;valor_aprovado;"240390 FRANCISCO DANTAS";-;-;-;2675,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;7175,63
03/2024;valor_aprovado;"240400 FRUTUOSO GOMES";-;-;-;3104,85;-;-;-;-;-;-;-;-;72,10;-;-;-;11934,89;489,21;-;-;-;-;330,26;-;208,44;-;312,00;-;-;-;-;-;-;-;-;-;666,60;-;-;-;-;-;-;-;-;-;4275,00;-;-;21393,35
03/2024;valor_aprovado;"240410 GALINHOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23596,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23596,48
03/2024;valor_aprovado;"240420 GOIANINHA";-;-;-;18928,20;-;4507,30;7458,00;-;-;-;-;-;2070,45;-;-;46,00;55188,07;1837,16;27724,91;-;-;-;3,48;-;108,42;-;-;180,45;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;11025,00;-;-;129107,30
