periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
03/2025;valor_aprovado;"221160 VILA NOVA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2025;valor_aprovado;"221170 WALL FERRAZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4500,00
03/2025;valor_aprovado;" MUNICIPIO IGNORADO - CE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2025;valor_aprovado;"230010 ABAIARA";-;-;-;3387,97;-;-;-;-;-;-;-;-;211,15;-;-;46,00;17004,80;79,39;-;-;-;-;22,32;-;92,64;-;449,78;-;-;-;-;-;-;-;-;-;365,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21659,61
03/2025;valor_aprovado;"230015 ACARAPE";-;-;-;-;-;-;2888,05;-;-;-;-;-;618,00;-;-;-;40113,65;565,07;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44184,77
03/2025;valor_aprovado;"230020 ACARAU";410,40;-;184,14;19177,27;-;3866,62;13283,60;20873,19;-;-;4690,44;-;2252,39;-;-;141,00;113921,23;1918,51;3632,31;-;-;-;995,61;-;2238,52;-;-;-;-;-;56,84;22,62;-;-;-;-;9828,04;-;-;-;-;-;-;-;-;-;-;38095,62;-;-;-;-;-;-;-;235588,35
03/2025;valor_aprovado;"230030 ACOPIARA";-;-;-;10397,33;3444,39;2049,11;-;-;-;-;-;-;2435,68;-;-;-;158810,26;3325,04;-;-;-;-;178,77;557,55;6995,34;-;-;-;-;-;-;-;-;-;-;-;974,24;-;-;-;-;-;-;-;-;-;-;-;-;26338,95;-;-;-;-;-;215506,66
03/2025;valor_aprovado;"230040 AIUABA";-;-;-;-;-;-;-;-;-;-;-;-;97,85;-;-;-;4282,30;-;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9251,55;-;-;-;-;-;13637,33
03/2025;valor_aprovado;"230050 ALCANTARAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10282,87;951,51;-;-;-;-;-;-;-;-;95,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;15830,09
03/2025;valor_aprovado;"230060 ALTANEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149,35;1690,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1839,89
03/2025;valor_aprovado;"230070 ALTO SANTO";-;-;-;6157,91;-;9,50;2763,75;-;-;-;-;-;154,50;-;-;-;23102,12;3556,27;-;-;-;-;110,51;-;175,92;-;-;-;179,16;-;-;-;-;-;-;-;960,76;-;-;-;-;-;-;-;-;-;-;5400,00;-;1772,10;-;-;-;-;-;44342,50
03/2025;valor_aprovado;"230075 AMONTADA";-;-;-;-;-;2394,09;4878,50;-;-;-;-;-;607,70;-;-;-;33567,25;-;-;-;-;-;-;-;-;-;56,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41503,84
03/2025;valor_aprovado;"230080 ANTONINA DO NORTE";-;-;-;2769,70;-;-;-;-;-;-;-;-;247,20;-;-;-;38372,53;1035,94;-;-;-;-;-;-;2260,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44685,89
03/2025;valor_aprovado;"230090 APUIARES";-;-;-;-;-;-;-;-;-;-;-;-;103,00;-;-;-;25258,13;941,83;1,44;-;-;-;-;-;23,16;-;48,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26376,50
03/2025;valor_aprovado;"230100 AQUIRAZ";35,10;-;25,83;32957,89;-;10426,29;7999,20;-;-;-;1252,16;-;2777,02;-;-;16,00;199980,20;21496,57;-;-;-;-;-;-;15528,34;-;129,49;1047,75;418,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;294089,88
03/2025;valor_aprovado;"230110 ARACATI";27,00;-;317,66;34550,20;-;36012,23;5668,85;16050,35;-;-;48,16;-;2611,26;-;-;14,00;103224,17;5592,14;1102,81;-;-;-;540,66;502,13;2189,64;-;33,01;-;-;-;-;-;-;-;-;-;1126,24;-;-;-;-;-;-;-;-;-;-;450,00;-;-;-;-;-;-;-;210060,51
03/2025;valor_aprovado;"230120 ARACOIABA";-;-;-;42785,34;-;5491,59;1944,80;-;-;-;-;-;236,90;-;-;160,00;214655,87;-;5409,94;-;-;-;-;-;1712,64;-;-;-;-;-;-;-;-;-;-;-;-;-;133,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;272530,70
03/2025;valor_aprovado;"230125 ARARENDA";-;-;-;1936,17;-;1026,19;-;-;-;-;-;-;108,15;-;-;-;5035,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;12605,86
03/2025;valor_aprovado;"230130 ARARIPE";-;-;18,33;10146,21;-;1081,09;2325,95;-;-;-;-;-;897,08;-;-;-;35976,47;-;-;-;-;-;-;-;972,36;-;101,19;1047,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52566,43
03/2025;valor_aprovado;"230140 ARATUBA";-;-;-;10,92;-;-;-;-;-;-;-;-;587,10;-;-;68,00;54888,64;561,14;14,40;-;-;-;-;-;567,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;381,15;-;-;-;-;-;57079,31
03/2025;valor_aprovado;"230150 ARNEIROZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10504,00;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10539,52
03/2025;valor_aprovado;"230160 ASSARE";272,70;-;25,83;10076,05;-;8171,55;3220,80;-;-;-;1589,28;-;677,95;-;-;45,00;18495,95;3310,99;-;-;-;-;-;-;1970,18;-;-;3143,25;-;36,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;-;-;-;-;-;-;62961,34
03/2025;valor_aprovado;"230170 AURORA";-;-;-;4595,34;-;5325,21;-;-;-;-;-;-;-;-;-;-;25964,37;-;-;-;-;-;-;-;4901,20;-;298,39;-;388,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41472,69
03/2025;valor_aprovado;"230180 BAIXIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
03/2025;valor_aprovado;"230185 BANABUIU";-;-;-;6352,90;-;-;-;-;-;-;-;-;-;-;-;89,00;50564,55;1667,90;22,21;-;-;-;-;-;7476,92;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;727,65;-;-;-;-;-;66929,28
03/2025;valor_aprovado;"230190 BARBALHA";805,94;-;4157,61;171755,19;24332,60;28926,96;60224,81;183718,62;67725,00;46354,27;2626,39;-;61593,89;1005,36;-;-;359320,92;42197,18;5860,10;2291495,56;899383,10;218,43;926,49;14109,39;15362,66;-;275,46;-;298,60;88,62;705,40;45,24;-;-;-;-;2965,16;29,86;60,60;8172,50;-;-;-;-;575,00;-;-;13050,00;1982,28;-;-;-;-;-;-;4310349,19
03/2025;valor_aprovado;"230195 BARREIRA";-;-;-;6967,15;4039,41;-;-;-;-;-;-;-;412,00;-;-;-;15385,27;165,87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26969,70
03/2025;valor_aprovado;"230200 BARRO";-;-;-;-;-;2360,25;-;-;-;-;-;-;293,55;-;-;-;75505,87;764,31;-;-;-;-;-;-;236,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138,60;-;-;-;-;-;79299,32
03/2025;valor_aprovado;"230205 BARROQUINHA";3496,50;-;-;-;-;-;-;-;-;-;-;-;489,25;-;-;-;12330,30;3409,75;-;-;-;-;-;-;1887,22;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;54,45;-;-;-;-;-;27764,99
03/2025;valor_aprovado;"230210 BATURITE";2,70;-;428,77;40874,90;-;3758,72;7322,15;-;-;-;-;-;4413,86;-;-;10,00;137761,26;-;-;-;513507,07;-;5029,80;22,52;449,16;-;46,64;19434,28;-;-;-;-;-;-;-;-;2469,72;-;-;19676,13;-;-;-;-;-;-;-;28823,54;2428,80;-;-;-;-;-;-;786460,02
03/2025;valor_aprovado;"230220 BEBERIBE";-;-;-;4669,16;-;9384,41;-;-;-;-;377,12;-;1751,00;-;-;4,00;115381,41;2517,55;-;-;-;-;115,40;-;855,70;-;107,26;-;686,78;-;-;-;-;-;-;-;784,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136633,99
03/2025;valor_aprovado;"230230 BELA CRUZ";24,30;-;54,99;2184,33;-;1322,54;2560,80;-;-;-;-;-;947,59;-;-;1,00;33035,44;3594,90;-;-;-;-;-;-;1051,28;-;86,62;-;-;-;-;1314,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46178,51
03/2025;valor_aprovado;"230240 BOA VIAGEM";-;-;-;-;-;11422,13;12598,85;38662,18;-;-;1300,32;-;1539,85;-;-;49,00;114802,21;2480,13;-;-;-;-;-;-;1627,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;534,60;-;-;-;-;-;185017,09
03/2025;valor_aprovado;"230250 BREJO SANTO";1914,30;-;4936,33;88532,98;7643,36;21871,18;35920,84;12103,72;1343,75;-;7640,44;-;19023,86;-;-;-;170312,25;22303,29;290,18;-;-;-;889,77;1527,32;3525,35;-;3414,51;40797,26;119,44;-;-;-;-;-;-;-;4534,08;29,86;-;-;-;-;-;-;-;-;-;17325,00;-;-;-;-;-;-;-;465999,07
03/2025;valor_aprovado;"230260 CAMOCIM";67,50;-;608,43;41115,43;5612,96;16246,03;5982,35;-;-;-;1974,56;-;13777,79;-;-;4,00;132028,23;8361,71;-;-;-;-;2950,64;-;644,50;-;132,10;45150,35;-;-;-;-;-;-;-;-;3991,32;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;284272,90
03/2025;valor_aprovado;"230270 CAMPOS SALES";-;-;321,46;6842,85;-;5566,51;7100,50;-;-;-;2119,04;-;138,48;-;-;-;98802,85;129,45;-;-;-;-;-;-;1221,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;122242,34
03/2025;valor_aprovado;"230280 CANINDE";-;-;-;54082,11;1837,48;7723,97;7824,30;-;-;-;4533,20;-;2808,80;-;-;-;113736,03;4751,66;2210,89;-;609524,31;-;682,90;-;833,52;-;72,02;44314,20;-;-;37,50;2191,20;-;-;-;-;5209,88;-;-;5163,28;-;-;-;-;-;-;-;-;814,08;-;-;-;-;-;-;868351,33
03/2025;valor_aprovado;"230290 CAPISTRANO";-;-;-;9514,92;-;2274,02;-;-;-;-;-;-;-;-;-;-;38537,23;1572,42;-;-;-;-;-;-;842,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52741,11
03/2025;valor_aprovado;"230300 CARIDADE";-;-;-;4495,06;-;-;2049,85;-;-;-;-;-;164,80;-;-;-;4616,61;936,50;-;-;-;-;-;-;268,56;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;17273,27
03/2025;valor_aprovado;"230310 CARIRE";-;-;-;-;-;-;-;-;-;-;-;-;571,65;-;-;8,00;47220,55;-;-;-;-;-;-;-;9796,62;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;-;-;-;-;-;64824,97
03/2025;valor_aprovado;"230320 CARIRIACU";2,70;-;-;7840,82;-;3049,38;4104,65;-;-;-;-;-;690,10;-;-;90,00;49502,11;-;-;-;-;-;77,43;-;1243,76;-;-;-;-;-;-;-;-;-;-;-;350,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66951,53
03/2025;valor_aprovado;"230330 CARIUS";-;-;-;-;-;-;-;-;-;-;-;-;525,30;-;-;-;58959,12;135,43;-;-;-;-;-;-;5451,22;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;1764,00;-;-;-;-;-;74063,22
03/2025;valor_aprovado;"230340 CARNAUBAL";-;-;-;3782,57;-;-;6090,15;-;-;-;-;-;367,84;-;-;-;28841,14;1377,59;-;-;-;-;38,16;-;1183,44;-;61,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;47142,82
03/2025;valor_aprovado;"230350 CASCAVEL";-;-;64,68;67197,41;-;5550,03;1640,10;-;-;-;-;-;10678,42;-;-;109,00;157599,94;866,74;7756,87;-;1179444,53;-;8428,21;-;2115,72;-;-;25109,79;29,86;-;-;-;-;-;-;-;1498,78;-;-;33198,23;-;-;-;-;-;-;-;14070,00;3781,66;-;-;-;-;-;-;1519139,97
03/2025;valor_aprovado;"230360 CATARINA";-;-;-;5837,76;-;1432,32;943,80;-;-;-;-;-;497,10;-;-;-;44680,16;-;-;-;-;-;114,20;-;-;-;-;-;-;-;-;54,16;-;-;-;-;946,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54505,50
03/2025;valor_aprovado;"230365 CATUNDA";-;-;-;416,55;-;820,03;1938,75;-;-;-;-;-;128,75;-;-;73,00;6918,05;2009,86;-;-;-;-;-;-;255,28;-;61,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46000,00;-;3217,50;-;-;-;-;-;61839,70
03/2025;valor_aprovado;"230370 CAUCAIA";13,50;-;1367,83;328054,96;-;32967,78;31357,05;-;-;-;1492,96;-;4543,08;-;-;242,00;747351,12;41574,17;35,20;-;1623761,19;-;3501,54;-;8241,58;-;48,24;-;-;49,08;682,08;51,88;-;11,28;-;-;1420,98;-;469,65;22544,38;-;-;-;-;-;-;36,90;11273,54;5663,94;-;-;-;-;-;-;2866755,91
03/2025;valor_aprovado;"230380 CEDRO";-;-;-;31172,39;1586,62;1867,13;2936,45;-;-;-;-;-;-;-;-;-;91507,46;882,97;10543,60;-;-;-;-;-;4708,64;-;-;-;268,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;145474,00
03/2025;valor_aprovado;"230390 CHAVAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163,00;35023,76;1018,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;40929,82
03/2025;valor_aprovado;"230393 CHORO";-;-;-;6369,61;-;-;684,20;-;-;-;722,40;-;875,50;-;-;82,00;21089,38;31,75;-;-;-;-;-;-;36,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29891,60
03/2025;valor_aprovado;"230395 CHOROZINHO";-;-;-;17912,70;-;1068,21;2677,95;-;-;-;-;-;1030,00;-;-;53,00;40080,14;2206,29;-;-;-;-;-;-;1142,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66171,15
03/2025;valor_aprovado;"230400 COREAU";-;-;-;-;-;-;7428,30;-;-;-;-;-;309,00;-;-;-;33043,81;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40816,63
03/2025;valor_aprovado;"230410 CRATEUS";-;-;1189,29;35519,66;-;19917,42;19737,36;25186,61;-;-;4935,54;-;770,70;-;-;-;100459,80;4,67;8796,44;-;865888,27;-;6550,49;-;2128,34;-;296,25;-;-;-;420,88;-;-;-;-;-;2933,54;-;-;19015,90;-;-;-;-;-;-;-;21450,00;4929,24;-;-;-;-;-;-;1140130,40
03/2025;valor_aprovado;"230420 CRATO";324,00;-;3943,89;194186,84;36085,25;33058,25;55490,60;8084,73;23112,50;-;-;-;17219,88;263678,83;-;1780,00;346624,07;22764,75;19116,58;-;1082150,19;79350,00;3258,49;-;5958,34;-;52,84;14103,85;-;-;25077,26;-;-;-;-;-;2035,18;-;-;7953,00;433,64;-;-;-;4860,00;-;5517,90;-;7340,94;50598,90;-;-;-;-;-;2314160,70
03/2025;valor_aprovado;"230423 CROATA";-;-;-;1209,26;-;1374,45;1958,00;-;-;-;-;-;231,75;-;-;-;7801,67;3418,06;-;-;-;-;-;-;3541,44;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;25857,15
03/2025;valor_aprovado;"230425 CRUZ";21,60;-;-;19667,41;-;5671,55;9048,75;2319,83;6181,25;-;235,70;-;482,56;-;-;16,00;57362,81;5803,30;-;-;-;-;-;11,26;4127,28;-;-;-;-;-;-;22,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110971,92
03/2025;valor_aprovado;"230426 DEPUTADO IRAPUAN PINHEIRO";-;-;-;1884,13;-;2162,50;-;-;-;-;1204,00;-;257,50;-;-;39,00;11383,17;1338,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18269,05
03/2025;valor_aprovado;"230427 ERERE";-;-;-;-;-;-;-;-;-;-;-;-;154,50;-;-;-;499,59;-;-;-;-;-;-;-;600,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1254,73
03/2025;valor_aprovado;"230428 EUSEBIO";993,60;-;-;172199,23;-;24028,84;7431,60;-;-;-;1685,60;-;12429,63;-;-;340,00;290044,10;8829,91;-;-;767640,21;-;64,28;4229,37;4377,24;-;-;-;-;-;-;-;-;-;-;-;1112,42;-;-;21385,31;-;-;-;-;-;-;-;-;2084,04;-;-;-;-;-;-;1318875,38
03/2025;valor_aprovado;"230430 FARIAS BRITO";-;-;-;5709,01;-;2174,81;-;-;-;-;-;-;757,05;-;-;-;55669,55;1149,35;1,48;-;-;-;-;-;149,52;-;50,67;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11085,70;-;207,90;-;-;-;-;-;77044,62
03/2025;valor_aprovado;"230435 FORQUILHA";-;-;-;-;742,69;-;-;-;-;-;-;-;365,36;-;-;-;15316,06;1223,45;-;-;-;-;-;17,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;-;-;-;-;-;-;21265,27
03/2025;valor_aprovado;"230440 FORTALEZA";17514,92;-;88093,23;4973231,21;726663,56;612987,30;420655,71;1170413,47;375007,50;115995,52;161370,88;5285,70;460798,13;1169326,98;-;11591,00;7530879,06;99242,66;479737,62;9223263,96;6575402,64;273969,48;52699,78;18544,75;261576,70;-;18224,55;870386,27;1552,72;5093,53;6269,30;16087,57;-;39,58;1374,25;7187,24;23541,42;16661,88;21646,84;73549,55;1078326,41;69774,66;76464,00;16560,00;563285,00;-;4583308,97;346863,47;68116,52;305827,50;-;-;-;-;-;42994392,99
03/2025;valor_aprovado;"230445 FORTIM";-;-;-;2437,72;-;-;3872,55;-;-;-;-;-;772,50;-;-;-;21919,63;-;-;-;-;-;-;-;95,34;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;33828,37
03/2025;valor_aprovado;"230450 FRECHEIRINHA";-;-;-;-;-;1479,54;2380,40;-;-;-;-;-;252,35;-;-;14,00;38189,74;3552,50;-;-;-;-;-;-;160,66;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;316,80;-;-;-;-;-;53122,41
03/2025;valor_aprovado;"230460 GENERAL SAMPAIO";-;-;-;11594,51;-;-;-;-;-;-;-;-;92,70;-;-;3,00;4444,09;-;-;-;-;-;-;-;745,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;22729,50
03/2025;valor_aprovado;"230465 GRACA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6747,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;11697,30
03/2025;valor_aprovado;"230470 GRANJA";-;-;-;10929,68;1169,89;3559,23;6740,25;-;-;-;-;-;757,05;-;-;48,00;107207,91;293,07;-;-;-;-;-;95,54;8917,46;-;11,26;-;447,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;2059,20;-;-;-;-;-;146061,44
03/2025;valor_aprovado;"230480 GRANJEIRO";-;-;-;5330,58;-;-;605,00;-;-;-;-;-;-;-;-;-;19020,00;386,10;-;-;-;-;-;-;185,28;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;4410,45;-;-;-;-;-;38268,04
03/2025;valor_aprovado;"230490 GROAIRAS";-;-;26,50;-;-;-;4801,50;-;-;-;-;-;257,50;-;-;-;27167,79;-;-;-;-;-;-;-;3731,74;-;175,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3321,45;-;-;-;-;-;39481,89
03/2025;valor_aprovado;"230495 GUAIUBA";-;-;-;20686,00;-;878,64;2277,00;-;-;-;-;-;515,00;-;-;4,00;76004,84;-;-;-;-;-;-;-;24,30;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100406,67
03/2025;valor_aprovado;"230500 GUARACIABA DO NORTE";-;-;-;6506,92;-;3521,11;-;-;-;-;-;-;159,65;-;-;105,00;69879,59;2787,81;-;-;-;-;208,32;-;254,76;-;-;-;-;-;-;-;-;-;-;-;2157,82;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;-;-;-;-;-;91430,98
03/2025;valor_aprovado;"230510 GUARAMIRANGA";-;-;-;-;-;-;-;-;-;-;-;-;175,10;-;-;106,00;28325,05;-;-;-;-;-;-;-;301,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28907,23
03/2025;valor_aprovado;"230520 HIDROLANDIA";-;-;-;7733,14;-;6069,05;1800,15;-;-;-;-;-;1143,30;-;-;-;43760,87;5911,38;-;-;-;-;-;-;1606,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;16859,70;-;-;-;-;-;92759,15
03/2025;valor_aprovado;"230523 HORIZONTE";-;-;18,33;51118,30;-;11028,04;7984,35;-;-;-;1444,80;-;1236,49;-;-;66,00;188960,59;2045,46;839,49;-;-;-;-;45,04;846,22;-;5,63;-;-;-;-;22,62;-;-;-;-;975,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;266636,78
03/2025;valor_aprovado;"230526 IBARETAMA";162,00;-;-;31262,23;-;2692,46;860,75;-;-;-;-;-;1503,80;-;-;-;18426,59;-;-;-;-;-;-;-;307,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55215,67
03/2025;valor_aprovado;"230530 IBIAPINA";-;-;-;8550,71;-;78,11;6402,55;-;-;-;-;-;525,30;-;-;11,00;41628,80;4552,75;-;-;-;-;11,60;548,59;4150,64;-;77,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2025,00;-;-;-;-;-;-;-;68562,14
03/2025;valor_aprovado;"230533 IBICUITINGA";-;-;-;4373,44;-;-;1024,65;-;-;-;-;-;267,80;-;-;-;11641,14;-;-;-;-;-;-;-;1667,02;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18979,68
