periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
07/2025;qtd_aprovada;"500840 VICENTINA";-;24;-;1541;-;-;113;-;-;-;-;-;36;-;-;-;1929;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3649
07/2025;qtd_aprovada;" MUNICIPIO IGNORADO - MT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"510010 ACORIZAL";-;-;1;1093;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1094
07/2025;qtd_aprovada;"510020 AGUA BOA";12;156;1612;8783;-;1376;513;674;8;-;5;-;169;363;-;1039;11863;2448;63;-;-;413;27;14;-;-;39;-;8;-;-;-;10;5;-;-;-;-;10;-;49;-;-;-;-;-;-;-;-;128;-;-;4573;-;-;-;-;-;34360
07/2025;qtd_aprovada;"510025 ALTA FLORESTA";5029;522;60;29768;-;4539;419;207;24;-;15;-;506;524;-;233;24590;-;55;-;-;351;-;26;-;-;112;-;-;14;-;1;9;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;220;-;-;20541;-;-;-;-;-;87767
07/2025;qtd_aprovada;"510030 ALTO ARAGUAIA";2151;129;-;9011;-;780;148;-;-;-;20;-;217;-;39;190;9808;280;6;-;-;2;51;-;-;-;17;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;3840;-;-;-;-;-;26713
07/2025;qtd_aprovada;"510035 ALTO BOA VISTA";-;31;-;994;-;-;37;-;-;-;-;-;48;-;27;-;21;210;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;2399;-;-;-;-;-;3814
07/2025;qtd_aprovada;"510040 ALTO GARCAS";13504;75;131;6664;-;650;56;21;-;-;-;-;68;-;27;641;20342;1024;10;-;-;-;186;2;-;-;16;-;1;-;-;-;-;-;-;-;-;-;23;-;9;-;-;-;-;-;-;-;-;-;-;-;72;-;-;-;-;-;43522
07/2025;qtd_aprovada;"510050 ALTO PARAGUAI";28376;99;443;1044;-;89;33;-;-;-;-;-;2;-;-;2031;29260;139;-;-;-;-;1134;20;-;-;24;-;-;-;-;-;-;-;-;-;-;-;267;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62961
07/2025;qtd_aprovada;"510060 ALTO TAQUARI";107;40;129;6745;104;447;271;-;-;-;-;-;10;-;-;49;891;354;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4360;-;-;-;-;-;13511
07/2025;qtd_aprovada;"510080 APIACAS";6907;597;6;3283;-;398;56;41;57;-;-;-;160;-;-;391;40189;-;-;-;-;-;-;-;-;-;47;-;3;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;5086;-;-;-;-;-;57232
07/2025;qtd_aprovada;"510100 ARAGUAIANA";-;-;-;774;-;-;-;-;-;-;-;-;105;-;-;844;5831;204;-;-;-;-;-;-;-;-;33;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7796
07/2025;qtd_aprovada;"510120 ARAGUAINHA";-;58;167;1816;-;4;-;-;-;-;-;-;-;-;-;-;-;88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600;-;-;-;-;-;2733
07/2025;qtd_aprovada;"510125 ARAPUTANGA";1349;92;-;2135;-;167;38;15;66;-;16;-;330;-;-;102;5144;-;-;-;-;-;-;-;-;-;12;-;2;5;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;7705;-;-;-;-;-;17191
07/2025;qtd_aprovada;"510130 ARENAPOLIS";3222;30;-;1993;51;1127;135;-;-;-;-;-;128;-;-;621;8010;269;-;-;-;-;-;-;-;-;308;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;3181;-;-;-;-;-;19140
07/2025;qtd_aprovada;"510140 ARIPUANA";2257;120;53;1025;-;1519;284;2;26;-;-;-;98;-;-;805;17738;552;63;-;-;-;-;-;-;-;24;-;-;-;-;-;1;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;13221;-;-;-;-;-;37810
07/2025;qtd_aprovada;"510160 BARAO DE MELGACO";2;107;-;1311;-;67;-;-;-;-;-;-;-;-;-;41;2817;159;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;194;-;-;-;-;-;4702
07/2025;qtd_aprovada;"510170 BARRA DO BUGRES";225;351;1983;35445;-;1660;289;44;-;-;-;-;230;217;-;703;27532;252;11;-;-;173;-;345;-;-;130;-;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69596
07/2025;qtd_aprovada;"510180 BARRA DO GARCAS";23863;270;83;13645;376;2620;774;11;-;-;-;-;305;769;99;920;22281;1644;-;-;2019;470;-;159;-;-;220;-;6;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;36;-;11091;-;-;-;-;-;81678
07/2025;qtd_aprovada;"510183 BOA ESPERANCA DO NORTE";2161;-;170;-;-;1;-;-;-;-;-;-;-;-;-;750;8682;289;-;-;-;-;651;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;12780
07/2025;qtd_aprovada;"510185 BOM JESUS DO ARAGUAIA";-;42;-;3384;-;-;-;-;-;-;-;-;78;-;-;12;1958;645;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;1626;-;-;-;-;-;7791
07/2025;qtd_aprovada;"510190 BRASNORTE";1542;104;4;12166;-;1111;435;231;104;-;3;-;69;-;-;691;7540;272;-;-;-;-;-;274;-;-;17;-;-;13;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3003;-;-;-;-;-;27580
07/2025;qtd_aprovada;"510250 CACERES";11872;-;510;19572;190;3106;248;1072;-;-;1;-;301;848;-;634;28781;525;1;-;3050;910;1014;89;-;-;180;-;-;18;-;-;-;-;-;-;-;-;128;-;-;29;-;-;-;-;-;-;-;12;41;-;2600;-;-;-;-;-;75732
07/2025;qtd_aprovada;"510260 CAMPINAPOLIS";-;60;-;9100;-;629;115;70;-;-;-;-;-;-;-;-;25;352;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13285;-;-;-;-;-;23636
07/2025;qtd_aprovada;"510263 CAMPO NOVO DO PARECIS";3468;213;586;12955;209;1190;580;921;10;-;3;1;396;-;10;1177;30072;274;1;-;-;-;72;1;-;-;266;-;18;2;-;-;1;-;-;-;-;-;-;-;103;-;-;-;-;-;-;-;-;20;-;-;13810;-;-;-;-;-;66359
07/2025;qtd_aprovada;"510267 CAMPO VERDE";1294;171;646;19728;-;2260;493;413;67;-;131;-;561;80;34;4351;27779;1267;76;-;-;59;-;-;-;-;274;-;1;12;-;37;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;25;-;-;10150;-;-;-;-;-;69928
07/2025;qtd_aprovada;"510268 CAMPOS DE JULIO";1169;15;52;6743;-;329;14;9;12;-;12;-;150;-;-;274;7938;54;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;5519;-;-;-;-;-;22318
07/2025;qtd_aprovada;"510269 CANABRAVA DO NORTE";118;18;-;229;-;-;-;-;-;-;-;-;91;-;-;23;2301;31;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1223;-;-;-;-;-;4036
07/2025;qtd_aprovada;"510270 CANARANA";178;-;13134;19712;228;805;439;-;-;-;-;-;270;7296;189;2149;16666;492;4;-;-;37;-;5;-;-;48;-;1;-;-;-;1;1;-;1;-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;-;5775;-;-;-;-;-;67436
07/2025;qtd_aprovada;"510279 CARLINDA";393;36;62;2506;-;28;157;113;76;-;-;-;-;-;-;12;5462;700;-;-;-;-;-;-;-;-;21;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1197;-;-;-;-;-;10764
07/2025;qtd_aprovada;"510285 CASTANHEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"510300 CHAPADA DOS GUIMARAES";642;-;151;12977;-;216;71;40;43;-;-;-;169;-;-;308;18801;649;8;-;-;-;-;169;-;-;43;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1821;-;-;-;-;-;36111
07/2025;qtd_aprovada;"510305 CLAUDIA";129;64;-;6654;16;611;147;43;21;9;52;-;165;-;-;-;2828;1264;2;-;-;-;-;148;-;-;53;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5950;-;-;-;-;-;18159
07/2025;qtd_aprovada;"510310 COCALINHO";1451;4;325;2444;-;303;124;-;-;-;-;-;-;-;-;137;13906;177;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;18892
07/2025;qtd_aprovada;"510320 COLIDER";23304;63;298;25519;-;1632;787;838;290;-;18;-;553;506;150;1717;53488;798;7;-;-;369;3227;-;-;-;202;-;7;2;-;36;2;-;-;-;-;-;135;-;39;-;-;-;-;-;-;-;-;-;-;-;14025;-;-;-;-;-;128012
07/2025;qtd_aprovada;"510325 COLNIZA";7548;110;137;5592;-;1425;250;-;86;-;-;-;-;-;3;1846;142440;-;12;-;-;-;266;-;-;-;97;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;21200;-;-;-;-;-;181016
07/2025;qtd_aprovada;"510330 COMODORO";-;116;623;3817;-;592;358;8;53;-;-;-;23;-;-;-;7522;292;-;-;-;-;-;-;-;-;1100;-;-;-;-;-;-;-;-;-;-;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;8657;-;-;-;-;-;23226
07/2025;qtd_aprovada;"510335 CONFRESA";608;125;5;1989;543;349;349;281;-;-;31;-;260;-;-;552;23823;1150;62;-;-;1;-;487;-;-;80;-;4;-;2;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30710
07/2025;qtd_aprovada;"510336 CONQUISTA D'OESTE";-;10;-;813;-;1;-;8;13;-;11;-;11;-;-;546;4926;51;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4796;-;-;-;-;-;11241
07/2025;qtd_aprovada;"510337 COTRIGUACU";-;38;-;190;-;-;58;-;-;-;-;-;-;-;1;11;182;114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6022;-;-;-;-;-;6616
07/2025;qtd_aprovada;"510340 CUIABA";4467;2680;41450;531362;10992;16092;2033;4579;451;666;745;-;10207;25331;1758;11600;420592;10631;110;2098;9537;7663;9206;1644;-;-;353;-;60;495;-;7;22;2;-;-;-;-;1984;-;520;52;358;42;70;17;126;-;1388861;3452;51;-;17782;-;-;-;-;-;2540148
07/2025;qtd_aprovada;"510343 CURVELANDIA";-;-;-;-;-;-;22;35;22;-;14;-;117;-;-;-;257;271;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;766
07/2025;qtd_aprovada;"510345 DENISE";600;10;-;548;-;-;-;-;-;-;-;-;-;-;-;1500;13473;236;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1581;-;-;-;-;-;17957
07/2025;qtd_aprovada;"510350 DIAMANTINO";1576;48;359;11174;295;1022;171;-;29;-;47;-;149;-;3;1077;23508;325;-;-;-;21;34;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;-;-;6810;-;-;-;-;-;46705
07/2025;qtd_aprovada;"510360 DOM AQUINO";175;18;7;1823;-;298;-;-;-;-;-;-;151;-;-;109;3674;697;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;468;-;-;-;-;-;7420
07/2025;qtd_aprovada;"510370 FELIZ NATAL";582;76;4;3795;-;509;211;22;66;12;-;-;35;-;2;511;10121;469;4;-;-;-;-;-;-;-;34;-;9;8;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;22;-;-;4368;-;-;-;-;-;20887
07/2025;qtd_aprovada;"510380 FIGUEIROPOLIS D'OESTE";102;26;-;46;-;-;-;-;-;-;-;-;-;-;-;29;883;34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1120
07/2025;qtd_aprovada;"510385 GAUCHA DO NORTE";70;28;-;2809;-;232;227;-;-;-;-;-;-;-;-;128;4726;812;4;-;-;-;-;-;-;-;22;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;20383;-;-;-;-;-;29444
07/2025;qtd_aprovada;"510390 GENERAL CARNEIRO";254;-;-;1741;-;-;-;-;-;-;-;-;16;-;-;199;2534;136;-;-;-;-;-;-;-;-;8;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4890
07/2025;qtd_aprovada;"510395 GLORIA D'OESTE";-;-;-;1489;-;-;22;2;17;-;4;-;30;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;1162;-;-;-;-;-;2800
07/2025;qtd_aprovada;"510410 GUARANTA DO NORTE";17705;1522;196;12912;-;1400;1056;-;-;-;-;-;643;-;55;2877;44834;2116;-;-;-;9;3434;-;-;-;416;-;18;-;-;1;-;-;-;-;-;-;346;-;128;2;-;-;-;-;-;-;-;13;-;-;9715;-;-;-;-;-;99398
07/2025;qtd_aprovada;"510420 GUIRATINGA";7299;8;16;3978;-;362;-;-;-;-;-;-;5;-;9;994;10022;366;-;-;-;-;150;-;-;-;9;-;1;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;2125;-;-;-;-;-;25372
07/2025;qtd_aprovada;"510450 INDIAVAI";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;920;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;971
07/2025;qtd_aprovada;"510452 IPIRANGA DO NORTE";3986;17;4;9981;-;466;306;84;114;5;52;-;30;-;1;173;9084;713;-;-;-;-;-;-;-;-;1;-;-;14;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;2098;-;-;-;-;-;27133
07/2025;qtd_aprovada;"510454 ITANHANGA";3527;39;49;2579;2;38;61;27;39;2;41;-;1;-;-;273;2994;178;-;-;-;-;150;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;10083
07/2025;qtd_aprovada;"510455 ITAUBA";4578;-;65;1833;-;60;-;-;-;-;-;-;22;-;15;283;6426;66;-;-;-;-;395;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;32;-;-;3482;-;-;-;-;-;17300
07/2025;qtd_aprovada;"510460 ITIQUIRA";2757;77;845;7376;-;825;210;32;-;-;-;-;-;-;-;881;13383;866;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2784;-;-;-;-;-;30038
07/2025;qtd_aprovada;"510480 JACIARA";2917;515;157;7114;-;1710;273;31;-;-;-;-;303;66;3;891;24940;706;7;-;-;35;-;-;-;-;41;-;7;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;23;-;-;4494;-;-;-;-;-;44253
07/2025;qtd_aprovada;"510490 JANGADA";428;31;-;19;-;-;2;-;-;-;-;-;185;-;-;1665;6575;213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;549;-;-;-;-;-;9667
07/2025;qtd_aprovada;"510500 JAURU";71;-;-;927;-;56;13;-;11;-;6;-;62;-;2;13;813;7;-;-;-;-;-;61;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;1304;-;-;-;-;-;3353
07/2025;qtd_aprovada;"510510 JUARA";4546;156;342;6905;-;913;519;200;60;-;9;-;182;279;8;1986;29754;3236;432;-;-;438;-;142;1;-;649;-;31;3;76;2;3;193;-;-;-;-;-;360;147;-;-;-;-;-;-;-;-;-;-;-;16459;-;-;-;-;-;68031
07/2025;qtd_aprovada;"510515 JUINA";117;384;155;22987;136;1821;647;228;16;-;160;-;363;152;-;1009;28286;716;34;-;-;108;-;-;-;-;99;-;-;-;-;1;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;64;-;-;38510;-;-;-;-;-;96035
07/2025;qtd_aprovada;"510517 JURUENA";623;32;21;966;-;182;6;-;56;-;-;-;-;-;-;69;1530;81;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3579
07/2025;qtd_aprovada;"510520 JUSCIMEIRA";111;49;1230;1046;-;1254;61;-;-;-;-;-;166;-;10;39;5899;406;-;-;-;-;-;-;-;-;43;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;794;-;-;-;-;-;11119
07/2025;qtd_aprovada;"510523 LAMBARI D'OESTE";-;-;65;930;-;19;3;1;39;-;22;-;27;-;-;-;102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;1239
07/2025;qtd_aprovada;"510525 LUCAS DO RIO VERDE";18959;296;509;12097;451;3787;474;66;51;20;210;-;897;-;3;9000;125834;705;6;-;-;-;3540;56;-;-;308;-;77;128;-;3;2;-;-;-;1;-;163;2;-;-;-;-;-;-;-;-;-;-;-;-;7967;-;-;-;-;-;185612
07/2025;qtd_aprovada;"510530 LUCIARA";-;-;1;1375;-;-;25;-;-;-;-;-;16;-;-;25;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;179;-;-;-;-;-;1663
07/2025;qtd_aprovada;"510550 VILA BELA DA SANTISSIMA TRINDADE";16700;-;172;2503;-;43;241;-;-;-;-;-;19;-;-;894;17407;123;-;-;-;-;672;-;-;-;10;-;1;-;-;-;-;-;-;-;-;-;82;-;-;-;-;-;-;-;-;-;-;-;-;-;4715;-;-;-;-;-;43582
07/2025;qtd_aprovada;"510558 MARCELANDIA";5352;266;63;4081;-;484;304;40;70;-;91;-;117;-;5;222;16050;181;23;-;-;3;-;159;-;-;83;-;3;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7067;-;-;-;-;-;34666
07/2025;qtd_aprovada;"510560 MATUPA";1903;28;2;9553;-;497;317;-;-;-;-;-;24;-;2;255;19923;977;1;-;-;16;-;-;-;-;101;-;-;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6593;-;-;-;-;-;40213
07/2025;qtd_aprovada;"510562 MIRASSOL D'OESTE";93;152;20;5211;-;584;240;97;210;-;35;-;265;-;-;461;18505;181;-;-;-;-;-;-;-;-;25;-;-;13;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;16;-;-;16404;-;-;-;-;-;42540
07/2025;qtd_aprovada;"510590 NOBRES";-;137;-;2494;-;327;17;15;4;-;-;-;68;-;-;66;3849;382;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;2696;-;-;-;-;-;10148
07/2025;qtd_aprovada;"510600 NORTELANDIA";130;38;1;1618;-;41;18;-;-;-;-;-;12;-;-;237;2475;240;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5079;-;-;-;-;-;9889
07/2025;qtd_aprovada;"510610 NOSSA SENHORA DO LIVRAMENTO";89;-;-;-;-;-;-;-;-;-;-;-;2;-;-;67;3597;287;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4043
07/2025;qtd_aprovada;"510615 NOVA BANDEIRANTES";2593;22;-;3698;-;258;98;-;-;-;-;-;129;-;51;493;3647;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11111
07/2025;qtd_aprovada;"510617 NOVA NAZARE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"510618 NOVA LACERDA";350;16;15;1848;-;49;-;3;4;-;-;-;24;-;-;165;1215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3689
07/2025;qtd_aprovada;"510619 NOVA SANTA HELENA";14;25;-;1258;-;-;-;-;-;-;-;-;-;-;2;84;644;235;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2612;-;-;-;-;-;4874
07/2025;qtd_aprovada;"510620 NOVA BRASILANDIA";14;9;-;1266;-;113;56;-;-;-;-;-;1;-;2;95;2422;102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;3578;-;-;-;-;-;7682
07/2025;qtd_aprovada;"510621 NOVA CANAA DO NORTE";10999;74;97;1291;-;4;10;14;16;-;2;-;8;-;-;502;19456;286;-;-;-;-;361;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;-;-;6379;-;-;-;-;-;39565
07/2025;qtd_aprovada;"510622 NOVA MUTUM";8407;165;161;29863;42;1572;427;347;29;6;36;-;397;-;-;2092;45927;74;-;-;-;-;847;-;-;-;154;-;10;21;-;4;-;19;-;-;-;-;18;-;11;-;-;-;-;-;-;-;-;-;-;-;237;-;-;-;-;-;90866
07/2025;qtd_aprovada;"510623 NOVA OLIMPIA";7097;57;235;4711;-;338;25;26;43;-;1;-;9;26;18;790;13813;110;-;-;-;-;602;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;98;-;-;-;-;-;-;-;-;-;-;10;-;-;3170;-;-;-;-;-;31182
07/2025;qtd_aprovada;"510624 NOVA UBIRATA";5267;-;40;7694;3;814;237;89;35;2;27;-;27;-;-;1014;12416;520;-;-;-;-;622;75;-;-;5;-;2;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;28985
07/2025;qtd_aprovada;"510625 NOVA XAVANTINA";59;42;-;8764;-;568;92;2;-;-;-;-;37;-;204;503;21230;2494;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7623;-;-;-;-;-;41623
