periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
06/2024;qtd_aprovada;"231195 SALITRE";2;59;88;1437;-;166;105;-;-;-;-;-;32;-;-;-;3491;-;-;-;-;-;64;-;-;-;14;-;-;-;-;-;-;3;-;2;-;3;96;-;-;-;-;-;-;-;-;-;46;-;-;-;5608
06/2024;qtd_aprovada;"231200 SANTANA DO ACARAU";-;210;6647;6484;-;357;145;-;-;-;15;-;243;-;-;-;10703;-;-;-;-;-;1;-;-;-;179;-;13;-;148;-;-;-;-;-;-;-;98;-;-;-;-;-;-;-;-;-;27;-;-;-;25270
06/2024;qtd_aprovada;"231210 SANTANA DO CARIRI";12;12;1697;-;-;38;76;-;-;-;-;-;-;-;4;255;3324;-;-;-;-;-;198;-;-;-;27;-;7;-;-;-;-;-;-;-;-;-;46;-;-;-;-;-;-;-;-;-;-;-;-;606;6302
06/2024;qtd_aprovada;"231220 SANTA QUITERIA";-;102;-;-;-;318;-;-;-;-;-;-;98;-;-;483;7367;-;-;-;-;-;-;-;-;-;119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8487
06/2024;qtd_aprovada;"231230 SAO BENEDITO";307;654;20;584;-;781;3;103;-;-;-;-;290;-;-;1338;18099;4432;346;-;-;-;-;-;-;-;321;-;-;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27370
06/2024;qtd_aprovada;"231240 SAO GONCALO DO AMARANTE";1209;383;1;23407;-;2134;395;168;-;-;93;-;472;-;-;1764;44813;2512;18;-;-;-;1051;-;23;-;166;-;4;211;-;-;-;-;-;-;-;-;281;-;82;-;-;-;-;-;-;-;17;1;-;-;79205
06/2024;qtd_aprovada;"231250 SAO JOAO DO JAGUARIBE";2;13;-;1950;-;-;165;-;-;-;14;-;143;-;-;542;10101;300;-;-;-;-;75;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;13346
06/2024;qtd_aprovada;"231260 SAO LUIS DO CURU";-;30;-;1384;-;-;10;-;-;-;-;-;53;-;-;-;1223;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2716
06/2024;qtd_aprovada;"231270 SENADOR POMPEU";12;228;15;-;-;548;280;-;-;-;-;-;143;-;-;37;8524;859;-;-;-;-;164;-;-;-;110;-;-;-;-;-;-;-;-;-;-;-;74;-;-;-;-;-;-;-;-;-;-;-;-;-;10994
06/2024;qtd_aprovada;"231280 SENADOR SA";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7409;98;-;-;-;-;-;-;-;-;36;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;7587
06/2024;qtd_aprovada;"231290 SOBRAL";1049;401;1839;121703;4316;7899;2555;2744;361;-;162;-;7776;7882;-;1127;63532;11664;1658;1240;3445;3319;1133;-;2457;-;180;-;1;374;9;3;143;29;1;-;6;-;110;5;345;30;-;-;-;-;2;3508;1172;51;-;10800;265031
06/2024;qtd_aprovada;"231300 SOLONOPOLE";15;97;-;5151;-;247;-;-;-;-;-;-;509;-;-;220;13695;1125;-;-;-;-;95;-;-;-;101;-;-;178;-;-;-;-;-;-;-;-;162;-;-;-;-;-;-;-;-;-;-;-;-;255;21850
06/2024;qtd_aprovada;"231310 TABULEIRO DO NORTE";-;326;23;15618;3071;897;225;-;-;-;37;-;1291;-;-;-;15155;1958;-;-;-;1;-;-;-;-;407;-;33;94;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;78;-;-;-;39215
06/2024;qtd_aprovada;"231320 TAMBORIL";-;58;8;9786;-;510;203;-;-;-;17;-;71;-;-;94;4594;19;-;-;-;-;7;-;-;-;105;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;196;15673
06/2024;qtd_aprovada;"231325 TARRAFAS";6123;66;20;-;-;-;-;-;-;-;-;-;-;-;-;17;1961;-;-;-;-;-;260;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;8487
06/2024;qtd_aprovada;"231330 TAUA";34;332;-;8763;-;2158;515;-;-;-;18;-;543;-;-;86;35534;-;56;-;-;-;1066;-;-;-;40;-;3;28;1;-;-;-;-;-;-;-;337;-;-;-;-;-;-;-;-;-;13;-;-;-;49527
06/2024;qtd_aprovada;"231335 TEJUCUOCA";-;33;507;1942;-;-;-;-;-;-;-;-;3;-;-;975;21588;-;3;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;25081
06/2024;qtd_aprovada;"231340 TIANGUA";1293;295;565;30164;1832;2395;435;145;-;-;-;-;2008;-;-;1029;38496;3084;172;-;-;-;143;-;-;-;147;-;-;161;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;82386
06/2024;qtd_aprovada;"231350 TRAIRI";-;49;-;5641;-;-;69;-;-;-;-;-;214;-;15;560;3622;-;-;-;-;-;-;-;-;-;219;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10398
06/2024;qtd_aprovada;"231355 TURURU";-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;90;63;-;-;-;-;-;-;-;-;-;69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;237
06/2024;qtd_aprovada;"231360 UBAJARA";193;82;1;-;-;113;-;-;-;-;-;-;1;-;-;467;10229;1273;-;-;-;-;2053;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;156;-;-;-;-;-;-;-;-;-;50;5;-;-;14639
06/2024;qtd_aprovada;"231370 UMARI";-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85
06/2024;qtd_aprovada;"231375 UMIRIM";-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2405;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2428
06/2024;qtd_aprovada;"231380 URUBURETAMA";-;13;-;11382;-;407;-;-;-;-;-;-;-;-;-;217;4391;218;-;-;-;-;-;-;-;-;120;-;59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16807
06/2024;qtd_aprovada;"231390 URUOCA";404;136;17;3432;-;-;34;-;-;-;-;-;57;-;-;318;6113;229;-;-;-;-;-;-;-;-;70;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;1258;12084
06/2024;qtd_aprovada;"231395 VARJOTA";9;58;443;-;-;-;330;-;-;-;16;-;171;-;-;888;10846;681;11;-;-;-;114;-;6;-;153;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;38;-;-;-;13766
06/2024;qtd_aprovada;"231400 VARZEA ALEGRE";3;-;8;5077;-;637;-;-;-;-;-;-;95;-;-;-;6671;-;208;-;-;-;-;-;-;-;194;-;7;-;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12906
06/2024;qtd_aprovada;"231410 VICOSA DO CEARA";245;317;-;3955;-;1097;436;2;-;-;-;-;190;-;-;435;15683;1328;-;-;-;-;94;-;3;-;104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;-;23936
06/2024;qtd_aprovada;" MUNICIPIO IGNORADO - RN";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"240010 ACARI";-;-;-;7157;-;9;106;10;-;-;-;-;190;-;-;-;8688;89;-;-;-;-;-;-;-;-;25;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57;-;-;88;16473
06/2024;qtd_aprovada;"240020 ACU";-;117;-;30276;-;1384;534;-;-;-;-;-;189;-;-;495;30601;1235;-;-;-;-;10;-;-;-;47;-;-;98;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;78357;80;-;-;-;143450
06/2024;qtd_aprovada;"240030 AFONSO BEZERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;364;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;364
06/2024;qtd_aprovada;"240040 AGUA NOVA";167;-;-;507;-;-;-;-;-;-;-;-;-;-;-;-;100;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;810
06/2024;qtd_aprovada;"240050 ALEXANDRIA";74;36;1;2984;-;401;336;18;48;-;58;-;142;-;-;-;2568;570;1813;-;-;-;246;-;-;-;101;-;-;104;-;-;-;-;-;-;-;-;119;-;-;-;-;-;-;-;-;-;22;-;-;-;9641
06/2024;qtd_aprovada;"240060 ALMINO AFONSO";23;-;-;486;-;15;112;-;-;-;20;-;101;-;-;283;2406;136;-;-;-;-;122;-;-;-;5;-;2;20;-;-;-;1;-;-;-;-;16;-;-;-;-;-;-;-;-;-;50;-;-;-;3798
06/2024;qtd_aprovada;"240070 ALTO DO RODRIGUES";-;11;14;7401;-;-;-;-;-;-;-;-;108;-;-;-;24367;266;-;-;-;-;-;-;26;-;670;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;32895
06/2024;qtd_aprovada;"240080 ANGICOS";-;9;3;2041;-;419;222;-;-;-;40;-;68;-;-;12;3233;292;-;-;-;4;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76;-;-;-;6431
06/2024;qtd_aprovada;"240090 ANTONIO MARTINS";-;5;-;827;-;-;-;-;-;-;-;-;67;-;-;-;1420;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;2369
06/2024;qtd_aprovada;"240100 APODI";7;23;-;39799;229;320;-;-;-;-;-;-;400;-;-;53;9477;1543;45;-;-;-;425;-;-;-;105;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;52430
06/2024;qtd_aprovada;"240110 AREIA BRANCA";-;10;-;9478;-;326;162;-;-;-;-;-;471;-;25;670;26305;-;58;-;-;-;-;-;-;-;293;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;37831
06/2024;qtd_aprovada;"240120 ARES";903;155;528;3366;-;-;-;-;-;-;-;-;59;-;-;537;10311;-;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;15929
06/2024;qtd_aprovada;"240130 CAMPO GRANDE";-;-;-;-;-;-;37;-;-;-;-;-;170;-;-;946;34027;-;-;-;-;-;-;-;-;-;38;-;1;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74;-;-;-;35321
06/2024;qtd_aprovada;"240140 BAIA FORMOSA";446;26;-;-;-;-;58;-;-;-;-;-;60;-;-;591;8840;87;-;-;-;-;58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;10187
06/2024;qtd_aprovada;"240145 BARAUNA";-;18;-;6734;-;-;59;-;-;-;-;-;96;-;-;-;16674;3027;25;-;-;-;-;-;-;-;221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;26894
06/2024;qtd_aprovada;"240150 BARCELONA";1412;11;-;660;-;-;-;-;-;-;-;-;25;-;-;66;2544;-;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4840
06/2024;qtd_aprovada;"240160 BENTO FERNANDES";86;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;216;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;339
06/2024;qtd_aprovada;"240165 BODO";15;-;-;916;-;-;-;-;-;-;-;-;33;-;-;-;1519;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;2503
06/2024;qtd_aprovada;"240170 BOM JESUS";6;-;1;1440;-;-;182;-;-;-;-;-;-;-;-;169;27128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28926
06/2024;qtd_aprovada;"240180 BREJINHO";3862;18;6;1711;-;29;144;-;-;-;-;-;-;-;-;920;12168;-;-;-;-;-;756;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;122;-;-;-;-;-;-;-;-;-;27;-;-;-;19768
06/2024;qtd_aprovada;"240185 CAICARA DO NORTE";-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;76;26;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113;-;-;-;255
06/2024;qtd_aprovada;"240190 CAICARA DO RIO DO VENTO";717;18;216;1076;-;-;53;-;-;-;-;-;45;-;-;149;5176;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7453
06/2024;qtd_aprovada;"240200 CAICO";837;46;74;24689;411;4319;819;137;78;-;113;-;3015;2526;53;544;37749;662;1832;-;3297;593;-;-;224;-;132;-;-;306;1;-;-;-;-;-;-;-;-;-;-;34;4;-;-;-;-;83063;27;48;-;5059;170692
06/2024;qtd_aprovada;"240210 CAMPO REDONDO";-;-;-;1854;-;-;-;-;-;-;-;-;38;-;-;227;8884;70;7;-;-;-;-;-;-;-;7;-;6;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11095
06/2024;qtd_aprovada;"240220 CANGUARETAMA";683;-;9;14123;-;31;121;-;-;-;-;-;300;-;-;2988;21644;303;-;-;-;-;323;-;-;-;71;-;-;-;-;-;-;-;-;-;-;-;111;-;-;-;-;-;-;-;-;-;39;-;-;-;40746
06/2024;qtd_aprovada;"240230 CARAUBAS";800;-;10;3709;-;2869;97;-;-;-;-;-;-;-;-;-;3467;-;-;-;-;-;326;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;153;-;-;-;-;-;-;-;-;-;-;-;-;-;11472
06/2024;qtd_aprovada;"240240 CARNAUBA DOS DANTAS";-;-;53;727;-;-;-;-;-;-;-;-;60;-;-;260;6329;-;-;-;-;-;-;-;-;-;16;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;7463
06/2024;qtd_aprovada;"240250 CARNAUBAIS";-;16;-;4363;-;-;-;-;-;-;-;-;49;-;-;85;7475;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;12064
06/2024;qtd_aprovada;"240260 CEARA-MIRIM";39;-;-;17633;-;1729;209;-;-;-;-;-;326;-;-;-;46478;-;120;-;-;19;62;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;66692
06/2024;qtd_aprovada;"240270 CERRO CORA";-;-;-;1048;-;-;77;1;-;-;-;-;12;-;-;-;13342;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14490
06/2024;qtd_aprovada;"240280 CORONEL EZEQUIEL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"240290 CORONEL JOAO PESSOA";-;36;-;690;-;-;48;-;-;-;-;-;-;-;-;-;233;-;-;-;-;-;-;-;-;-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62;-;-;-;1115
06/2024;qtd_aprovada;"240300 CRUZETA";-;-;53;-;-;-;-;-;-;-;-;-;183;-;-;2000;8492;-;53;-;-;-;-;-;-;-;117;-;10;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;29;-;-;-;10976
06/2024;qtd_aprovada;"240310 CURRAIS NOVOS";74;-;60;18449;866;1946;423;4;1;-;41;-;690;902;114;967;20493;1798;2;-;-;387;253;-;66;-;72;-;-;14;-;3;-;-;-;-;-;-;183;-;-;-;3;-;-;-;-;76714;60;-;-;-;124585
06/2024;qtd_aprovada;"240320 DOUTOR SEVERIANO";771;30;23;1330;-;-;86;-;-;-;-;-;40;-;-;129;1047;225;-;-;-;-;210;-;-;-;1;-;-;-;10;-;-;-;-;-;-;-;58;-;-;-;-;-;-;-;-;-;24;-;-;-;3984
06/2024;qtd_aprovada;"240325 PARNAMIRIM";300;334;123;49385;549;1545;1126;563;92;-;68;-;2088;544;1;2232;47163;2203;513;-;-;-;103879;-;-;-;351;-;3;212;-;20;39;-;-;-;-;-;579;-;-;-;-;-;-;4;2;-;19;-;-;-;213937
06/2024;qtd_aprovada;"240330 ENCANTO";-;-;-;821;-;-;-;-;-;-;-;-;-;-;-;-;2452;242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;3565
06/2024;qtd_aprovada;"240340 EQUADOR";1556;120;15;620;-;-;-;-;-;-;-;-;-;-;-;-;-;58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56;-;-;21;2446
06/2024;qtd_aprovada;"240350 ESPIRITO SANTO";2590;4;142;698;-;-;-;-;-;-;-;-;-;-;-;355;9247;242;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52;-;-;-;13339
06/2024;qtd_aprovada;"240360 EXTREMOZ";673;-;-;10380;-;-;-;-;-;-;-;-;2;-;-;626;784;812;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13282
06/2024;qtd_aprovada;"240370 FELIPE GUERRA";-;-;-;196;-;-;-;-;-;-;-;-;-;-;-;-;1177;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;1423
06/2024;qtd_aprovada;"240375 FERNANDO PEDROZA";-;-;125;927;-;-;28;-;-;-;-;-;32;-;-;-;1963;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;-;-;-;3124
06/2024;qtd_aprovada;"240380 FLORANIA";-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
06/2024;qtd_aprovada;"240390 FRANCISCO DANTAS";-;9;-;522;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;531
06/2024;qtd_aprovada;"240400 FRUTUOSO GOMES";654;16;-;1417;-;31;-;-;-;-;-;-;22;-;-;-;3282;-;-;-;-;-;279;-;-;-;32;-;7;-;-;-;-;-;-;-;-;-;66;-;-;-;-;-;-;-;-;-;21;-;-;-;5827
06/2024;qtd_aprovada;"240410 GALINHOS";-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35;-;-;-;55
06/2024;qtd_aprovada;"240420 GOIANINHA";4801;-;17;7332;-;-;241;-;-;-;-;-;396;-;-;1555;20685;-;368;-;-;-;-;-;-;-;18;-;-;133;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;35547
06/2024;qtd_aprovada;"240430 GOVERNADOR DIX-SEPT ROSADO";-;-;-;2512;-;-;-;-;-;-;-;-;167;-;-;400;5565;88;4;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;8796
06/2024;qtd_aprovada;"240440 GROSSOS";-;-;-;2562;-;-;-;-;-;-;-;-;79;-;-;295;7632;189;3;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;10814
06/2024;qtd_aprovada;"240450 GUAMARE";369;37;984;6857;-;1289;225;-;-;-;56;-;284;-;-;42;14367;1115;174;-;-;-;-;-;986;-;51;-;4;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26844
06/2024;qtd_aprovada;"240460 IELMO MARINHO";1451;-;-;6155;-;-;-;-;-;-;-;-;39;-;-;298;6713;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14679
06/2024;qtd_aprovada;"240470 IPANGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"240480 IPUEIRA";780;13;-;-;-;-;39;-;-;-;-;-;10;-;-;-;223;66;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;520;1665
06/2024;qtd_aprovada;"240485 ITAJA";-;210;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;379
06/2024;qtd_aprovada;"240490 ITAU";-;-;-;821;-;20;19;-;-;-;-;-;-;-;-;245;2725;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3831
06/2024;qtd_aprovada;"240500 JACANA";690;-;110;-;-;24;-;-;-;-;-;-;-;-;-;430;2887;-;-;-;-;-;617;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;4803
06/2024;qtd_aprovada;"240510 JANDAIRA";-;91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131
06/2024;qtd_aprovada;"240520 JANDUIS";729;24;580;1639;-;-;-;-;-;-;-;-;79;-;-;740;6610;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;10449
06/2024;qtd_aprovada;"240530 JANUARIO CICCO";7685;-;-;-;-;-;-;-;-;-;-;-;43;-;-;1200;15026;32;-;-;-;-;-;-;-;-;27;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;24051
06/2024;qtd_aprovada;"240540 JAPI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;qtd_aprovada;"240550 JARDIM DE ANGICOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;23
06/2024;qtd_aprovada;"240560 JARDIM DE PIRANHAS";-;-;-;4226;-;325;-;-;-;-;-;-;220;-;-;-;5855;344;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3661;14671
06/2024;qtd_aprovada;"240570 JARDIM DO SERIDO";-;4;-;2339;-;-;10;-;-;-;-;-;197;-;-;164;3393;84;-;-;-;-;-;-;-;-;181;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;6414
06/2024;qtd_aprovada;"240580 JOAO CAMARA";55;-;-;28231;239;104;434;-;-;-;-;-;1322;-;-;22;4722;1144;951;-;-;-;273;-;1748;-;216;-;-;69;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;30;-;-;-;39614
06/2024;qtd_aprovada;"240590 JOAO DIAS";1007;-;5;558;-;-;-;-;-;-;-;-;-;-;-;-;423;-;-;-;-;-;36;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2034
