periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
02/2025;valor_aprovado;"313790 LAMIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1959,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1959,30
02/2025;valor_aprovado;"313800 LARANJAL";-;-;-;3310,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4846,05;-;-;-;-;-;8156,87
02/2025;valor_aprovado;"313810 LASSANCE";-;-;-;5775,27;-;-;-;-;-;-;-;-;267,80;-;-;-;14067,30;4245,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;28977,30;-;-;-;-;-;61433,14
02/2025;valor_aprovado;"313820 LAVRAS";218,70;-;1679,30;185944,10;-;27598,25;6155,02;47402,88;-;-;216,00;800,04;33360,29;562,32;-;220,00;301659,57;3920,29;2613,12;-;545026,53;364,52;731,62;27,08;27737,63;-;52,00;12408,59;-;-;699,44;1046,93;-;-;67,94;-;1309,46;298,60;6996,42;9093,41;-;-;-;-;-;-;-;13050,00;12470,01;-;-;-;-;-;-;1243730,06
02/2025;valor_aprovado;"313830 LEANDRO FERREIRA";-;-;-;6048,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6048,04
02/2025;valor_aprovado;"313835 LEME DO PRADO";-;-;-;6290,87;-;-;-;-;-;-;-;-;-;-;-;-;2022,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6326,10;-;-;-;-;-;14639,57
02/2025;valor_aprovado;"313840 LEOPOLDINA";460,80;-;1665,90;129350,77;10409,46;21087,85;17693,80;16113,25;1343,75;-;114,32;-;6690,34;408,96;-;1,00;120281,69;5972,92;937,99;-;371433,67;97,08;595,60;1,52;5328,76;-;1250,64;17752,92;39,31;-;85,26;37,13;-;-;-;-;973,20;-;-;5405,57;-;-;-;-;-;-;60333,05;16650,00;13668,16;12973,95;-;-;-;-;-;839158,62
02/2025;valor_aprovado;"313850 LIBERDADE";-;-;-;-;-;-;-;-;-;-;-;-;236,90;-;-;-;35983,30;666,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3291,75;-;-;-;-;-;40178,70
02/2025;valor_aprovado;"313860 LIMA DUARTE";-;-;-;3295,96;-;2856,59;2795,65;-;-;-;-;-;226,60;-;-;32,00;30351,91;-;-;-;-;-;27,76;-;555,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10350,00;-;-;-;-;-;-;-;50492,31
02/2025;valor_aprovado;"313862 LIMEIRA DO OESTE";-;-;-;6684,50;-;3024,49;3584,35;-;-;-;-;-;370,80;-;-;1,00;2157,94;500,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6835,95;-;-;-;-;-;23159,63
02/2025;valor_aprovado;"313865 LONTRA";-;-;-;6184,37;-;-;-;-;-;-;-;-;-;-;-;-;8321,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1455,30;-;-;-;-;-;20461,07
02/2025;valor_aprovado;"313867 LUISBURGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1693,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3420,45;-;-;-;-;-;5113,45
02/2025;valor_aprovado;"313868 LUISLANDIA";-;-;-;2602,44;-;-;-;-;-;-;-;-;-;-;-;-;1070,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9132,75;-;-;-;-;-;12805,19
02/2025;valor_aprovado;"313870 LUMINARIAS";-;-;-;4805,92;-;-;-;-;-;-;-;-;-;-;-;-;790,00;7405,51;-;-;-;-;-;9565,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;9256,50;-;-;-;-;-;35198,17
02/2025;valor_aprovado;"313880 LUZ";-;-;14,10;19062,79;-;3594,21;37,95;-;-;-;-;-;200,77;-;-;-;29851,40;7531,79;122,04;-;-;-;-;-;3709,38;-;84,89;-;-;-;75,76;-;-;-;-;-;-;29,86;178,16;-;-;-;-;-;-;-;-;9450,00;-;35397,45;-;-;-;-;-;109340,55
02/2025;valor_aprovado;"313890 MACHACALIS";2,70;-;-;22,26;-;632,80;-;-;-;-;-;-;46,35;-;-;-;11717,46;-;-;-;-;-;-;-;486,36;-;-;-;-;-;-;-;-;-;-;-;-;-;623,56;-;-;-;-;-;-;-;-;6075,00;-;-;-;-;-;-;-;19606,49
02/2025;valor_aprovado;"313900 MACHADO";-;-;42,30;101297,93;-;11336,81;9282,62;97,44;-;-;-;-;2364,83;-;-;-;88913,22;924,97;-;-;-;-;-;902,34;109,66;-;61,93;-;29,86;-;-;238,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;17607,15;-;-;-;-;-;238159,78
02/2025;valor_aprovado;"313910 MADRE DE DEUS DE MINAS";-;-;-;10736,59;-;-;-;-;-;-;-;-;-;-;-;2,00;20,00;810,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142,78;-;-;-;-;-;-;-;-;-;-;4500,00;-;5895,45;-;-;-;-;-;22107,49
02/2025;valor_aprovado;"313920 MALACACHETA";-;-;25,83;2164,78;-;9473,25;5848,70;-;-;-;-;-;185,40;-;-;3,00;31097,22;120,65;-;-;-;-;-;2406,24;87,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;9444,60;-;-;-;-;-;66706,89
02/2025;valor_aprovado;"313925 MAMONAS";-;-;-;3580,84;-;1940,05;-;-;-;-;-;-;139,05;-;-;-;26,00;-;1093,89;-;-;-;143,84;-;73,52;-;118,23;-;179,16;-;-;27,08;-;-;-;-;-;149,30;-;-;-;-;-;-;-;-;-;8550,00;-;11766,15;-;-;-;-;-;27787,11
02/2025;valor_aprovado;"313930 MANGA";-;-;-;12076,55;-;2758,37;438,90;-;-;-;-;-;1452,30;34,08;-;-;45973,19;-;-;-;-;8,09;-;-;912,00;-;52,84;-;-;-;-;910,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;17047,95;-;-;-;-;-;87289,85
02/2025;valor_aprovado;"313940 MANHUACU";-;-;1778,29;406747,46;8287,76;44758,87;34574,85;70445,12;115695,44;-;5864,69;-;7842,37;5538,00;-;7,00;186031,89;3069,76;18497,34;-;638340,69;72529,10;296,37;-;1401,56;-;371,58;82784,14;-;-;56,84;180,96;-;-;-;-;128,24;-;-;11823,62;1237,50;-;-;-;-;-;-;67031,50;51254,37;37631,10;-;-;-;-;-;1874206,41
02/2025;valor_aprovado;"313950 MANHUMIRIM";-;-;21,56;64152,92;-;10880,29;4919,75;11797,06;-;-;-;-;1073,98;-;-;1,00;65310,98;14259,14;2100,18;-;-;-;220,04;-;1676,52;-;158,52;-;328,46;36,81;-;-;-;-;-;-;1405,10;-;-;-;-;-;-;-;-;-;188825,67;4725,00;-;-;-;-;-;-;-;371892,98
02/2025;valor_aprovado;"313960 MANTENA";8,10;-;1031,66;44669,45;-;4720,91;8650,48;-;-;-;-;-;2490,07;-;-;55,00;137700,41;6257,91;-;-;-;-;-;37,73;986,76;-;-;208332,00;-;-;142,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48256,50;-;20295,00;-;-;-;-;-;483634,08
02/2025;valor_aprovado;"313970 MARAVILHAS";-;-;-;8526,61;-;-;-;-;-;-;-;-;128,75;-;-;-;16477,99;966,69;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7920,00;-;-;-;-;-;34031,88
02/2025;valor_aprovado;"313980 MAR DE ESPANHA";-;-;-;2374,91;-;-;-;-;-;-;-;-;401,70;187,44;-;-;19133,00;-;-;-;-;-;-;-;440,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;13008,60;-;-;-;-;-;43195,69
02/2025;valor_aprovado;"313990 MARIA DA FE";5,40;-;-;9440,01;-;2135,26;-;-;-;-;-;-;370,80;-;-;-;21170,16;974,32;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;955,35;-;-;-;-;-;35236,58
02/2025;valor_aprovado;"314000 MARIANA";10,80;-;124,02;152578,76;4975,16;918,14;6090,18;-;-;-;-;-;7915,88;221,52;-;61,00;131404,47;8354,02;333,64;-;507720,79;97,08;160,94;-;621,84;-;388,02;381,68;-;-;715,41;12,97;-;-;-;-;313,20;-;-;3158,10;-;-;-;-;-;-;-;-;18984,19;-;-;-;-;-;-;845541,81
02/2025;valor_aprovado;"314010 MARILAC";-;-;-;-;-;-;1312,30;-;-;-;-;-;453,20;-;-;-;1965,00;2322,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6761,70;-;-;-;-;-;17314,81
02/2025;valor_aprovado;"314015 MARIO CAMPOS";-;-;-;25681,63;-;-;3577,20;-;-;-;-;-;-;-;-;-;12210,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1796,85;-;-;-;-;-;43265,68
02/2025;valor_aprovado;"314020 MARIPA DE MINAS";5,40;-;-;-;-;-;-;-;-;-;-;-;1133,00;-;-;-;3698,56;2572,71;-;-;-;-;11,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;3702,60;-;-;-;-;-;16073,87
02/2025;valor_aprovado;"314030 MARLIERIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;valor_aprovado;"314040 MARMELOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;valor_aprovado;"314050 MARTINHO CAMPOS";756,00;-;-;12046,59;-;2726,90;-;-;-;-;-;-;149,35;-;-;-;18834,34;1120,80;-;-;-;-;-;-;2407,20;-;-;-;-;-;-;-;-;-;-;-;-;-;445,40;-;-;-;-;-;-;-;-;-;-;10454,40;-;-;-;-;-;48940,98
02/2025;valor_aprovado;"314053 MARTINS SOARES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12767,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12767,97
02/2025;valor_aprovado;"314055 MATA VERDE";-;-;-;16074,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;18042,75;-;-;-;-;-;39517,14
02/2025;valor_aprovado;"314060 MATERLANDIA";-;-;-;7367,29;-;-;-;-;-;-;-;-;-;-;-;-;-;233,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4054,05;-;-;-;-;-;11654,84
02/2025;valor_aprovado;"314070 MATEUS LEME";-;-;135,81;94900,14;-;7909,93;-;-;-;-;-;-;2062,74;-;-;418,00;94701,14;8374,15;750,21;-;-;-;2,56;113,57;1382,46;-;42,21;246912,00;-;-;-;34,10;-;-;-;-;774,70;-;-;-;-;-;-;-;-;-;-;47,08;-;15226,20;-;-;-;-;-;473787,00
02/2025;valor_aprovado;"314080 MATIAS BARBOSA";-;-;-;5804,78;-;-;-;-;-;-;-;-;798,25;-;-;-;7398,79;-;-;-;-;-;-;-;-;-;50,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;237,60;-;-;-;-;-;14290,09
02/2025;valor_aprovado;"314085 MATIAS CARDOSO";-;-;-;6147,20;-;-;-;-;-;-;-;-;-;-;-;-;9022,52;-;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;12295,80;-;-;-;-;-;33551,78
02/2025;valor_aprovado;"314090 MATIPO";2,70;-;-;17540,48;2099,39;4166,97;739,20;-;-;-;-;-;1062,43;-;-;-;39677,38;-;-;-;-;-;-;-;-;-;-;8487,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1742,40;-;-;-;-;-;75518,55
02/2025;valor_aprovado;"314100 MATO VERDE";383,40;-;-;4107,81;-;5028,16;3906,65;-;-;-;-;-;1272,05;-;-;-;5356,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;4950,00;-;-;-;-;-;38504,18
02/2025;valor_aprovado;"314110 MATOZINHOS";-;-;-;24785,41;-;2483,73;-;-;-;-;-;-;-;-;-;1,00;40228,92;1625,60;-;-;-;-;-;-;219,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69344,40
02/2025;valor_aprovado;"314120 MATUTINA";-;-;-;1265,14;-;1864,76;-;-;-;-;-;-;97,85;-;-;-;9580,12;564,84;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;9652,50;-;-;-;-;-;27536,47
02/2025;valor_aprovado;"314130 MEDEIROS";-;-;-;-;-;-;-;-;-;-;-;-;231,75;-;-;-;12060,84;863,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4831,20;-;-;-;-;-;17987,11
02/2025;valor_aprovado;"314140 MEDINA";-;-;405,62;14299,23;-;1263,81;2171,52;-;-;-;-;-;2359,00;-;-;2,00;20409,37;-;-;-;-;-;-;-;4005,30;-;69,84;-;-;24,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67835,19;-;-;-;-;-;112845,42
02/2025;valor_aprovado;"314150 MENDES PIMENTEL";-;-;126,90;4587,12;-;-;-;-;-;-;-;-;-;-;-;-;12342,91;-;-;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17081,85
02/2025;valor_aprovado;"314160 MERCES";-;-;-;5242,46;-;2116,87;3632,75;-;-;-;-;-;344,98;-;-;5,00;13861,85;6416,12;-;-;-;-;-;176,16;49,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;26299,35;-;-;-;-;-;62645,38
02/2025;valor_aprovado;"314170 MESQUITA";-;-;-;7085,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;480,15;-;-;-;-;-;12515,75
02/2025;valor_aprovado;"314180 MINAS NOVAS";40,50;-;-;14029,86;-;3808,44;6015,35;-;-;-;481,60;-;1424,80;-;-;-;62829,63;12,70;208,15;-;268312,09;-;225,47;-;777,96;-;52,00;-;-;-;-;-;-;-;-;-;22,72;-;-;1263,24;-;-;-;-;-;-;-;6300,00;407,04;70611,75;-;-;-;-;-;436823,30
02/2025;valor_aprovado;"314190 MINDURI";-;-;-;-;-;128,24;231,55;-;-;-;-;-;443,95;-;-;-;6608,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;623,70;-;-;-;-;-;8036,35
02/2025;valor_aprovado;"314200 MIRABELA";-;-;-;4396,04;-;6712,23;1443,75;-;-;-;2070,88;-;108,15;-;-;-;20446,67;-;459,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;2272,05;-;-;-;-;-;47133,96
02/2025;valor_aprovado;"314210 MIRADOURO";-;-;-;15052,93;-;-;-;-;-;-;-;-;-;-;-;-;42149,46;933,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;1158,30;-;-;-;-;-;63344,34
02/2025;valor_aprovado;"314220 MIRAI";-;-;-;6517,96;-;1779,78;-;-;-;-;-;-;228,24;-;-;-;22709,66;1620,11;2915,78;-;-;-;-;-;220,28;-;-;771,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;9400,05;-;-;-;-;-;51563,46
02/2025;valor_aprovado;"314225 MIRAVANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21601,80;-;-;-;-;-;21601,80
02/2025;valor_aprovado;"314230 MOEDA";-;-;-;8921,17;-;1143,15;-;-;-;-;-;-;3,78;-;-;-;2090,00;432,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3281,85;-;-;-;-;-;15872,01
02/2025;valor_aprovado;"314240 MOEMA";-;-;-;17173,62;-;2074,17;1398,65;-;-;-;-;-;267,80;-;-;-;15274,32;-;-;-;-;-;-;-;324,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11025,00;-;4143,15;-;-;-;-;-;51680,95
02/2025;valor_aprovado;"314250 MONJOLOS";-;-;-;440,32;-;-;-;-;-;-;-;-;-;-;-;-;10,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1841,40;-;-;-;-;-;2291,72
02/2025;valor_aprovado;"314260 MONSENHOR PAULO";27,00;-;25,83;745,70;-;764,26;1982,94;-;-;-;-;-;720,77;-;-;-;34570,66;-;208,75;-;-;-;-;80487,10;747,68;-;-;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;8885,25;-;-;-;-;-;129188,21
02/2025;valor_aprovado;"314270 MONTALVANIA";-;-;-;5655,86;-;4065,11;-;-;-;-;-;-;190,55;-;-;-;26224,50;-;-;-;-;-;-;-;708,12;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;41799,77
02/2025;valor_aprovado;"314280 MONTE ALEGRE DE MINAS";-;-;-;-;-;8999,37;15571,05;-;-;-;546,00;-;1950,91;-;-;-;106508,18;-;383,65;-;-;-;-;-;777,02;-;196,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;14909,40;-;-;-;-;-;160641,58
02/2025;valor_aprovado;"314290 MONTE AZUL";675,00;-;1057,50;30128,24;-;13321,20;-;-;-;-;-;-;1901,50;-;-;-;32215,50;-;178,50;-;-;-;203,78;-;1731,94;-;-;-;-;-;-;-;-;-;-;-;51,92;-;-;-;-;-;-;-;-;-;-;12150,00;-;-;-;-;-;-;-;93615,08
02/2025;valor_aprovado;"314300 MONTE BELO";-;-;-;1278,19;-;3350,33;2300,10;-;-;-;-;-;144,20;-;-;-;41797,92;-;-;-;-;-;-;-;440,04;-;-;771,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25522,20;-;-;-;-;-;75604,58
02/2025;valor_aprovado;"314310 MONTE CARMELO";-;-;-;185349,66;-;16052,96;21934,00;8109,02;1075,00;-;-;-;2409,31;-;-;-;120561,05;10269,33;8169,27;-;-;88,99;-;-;2665,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;25497,45;-;-;-;-;-;408481,20
02/2025;valor_aprovado;"314315 MONTE FORMOSO";-;-;-;-;-;-;1384,90;-;-;-;-;-;-;-;-;-;3338,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1351,35;-;-;-;-;-;10574,54
02/2025;valor_aprovado;"314320 MONTE SANTO DE MINAS";-;-;-;55578,91;-;10763,00;9967,00;-;-;-;3071,29;-;154,50;-;-;7,00;123599,50;3845,08;50,67;-;-;-;-;-;370,42;-;45,04;1257,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18775,35;-;-;-;-;-;227485,06
02/2025;valor_aprovado;"314330 MONTES CLAROS";4421,78;-;14141,21;986923,26;241573,19;130254,25;148305,64;585120,44;134912,50;19611,01;21394,64;3250,26;224357,57;33712,97;-;20,00;945967,87;67240,81;484003,92;2663617,97;1106063,20;56329,68;2404,22;78,82;29384,24;-;1150,85;400047,10;82,96;271,24;2643,54;13414,92;41,48;-;-;-;18553,38;-;1415,75;30368,41;187571,69;-;-;-;135743,00;-;651018,90;390200,46;61153,85;241997,85;-;-;-;-;-;10038764,83
02/2025;valor_aprovado;"314340 MONTE SIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10627,70;1183,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2588,85;-;-;-;-;-;14399,74
02/2025;valor_aprovado;"314345 MONTEZUMA";-;-;-;4840,87;-;1616,03;-;-;-;-;-;-;-;-;-;25,00;1403,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12375,00;-;3267,00;-;-;-;-;-;23527,35
02/2025;valor_aprovado;"314350 MORADA NOVA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2025;valor_aprovado;"314360 MORRO DA GARCA";-;-;-;15163,96;-;-;-;-;-;-;-;-;-;-;-;-;3260,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3945,15;-;-;-;-;-;22369,11
02/2025;valor_aprovado;"314370 MORRO DO PILAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1174,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12731,40;-;-;-;-;-;13906,32
02/2025;valor_aprovado;"314380 MUNHOZ";-;-;-;-;-;82,86;338,80;-;-;-;-;-;-;-;-;-;9,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;702,90;-;-;-;-;-;1133,67
02/2025;valor_aprovado;"314390 MURIAE";81,00;-;19469,29;130802,10;53010,25;57357,53;57379,99;295360,02;11825,00;43320,26;22258,57;189,73;35803,23;-;-;38,00;438000,17;11425,92;2945,79;3465880,34;359122,22;40,45;653,81;70,64;29905,38;-;54,42;82761,00;3433,90;297,64;41,10;2448,94;-;-;54,97;-;4376,83;119,44;1826,14;5731,66;19844,96;-;-;-;-;-;-;2227,16;8509,04;18120,15;-;-;-;-;-;5184787,04
02/2025;valor_aprovado;"314400 MUTUM";-;-;-;32255,93;3740,96;11451,49;-;-;-;-;-;-;999,10;-;-;-;65194,48;1061,00;780,89;-;-;-;-;-;11,84;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;27472,50;-;-;-;-;-;148379,45
02/2025;valor_aprovado;"314410 MUZAMBINHO";-;-;-;12059,95;-;3348,05;8711,45;-;-;-;-;-;1295,39;-;-;-;35132,43;2573,17;-;-;-;-;-;-;1300,28;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12256,20;-;-;-;-;-;76706,78
02/2025;valor_aprovado;"314420 NACIP RAYDAN";-;-;-;-;-;-;-;-;-;-;-;-;236,90;-;-;-;3075,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2970,00;-;-;-;-;-;6282,13
02/2025;valor_aprovado;"314430 NANUQUE";-;-;43,12;10581,18;-;3125,33;24,20;-;-;-;-;-;206,00;-;-;-;61956,18;7449,38;-;-;-;-;807,35;-;186,28;-;166,03;-;59,72;-;-;-;-;-;-;-;3045,44;89,58;-;-;-;-;-;-;-;-;-;23400,00;-;9563,40;-;-;-;-;-;120703,19
