periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
06/2024;valor_aprovado;"230535 ICAPUI";-;-;-;7025,03;-;1262,09;2083,40;-;-;-;-;-;-;-;-;-;588,60;1271,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12230,52
06/2024;valor_aprovado;"230540 ICO";-;-;1014,05;10768,16;343,00;14170,32;16996,07;-;-;-;-;-;2802,78;-;-;-;90671,70;468,48;1,48;-;-;-;3403,63;-;1643,66;-;-;-;-;-;-;-;-;-;-;-;1629,36;-;-;-;-;-;-;-;-;-;2475,00;-;-;146387,69
06/2024;valor_aprovado;"230550 IGUATU";221,40;-;750,12;18396,88;83,84;35290,71;35860,11;152310,47;-;-;6688,68;-;5876,49;71459,53;-;99,00;286458,84;5803,23;2327,29;-;625471,16;17119,12;12579,02;173,25;6034,50;-;45,04;-;-;-;-;-;-;-;-;-;3858,84;1045,10;-;5106,67;-;-;-;-;-;888,00;4075,80;712,32;-;1298735,41
06/2024;valor_aprovado;"230560 INDEPENDENCIA";-;-;-;9215,60;-;-;1173,70;-;-;-;-;-;5599,28;-;-;-;134958,15;-;-;-;-;-;-;-;660,50;-;135,12;2668,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;154411,10
06/2024;valor_aprovado;"230565 IPAPORANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;valor_aprovado;"230570 IPAUMIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4601,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4601,43
06/2024;valor_aprovado;"230580 IPU";-;-;-;16061,59;-;13289,72;6681,95;40337,99;-;-;1155,84;-;2009,37;-;-;-;99487,81;4881,39;7,07;-;-;-;217,54;-;607,84;-;53,48;13762,64;328,46;-;-;-;-;-;-;-;3939,14;-;-;-;-;-;-;-;-;-;7650,00;-;-;210471,83
06/2024;valor_aprovado;"230590 IPUEIRAS";-;-;-;4987,06;-;3910,19;-;-;-;-;-;-;-;-;-;-;32229,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41127,06
06/2024;valor_aprovado;"230600 IRACEMA";27,00;-;-;4147,67;-;2107,94;3919,85;-;-;-;-;-;287,36;-;-;-;31360,56;1800,05;-;-;-;-;12,76;-;1114,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;-;56927,21
06/2024;valor_aprovado;"230610 IRAUCUBA";-;-;-;15858,12;-;4029,70;6755,65;-;-;-;-;-;233,90;-;-;-;60393,06;5415,34;-;-;-;-;-;-;125,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11025,00;-;-;103835,81
06/2024;valor_aprovado;"230620 ITAICABA";-;-;-;2389,07;-;-;-;-;-;-;-;-;392,35;-;-;-;5879,58;256,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8917,85
06/2024;valor_aprovado;"230625 ITAITINGA";745,20;-;68,95;88944,95;-;16020,50;12549,35;-;-;-;2745,12;-;1651,90;-;-;-;126667,96;6532,67;-;-;-;-;418,80;-;23,16;-;56,00;-;-;-;-;-;-;-;-;-;2533,92;-;-;-;-;-;-;-;-;-;5175,00;-;-;264133,48
06/2024;valor_aprovado;"230630 ITAPAJE";-;-;-;35749,10;-;8040,14;2121,35;-;-;-;-;-;1907,13;-;-;74,00;92537,62;9226,70;946,95;-;-;-;-;-;569,08;-;43,31;-;477,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;157093,14
06/2024;valor_aprovado;"230640 ITAPIPOCA";-;-;-;79751,82;-;22028,89;38040,47;6598,80;-;-;1961,30;-;20910,46;-;-;2,00;225027,37;-;9967,29;-;855157,75;-;380,53;-;3115,20;-;-;111701,25;-;-;119,70;-;-;-;-;-;2422,58;-;-;3440,84;-;-;-;-;-;-;3623,54;1371,72;-;1385621,51
06/2024;valor_aprovado;"230650 ITAPIUNA";10,80;-;-;6452,35;-;1874,42;2148,30;-;-;-;-;-;103,00;-;-;-;18976,12;2950,95;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32551,46
06/2024;valor_aprovado;"230655 ITAREMA";-;-;202,81;67237,98;-;1782,70;6967,95;-;-;-;-;-;1722,24;-;-;28,00;65066,25;3333,69;-;-;-;-;-;-;4536,66;-;422,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3618,45;154919,45
06/2024;valor_aprovado;"230660 ITATIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1800,00;-;-;1804,64
06/2024;valor_aprovado;"230670 JAGUARETAMA";845,10;-;132,69;33854,84;-;3150,24;6059,35;-;-;-;1541,12;-;5319,19;-;-;-;55487,29;5067,40;284,37;-;-;-;-;-;5470,88;-;-;45017,20;-;-;-;219,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;166948,79
06/2024;valor_aprovado;"230680 JAGUARIBARA";-;-;-;10417,96;-;2032,99;629,20;-;-;-;-;-;7116,71;-;-;-;22465,70;8226,65;-;-;-;-;-;-;15396,78;-;97,88;27777,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;-;106086,47
06/2024;valor_aprovado;"230690 JAGUARIBE";-;-;3589,53;39663,86;-;13685,72;6710,55;-;-;-;-;-;2629,50;-;-;42,00;80526,54;5258,96;2,88;-;-;-;-;-;736,08;-;11,26;23919,60;-;54,52;492,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;177323,80
06/2024;valor_aprovado;"230700 JAGUARUANA";-;-;-;17036,92;-;5151,10;5816,25;-;-;-;-;-;1714,95;-;-;-;108718,57;4349,90;-;-;-;-;-;-;-;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142798,95
06/2024;valor_aprovado;"230710 JARDIM";-;-;-;5217,71;-;-;-;-;-;-;-;-;355,35;-;-;-;45624,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51197,45
06/2024;valor_aprovado;"230720 JATI";-;-;-;6293,26;-;-;-;-;-;-;-;-;-;-;-;-;2125,10;-;-;-;-;-;45,44;-;887,68;-;-;-;-;-;-;-;-;-;-;-;1035,28;-;-;-;-;-;-;-;-;-;6750,00;-;-;17136,76
06/2024;valor_aprovado;"230725 JIJOCA DE JERICOACOARA";-;-;-;23730,23;-;7095,10;3071,20;-;-;-;-;-;551,05;-;-;124,00;114217,02;862,01;-;-;-;-;-;-;2041,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;151691,81
06/2024;valor_aprovado;"230730 JUAZEIRO DO NORTE";5023,28;-;-;94258,60;29987,45;30941,79;72624,82;106402,53;-;-;6210,44;-;15782,16;-;-;115,00;950407,38;60901,74;633,60;-;665968,18;121,35;1021,17;386,28;2983,48;-;90,60;14660,40;-;12,27;402,24;32,68;-;-;164,91;-;1059,96;29,86;-;9593,45;-;-;-;-;-;-;53012,00;991,14;-;2123818,76
06/2024;valor_aprovado;"230740 JUCAS";-;-;-;21491,94;-;2368,98;8906,76;-;-;-;2359,84;-;1436,85;-;-;-;63252,92;5826,50;-;-;-;-;-;-;15531,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;61642,35;186868,12
06/2024;valor_aprovado;"230750 LAVRAS DA MANGABEIRA";-;-;79,50;3941,68;-;1428,55;-;-;-;-;-;-;628,30;-;-;-;36747,52;6037,77;-;-;-;-;-;-;1473,20;-;80,99;2095,50;358,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;57371,33
06/2024;valor_aprovado;"230760 LIMOEIRO DO NORTE";35,10;-;781,82;89712,60;-;26928,87;27004,03;133642,92;20156,25;-;4975,01;-;10299,12;-;-;18,00;191076,42;8498,69;-;-;-;-;2562,40;-;2428,16;-;409,79;224077,50;1051,29;49,08;-;-;-;-;-;-;1444,98;59,72;-;-;-;-;-;-;-;-;5175,00;-;22067,10;772453,85
06/2024;valor_aprovado;"230763 MADALENA";-;-;-;-;-;1197,87;1938,75;-;-;-;-;-;144,20;-;-;19,00;13882,26;1976,46;-;-;-;-;-;-;324,84;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19511,53
06/2024;valor_aprovado;"230765 MARACANAU";2874,84;-;1533,30;575963,80;22790,87;87247,89;101974,16;125723,23;73637,50;-;17259,14;-;42911,27;-;-;1166,00;631812,78;20234,48;55815,13;-;1072961,96;-;859,89;-;36170,26;-;456,83;257609,81;447,90;-;-;-;-;-;-;-;5488,87;-;-;20250,97;-;-;-;-;-;-;6525,00;3632,82;-;3165348,70
06/2024;valor_aprovado;"230770 MARANGUAPE";-;-;-;163267,19;8890,11;17425,88;-;29630,70;-;-;-;-;5331,65;-;-;66,00;331792,12;8769,30;-;-;-;-;-;-;3176,60;-;-;17108,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;585457,95
06/2024;valor_aprovado;"230780 MARCO";124,20;-;-;20684,84;-;7224,62;8241,03;1324,08;1343,75;-;-;-;743,05;-;-;129,00;55677,89;5890,63;-;-;-;-;-;-;2566,72;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103955,44
06/2024;valor_aprovado;"230790 MARTINOPOLE";-;-;-;-;-;-;2825,35;-;-;-;-;-;149,35;-;-;-;31384,85;471,04;-;-;-;-;-;-;3359,52;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;43601,37
06/2024;valor_aprovado;"230800 MASSAPE";-;-;-;-;-;3489,44;1250,70;-;-;-;-;-;216,30;-;-;-;64046,11;-;-;-;-;-;-;-;945,62;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18885,00;-;-;88844,43
06/2024;valor_aprovado;"230810 MAURITI";-;-;-;23350,87;-;8384,34;7185,20;-;-;-;818,72;-;703,85;-;-;55,00;67478,39;47543,28;33,24;-;-;-;1702,00;-;5979,42;-;449,14;-;1015,24;-;-;-;-;-;-;-;570,10;-;-;-;-;-;-;-;-;-;27570,00;-;-;192838,79
06/2024;valor_aprovado;"230820 MERUOCA";-;-;-;6536,57;-;-;7688,45;-;-;-;-;-;535,60;-;-;-;22860,10;1662,52;-;-;-;-;-;-;2300,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2747,25;44330,89
06/2024;valor_aprovado;"230830 MILAGRES";-;-;-;18630,23;-;2807,11;554,40;-;-;-;866,88;-;1169,05;-;-;267,00;31415,58;3547,91;-;-;-;-;1609,29;-;493,26;-;14,07;-;-;-;-;-;-;-;-;-;1653,14;-;-;-;-;-;-;-;-;-;4500,00;-;-;67527,92
06/2024;valor_aprovado;"230835 MILHA";-;-;-;3391,77;-;2478,74;-;-;-;-;-;-;386,25;-;-;29,00;38619,25;3954,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25954,35;74813,78
06/2024;valor_aprovado;"230837 MIRAIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;454,55;-;-;-;-;-;-;-;111,52;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;571,70
06/2024;valor_aprovado;"230840 MISSAO VELHA";5,40;-;-;15953,14;627,08;1178,61;15842,20;-;-;-;1059,52;-;128,75;-;-;9,00;99999,23;17486,71;-;-;-;-;46,19;-;-;-;-;-;-;-;-;-;-;-;-;-;522,56;3583,20;-;-;-;-;-;-;-;-;11250,00;-;-;167691,59
06/2024;valor_aprovado;"230850 MOMBACA";-;-;-;2587,38;-;588,90;2477,20;-;-;-;-;-;774,06;-;-;-;97369,30;2654,38;1,44;-;-;-;284,52;-;773,28;-;50,67;-;-;-;-;-;-;-;-;-;804,66;-;-;-;-;-;-;-;-;-;28125,00;-;7097,10;143587,89
06/2024;valor_aprovado;"230860 MONSENHOR TABOSA";-;-;-;3326,13;-;1004,97;2415,60;-;-;-;-;-;206,00;-;-;-;18618,64;-;-;-;-;-;-;-;35,52;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25618,12
06/2024;valor_aprovado;"230870 MORADA NOVA";-;-;454,92;58164,37;-;5574,12;3924,25;-;-;-;-;-;1762,60;-;-;19,00;100641,92;787,12;-;-;-;-;-;-;1219,98;-;5,63;-;-;-;-;3505,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;176059,83
06/2024;valor_aprovado;"230880 MORAUJO";-;-;-;-;-;-;-;-;-;-;-;-;278,10;-;-;-;17313,96;-;-;-;-;-;-;-;73,52;-;22,52;-;238,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17926,98
06/2024;valor_aprovado;"230890 MORRINHOS";-;-;-;3978,05;-;5085,70;-;-;-;-;-;-;-;-;-;-;22531,10;-;-;-;-;-;-;-;709,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;37254,01
06/2024;valor_aprovado;"230900 MUCAMBO";-;-;-;2126,28;-;8962,86;4611,75;-;-;-;-;-;303,85;-;-;54,00;23797,17;4053,56;-;-;-;-;-;-;4052,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14850,00;-;-;62811,87
06/2024;valor_aprovado;"230910 MULUNGU";-;-;-;3849,12;-;-;-;-;-;-;-;-;499,55;-;-;-;26718,62;856,00;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32108,57
06/2024;valor_aprovado;"230920 NOVA OLINDA";-;-;-;-;-;-;701,80;-;-;-;-;-;-;-;-;-;6789,61;1414,21;-;-;-;-;432,95;-;-;-;120,60;-;-;-;-;-;-;-;-;-;2470,04;-;-;-;-;-;-;-;-;-;3825,00;-;-;15754,21
06/2024;valor_aprovado;"230930 NOVA RUSSAS";-;-;73,32;26795,69;-;4382,06;14839,00;-;-;-;481,60;-;7236,48;-;-;68,00;97509,81;5338,29;-;-;-;-;48,62;-;6060,96;-;90,08;71323,65;-;-;-;-;-;-;-;-;650,80;-;-;-;-;-;-;-;-;-;4950,00;-;4195,95;244044,31
06/2024;valor_aprovado;"230940 NOVO ORIENTE";-;-;-;53544,21;-;-;1734,70;-;-;-;-;-;1292,30;-;-;-;360829,26;4040,27;-;-;-;-;-;-;1837,06;-;366,50;-;-;-;-;1832,22;-;214,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;425690,84
06/2024;valor_aprovado;"230945 OCARA";-;-;-;21773,61;-;4531,43;-;-;-;-;1637,44;-;1055,75;-;-;54,00;78390,60;4211,22;-;-;-;-;-;-;625,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112279,37
06/2024;valor_aprovado;"230950 OROS";-;-;-;18831,07;-;5167,13;-;-;-;-;-;-;612,85;-;-;-;58963,13;1751,90;-;-;-;-;113,51;-;3432,60;-;-;-;-;-;-;-;-;-;-;-;1684,86;-;-;-;-;-;-;-;-;-;-;-;9612,90;100169,95
06/2024;valor_aprovado;"230960 PACAJUS";2,70;-;2015,55;-;-;24959,54;9695,40;67275,13;-;-;-;-;7786,94;-;-;14,00;67288,34;4301,57;2,96;-;-;-;-;575,96;1153,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;510,60;-;-;185582,59
06/2024;valor_aprovado;"230970 PACATUBA";845,10;-;-;121654,21;-;286,56;8970,50;-;-;-;-;-;4725,52;-;-;65,00;190719,00;656,70;-;-;-;17,04;-;-;3177,30;-;1491,95;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;332608,88
06/2024;valor_aprovado;"230980 PACOTI";-;-;-;4259,66;-;-;-;-;-;-;-;-;103,00;-;-;-;2395,46;-;-;-;-;-;-;-;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6780,64
06/2024;valor_aprovado;"230990 PACUJA";-;-;-;698,55;-;-;-;-;-;-;-;-;-;-;-;-;-;1755,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;6954,47
06/2024;valor_aprovado;"231000 PALHANO";32,40;-;-;994,79;-;1756,54;4096,95;-;-;-;722,40;-;803,40;-;-;-;42762,14;1186,18;-;-;-;-;-;-;1643,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53998,48
06/2024;valor_aprovado;"231010 PALMACIA";-;-;-;9967,44;-;-;-;-;-;-;-;-;123,30;-;-;117,00;43704,48;2825,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56737,44
06/2024;valor_aprovado;"231020 PARACURU";-;-;-;17005,03;-;3556,70;8662,50;-;-;-;5450,62;-;504,70;-;-;-;54321,12;2012,28;-;-;-;-;232,48;-;3191,66;-;26,42;-;29,86;-;-;-;-;-;-;-;137,96;-;-;-;-;-;-;-;-;-;-;-;148,50;95279,83
06/2024;valor_aprovado;"231025 PARAIPABA";-;-;-;22114,11;-;4930,84;2870,45;-;-;-;848,52;-;911,55;-;-;6,00;85862,41;-;-;-;-;-;48,79;-;648,48;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;118420,31
06/2024;valor_aprovado;"231030 PARAMBU";-;-;464,34;13830,17;-;7130,60;-;44465,19;-;-;-;-;854,26;-;-;21,00;150195,31;4777,20;-;-;-;-;323,15;-;3187,66;-;50,67;-;-;-;-;158,34;-;33,84;-;-;1713,58;-;-;-;-;-;-;-;-;-;-;-;25047,00;252252,31
06/2024;valor_aprovado;"231040 PARAMOTI";62,10;-;-;-;-;2477,79;8342,31;-;-;-;-;-;472,76;-;-;-;24007,16;-;2574,47;-;-;-;-;-;2760,24;-;73,19;-;-;-;-;-;-;-;-;-;-;119,44;-;-;-;-;-;-;-;-;-;-;-;40889,46
06/2024;valor_aprovado;"231050 PEDRA BRANCA";199,80;-;-;28098,30;-;5629,57;2915,00;-;-;-;-;-;618,00;-;-;777,00;73216,42;-;-;-;-;-;-;-;635,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16875,00;-;-;128964,55
06/2024;valor_aprovado;"231060 PENAFORTE";-;-;-;-;-;-;1481,70;-;-;-;-;-;-;-;-;-;4242,70;-;36,59;-;-;-;416,81;-;741,40;-;36,59;-;-;-;-;-;-;-;-;-;1709,48;-;-;-;-;-;-;-;-;-;-;-;-;8665,27
06/2024;valor_aprovado;"231070 PENTECOSTE";-;-;-;3259,22;-;-;-;-;-;-;-;-;2499,95;-;-;-;40874,00;3687,74;-;-;-;-;-;-;-;-;-;15432,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65752,91
06/2024;valor_aprovado;"231080 PEREIRO";-;-;-;2716,19;-;2564,63;2841,85;-;-;-;-;-;576,80;-;-;-;2782,98;766,99;40,68;-;-;-;-;-;97,20;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20025,00;-;-;32438,74
06/2024;valor_aprovado;"231085 PINDORETAMA";-;-;-;37596,22;-;2177,77;2646,60;-;-;-;1444,80;-;927,00;-;-;52,00;30282,42;-;-;-;-;-;-;-;220,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75347,71
06/2024;valor_aprovado;"231090 PIQUET CARNEIRO";29,70;-;-;11096,55;-;1303,71;900,90;-;-;-;-;-;304,79;-;-;77,00;48245,87;4006,65;-;-;-;-;-;33,04;195,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66193,85
06/2024;valor_aprovado;"231095 PIRES FERREIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2024;valor_aprovado;"231100 PORANGA";-;-;-;-;-;-;1119,25;-;-;-;-;-;159,65;-;-;-;23563,65;140,10;-;-;-;-;-;-;2263,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3375,00;-;1765,65;32386,74
06/2024;valor_aprovado;"231110 PORTEIRAS";-;-;-;4650,91;-;-;1413,50;-;-;-;-;-;-;-;-;-;6451,11;2463,81;-;-;-;-;325,97;-;11,84;-;-;-;-;-;-;-;-;-;-;-;2317,90;-;-;-;-;-;-;-;-;-;8550,00;-;-;26185,04
06/2024;valor_aprovado;"231120 POTENGI";-;-;-;-;-;-;-;-;-;-;-;-;128,75;-;-;-;51586,84;-;-;-;-;-;-;-;347,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52062,99
06/2024;valor_aprovado;"231123 POTIRETAMA";-;-;-;1638,44;-;-;-;-;-;-;-;-;97,85;-;-;-;3698,34;1348,80;-;-;-;-;-;-;137,50;-;52,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;12598,77
06/2024;valor_aprovado;"231126 QUITERIANOPOLIS";-;-;-;40877,00;-;2698,65;907,50;-;-;-;-;-;1709,80;-;-;-;332133,28;-;-;-;-;-;-;-;4747,84;-;1210,45;-;-;-;-;-;-;214,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;384498,84
06/2024;valor_aprovado;"231130 QUIXADA";685,72;-;154,98;147662,30;-;21455,55;7546,72;-;-;-;2215,36;-;14622,13;115174,66;-;105,00;260420,47;4004,28;8779,64;-;467493,26;27181,15;85,17;-;62286,86;-;5,63;36042,60;29,86;24,54;1645,11;-;-;-;-;-;136,32;-;2716,94;3156,65;-;-;-;-;-;-;56,16;508,80;15147,00;1199342,86
06/2024;valor_aprovado;"231135 QUIXELO";-;-;-;17684,61;-;2088,12;1616,45;-;-;-;-;-;231,75;-;-;-;47852,08;1260,81;-;-;-;-;227,22;-;3850,00;-;-;-;-;-;-;-;-;-;-;-;1063,36;-;-;-;-;-;-;-;-;-;-;-;10870,20;86744,60
06/2024;valor_aprovado;"231140 QUIXERAMOBIM";253,80;-;86,24;15122,50;-;9765,92;15658,71;15918,38;17200,00;-;4594,48;-;3187,85;-;-;142,00;165995,55;3338,95;35,70;-;-;-;885,85;-;545,36;-;342,25;-;-;-;251,00;-;-;-;-;-;2348,74;-;-;-;-;-;-;-;-;-;6098,54;-;594,00;262365,82
06/2024;valor_aprovado;"231150 QUIXERE";118,80;-;-;12757,18;-;4242,74;4770,70;-;-;-;-;-;1581,05;-;-;-;63374,48;999,15;401,78;-;-;-;-;-;661,66;-;32,05;-;746,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;95086,09
06/2024;valor_aprovado;"231160 REDENCAO";16,20;-;70,50;28422,31;-;4250,57;8066,30;-;-;-;-;-;633,84;-;-;-;46466,68;3626,39;-;-;-;-;490,26;-;1243,76;-;95,71;-;59,72;-;-;-;-;-;-;-;2927,46;-;-;-;-;-;-;-;-;-;-;-;-;96369,70
06/2024;valor_aprovado;"231170 RERIUTABA";70,20;-;-;-;-;-;4113,90;-;-;-;1011,36;-;489,25;-;-;16,00;54904,01;5253,22;-;-;-;-;-;-;5555,26;-;22,52;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;7650,00;-;470,25;79615,69
06/2024;valor_aprovado;"231180 RUSSAS";521,10;-;4470,61;110061,70;1052,16;24552,03;10680,45;15164,04;-;-;2549,42;-;12714,77;-;-;34,00;180129,90;3215,06;1134,16;-;730712,31;-;11725,37;33,78;12340,36;-;50,54;-;-;98,16;35,20;-;-;-;54,97;-;2072,38;-;-;9673,99;-;-;-;-;-;-;40073,54;3380,46;-;1176530,46
06/2024;valor_aprovado;"231190 SABOEIRO";-;-;-;11033,22;-;-;-;-;-;-;-;-;581,95;-;-;-;27067,30;237,60;-;-;-;-;-;-;756,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;504,00;46031,03
06/2024;valor_aprovado;"231195 SALITRE";-;-;-;3932,19;-;1212,71;2541,00;-;-;-;-;-;164,80;-;-;-;4186,16;-;-;-;-;-;54,00;-;35,52;-;-;-;-;-;-;40,62;-;22,56;-;-;701,68;-;-;-;-;-;-;-;-;-;10350,00;-;-;23241,24
