periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
07/2025;valor_aprovado;"314625 PADRE CARVALHO";-;-;-;3328,87;-;-;-;-;-;-;-;-;5,15;-;-;-;264,00;-;-;-;-;-;88,20;-;-;-;-;-;-;-;-;-;-;-;-;-;298,54;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;-;-;-;-;-;13434,76
07/2025;valor_aprovado;"314630 PADRE PARAISO";-;-;42,30;6194,33;-;1768,06;-;-;-;-;-;-;5,15;-;-;-;15903,60;1125,35;41,63;-;-;-;9,92;-;558,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;6078,60;-;-;-;-;-;37352,68
07/2025;valor_aprovado;"314640 PAINEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;618,00;-;-;-;23088,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;6138,00;-;-;-;-;-;34569,99
07/2025;valor_aprovado;"314650 PAINS";-;-;-;-;-;7263,64;5897,10;-;-;-;-;-;242,05;-;-;-;4380,60;2782,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7444,80;-;-;-;-;-;28010,62
07/2025;valor_aprovado;"314655 PAI PEDRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;12351,00;-;-;-;-;-;18201,00
07/2025;valor_aprovado;"314660 PAIVA";-;-;-;5838,13;-;-;-;-;-;-;-;-;-;-;-;-;3920,00;630,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;-;-;-;-;-;13088,58
07/2025;valor_aprovado;"314670 PALMA";-;-;79,50;2556,85;-;589,33;653,40;-;-;-;-;-;420,00;-;-;-;8319,62;-;-;-;-;-;6,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;490,05;-;-;-;-;-;19640,71
07/2025;valor_aprovado;"314675 PALMOPOLIS";-;-;-;8529,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;9771,30;-;-;-;-;-;23025,47
07/2025;valor_aprovado;"314690 PAPAGAIOS";-;-;-;26898,62;-;11162,62;-;-;-;-;-;-;-;-;-;-;8490,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17542,80;-;-;-;-;-;64094,04
07/2025;valor_aprovado;"314700 PARACATU";-;-;323,87;39898,23;-;59016,22;21260,09;15135,59;-;-;-;-;4852,37;-;-;12,00;219265,95;336,24;9590,35;-;147714,61;159,46;-;-;9119,04;-;332,17;-;-;-;56,84;-;-;-;-;-;-;-;1870,68;-;-;-;-;-;-;-;-;-;-;45035,10;-;-;-;-;-;573978,81
07/2025;valor_aprovado;"314710 PARA DE MINAS";-;-;894,04;259853,69;62319,73;51216,53;31469,02;12854,87;-;-;9603,62;-;16916,31;408,96;-;6,00;290653,11;8403,76;2863,12;-;317049,19;220,31;379,42;9,12;3724,88;-;19,70;23127,91;-;-;1308,16;-;-;-;-;-;2006,45;-;1064,89;2800,39;-;-;-;-;-;-;-;237681,06;29276,82;28488,15;525,00;5270,00;-;-;-;1400414,21
07/2025;valor_aprovado;"314720 PARAGUACU";-;-;158,33;19918,66;-;4049,79;3058,55;-;-;-;3053,00;-;993,63;-;-;16,00;47191,86;1265,85;655,05;-;-;-;11,39;18,35;182,66;-;73,19;-;29,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6593,40;-;-;-;-;-;87269,57
07/2025;valor_aprovado;"314730 PARAISOPOLIS";-;-;-;40732,76;-;11178,47;1914,55;-;-;-;-;-;1246,30;-;-;-;64163,08;11954,25;-;-;-;-;-;-;87,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21037,50;-;-;-;-;-;152314,13
07/2025;valor_aprovado;"314740 PARAOPEBA";-;-;-;44877,14;-;2939,28;-;-;-;-;-;-;2051,67;-;-;118,00;78772,07;47381,38;-;-;-;-;-;-;231,60;-;16,89;-;-;-;-;-;-;-;-;-;-;268,74;-;-;-;-;-;-;-;-;-;11475,00;-;21591,90;-;-;-;-;-;209723,67
07/2025;valor_aprovado;"314750 PASSABEM";-;-;-;1689,44;-;-;-;-;-;-;-;-;-;-;-;-;95,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2118,60;-;-;-;-;-;3903,04
07/2025;valor_aprovado;"314760 PASSA QUATRO";5,40;-;-;24587,52;-;2156,81;-;-;-;-;-;-;957,90;-;-;-;29025,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56732,99
07/2025;valor_aprovado;"314770 PASSA TEMPO";-;-;56,40;12205,24;-;2577,79;3745,50;-;-;-;-;-;654,05;-;-;-;13350,52;1381,52;-;-;-;-;-;-;1882,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;24517,35;-;-;-;-;-;68245,83
07/2025;valor_aprovado;"314780 PASSA VINTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123,75;-;-;-;-;-;123,75
07/2025;valor_aprovado;"314790 PASSOS";81,52;-;9473,34;390206,17;108190,52;224069,02;135024,08;167839,66;24725,00;34800,08;5803,24;3007,67;72943,72;8511,52;-;1205,00;352835,03;37357,16;196956,84;1454958,93;934889,12;32270,22;561,72;-;10181,28;-;157,36;20926,09;-;12,27;283,79;2508,36;-;-;-;-;3656,86;-;75,75;14198,92;19282,54;-;-;-;15930,00;-;368855,39;88596,77;35419,02;25447,95;-;3770,00;-;-;-;4805011,91
07/2025;valor_aprovado;"314795 PATIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"314800 PATOS DE MINAS";340,20;-;2067,31;464328,93;31348,82;97287,61;66298,09;278136,75;26077,50;12569,70;31862,02;-;100738,51;12744,40;-;589,00;420883,97;29226,76;5040,40;763022,40;628263,08;34635,11;-;26,65;10547,40;-;570,87;108308,25;-;2017,24;654,75;3376,52;-;-;-;-;19,18;567,34;13651,82;7472,46;660,00;-;-;-;-;-;257833,03;226947,50;3986,94;19695,90;7875,00;56450,00;26920,00;-;-;3753041,41
07/2025;valor_aprovado;"314810 PATROCINIO";831,60;-;1371,93;170312,25;5746,54;68511,30;13410,85;63461,07;18543,75;4064,40;3083,10;-;69949,74;340,80;-;145,00;367346,22;6855,32;154928,03;202402,60;541160,43;105,17;567,48;14848,50;2173,14;-;533,65;126395,80;-;-;-;67,86;-;-;-;-;1610,90;-;-;5367,32;-;-;-;-;-;-;-;200051,17;2973,42;52912,35;-;-;-;-;42480,00;2142551,69
07/2025;valor_aprovado;"314820 PATROCINIO DO MURIAE";-;-;-;13577,35;-;-;-;-;-;-;-;-;391,40;-;-;-;14641,00;1868,85;-;-;-;-;549,37;-;-;-;-;-;-;-;-;-;-;-;-;-;2874,92;-;-;-;-;-;-;-;-;-;-;-;-;5623,20;-;-;-;-;-;39526,09
07/2025;valor_aprovado;"314830 PAULA CANDIDO";-;-;-;14334,83;-;-;-;-;-;-;-;-;721,00;-;-;-;22377,49;-;-;-;-;-;-;-;59,20;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;16577,55;-;-;-;-;-;58598,22
07/2025;valor_aprovado;"314840 PAULISTAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1320,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;1806,75;-;-;-;-;-;10551,75
07/2025;valor_aprovado;"314850 PAVAO";-;-;-;-;-;-;-;-;-;-;-;-;648,90;-;-;-;2219,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;14721,30;-;-;-;-;-;22314,69
07/2025;valor_aprovado;"314860 PECANHA";-;-;-;3741,02;-;4380,10;2680,15;4765,47;-;-;-;-;271,54;-;-;-;42443,51;-;-;-;-;-;-;-;208,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;-;-;-;-;-;-;68165,23
07/2025;valor_aprovado;"314870 PEDRA AZUL";-;-;2028,10;33929,50;-;4079,41;1891,45;-;-;-;2426,92;-;1076,35;-;-;31,00;35279,57;2657,23;-;-;-;-;-;-;1579,56;-;52,84;-;209,02;12,27;-;-;20,74;-;-;-;-;-;-;-;-;-;-;-;-;-;38778,13;19575,00;-;30729,60;-;-;-;-;-;174356,69
07/2025;valor_aprovado;"314875 PEDRA BONITA";-;-;-;6839,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1386,00;-;-;-;-;-;8225,54
07/2025;valor_aprovado;"314880 PEDRA DO ANTA";-;-;-;5565,49;-;-;-;-;-;-;-;-;195,70;-;-;-;2636,97;1118,92;-;-;-;-;-;-;2754,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;4707,45;-;-;-;-;-;21928,53
07/2025;valor_aprovado;"314890 PEDRA DO INDAIA";-;-;-;10937,53;-;-;138,05;-;-;-;-;-;-;-;-;-;11005,49;835,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4994,55;-;-;-;-;-;27911,55
07/2025;valor_aprovado;"314900 PEDRA DOURADA";-;-;-;18207,26;-;-;-;-;-;-;-;-;262,65;-;-;-;3524,80;992,80;-;-;-;-;3,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;5841,00;-;-;-;-;-;33331,99
07/2025;valor_aprovado;"314910 PEDRALVA";-;-;-;-;-;1676,44;-;-;-;-;-;-;61,80;-;-;-;23824,93;-;-;-;-;-;-;-;393,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;30456,89
07/2025;valor_aprovado;"314915 PEDRAS DE MARIA DA CRUZ";-;-;-;12747,07;-;-;-;-;-;-;-;-;-;-;-;-;945,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;9900,00;-;-;-;-;-;32817,07
07/2025;valor_aprovado;"314920 PEDRINOPOLIS";-;-;-;3205,46;-;-;1250,70;-;-;-;-;-;-;-;-;-;7002,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;12865,05;-;-;-;-;-;27923,68
07/2025;valor_aprovado;"314930 PEDRO LEOPOLDO";-;-;370,82;25945,00;-;45174,26;6320,05;-;-;-;-;-;1777,41;-;-;-;629139,65;4706,58;45,04;-;-;-;470,67;-;7391,90;-;306,42;-;-;13,06;1368,74;-;-;-;-;-;2067,20;7315,70;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;737137,50
07/2025;valor_aprovado;"314940 PEDRO TEIXEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2353,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10365,30;-;-;-;-;-;12718,98
07/2025;valor_aprovado;"314950 PEQUERI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"314960 PEQUI";-;-;-;27192,28;-;-;7875,00;-;-;-;-;-;-;-;-;-;22274,10;873,29;-;-;-;-;-;-;107,80;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6720,00;-;9246,60;-;-;-;-;-;74317,22
07/2025;valor_aprovado;"314970 PERDIGAO";-;-;-;17037,26;-;6219,27;2081,20;-;-;-;-;-;494,40;-;-;-;45746,19;10806,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;3148,20;-;-;-;-;-;93408,46
07/2025;valor_aprovado;"314980 PERDIZES";-;-;-;50222,14;-;28247,42;4168,45;-;-;-;-;-;1940,43;-;-;47,00;97197,31;9704,27;61,38;-;-;-;472,65;-;1925,40;-;128,20;-;-;-;-;-;-;-;-;-;1242,40;-;-;-;-;-;-;-;-;-;-;3600,00;-;18171,45;-;-;-;-;-;217128,50
07/2025;valor_aprovado;"314990 PERDOES";2,70;-;-;-;-;6057,65;2226,40;-;-;-;-;-;1206,63;-;-;-;52232,33;4483,62;-;-;-;-;-;-;37,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;70071,71
07/2025;valor_aprovado;"314995 PERIQUITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3455,10;-;-;-;-;-;3455,10
07/2025;valor_aprovado;"315000 PESCADOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;428,87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;13775,85;-;-;-;-;-;19604,72
07/2025;valor_aprovado;"315010 PIAU";-;-;-;-;-;91,26;-;-;-;-;-;-;154,50;-;-;-;189,00;1784,99;-;-;-;-;13,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;7316,10;-;-;-;-;-;14049,08
07/2025;valor_aprovado;"315015 PIEDADE DE CARATINGA";-;-;14,10;-;-;3,51;-;-;-;-;-;-;-;-;-;-;7842,05;3190,65;-;-;-;-;-;-;4565,90;-;-;-;-;-;-;-;-;-;-;-;25,96;-;-;-;-;-;-;-;-;-;-;4950,00;-;9647,55;-;-;-;-;-;30239,72
07/2025;valor_aprovado;"315020 PIEDADE DE PONTE NOVA";-;-;-;1451,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1451,75
07/2025;valor_aprovado;"315030 PIEDADE DO RIO GRANDE";-;-;-;16001,59;-;372,20;-;-;-;-;-;-;2188,44;-;-;9,00;16717,44;297,57;-;-;-;-;-;-;305,52;-;22,52;-;-;-;-;-;-;-;-;-;526,52;-;-;-;-;-;-;-;-;-;-;-;-;23670,90;-;-;-;-;-;60111,70
07/2025;valor_aprovado;"315040 PIEDADE DOS GERAIS";-;-;-;21353,00;-;1461,22;1972,85;-;-;-;-;-;844,60;-;-;-;19831,00;51,37;-;-;-;-;-;-;1811,92;-;146,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;4296,60;-;-;-;-;-;58068,94
07/2025;valor_aprovado;"315050 PIMENTA";-;-;-;6770,56;-;3763,75;1184,70;-;-;-;-;-;-;-;-;-;43667,98;2251,90;-;-;-;-;-;-;336,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10125,00;-;17656,65;-;-;-;-;-;85756,96
07/2025;valor_aprovado;"315053 PINGO-D'AGUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2853,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;3237,30;-;-;-;-;-;11941,20
07/2025;valor_aprovado;"315057 PINTOPOLIS";-;-;-;1048,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;-;-;-;-;-;9598,05
07/2025;valor_aprovado;"315060 PIRACEMA";-;-;-;15154,61;-;3963,47;-;-;-;-;-;-;875,50;-;-;46,00;3727,77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;7093,35;-;-;-;-;-;36260,70
07/2025;valor_aprovado;"315070 PIRAJUBA";-;-;-;7168,44;-;2494,65;-;-;-;-;-;-;448,05;-;-;30,00;1440,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7806,15;-;-;-;-;-;19387,29
07/2025;valor_aprovado;"315080 PIRANGA";8,10;-;-;26076,12;-;5696,76;6291,43;-;-;-;-;-;1457,45;-;-;-;20890,01;647,62;1011,95;-;-;-;2,32;-;2688,36;-;-;246,84;-;-;38,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;6212,25;-;-;-;-;-;82742,95
07/2025;valor_aprovado;"315090 PIRANGUCU";10,80;-;-;-;-;-;-;-;-;-;-;-;432,60;-;-;12,00;11308,12;1148,56;-;-;-;-;-;-;2008,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1306,80;-;-;-;-;-;16227,68
07/2025;valor_aprovado;"315100 PIRANGUINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;valor_aprovado;"315110 PIRAPETINGA";-;-;-;6120,73;-;3169,86;1443,75;-;-;-;-;-;87,55;-;-;-;22854,78;1441,09;-;-;-;-;-;-;607,44;-;-;-;-;-;56,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11127,60;-;-;-;-;-;46909,64
07/2025;valor_aprovado;"315120 PIRAPORA";202,50;-;418,25;224898,00;10709,12;20427,53;18073,64;23044,57;-;-;-;-;21473,70;102,24;-;9,00;158361,65;23367,15;17326,80;-;273145,55;88,99;-;-;3714,18;-;11,26;33580,41;-;-;-;22,62;-;-;-;-;65,76;-;356,32;2659,20;-;-;-;-;-;-;22990,08;26580,11;2411,70;56217,15;7560,00;-;-;-;-;947817,48
07/2025;valor_aprovado;"315130 PIRAUBA";-;-;-;828,91;-;-;-;-;-;-;-;-;412,00;-;-;-;29096,61;-;-;-;-;-;-;-;648,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8043,75;-;-;-;-;-;39029,75
07/2025;valor_aprovado;"315140 PITANGUI";-;-;-;69060,99;-;10030,87;1840,30;-;-;-;-;-;757,05;-;-;1,00;50787,18;2116,30;-;-;-;-;-;-;552,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;15503,40;-;-;-;-;-;154924,39
07/2025;valor_aprovado;"315150 PIUMHI";-;-;1117,17;60137,07;407,80;15156,78;18513,29;16623,37;35567,50;-;7928,80;-;5841,16;-;-;9,00;72173,71;10999,10;539,54;-;-;9,38;564,40;-;2810,30;-;-;1137,08;-;-;37,88;-;-;-;-;-;4548,62;-;1892,95;-;-;-;-;-;-;-;-;4500,00;-;64556,40;-;-;-;-;-;325071,30
07/2025;valor_aprovado;"315160 PLANURA";-;-;-;27598,52;-;-;-;-;-;-;-;-;478,95;-;-;-;40574,73;1189,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1722,60;-;-;-;-;-;71564,39
07/2025;valor_aprovado;"315170 POCO FUNDO";-;-;21,56;65221,38;-;8265,91;4005,65;-;-;-;14159,04;-;1837,97;-;-;-;78982,43;2732,66;-;-;-;-;1475,16;10226,52;406,60;-;45,68;29424,75;-;-;-;-;-;-;-;-;4429,50;-;-;-;-;-;-;-;-;-;-;5610,00;-;2103,75;-;-;-;-;-;228948,56
07/2025;valor_aprovado;"315180 POCOS DE CALDAS";-;-;13689,52;570947,51;50528,18;37193,31;72907,35;128406,95;49181,25;40014,34;17039,11;-;112369,68;32963,38;-;23,00;716052,83;43262,45;1008,06;1112600,13;370184,86;39366,96;430,47;4853,80;1072,04;-;230,83;383905,90;-;603,77;564,82;345,56;-;-;-;-;418,07;-;543,58;4529,07;-;-;-;-;270,00;-;-;42029,50;2641,68;933129,45;-;-;-;-;-;4783307,41
07/2025;valor_aprovado;"315190 POCRANE";-;-;-;-;-;5526,12;-;-;-;-;-;-;-;-;-;-;6024,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1955,25;-;-;-;-;-;13505,62
07/2025;valor_aprovado;"315200 POMPEU";-;-;54,99;58720,24;-;2224,94;1282,60;-;-;-;-;-;770,57;-;-;-;52888,36;7199,40;140,75;-;-;-;-;-;1088,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;96529,95;-;-;-;-;-;220900,32
07/2025;valor_aprovado;"315210 PONTE NOVA";-;-;3886,64;286688,72;51256,85;21833,10;12706,47;156763,07;60468,75;8467,50;13998,72;3445,22;44995,48;4966,32;-;-;242206,11;10649,81;126981,69;466882,60;582888,47;22708,92;507,39;-;49213,28;-;146,16;37418,95;-;522,82;824,80;2727,76;41,48;-;-;-;2103,24;-;597,97;9884,27;-;-;-;-;-;-;125065,51;78245,00;2159,34;11993,85;-;-;-;-;-;2443246,26
07/2025;valor_aprovado;"315213 PONTO CHIQUE";-;-;-;-;-;-;-;-;-;-;-;-;72,10;-;-;-;559,79;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14043,15;-;-;-;-;-;14698,72
07/2025;valor_aprovado;"315217 PONTO DOS VOLANTES";21,60;-;-;16402,55;-;-;-;-;-;-;-;-;499,55;-;-;-;20876,42;5103,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;15399,45;-;-;-;-;-;64378,47
07/2025;valor_aprovado;"315220 PORTEIRINHA";-;-;86,24;12217,53;-;5798,22;-;-;-;-;-;-;880,65;-;-;-;74935,31;10277,84;730,00;-;-;-;595,89;-;694,80;-;-;-;-;-;-;-;-;-;-;-;5311,10;-;-;-;-;-;-;-;-;-;-;16875,00;-;21304,80;-;-;-;-;-;149707,38
07/2025;valor_aprovado;"315230 PORTO FIRME";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2060,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;9192,15;-;-;-;-;-;15752,81
07/2025;valor_aprovado;"315240 POTE";13,50;-;-;10425,68;-;-;774,40;-;-;-;-;-;-;-;-;-;23731,59;1172,14;-;-;-;-;-;-;218,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;16264,80;-;-;-;-;-;57100,19
07/2025;valor_aprovado;"315250 POUSO ALEGRE";221,40;-;5064,97;156126,23;124985,16;77336,20;68690,88;267375,31;35743,75;36126,27;11179,30;179,46;75500,38;7106,68;-;3,00;485152,95;17620,45;816,72;1288191,25;791429,02;45750,88;95,03;3446,08;8743,84;-;-;73138,60;-;764,36;-;59,68;-;-;109,94;-;-;-;666,60;14673,68;13713,36;-;-;-;7776,00;-;1064575,80;215110,52;12752,32;5875,65;-;-;-;-;-;4916101,72
07/2025;valor_aprovado;"315260 POUSO ALTO";-;-;-;9,90;-;-;-;-;-;-;-;-;36,05;-;-;-;17074,17;-;-;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8207,10;-;-;-;-;-;25443,02
07/2025;valor_aprovado;"315270 PRADOS";-;-;-;2498,77;-;1678,91;-;-;-;-;-;-;314,15;-;-;35,00;14795,25;861,87;-;-;-;-;6,95;-;1303,40;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6489,45;-;-;-;-;-;27989,38
