periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
10/2025;valor_aprovado;"261620 VERTENTES";-;-;-;33654,08;-;1670,08;5260,75;-;-;-;-;-;113,30;-;-;-;70090,70;6080,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4446,00;-;-;-;-;-;121315,25
10/2025;valor_aprovado;"261630 VICENCIA";-;-;-;24716,55;-;4016,43;-;-;-;-;-;-;-;-;-;-;42338,20;5389,16;-;-;-;-;72,31;-;-;-;336,00;-;-;-;-;-;-;-;-;-;204,48;-;-;-;-;-;-;-;-;-;-;11250,00;-;1780,80;-;-;-;-;-;90103,93
10/2025;valor_aprovado;"261640 VITORIA DE SANTO ANTAO";140,40;-;274,95;291605,78;1924,35;67176,69;68964,11;9932,87;68531,25;-;11317,60;-;28331,00;-;-;590,00;236729,62;11716,62;325,20;-;1218497,03;-;656,78;-;1356,24;-;780,00;-;-;-;-;-;-;-;-;-;5319,10;-;-;13293,49;-;-;-;-;-;-;-;13950,00;2362,86;9827,70;-;-;100,00;-;-;2063703,64
10/2025;valor_aprovado;"261650 XEXEU";-;-;-;5815,25;-;319,92;-;-;-;-;-;-;231,75;-;-;-;37744,24;3651,94;-;-;-;-;-;-;940,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;1366,65;-;-;-;-;-;57270,07
10/2025;valor_aprovado;" MUNICIPIO IGNORADO - AL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"270010 AGUA BRANCA";-;-;-;36287,50;-;-;9264,48;-;-;-;2889,60;-;1453,59;-;-;-;43200,00;1818,82;-;-;-;-;-;-;-;-;29,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;871,20;-;-;-;-;-;105039,51
10/2025;valor_aprovado;"270020 ANADIA";-;-;-;6328,50;-;-;-;-;-;-;-;-;-;-;-;-;2738,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9066,95
10/2025;valor_aprovado;"270030 ARAPIRACA";8906,68;-;10138,68;454741,38;144753,01;135641,34;121041,04;97544,66;162056,25;37747,65;28743,78;-;187072,37;38781,18;-;126,00;1404800,95;94236,38;92464,99;1035298,45;1851468,04;34940,84;-;284,90;29524,74;-;4286,96;304383,56;-;701,76;2272,80;90,48;-;-;-;-;-;89,58;772,33;20174,81;-;-;-;-;-;-;-;195169,72;9101,40;-;-;-;-;-;-;6507356,71
10/2025;valor_aprovado;"270040 ATALAIA";-;-;-;-;-;208,44;2178,00;3148,06;21768,75;-;546,00;-;656,93;-;-;173,00;123381,79;1347,01;-;-;-;-;-;-;12142,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10672,20;-;-;-;-;-;176222,66
10/2025;valor_aprovado;"270050 BARRA DE SANTO ANTONIO";-;-;-;6756,71;-;-;5034,15;-;-;-;-;-;-;-;-;49,00;44152,27;297,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;11475,00;-;-;-;-;-;-;-;67854,45
10/2025;valor_aprovado;"270060 BARRA DE SAO MIGUEL";-;-;84,60;11114,58;-;-;2087,80;-;-;-;-;-;329,60;-;-;30,00;55940,01;1132,19;-;-;-;-;-;3,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;75222,63
10/2025;valor_aprovado;"270070 BATALHA";-;-;-;14367,10;-;2790,00;3309,90;-;-;-;-;-;298,70;-;-;136,00;3750,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24651,70
10/2025;valor_aprovado;"270080 BELEM";-;-;-;-;-;3510,00;-;-;-;-;-;-;-;-;-;-;320,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3830,00
10/2025;valor_aprovado;"270090 BELO MONTE";-;-;-;4646,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;8921,46
10/2025;valor_aprovado;"270100 BOCA DA MATA";-;-;-;-;-;6570,00;-;-;-;-;-;-;262,65;-;-;1,00;54416,34;-;-;-;-;-;149,18;-;-;-;-;-;-;-;-;-;-;-;-;-;499,14;-;-;-;-;-;-;-;-;-;-;3825,00;-;11236,50;-;-;-;-;-;76959,81
10/2025;valor_aprovado;"270110 BRANQUINHA";-;-;-;6856,88;-;4050,00;2805,55;-;-;-;-;-;386,25;-;-;261,00;4108,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;811,80;-;-;-;-;-;25580,07
10/2025;valor_aprovado;"270120 CACIMBINHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37,00;21461,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;990,00;-;-;-;-;-;22488,00
10/2025;valor_aprovado;"270130 CAJUEIRO";62,10;-;-;-;-;1328,17;8819,25;-;-;-;-;-;406,85;-;-;-;46420,09;1161,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5682,60;-;-;-;-;-;63880,52
10/2025;valor_aprovado;"270135 CAMPESTRE";-;-;-;-;-;-;493,35;-;-;-;-;-;123,60;-;-;-;506,65;891,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;465,30;-;-;-;-;-;8330,87
10/2025;valor_aprovado;"270140 CAMPO ALEGRE";772,20;-;-;21362,85;-;-;9401,15;-;-;-;-;-;3476,25;-;-;965,00;130943,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14850,00;-;405,90;-;-;-;-;-;182177,10
10/2025;valor_aprovado;"270150 CAMPO GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;365,40;-;-;-;-;-;114,08;-;-;-;-;-;-;-;-;-;-;-;-;-;629,80;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;5834,28
10/2025;valor_aprovado;"270160 CANAPI";5,40;-;-;1602,14;-;-;5841,55;-;-;-;-;-;-;-;-;-;41608,39;1412,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;633,60;-;-;-;-;-;58078,64
10/2025;valor_aprovado;"270170 CAPELA";-;-;73,32;22410,41;1387,79;-;13244,55;-;-;-;1348,48;-;691,54;-;-;24,00;70672,97;2400,12;-;-;-;-;-;293,65;1437,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;122984,09
10/2025;valor_aprovado;"270180 CARNEIROS";-;-;-;1848,56;-;6840,00;1316,70;-;-;-;-;-;30,90;-;-;138,00;1130,00;1004,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;4301,55;-;-;-;-;-;21784,76
10/2025;valor_aprovado;"270190 CHA PRETA";-;-;-;10981,10;-;-;5515,31;-;-;-;-;-;169,95;-;-;31,00;5943,24;2290,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;198,00;-;-;-;-;-;30078,75
10/2025;valor_aprovado;"270200 COITE DO NOIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"270210 COLONIA LEOPOLDINA";-;-;-;15450,11;938,02;-;3168,55;-;-;-;-;-;298,70;-;-;313,00;53564,45;1390,29;-;-;-;-;-;-;717,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17550,00;-;6237,00;-;-;-;-;-;99628,08
10/2025;valor_aprovado;"270220 COQUEIRO SECO";-;-;-;7797,38;-;-;1669,80;-;-;-;-;-;-;-;-;13,00;10931,89;1892,43;-;-;-;-;-;-;129,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;26709,10
10/2025;valor_aprovado;"270230 CORURIPE";-;-;-;84677,91;-;13748,49;16728,88;-;-;-;3900,96;-;8315,35;-;-;-;141965,79;-;65146,58;-;-;-;-;-;899,84;-;-;16531,60;1731,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;21507,75;-;-;-;-;-;384155,03
10/2025;valor_aprovado;"270235 CRAIBAS";2,70;-;-;16370,11;-;-;5500,55;-;-;-;595,12;-;412,00;-;-;198,00;54341,57;6425,68;-;-;-;-;132,70;785,24;509,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10575,00;-;-;-;-;-;-;-;95848,19
10/2025;valor_aprovado;"270240 DELMIRO GOUVEIA";1622,70;-;-;226090,85;14857,70;17680,89;4236,10;139778,71;-;-;-;-;10002,82;-;-;77,00;183229,49;12398,85;419,30;-;-;-;-;254,10;370,56;-;264,61;-;-;-;2029,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49700,00;-;15948,90;-;-;-;-;-;678961,74
10/2025;valor_aprovado;"270250 DOIS RIACHOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8,00;1280,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;1316,70;-;-;-;-;-;7554,70
10/2025;valor_aprovado;"270255 ESTRELA DE ALAGOAS";-;-;-;-;-;3240,00;-;-;-;-;-;-;82,20;-;-;213,00;20204,10;-;-;-;-;-;-;-;9720,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;1098,90;-;-;-;-;-;45808,20
10/2025;valor_aprovado;"270260 FEIRA GRANDE";-;-;-;12200,07;-;-;-;-;-;-;-;-;1374,11;-;-;108,00;63830,40;8612,40;-;-;-;-;-;132,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;-;-;-;-;-;-;94132,14
10/2025;valor_aprovado;"270270 FELIZ DESERTO";-;-;-;2458,84;-;-;-;-;-;-;-;-;159,65;-;-;10,00;1385,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2039,40;-;-;-;-;-;6053,79
10/2025;valor_aprovado;"270280 FLEXEIRAS";-;-;-;4312,54;1084,32;-;8483,59;-;-;-;963,20;-;-;-;-;-;24889,32;481,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;1376,10;-;-;-;-;-;51265,08
10/2025;valor_aprovado;"270290 GIRAU DO PONCIANO";-;-;-;21349,73;-;-;8493,66;-;-;-;955,50;-;534,98;-;-;-;43893,27;-;-;-;-;-;-;-;162,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75389,26
10/2025;valor_aprovado;"270300 IBATEGUARA";-;-;-;3036,82;-;-;2321,46;-;-;-;-;-;162,12;-;-;-;25002,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;7885,35;-;-;-;-;-;47407,75
10/2025;valor_aprovado;"270310 IGACI";-;-;-;19856,41;-;-;5646,30;-;-;-;-;-;-;-;-;139,00;41553,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;-;-;-;-;-;78445,54
10/2025;valor_aprovado;"270320 IGREJA NOVA";-;-;-;37694,49;2817,24;-;4687,10;-;-;-;-;-;-;-;-;15,00;3580,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2273,54;-;-;-;-;-;-;-;51067,37
10/2025;valor_aprovado;"270330 INHAPI";-;-;-;53457,11;-;11002,50;40600,00;-;-;-;-;-;11300,00;-;-;6,00;106454,99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8969,40;-;-;-;-;-;231790,00
10/2025;valor_aprovado;"270340 JACARE DOS HOMENS";-;-;-;-;-;-;3824,70;-;-;-;-;-;-;-;-;127,00;16177,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1222,65;-;-;-;-;-;25852,08
10/2025;valor_aprovado;"270350 JACUIPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63,75;735,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;799,73
10/2025;valor_aprovado;"270360 JAPARATINGA";13,50;-;-;-;-;-;2501,40;-;-;-;-;-;180,25;-;-;16,00;11608,38;1205,17;-;-;-;-;-;168,09;231,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;2296,80;-;-;-;-;-;24521,19
10/2025;valor_aprovado;"270370 JARAMATAIA";-;-;-;6588,59;-;-;2114,20;-;-;-;-;-;169,95;-;-;2,00;17560,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;-;-;-;-;-;33409,74
10/2025;valor_aprovado;"270375 JEQUIA DA PRAIA";-;-;-;8786,41;-;-;-;-;-;-;-;-;-;-;-;12,00;17340,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;2514,60;-;-;-;-;-;33153,92
10/2025;valor_aprovado;"270380 JOAQUIM GOMES";-;-;-;12726,94;1735,59;-;-;-;-;-;-;-;968,20;-;-;101,00;47631,39;789,23;-;-;-;-;179,29;-;-;-;1736,00;-;-;-;-;-;-;-;-;-;428,36;-;-;-;-;-;-;-;-;-;-;7425,00;-;4380,75;-;-;-;-;-;78101,75
10/2025;valor_aprovado;"270390 JUNDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2630,33;4,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2635,00
10/2025;valor_aprovado;"270400 JUNQUEIRO";-;-;-;26636,81;-;5951,35;5261,30;-;-;-;-;-;1277,20;-;-;-;71673,33;-;-;-;-;-;-;-;129,60;-;213,94;-;-;-;-;-;-;-;-;-;522,56;-;-;-;-;-;-;-;-;-;-;5625,00;-;3663,00;-;-;-;-;-;120954,09
10/2025;valor_aprovado;"270410 LAGOA DA CANOA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45713,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45713,11
10/2025;valor_aprovado;"270420 LIMOEIRO DE ANADIA";-;-;-;-;-;-;629,20;-;-;-;-;-;-;-;-;4,00;50672,60;1677,81;-;-;-;-;-;-;59,20;-;-;-;89,58;-;-;-;-;-;-;-;-;627,06;-;-;-;-;-;-;-;-;-;4950,00;-;19,80;-;-;-;-;-;58729,25
10/2025;valor_aprovado;"270430 MACEIO";3711,90;-;29020,23;3863993,03;347563,61;279857,91;910366,69;1120429,18;364887,50;138926,23;115861,12;1141,86;455462,32;352458,89;-;1754,00;4167277,18;359444,97;66268,94;3126122,41;4320142,22;107164,16;1729,27;17245,21;53967,34;-;1151,72;1204023,51;20,74;669,38;28,42;12221,10;-;-;54,97;-;2135,02;388,18;6091,54;78721,41;565689,08;4352,13;8510,40;-;24497,00;-;722548,37;1189686,46;39250,06;151277,40;-;-;-;-;-;24216113,06
10/2025;valor_aprovado;"270440 MAJOR ISIDORO";-;-;-;-;-;630,00;2013,55;-;-;-;-;-;175,10;-;-;18,00;20768,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;3227,40;-;-;-;-;-;33807,38
10/2025;valor_aprovado;"270450 MARAGOGI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"270460 MARAVILHA";-;-;-;-;-;-;1925,00;-;-;-;915,04;-;133,74;-;-;-;24040,91;-;-;-;-;-;-;-;49,84;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10800,00;-;4603,50;-;-;-;-;-;42494,45
10/2025;valor_aprovado;"270470 MARECHAL DEODORO";-;-;54,99;105318,08;-;598,12;12634,60;-;-;-;1461,04;-;1200,67;-;-;305,00;90345,29;19315,56;2,88;-;-;-;-;-;-;-;-;-;-;-;-;22,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;238008,85
10/2025;valor_aprovado;"270480 MARIBONDO";-;-;-;24091,85;-;-;-;-;-;-;-;-;-;-;-;-;121606,69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;145698,54
10/2025;valor_aprovado;"270490 MAR VERMELHO";-;-;-;3555,43;-;-;1258,40;-;-;-;-;-;-;-;-;-;940,80;196,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;10900,77
10/2025;valor_aprovado;"270500 MATA GRANDE";2,70;-;1002,81;7505,31;-;-;29880,00;-;-;-;6600,00;-;1525,00;-;-;35,00;103146,83;240,00;-;-;-;-;-;-;261,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13500,00;-;12889,80;-;-;-;-;-;176589,11
10/2025;valor_aprovado;"270510 MATRIZ DE CAMARAGIBE";51,30;-;-;29391,81;-;-;11959,60;-;-;-;-;-;1030,00;-;-;-;40468,21;1875,17;-;-;-;-;85,56;-;-;-;-;-;-;-;-;-;-;-;-;-;226,44;-;-;-;-;-;-;-;-;-;-;9225,00;-;8776,35;-;-;-;-;-;103089,44
10/2025;valor_aprovado;"270520 MESSIAS";2,70;-;-;20378,52;-;-;3033,25;-;-;-;-;-;277,62;-;-;177,00;32095,21;2416,75;-;-;-;-;201,07;-;-;-;-;-;-;-;-;-;-;-;-;-;2153,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60735,60
10/2025;valor_aprovado;"270530 MINADOR DO NEGRAO";-;-;-;-;-;-;1451,45;-;-;-;-;-;87,55;-;-;15,00;1650,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;1257,30;-;-;-;-;-;15711,30
10/2025;valor_aprovado;"270540 MONTEIROPOLIS";-;-;-;-;-;-;3224,10;-;-;-;-;-;-;-;-;-;11654,21;2552,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;737,55;-;-;-;-;-;24918,58
10/2025;valor_aprovado;"270550 MURICI";11018,70;-;-;18087,68;-;-;8031,25;-;-;-;1204,00;-;772,50;-;-;171,00;80399,95;-;-;-;-;-;-;-;7008,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16650,00;-;13666,95;-;-;-;-;-;157010,27
10/2025;valor_aprovado;"270560 NOVO LINO";-;-;-;13366,41;71,85;3960,00;-;-;-;-;-;-;-;-;-;-;4430,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;26328,26
10/2025;valor_aprovado;"270570 OLHO D'AGUA DAS FLORES";-;-;14,10;28718,31;-;-;5477,45;-;-;-;-;-;-;-;-;183,00;45659,24;-;-;-;-;-;-;142,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;6672,60;-;-;-;-;-;93617,15
10/2025;valor_aprovado;"270580 OLHO D'AGUA DO CASADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1333,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3398,54;-;6860,70;-;-;-;-;-;11593,04
10/2025;valor_aprovado;"270590 OLHO D'AGUA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200,00
10/2025;valor_aprovado;"270600 OLIVENCA";-;-;-;-;-;-;1923,90;-;-;-;-;-;-;-;-;-;590,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13050,00;-;-;-;-;-;-;-;15563,90
10/2025;valor_aprovado;"270610 OURO BRANCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29883,80;-;-;-;-;-;-;-;99,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;6187,50;-;-;-;-;-;40670,98
10/2025;valor_aprovado;"270620 PALESTINA";-;-;-;-;-;-;2304,50;-;-;-;-;-;298,70;-;-;-;2000,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;10228,20
10/2025;valor_aprovado;"270630 PALMEIRA DOS INDIOS";329,40;-;113,15;86420,62;10490,45;28666,14;45924,55;27783,02;-;-;38160,00;-;13468,07;-;-;518,00;195231,66;16552,76;4972,64;-;436990,44;-;266,40;-;809,84;-;672,00;33912,27;-;-;-;-;-;-;-;-;3177,92;-;-;13134,91;-;-;-;-;-;-;-;18000,00;101,76;1316,70;-;-;-;-;-;977012,70
10/2025;valor_aprovado;"270640 PAO DE ACUCAR";81,00;-;-;46669,40;-;3174,97;13250,05;-;-;-;-;-;824,00;-;-;206,00;64533,06;-;-;-;-;-;265,17;-;4389,84;-;-;-;-;-;-;-;-;-;-;-;1363,20;-;-;-;-;-;-;-;-;-;-;11700,00;-;267,30;-;-;-;-;-;146723,99
10/2025;valor_aprovado;"270642 PARICONHA";-;-;-;-;-;-;2107,60;-;-;-;-;-;397,34;-;-;-;3401,86;42,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;1811,70;-;-;-;-;-;14510,53
10/2025;valor_aprovado;"270644 PARIPUEIRA";-;-;-;23778,03;-;-;3180,65;-;-;-;-;-;128,75;-;-;79,00;43605,39;316,99;7,20;-;-;-;-;-;24,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;-;-;-;-;-;78545,93
10/2025;valor_aprovado;"270650 PASSO DE CAMARAGIBE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2025;valor_aprovado;"270660 PAULO JACINTO";-;-;18,33;23408,54;1952,44;-;3254,23;-;-;-;-;-;61,16;-;-;49,00;21747,22;649,13;-;-;-;-;-;90,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;4266,90;-;-;-;-;-;61797,03
10/2025;valor_aprovado;"270670 PENEDO";12584,70;-;154,51;181833,47;6585,50;29114,70;27388,50;63718,32;-;-;3563,84;-;57233,54;-;-;1149,00;367373,20;88535,69;1848,78;-;-;-;195,86;-;49,84;-;56,00;103049,55;29,86;-;-;-;-;-;-;-;4161,42;-;-;-;-;-;-;-;-;-;-;10350,00;-;44559,90;-;-;-;-;-;1003536,18
