periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
10/2024;valor_aprovado;"320040 ANCHIETA";-;-;-;94005,21;-;15243,37;7439,36;-;-;-;48,16;-;2213,27;-;-;51,00;123150,67;4840,90;5,63;-;-;-;-;-;836,52;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;17775,00;-;13770,90;279409,85
10/2024;valor_aprovado;"320050 APIACA";10,80;-;-;22049,48;122,34;314,70;848,94;10815,20;1075,00;-;-;-;228,98;-;-;-;46951,20;193,69;-;-;-;-;-;-;2869,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;10404,90;101960,15
10/2024;valor_aprovado;"320060 ARACRUZ";-;-;21,56;268573,28;5229,94;56880,16;34523,81;40163,10;-;-;13714,48;-;9969,93;204,48;-;425,00;275354,02;9251,69;4821,35;-;-;105,17;508,60;11,26;3733,08;-;245,81;19213,65;105,55;24,54;491,56;-;-;-;102,34;-;1409,20;29,86;2688,67;-;-;-;-;-;-;-;118476,95;-;-;247,50;866526,54
10/2024;valor_aprovado;"320070 ATILIO VIVACQUA";-;-;-;31834,47;-;4862,19;3262,05;-;537,50;-;48,16;-;169,95;-;-;-;39194,27;1709,02;-;-;-;-;172,73;-;509,52;-;-;-;-;-;-;-;-;-;-;-;954,24;-;-;-;-;-;-;-;-;-;-;13050,00;-;-;96304,10
10/2024;valor_aprovado;"320080 BAIXO GUANDU";-;-;25,83;33178,85;-;6610,78;9387,14;277,26;-;-;225,32;-;67594,86;-;-;3,00;71077,12;2335,00;-;-;-;-;-;-;486,36;-;-;414068,09;-;22,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;405,90;612673,23
10/2024;valor_aprovado;"320090 BARRA DE SAO FRANCISCO";-;-;364,95;58751,54;-;45094,55;13893,94;12549,69;1343,75;-;3991,26;-;4984,92;-;-;83,00;76853,08;435,56;4151,07;-;-;-;-;-;3279,66;-;-;-;-;-;198,94;207,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1350,00;-;123685,65;351219,08
10/2024;valor_aprovado;"320100 BOA ESPERANCA";-;-;-;163,66;-;1062,71;-;-;-;-;-;-;12943,79;-;-;-;18261,97;-;-;-;-;-;-;-;1374,72;-;-;-;-;-;-;-;-;-;-;-;-;-;111,35;-;-;-;-;-;-;-;-;-;-;60350,40;94268,60
10/2024;valor_aprovado;"320110 BOM JESUS DO NORTE";-;-;-;53504,19;41,92;214,82;5208,45;552,30;5643,75;-;96,32;-;420,82;-;-;11,00;28105,77;2519,23;-;-;-;-;-;-;2406,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12563,10;111288,63
10/2024;valor_aprovado;"320115 BREJETUBA";2,70;-;-;45865,41;-;7539,33;5445,00;647,52;7525,00;-;385,28;-;1274,80;-;-;28,00;77757,12;5637,71;-;-;-;-;-;-;993,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65830,05;218931,70
10/2024;valor_aprovado;"320120 CACHOEIRO DE ITAPEMIRIM";1236,72;-;12215,75;494722,05;78987,54;111612,38;51663,96;229104,21;202100,00;237570,25;20386,52;15002,64;265891,74;41777,80;-;337,00;294350,52;28,02;214732,89;1443411,22;629895,58;42584,81;963,16;3910,91;10282,42;-;52,84;121798,55;12,38;327,39;1088,64;795,59;-;-;54,97;-;6524,10;-;2439,15;13003,81;-;-;-;-;1215,00;-;119933,75;45788,50;508,80;41038,80;4757350,36
10/2024;valor_aprovado;"320130 CARIACICA";175,50;-;-;693621,29;-;121290,16;47327,80;-;-;-;-;-;34802,75;-;-;249,00;722246,29;14,01;-;-;1004979,00;-;311,83;-;6388,70;-;265,32;-;-;12,27;-;-;-;-;-;-;5611,64;-;-;4400,78;64136,64;-;-;-;142749,00;-;503305,36;187690,12;3866,88;-;3543444,34
10/2024;valor_aprovado;"320140 CASTELO";-;-;1343,16;337825,58;1073,44;23317,66;24299,55;28495,57;-;-;-;-;3135,54;-;-;194,00;98011,29;8909,67;-;-;-;-;4,64;-;7674,76;-;-;-;3881,80;-;-;-;-;-;15,79;-;-;-;-;-;-;-;-;-;-;-;48664,20;-;-;31640,40;618487,05
10/2024;valor_aprovado;"320150 COLATINA";205,42;-;8026,99;149014,53;70686,81;77998,20;89188,03;175363,53;16393,75;-;24369,67;9589,04;84782,29;8667,23;-;686,00;381815,82;26491,01;1782,21;589597,61;1026599,90;8518,85;512,08;17060,53;4934,00;-;48,06;-;-;758,57;305,32;4185,90;-;-;-;-;1351,69;59,72;4257,15;12629,33;-;-;-;-;-;-;201302,17;77871,05;3331,62;66561,90;3144945,98
10/2024;valor_aprovado;"320160 CONCEICAO DA BARRA";-;-;-;18307,96;-;10413,70;-;-;-;-;-;-;17477,85;-;-;1,00;22276,02;3723,83;-;-;-;-;-;452673,90;-;-;-;1029314,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36036,00;1590224,66
10/2024;valor_aprovado;"320170 CONCEICAO DO CASTELO";-;-;-;18160,08;937,94;550,48;1126,40;738,72;2418,75;-;-;-;358,04;-;-;15,00;44036,56;1095,17;-;-;-;-;-;-;2812,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18968,40;91217,80
10/2024;valor_aprovado;"320180 DIVINO DE SAO LOURENCO";-;-;-;28396,90;-;-;1965,15;-;-;-;-;-;118,45;-;-;63,00;1181,50;-;-;-;-;64,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;5405,40;48670,08
10/2024;valor_aprovado;"320190 DOMINGOS MARTINS";-;-;-;43907,96;1549,64;15865,13;8450,75;14277,53;20425,00;-;866,88;-;930,26;-;-;2,00;57810,58;3535,19;-;-;-;-;-;-;2246,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2182,95;172050,69
10/2024;valor_aprovado;"320200 DORES DO RIO PRETO";-;-;-;26042,11;-;-;-;-;-;-;-;-;-;-;-;-;5680,00;835,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;980,10;33538,14
10/2024;valor_aprovado;"320210 ECOPORANGA";-;-;-;37910,24;-;55,10;6514,75;173,52;1075,00;-;48,16;-;80,37;-;-;58,00;40,00;1117,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47072,72
10/2024;valor_aprovado;"320220 FUNDAO";-;-;-;55881,00;-;7788,50;-;-;-;-;-;-;355,12;-;-;-;29922,29;-;-;-;-;-;-;-;69,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94016,39
10/2024;valor_aprovado;"320225 GOVERNADOR LINDENBERG";-;-;-;64547,35;-;1345,21;4749,12;1473,98;3048,75;-;-;-;418,60;-;-;208,00;6218,00;3654,09;168,90;-;-;-;-;-;497,22;-;-;-;-;-;-;-;-;-;-;-;-;-;15,15;-;-;-;-;-;-;-;-;5400,00;-;16760,70;108505,07
10/2024;valor_aprovado;"320230 GUACUI";-;-;-;113221,18;-;20862,15;16581,79;35682,12;40581,25;-;12690,12;-;12877,88;408,96;-;88,00;115570,80;-;-;-;310962,48;97,08;-;-;1111,68;-;-;-;-;-;-;-;-;-;-;-;1249,60;-;-;2313,05;-;-;-;-;-;-;64387,59;-;647,60;2123,55;751456,88
10/2024;valor_aprovado;"320240 GUARAPARI";-;-;-;119434,42;-;14509,62;6681,40;-;-;-;-;-;26442,23;-;-;1065,00;241010,89;8543,11;210,44;-;348172,23;-;-;598,54;3175,20;-;52,44;-;-;-;28,42;-;-;-;-;-;104,12;-;-;-;-;-;-;-;-;-;-;76358,75;-;-;846386,81
10/2024;valor_aprovado;"320245 IBATIBA";-;-;206,64;78875,96;-;116,62;6923,40;-;5106,25;-;-;-;4864,81;-;-;22,00;74780,25;255,71;-;-;-;-;-;-;1862,24;-;-;-;567,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46307,25;219888,47
10/2024;valor_aprovado;"320250 IBIRACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14447,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14447,91
10/2024;valor_aprovado;"320255 IBITIRAMA";-;-;-;49301,20;1141,84;-;5561,60;1516,40;4031,25;-;-;-;370,80;-;-;8,00;11462,87;-;-;-;-;-;-;256,06;23,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11454,30;85127,48
10/2024;valor_aprovado;"320260 ICONHA";-;-;-;35956,87;-;4665,04;3786,34;-;-;-;386,14;-;201,24;-;-;13,00;45759,08;3004,68;-;-;-;-;-;112,40;32,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6910,20;100827,39
10/2024;valor_aprovado;"320265 IRUPI";-;-;-;11422,40;-;82,29;967,45;-;1881,25;-;144,48;-;324,45;-;-;88,00;27329,68;-;-;-;-;-;-;-;-;-;33,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17077,50;59351,28
10/2024;valor_aprovado;"320270 ITAGUACU";-;-;-;17060,55;8617,15;317,46;1396,45;526,17;3225,00;-;-;-;345,05;-;-;7,00;18054,72;765,65;-;-;-;-;-;-;362,02;-;-;-;-;-;-;-;-;-;-;-;-;-;30,30;-;-;-;-;-;-;-;-;-;-;-;50707,52
10/2024;valor_aprovado;"320280 ITAPEMIRIM";-;-;18,33;25240,59;-;141471,26;1964,60;107388,95;-;-;27540,64;-;3281,30;68,16;-;268,00;114727,85;-;-;-;-;85,59;-;-;2475,62;-;103,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90170,24;-;-;39501,00;554305,63
10/2024;valor_aprovado;"320290 ITARANA";-;-;-;57360,13;-;2537,00;1461,35;-;-;-;-;-;551,05;-;-;26,00;21412,67;406,46;-;-;-;-;-;-;606,72;-;50,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84412,05
10/2024;valor_aprovado;"320300 IUNA";-;-;-;81364,40;-;11245,32;-;-;-;-;3440,00;-;1107,04;-;-;105,00;69674,00;756,45;-;-;-;-;-;-;560,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14909,40;183161,77
10/2024;valor_aprovado;"320305 JAGUARE";56,70;-;14,10;78379,77;-;9479,40;2481,60;-;722,50;-;-;-;169,68;-;-;94,00;87288,25;4632,34;-;-;-;-;-;-;685,24;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93787,65;277796,86
10/2024;valor_aprovado;"320310 JERONIMO MONTEIRO";-;-;164,97;6795,52;-;6172,45;-;-;-;-;-;-;722,29;-;-;8,00;37696,74;93,77;125,79;-;-;-;-;-;423,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52203,17
10/2024;valor_aprovado;"320313 JOAO NEIVA";-;-;119,25;34511,91;1916,66;10563,19;7530,68;1450,95;806,25;791,59;-;-;6539,19;-;-;6,00;71939,88;678,80;402,99;-;-;-;158,69;-;1462,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39921,75;178800,58
10/2024;valor_aprovado;"320316 LARANJA DA TERRA";-;-;-;4001,72;-;1437,48;387,20;-;-;-;-;-;272,95;-;-;21,00;18244,05;-;-;-;-;-;-;-;324,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138,60;24827,00
10/2024;valor_aprovado;"320320 LINHARES";2124,90;-;21,56;203508,88;41320,05;12362,28;7436,22;57125,14;36012,50;5347,72;1834,38;-;22248,81;68,16;-;1725,00;67847,63;-;-;509195,11;545440,35;16,18;86,07;-;-;-;28,00;-;-;-;-;12,97;-;-;-;-;1470,58;-;45,45;2547,82;-;-;-;-;-;-;150095,48;-;2238,72;-;1670159,96
10/2024;valor_aprovado;"320330 MANTENOPOLIS";-;-;-;25434,76;-;3022,39;79,20;-;268,75;-;-;-;329,60;-;-;8,00;33571,69;1693,67;11,84;-;-;-;-;-;157,00;-;5,63;-;-;-;-;-;-;-;-;-;-;-;334,05;-;-;-;-;-;-;-;-;-;-;24621,30;89537,88
10/2024;valor_aprovado;"320332 MARATAIZES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"320334 MARECHAL FLORIANO";-;-;-;13144,68;-;2677,75;6088,50;507,01;806,25;-;-;-;767,35;-;-;-;43162,08;5474,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22888,80;95517,36
10/2024;valor_aprovado;"320335 MARILANDIA";-;-;-;120417,10;-;5806,11;3370,95;184,20;-;-;-;-;530,45;-;-;9,00;21696,88;-;11,26;-;-;-;-;-;433,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;152459,63
10/2024;valor_aprovado;"320340 MIMOSO DO SUL";-;-;-;61338,48;326,24;11497,99;8850,14;-;-;-;3163,62;-;3039,23;-;-;-;176687,67;16189,89;-;-;-;-;-;1252,57;997,44;-;37,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24525,00;-;19691,10;327597,05
10/2024;valor_aprovado;"320350 MONTANHA";-;-;-;44573,75;-;1270,09;683,10;-;-;-;-;-;700,40;-;-;-;32271,85;2782,43;291,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45,44;-;-;-;-;-;-;-;-;-;-;-;-;-;82618,77
10/2024;valor_aprovado;"320360 MUCURICI";-;-;-;16409,08;-;260,98;198,00;-;-;-;-;-;401,70;-;-;-;25419,90;1119,60;-;-;-;-;-;-;-;-;52,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19,80;43881,90
10/2024;valor_aprovado;"320370 MUNIZ FREIRE";-;-;-;4470,53;-;3482,74;-;-;-;-;-;-;504,10;-;-;-;26456,93;-;-;-;-;-;1,16;-;758,56;-;79,26;-;-;-;41,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,70;35824,08
10/2024;valor_aprovado;"320380 MUQUI";-;-;-;32266,21;-;-;1774,85;-;-;-;-;-;-;-;-;-;41797,81;2000,78;-;-;-;-;-;202,51;384,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;633,60;79060,70
10/2024;valor_aprovado;"320390 NOVA VENECIA";135,00;-;-;51384,54;-;35335,09;26444,36;13945,52;-;-;-;-;5899,97;-;-;27,00;85966,30;3284,17;-;-;-;-;27,12;65,45;4323,72;-;79,26;-;-;49,08;38,74;376,13;-;-;-;-;38,36;29,86;6881,43;-;-;-;-;-;-;-;95836,12;5400,00;-;-;335567,22
10/2024;valor_aprovado;"320400 PANCAS";118,80;-;77,49;73500,93;-;8781,72;4924,02;1044,57;5912,50;1774,17;1766,44;-;1791,51;-;-;87,00;32984,18;15739,45;-;-;-;5,39;-;-;461,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44842,05;193811,98
10/2024;valor_aprovado;"320405 PEDRO CANARIO";-;-;-;24505,94;-;1719,41;3475,45;-;-;-;-;-;-;-;-;27,00;36264,80;215,73;-;-;-;-;-;-;874,20;-;32,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26680,50;93795,08
10/2024;valor_aprovado;"320410 PINHEIROS";5,40;-;-;44320,27;-;1346,89;6570,30;-;-;-;-;-;-;-;-;95,00;52274,07;494,08;-;-;-;-;-;3,67;1153,20;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;257,40;106542,80
10/2024;valor_aprovado;"320420 PIUMA";2,70;-;1829,76;48994,01;-;2305,07;6830,45;-;-;-;-;-;860,05;-;-;139,00;66728,62;88,90;-;-;-;-;-;-;408,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19260,45;147447,41
10/2024;valor_aprovado;"320425 PONTO BELO";-;-;-;29202,66;-;3256,27;-;-;-;-;-;-;-;-;-;-;11753,27;82,75;-;-;-;-;-;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24636,15;68936,73
10/2024;valor_aprovado;"320430 PRESIDENTE KENNEDY";-;-;-;116346,34;-;238,46;14190,43;808,48;7256,25;-;-;-;1346,97;-;-;-;75874,67;6575,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33536,25;256173,23
10/2024;valor_aprovado;"320435 RIO BANANAL";-;-;91,65;64602,40;-;7141,48;-;-;-;-;-;-;789,40;-;-;518,00;14640,69;2269,50;-;-;-;-;-;-;292,22;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90367,86
10/2024;valor_aprovado;"320440 RIO NOVO DO SUL";-;-;-;34730,08;-;1656,56;-;-;-;-;-;-;339,90;-;-;-;20167,24;2011,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58905,58
10/2024;valor_aprovado;"320450 SANTA LEOPOLDINA";2,70;-;-;38678,20;856,38;2663,76;8196,65;277,26;1881,25;-;48,16;-;484,10;-;-;9,00;22384,81;65,75;-;-;-;-;1,16;-;-;-;-;-;-;12,27;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;-;-;-;11652,30;87243,61
10/2024;valor_aprovado;"320455 SANTA MARIA DE JETIBA";-;-;-;91102,94;56163,55;38173,18;6690,75;277,26;1075,00;-;-;-;1884,51;-;-;83,00;55727,23;780,74;-;-;-;-;-;-;3124,12;-;32,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15750,90;270865,23
10/2024;valor_aprovado;"320460 SANTA TERESA";-;-;-;76738,99;1141,84;18663,78;20823,56;26897,64;-;-;6781,96;-;22325,62;-;-;157,00;67560,52;3231,78;2139,79;-;-;-;-;-;1240,24;-;-;41447,10;-;36,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70181,10;359367,73
10/2024;valor_aprovado;"320465 SAO DOMINGOS DO NORTE";-;-;-;34498,67;-;1735,66;8045,77;3700,46;16217,50;2643,04;1750,02;-;597,82;-;-;14,00;17919,44;2162,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6553,80;95838,39
10/2024;valor_aprovado;"320470 SAO GABRIEL DA PALHA";2,70;-;-;53942,21;-;17227,77;10429,65;6746,82;26068,75;-;851,40;-;1217,77;-;-;410,00;105463,63;7442,95;1432,38;-;-;-;-;-;1887,56;-;-;-;-;-;-;129,70;-;-;-;-;-;-;1826,14;-;-;-;-;-;-;-;-;5850,00;-;37491,30;278420,73
10/2024;valor_aprovado;"320480 SAO JOSE DO CALCADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"320490 SAO MATEUS";-;-;7213,15;243138,21;-;47884,61;32083,07;170774,25;331100,00;148515,16;37690,90;-;28775,69;-;-;209,00;242084,05;37455,76;18203,18;-;712815,43;841,36;-;-;15016,68;-;-;-;-;155,25;-;-;-;-;-;-;-;-;530,25;9291,90;-;-;-;-;-;-;135511,66;31667,50;2464,62;90278,10;2343699,78
10/2024;valor_aprovado;"320495 SAO ROQUE DO CANAA";-;-;-;74030,76;3099,28;4629,75;4593,05;413,67;806,25;-;-;-;-;-;-;3,00;27963,26;3707,80;-;-;-;-;-;-;-;-;14,07;-;-;-;-;-;-;-;-;-;19,18;-;-;-;-;-;-;-;-;-;-;-;-;-;119280,07
10/2024;valor_aprovado;"320500 SERRA";8,10;-;1511,77;1180714,67;55925,18;190256,06;161450,67;268244,37;105173,75;-;68595,23;-;96611,62;-;-;649,00;1383174,44;36762,74;20993,17;-;932907,80;-;238,70;11,26;23732,80;-;197,00;-;865,94;401,90;198,94;39240,75;-;-;31,58;8937,50;5015,12;149,30;6650,85;18043,20;-;1680,00;-;-;-;-;412346,50;221173,77;59691,20;-;5301584,88
10/2024;valor_aprovado;"320501 SOORETAMA";-;-;-;4936,01;-;22091,96;-;1732,65;-;-;-;-;1375,05;-;-;55,00;81010,09;4999,01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1727,55;117927,32
10/2024;valor_aprovado;"320503 VARGEM ALTA";-;-;-;52823,37;-;4875,29;1591,15;-;-;-;-;-;573,69;-;-;-;52781,60;1223,22;-;-;-;-;-;-;612,92;-;16,89;-;59,72;-;-;-;-;-;-;-;-;-;178,16;-;-;-;-;-;-;-;-;-;-;5969,70;120705,71
10/2024;valor_aprovado;"320506 VENDA NOVA DO IMIGRANTE";-;-;-;62590,24;-;18188,27;2631,20;827,34;268,75;-;-;-;1135,34;-;-;355,00;69394,64;6849,18;-;-;-;-;-;-;2673,06;-;-;-;-;12,27;77,48;-;-;-;54,97;-;-;-;-;-;-;-;-;-;-;-;105507,89;-;-;28026,90;298592,53
10/2024;valor_aprovado;"320510 VIANA";-;-;-;234410,91;-;58045,34;14895,10;2677,26;1612,50;-;-;-;4434,15;-;-;104,00;241047,02;4892,93;-;-;-;-;-;-;129,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;361,35;562610,16
10/2024;valor_aprovado;"320515 VILA PAVAO";-;-;-;29719,97;-;25,78;-;-;-;-;-;-;-;-;-;12,00;2130,70;1181,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33070,30
10/2024;valor_aprovado;"320517 VILA VALERIO";-;-;-;25973,67;-;47,76;514,80;-;-;-;-;-;-;-;-;-;20839,00;2521,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33080,85;82977,16
10/2024;valor_aprovado;"320520 VILA VELHA";302,40;-;9732,26;1123516,88;47334,36;199791,78;163826,53;171016,47;179450,00;84556,53;25456,40;16402,27;752680,90;34,08;-;752,00;1408761,88;4520,75;309192,05;521465,45;1210552,53;80,90;610,00;100,04;50074,50;-;740,14;1679375,21;-;1335,40;4392,99;108,48;-;-;31,58;-;1612,28;2030,48;4413,15;10973,95;55829,94;8810,94;8445,60;-;43936,00;-;624219,61;527198,23;212259,34;-;9465924,28
10/2024;valor_aprovado;"320530 VITORIA";1378,80;-;58391,72;1980495,96;537914,34;273338,71;246293,38;1371201,25;329218,75;208402,73;103135,61;12328,11;248046,98;775287,89;-;947,00;1184095,69;56211,64;42958,67;4755624,68;669254,32;210187,43;3340,16;10646,97;61344,72;-;1683,08;250270,08;165,92;4666,77;2342,19;34640,02;-;-;219,88;-;6405,25;268,74;16796,71;3318,40;731550,27;10549,98;9072,00;-;12005,00;-;434886,34;-;301764,49;-;14960650,63
10/2024;valor_aprovado;" MUNICIPIO IGNORADO - RJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;valor_aprovado;"330010 ANGRA DOS REIS";680,40;-;1226,32;757541,53;26805,88;78033,79;311997,77;332599,69;269718,97;-;294741,73;-;27722,71;-;-;216,00;401277,29;9421,74;7063,37;-;679334,01;80,90;21,64;-;12534,74;-;19,18;-;-;-;351,78;2402,62;-;-;54,97;-;45,44;-;1202,58;6952,58;-;-;-;-;-;-;-;149840,00;1296,42;-;3373184,05
10/2024;valor_aprovado;"330015 APERIBE";2,70;-;-;29238,28;-;5455,30;7059,80;27798,29;-;-;1060,38;-;295,46;-;-;54,00;84144,37;6476,28;1238,84;-;-;-;323,74;-;59567,08;-;1804,48;-;-;-;-;-;-;-;-;-;340,84;-;-;-;-;-;-;-;-;-;-;-;-;-;224859,84
10/2024;valor_aprovado;"330020 ARARUAMA";67,50;-;1261,66;1107095,41;48914,82;70451,05;60993,82;10459,82;224943,75;-;3857,22;-;182549,70;1652,88;-;1309,00;637681,32;5295,30;34045,00;-;509961,32;121,35;27,80;78236,58;21033,28;-;191,42;115783,68;-;-;-;104,02;-;-;-;-;2342,04;-;89,08;1606,63;-;-;-;-;-;-;-;-;60961,16;-;3181036,61
