periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
06/2025;valor_aprovado;"160040 MAZAGAO";-;-;-;3843,84;-;-;-;-;-;-;-;-;51,50;-;-;1,00;24910,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28806,52
06/2025;valor_aprovado;"160050 OIAPOQUE";-;-;-;59625,38;-;9254,68;-;-;-;-;-;-;-;-;-;-;122219,08;1801,96;-;-;-;-;-;-;213,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49,50;-;-;-;-;-;193163,72
06/2025;valor_aprovado;"160053 PORTO GRANDE";-;-;-;9490,64;-;-;-;-;-;-;-;-;-;-;-;-;21158,10;4833,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35482,19
06/2025;valor_aprovado;"160055 PRACUUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"160060 SANTANA";162,00;-;64,68;261877,47;5533,31;33213,66;19482,10;124380,94;-;-;-;-;6402,65;-;-;12,00;223338,98;10716,83;-;-;-;-;1068,86;-;12,46;-;551,46;-;-;-;-;-;-;-;-;-;938,12;2986,00;-;-;-;-;-;-;-;-;-;7575,00;-;-;-;-;-;-;-;698316,52
06/2025;valor_aprovado;"160070 TARTARUGALZINHO";-;-;-;2942,67;-;7679,96;-;-;-;-;-;-;-;-;-;-;34382,78;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45017,25
06/2025;valor_aprovado;"160080 VITORIA DO JARI";-;-;-;17906,78;-;5147,31;1077,45;-;-;-;-;-;165,20;-;-;48,00;26743,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51087,85
06/2025;valor_aprovado;" MUNICIPIO IGNORADO - TO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170025 ABREULANDIA";-;-;-;4043,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;673,20;-;-;-;-;-;9666,68
06/2025;valor_aprovado;"170030 AGUIARNOPOLIS";-;-;-;-;-;-;1032,90;-;-;-;-;-;-;-;-;6,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;5988,90
06/2025;valor_aprovado;"170035 ALIANCA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;534,60;-;-;-;-;-;5041,60
06/2025;valor_aprovado;"170040 ALMAS";-;-;-;15987,09;-;-;-;-;-;-;-;-;-;-;-;-;116,30;-;-;-;-;-;-;-;59,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16162,59
06/2025;valor_aprovado;"170070 ALVORADA";-;-;-;2283,90;-;599,01;-;-;-;-;-;-;-;-;-;10,00;48019,06;1022,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;242,55;-;-;-;-;-;52177,22
06/2025;valor_aprovado;"170100 ANANAS";-;-;-;3026,36;-;-;-;-;-;-;-;-;2,80;-;-;22,00;23574,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26625,40
06/2025;valor_aprovado;"170105 ANGICO";-;-;-;-;-;-;1015,30;-;-;-;-;-;-;-;-;8,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;113,85;-;-;-;-;-;5637,15
06/2025;valor_aprovado;"170110 APARECIDA DO RIO NEGRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170130 ARAGOMINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170190 ARAGUACEMA";-;-;-;4308,27;-;2138,08;1208,35;-;-;-;-;-;293,55;-;-;7,00;20812,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;6197,40;-;-;-;-;-;41039,90
06/2025;valor_aprovado;"170200 ARAGUACU";-;-;-;3531,53;-;5611,78;2169,75;-;-;-;-;-;5,15;-;-;1,00;49958,41;-;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2811,60;-;-;-;-;-;64154,02
06/2025;valor_aprovado;"170210 ARAGUAINA";540,00;-;2556,88;472361,28;8190,72;74057,50;57527,14;75237,62;21953,75;-;8453,34;8968,18;101722,08;25468,34;-;1346,00;670243,91;15210,45;134218,98;659242,50;792919,03;18390,83;7047,79;56,96;14869,92;-;279,31;72370,77;1552,72;-;341,04;-;-;-;-;-;5934,58;29,86;482,98;6598,94;4207,50;-;-;-;-;-;-;58637,50;16385,63;-;-;-;-;-;-;3337404,03
06/2025;valor_aprovado;"170215 ARAGUANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170220 ARAGUATINS";-;-;-;176715,87;-;6808,53;7234,70;-;-;-;-;-;216,30;-;-;12,00;37564,18;485,68;-;-;-;-;-;-;4264,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59400,00;-;247,50;-;-;-;-;-;292949,52
06/2025;valor_aprovado;"170230 ARAPOEMA";-;-;-;3731,01;-;3550,94;2408,45;-;-;-;-;-;200,85;-;-;2,00;26335,36;-;-;-;-;-;-;-;395,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;-;-;-;-;-;-;38873,95
06/2025;valor_aprovado;"170240 ARRAIAS";-;-;-;13225,35;-;8730,88;3310,45;-;-;-;-;-;375,95;-;-;13,00;61089,64;6,35;5,76;-;-;58,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;-;-;-;-;-;-;92440,73
06/2025;valor_aprovado;"170255 AUGUSTINOPOLIS";-;-;-;-;-;7228,63;3497,09;50306,74;-;-;257,14;-;1034,29;3390,96;-;42,00;133141,48;45,39;300,83;-;-;12523,19;-;-;157,96;-;52,84;-;-;-;-;-;-;19,79;-;-;-;-;-;-;27,50;-;-;-;-;-;-;-;-;2475,00;-;-;-;-;-;214500,83
06/2025;valor_aprovado;"170270 AURORA DO TOCANTINS";-;-;-;299,16;-;-;-;-;-;-;-;-;-;-;-;2,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;301,16
06/2025;valor_aprovado;"170290 AXIXA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;3163,05;-;-;-;-;-;8565,37
06/2025;valor_aprovado;"170300 BABACULANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,00
06/2025;valor_aprovado;"170305 BANDEIRANTES DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;262,35;-;-;-;-;-;262,35
06/2025;valor_aprovado;"170307 BARRA DO OURO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;5175,00
06/2025;valor_aprovado;"170310 BARROLANDIA";-;-;-;2929,46;-;-;-;-;-;-;-;-;82,40;-;-;-;4117,95;-;-;-;-;-;-;-;94,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;11724,53
06/2025;valor_aprovado;"170320 BERNARDO SAYAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2098,80;-;-;-;-;-;2111,80
06/2025;valor_aprovado;"170330 BOM JESUS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;7048,80;-;-;-;-;-;16276,80
06/2025;valor_aprovado;"170360 BRASILANDIA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170370 BREJINHO DE NAZARE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17678,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17678,60
06/2025;valor_aprovado;"170380 BURITI DO TOCANTINS";-;-;-;-;-;-;2916,10;-;-;-;-;-;-;-;-;36,00;1367,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1263,60;-;-;-;-;-;5583,45
06/2025;valor_aprovado;"170382 CACHOEIRINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;-;-;-;-;-;2700,00
06/2025;valor_aprovado;"170384 CAMPOS LINDOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;304,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;304,92
06/2025;valor_aprovado;"170386 CARIRI DO TOCANTINS";-;-;-;9893,59;-;-;2377,65;-;-;-;-;-;139,05;-;-;3,00;11150,07;-;38,48;-;-;-;-;-;181,32;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23794,42
06/2025;valor_aprovado;"170388 CARMOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170389 CARRASCO BONITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;237,60;-;-;-;-;-;3843,60
06/2025;valor_aprovado;"170390 CASEARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;-;-;-;-;-;4279,64
06/2025;valor_aprovado;"170410 CENTENARIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170460 CHAPADA DE AREIA";-;-;-;2861,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1900,20;-;-;-;-;-;4761,59
06/2025;valor_aprovado;"170510 CHAPADA DA NATIVIDADE";-;-;-;2787,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1237,50;-;-;-;-;-;4024,65
06/2025;valor_aprovado;"170550 COLINAS DO TOCANTINS";-;-;-;58144,39;-;5895,48;6530,70;-;1612,50;-;-;-;864,03;-;-;-;100795,66;449,60;47,52;-;-;-;58,85;-;1223,22;-;-;-;-;-;-;-;-;-;-;-;1246,82;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;183168,77
06/2025;valor_aprovado;"170555 COMBINADO";-;-;-;2795,85;-;1280,14;-;-;-;-;-;-;41,20;-;-;15,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1575,00;-;94,05;-;-;-;-;-;5801,24
06/2025;valor_aprovado;"170560 CONCEICAO DO TOCANTINS";-;-;-;4686,90;-;-;-;-;-;-;-;-;-;-;-;90,00;3529,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6642,90;-;-;-;-;-;14949,69
06/2025;valor_aprovado;"170600 COUTO MAGALHAES";-;-;-;10048,04;-;761,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;-;-;-;-;-;15984,34
06/2025;valor_aprovado;"170610 CRISTALANDIA";-;-;-;29355,86;-;-;-;-;-;-;-;-;-;-;-;26,00;6492,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;-;-;-;-;-;40599,36
06/2025;valor_aprovado;"170625 CRIXAS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;990,00;-;-;-;-;-;990,00
06/2025;valor_aprovado;"170650 DARCINOPOLIS";-;-;-;-;-;-;2914,45;-;-;-;-;-;-;-;-;-;-;115,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3029,89
06/2025;valor_aprovado;"170700 DIANOPOLIS";70,20;-;-;21369,87;-;12003,78;13124,65;-;-;-;-;-;370,80;-;-;81,00;69654,97;1705,17;-;-;-;8,09;40,63;-;-;-;-;-;-;-;-;-;-;-;-;-;156,32;-;-;-;-;-;-;-;-;-;-;10350,00;-;-;-;-;-;-;-;128935,48
06/2025;valor_aprovado;"170710 DIVINOPOLIS DO TOCANTINS";-;-;-;17802,03;-;2301,71;-;-;-;-;-;-;576,80;-;-;25,00;30697,14;570,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;386,10;-;-;-;-;-;57984,63
06/2025;valor_aprovado;"170720 DOIS IRMAOS DO TOCANTINS";-;-;-;4301,74;-;514,71;-;-;-;-;-;-;30,90;-;-;-;4031,70;-;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;-;-;-;-;-;11602,73
06/2025;valor_aprovado;"170730 DUERE";-;-;-;-;-;-;605,00;-;-;-;-;-;-;-;-;-;12837,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13442,44
06/2025;valor_aprovado;"170740 ESPERANTINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"170755 FATIMA";-;-;-;-;-;-;-;-;-;-;-;-;200,85;-;-;-;5487,88;-;-;-;-;-;-;-;106,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1089,00;-;-;-;-;-;6884,29
06/2025;valor_aprovado;"170765 FIGUEIROPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1074,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1074,73
06/2025;valor_aprovado;"170770 FILADELFIA";-;-;-;45,30;-;699,82;-;-;-;-;-;-;-;-;-;-;9601,57;-;-;-;-;-;-;-;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;15324,84
06/2025;valor_aprovado;"170820 FORMOSO DO ARAGUAIA";-;-;-;16611,95;-;7023,46;1772,65;-;-;-;-;-;566,50;-;-;15,00;40790,43;1228,21;756,00;-;-;-;-;-;3194,04;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5217,30;-;-;-;-;-;77181,17
06/2025;valor_aprovado;"170825 TABOCAO";-;-;-;-;-;-;480,15;-;-;-;288,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6954,75;-;-;-;-;-;7723,86
06/2025;valor_aprovado;"170830 GOIANORTE";-;-;-;3606,82;-;213,03;-;-;-;-;-;-;-;-;-;-;4852,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1125,00;-;4,95;-;-;-;-;-;9801,90
06/2025;valor_aprovado;"170900 GOIATINS";-;-;-;-;-;209,09;1299,10;-;-;-;-;-;-;-;-;10,00;10969,96;990,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;475,20;-;-;-;-;-;13953,39
06/2025;valor_aprovado;"170930 GUARAI";-;-;-;23056,22;122,34;19034,01;9348,35;-;10212,50;-;1204,00;-;1220,55;-;-;15,00;40899,63;696,74;2688,41;-;-;8,09;-;-;928,88;-;79,26;250,00;-;-;203,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;109967,04
06/2025;valor_aprovado;"170950 GURUPI";168,18;-;-;237422,40;7136,97;33360,67;20864,80;128575,30;26337,50;-;144,48;-;2099,34;8622,93;-;71,00;214327,64;45,39;-;-;341382,24;10304,04;440,18;-;101,88;-;159,97;243,99;-;-;63,62;34,10;-;-;-;-;97,40;-;-;347,43;605,00;-;-;-;-;-;18953,44;-;305,28;19404,00;-;-;-;-;-;1071619,17
06/2025;valor_aprovado;"170980 IPUEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;633,60;-;-;-;-;-;743,85
06/2025;valor_aprovado;"171050 ITACAJA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"171070 ITAGUATINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;-;-;-;-;-;3154,00
06/2025;valor_aprovado;"171090 ITAPIRATINS";-;-;-;2801,66;-;-;652,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;8403,96
06/2025;valor_aprovado;"171110 ITAPORA DO TOCANTINS";-;-;-;798,07;-;-;-;-;-;-;-;-;-;-;-;-;3423,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4221,35
06/2025;valor_aprovado;"171150 JAU DO TOCANTINS";-;-;-;16071,00;-;-;1548,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225,00;-;-;-;-;-;-;-;17844,80
06/2025;valor_aprovado;"171180 JUARINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"171190 LAGOA DA CONFUSAO";-;-;-;-;-;4811,62;-;-;-;-;-;-;-;-;-;27,00;9560,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;22499,32
06/2025;valor_aprovado;"171195 LAGOA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;-;-;-;-;-;6300,00
06/2025;valor_aprovado;"171200 LAJEADO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12150,00;-;-;-;-;-;-;-;12150,00
06/2025;valor_aprovado;"171215 LAVANDEIRA";-;-;-;965,22;-;-;822,25;-;-;-;-;-;-;-;-;3,00;25,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1653,30;-;-;-;-;-;3468,97
06/2025;valor_aprovado;"171240 LIZARDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;371,25;-;-;-;-;-;389,25
06/2025;valor_aprovado;"171245 LUZINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;valor_aprovado;"171250 MARIANOPOLIS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;4502,00
06/2025;valor_aprovado;"171270 MATEIROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00
06/2025;valor_aprovado;"171280 MAURILANDIA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;8100,00
06/2025;valor_aprovado;"171320 MIRACEMA DO TOCANTINS";-;-;-;21036,98;-;21358,48;3900,60;-;-;-;-;-;865,20;-;-;35,00;82437,13;1245,89;1,44;-;-;218,43;-;-;3928,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6123,15;-;-;-;-;-;141150,34
