periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
05/2025;valor_aprovado;"311190 CANA VERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1088,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;4913,11
05/2025;valor_aprovado;"311200 CANDEIAS";-;-;-;29557,56;-;3325,24;290,40;-;-;-;-;-;647,12;-;-;-;50079,69;788,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5315,00;-;1227,60;-;-;-;-;-;91230,64
05/2025;valor_aprovado;"311205 CANTAGALO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2861,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9840,60;-;-;-;-;-;12701,75
05/2025;valor_aprovado;"311210 CAPARAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3528,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4400,55;-;-;-;-;-;12428,55
05/2025;valor_aprovado;"311220 CAPELA NOVA";-;-;-;15659,21;-;-;121,00;-;-;-;-;-;494,40;-;-;-;1967,30;1457,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;564,30;-;-;-;-;-;25213,25
05/2025;valor_aprovado;"311230 CAPELINHA";-;-;1436,73;12945,31;-;11957,58;4453,90;379,08;-;-;-;-;492,35;-;-;-;79331,93;1581,15;447,79;-;-;-;-;11,26;560,54;-;-;69444,00;-;24,54;75,76;643,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;30140,55;-;-;-;-;-;217751,23
05/2025;valor_aprovado;"311240 CAPETINGA";-;-;-;24975,60;-;-;1705,55;-;-;-;-;-;144,20;-;-;-;35834,49;-;-;-;-;-;-;-;116,84;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;5534,10;-;-;-;-;-;72377,67
05/2025;valor_aprovado;"311250 CAPIM BRANCO";-;-;-;24447,43;-;-;-;-;-;-;-;-;278,10;-;-;-;18213,36;163,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3069,00;-;-;-;-;-;46171,34
05/2025;valor_aprovado;"311260 CAPINOPOLIS";-;-;267,90;10515,69;13341,77;8284,60;2245,10;-;-;-;-;-;6741,21;-;-;-;58514,14;-;-;-;-;-;-;-;1521,66;-;16,89;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;5850,00;-;12721,50;-;-;-;-;-;120110,04
05/2025;valor_aprovado;"311265 CAPITAO ANDRADE";-;-;-;-;-;-;-;-;-;-;-;-;2923,75;-;-;-;6425,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113,85;-;-;-;-;-;9462,60
05/2025;valor_aprovado;"311270 CAPITAO ENEAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;742,50;-;-;-;-;-;5242,50
05/2025;valor_aprovado;"311280 CAPITOLIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3415,66;1938,21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;2079,00;-;-;-;-;-;13057,87
05/2025;valor_aprovado;"311290 CAPUTIRA";-;-;-;34500,42;-;-;-;-;-;-;-;-;-;-;-;-;5100,00;-;-;-;-;-;80,22;-;-;-;-;-;-;-;-;-;-;-;-;-;318,08;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;-;-;-;-;-;47423,72
05/2025;valor_aprovado;"311300 CARAI";16,20;-;-;2979,88;-;7107,88;-;-;-;-;-;-;381,10;-;-;-;31475,82;2423,90;-;-;-;-;-;-;3166,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;4984,65;-;-;-;-;-;57260,51
05/2025;valor_aprovado;"311310 CARANAIBA";-;-;-;14480,17;-;-;-;-;-;-;-;-;185,40;-;-;-;2656,37;18,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79,20;-;-;-;-;-;17419,82
05/2025;valor_aprovado;"311320 CARANDAI";-;-;-;92960,38;-;17612,37;7442,60;8713,35;-;-;-;-;1117,55;-;-;-;68263,82;5248,07;-;-;-;-;-;11429,64;971,42;-;-;1466,85;-;-;-;-;-;-;-;-;-;-;60,60;-;-;-;-;-;-;-;-;14850,00;-;3633,30;-;-;-;-;-;233769,95
05/2025;valor_aprovado;"311330 CARANGOLA";-;-;13,25;45255,54;19449,40;6126,82;22501,25;16142,57;268,75;-;4816,00;-;5329,66;545,28;-;1,00;112411,95;1009,65;5102,51;-;321832,72;210,34;346,11;-;2586,72;-;59,43;-;-;49,08;749,19;-;-;-;-;-;658,88;-;-;2925,03;-;-;-;-;-;-;-;6525,00;9258,96;24601,50;-;-;-;-;-;608776,59
05/2025;valor_aprovado;"311340 CARATINGA";54,00;-;2028,10;118338,32;24443,94;55575,78;28890,40;47853,19;38700,00;1645,20;8343,20;-;11987,60;-;-;111,00;276314,13;-;997,52;-;633196,26;-;485,53;2233,40;1523,50;-;1876,12;25,00;29,86;-;-;-;-;-;-;-;1840,06;-;913,07;4843,43;-;-;-;-;-;-;-;11475,00;787,62;36085,50;-;-;-;-;-;1310596,73
05/2025;valor_aprovado;"311350 CARBONITA";-;-;-;7558,88;-;852,91;-;-;-;-;-;-;808,55;-;-;68,00;18956,76;96,76;125,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21577,05;-;-;-;-;-;50044,70
05/2025;valor_aprovado;"311360 CAREACU";18,90;-;-;4287,83;-;-;-;-;-;-;-;-;66,95;-;-;-;27179,26;-;-;-;-;-;-;-;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;16137,00;-;-;-;-;-;52427,40
05/2025;valor_aprovado;"311370 CARLOS CHAGAS";-;-;-;4007,00;-;4553,57;-;-;-;-;-;-;-;-;-;-;31767,41;-;-;-;-;-;-;-;301,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;11578,05;-;-;-;-;-;57832,11
05/2025;valor_aprovado;"311380 CARMESIA";-;-;-;3533,20;-;-;-;-;-;-;-;-;267,80;-;-;6,00;5225,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5182,65;-;-;-;-;-;14215,13
05/2025;valor_aprovado;"311390 CARMO DA CACHOEIRA";-;-;-;5117,35;-;3258,10;-;-;-;-;-;-;-;-;-;-;2193,00;-;772,08;-;-;-;-;-;62,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11402,83
05/2025;valor_aprovado;"311400 CARMO DA MATA";-;-;-;-;-;7701,31;-;-;-;-;-;-;406,85;-;-;-;30094,38;1427,31;-;-;-;-;-;-;1041,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;-;-;-;-;-;48321,81
05/2025;valor_aprovado;"311410 CARMO DE MINAS";-;-;-;3,70;-;7,32;-;-;-;-;-;-;234,65;-;-;-;73112,83;-;1,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19577,25;-;-;-;-;-;92937,19
05/2025;valor_aprovado;"311420 CARMO DO CAJURU";-;-;-;30458,97;-;9146,63;-;-;-;-;-;-;211,15;-;-;-;82824,57;4094,72;1,48;-;-;-;-;-;382,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;7132,95;-;-;-;-;-;139877,87
05/2025;valor_aprovado;"311430 CARMO DO PARANAIBA";-;-;43,12;88142,19;4443,07;15024,72;2545,40;19317,53;-;-;-;-;914,08;-;-;-;97415,09;-;-;-;-;-;159,75;-;62,30;-;49,79;5638,50;-;12,27;-;2633,22;-;-;-;-;3601,82;-;-;-;-;-;-;-;-;-;-;-;-;33370,95;-;-;-;-;-;273373,80
05/2025;valor_aprovado;"311440 CARMO DO RIO CLARO";372,60;-;-;-;-;6418,10;270,60;-;-;-;5031,86;-;1411,18;-;-;-;21043,00;-;83,56;-;-;-;-;-;10113,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;14780,70;-;-;-;-;-;64250,32
05/2025;valor_aprovado;"311450 CARMOPOLIS DE MINAS";-;-;-;229,50;-;12030,38;1423,95;-;-;-;-;-;1133,00;-;-;-;12942,42;4223,95;202,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;10657,35;-;-;-;-;-;47567,77
05/2025;valor_aprovado;"311455 CARNEIRINHO";-;4,00;-;15473,69;-;2875,16;3185,60;-;-;-;-;-;396,55;-;-;-;5409,57;1194,52;64,72;-;-;-;-;-;135,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;14533,20;-;-;-;-;-;47772,83
05/2025;valor_aprovado;"311460 CARRANCAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3719,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3719,74
05/2025;valor_aprovado;"311470 CARVALHOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;263,04;-;-;-;69,30;270,86;-;-;-;-;-;-;-;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1648,35;-;-;-;-;-;2268,44
05/2025;valor_aprovado;"311480 CARVALHOS";-;-;-;3817,11;-;-;-;-;-;-;-;-;-;-;-;-;6454,00;-;-;-;-;-;-;-;69,48;-;50,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;15341,26
05/2025;valor_aprovado;"311490 CASA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2025;valor_aprovado;"311500 CASCALHO RICO";-;-;-;2,83;-;-;-;-;-;-;-;-;128,75;-;-;-;6773,29;1224,19;-;-;-;-;284,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13050,00;-;3217,50;-;-;-;-;-;24681,17
05/2025;valor_aprovado;"311510 CASSIA";5,40;-;-;9568,07;-;14784,80;9667,10;2908,34;-;-;1237,54;-;4628,14;-;-;-;67795,29;2518,29;1307,19;-;-;14,07;3,48;-;154,74;-;-;-;-;-;85,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;8672,40;-;-;-;-;-;130325,23
05/2025;valor_aprovado;"311520 CONCEICAO DA BARRA DE MINAS";-;-;-;13980,78;-;-;-;-;-;-;-;-;-;-;-;-;585,90;-;-;-;-;-;-;-;64,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;11370,15;-;-;-;-;-;31401,63
05/2025;valor_aprovado;"311530 CATAGUASES";-;-;440,43;134880,54;-;18865,08;15780,19;32754,15;1612,50;-;7615,97;-;14703,96;206,32;-;60,00;125119,96;22064,30;4168,30;-;251954,90;33,65;532,62;-;4140,00;-;16,89;1187,98;6,19;51,75;318,64;25,94;41,48;-;-;-;1512,50;89,58;30,30;4927,62;-;-;-;-;-;-;-;16563,00;1168,20;18171,45;-;-;-;-;-;679044,39
05/2025;valor_aprovado;"311535 CATAS ALTAS";-;-;-;24019,20;-;-;-;-;-;-;-;-;262,65;-;-;-;3490,00;1367,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22200,75;-;-;-;-;-;51339,88
05/2025;valor_aprovado;"311540 CATAS ALTAS DA NORUEGA";-;-;-;3138,07;-;-;-;-;-;-;-;-;-;-;-;-;17118,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;841,50;-;-;-;-;-;21097,67
05/2025;valor_aprovado;"311545 CATUJI";5,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2400,50;1188,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;11419,65;-;-;-;-;-;18613,55
05/2025;valor_aprovado;"311547 CATUTI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1178,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13050,00;-;6420,15;-;-;-;-;-;20648,25
05/2025;valor_aprovado;"311550 CAXAMBU";-;-;-;26454,10;2352,20;3368,05;3483,15;-;-;-;-;-;8468,58;-;-;-;41401,15;2646,54;166,82;-;-;-;-;-;302,84;-;-;105709,20;-;12,27;-;-;-;-;-;-;-;-;3295,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;197660,86
05/2025;valor_aprovado;"311560 CEDRO DO ABAETE";-;-;-;-;-;-;-;-;-;-;-;-;92,70;-;-;-;960,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;9954,45;-;-;-;-;-;13707,15
05/2025;valor_aprovado;"311570 CENTRAL DE MINAS";-;-;14,10;4031,21;-;2149,36;-;-;-;-;-;-;-;-;-;-;2217,62;-;14,80;-;-;-;-;-;385,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;12256,20;-;-;-;-;-;25568,93
05/2025;valor_aprovado;"311580 CENTRALINA";-;-;-;22373,13;163,12;2456,00;8387,50;5764,38;3493,75;-;386,14;-;1029,24;-;-;-;114929,10;857,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4977,00;-;5167,80;-;-;-;-;-;169984,70
05/2025;valor_aprovado;"311590 CHACARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2025;valor_aprovado;"311600 CHALE";-;-;-;3200,88;-;-;-;-;-;-;-;-;-;-;-;-;732,30;595,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3286,80;-;-;-;-;-;7815,09
05/2025;valor_aprovado;"311610 CHAPADA DO NORTE";-;-;-;11659,42;-;2465,28;1741,30;-;-;-;-;-;834,30;-;-;-;15011,00;448,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37867,50;-;-;-;-;-;70027,12
05/2025;valor_aprovado;"311615 CHAPADA GAUCHA";-;-;-;9163,21;-;23312,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20925,00;-;31100,85;-;-;-;-;-;84501,79
05/2025;valor_aprovado;"311620 CHIADOR";-;26,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;690,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1351,35;-;-;-;-;-;2067,99
05/2025;valor_aprovado;"311630 CIPOTANEA";-;-;-;33175,59;-;-;-;-;-;-;-;-;25,75;-;-;-;11076,06;761,21;-;-;-;-;-;-;116,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1178,10;-;-;-;-;-;46333,03
05/2025;valor_aprovado;"311640 CLARAVAL";-;-;-;21132,38;-;-;2677,95;-;-;-;-;-;20,60;-;-;-;15386,45;-;-;-;-;-;1,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4737,15;-;-;-;-;-;43955,77
05/2025;valor_aprovado;"311650 CLARO DOS POCOES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1228,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;-;-;-;-;-;-;10453,50
05/2025;valor_aprovado;"311660 CLAUDIO";-;-;309,96;54157,07;-;6341,69;483,45;-;-;-;2911,10;-;409,64;-;-;2,00;89253,35;3691,26;125,79;-;-;-;100,10;-;440,56;-;-;-;-;-;-;-;-;-;-;-;1789,52;-;-;-;-;-;-;-;-;-;-;5625,00;-;26482,50;-;-;-;-;-;192122,99
05/2025;valor_aprovado;"311670 COIMBRA";13,50;-;-;4873,12;-;-;-;-;-;-;-;-;370,80;-;-;-;2624,28;-;-;-;-;-;-;-;106,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;529,65;-;-;-;-;-;13467,91
05/2025;valor_aprovado;"311680 COLUNA";-;-;-;12544,64;-;2855,30;-;-;-;-;-;-;448,05;-;-;-;9151,48;-;-;-;-;-;-;-;36,76;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22997,70;-;-;-;-;-;48039,56
05/2025;valor_aprovado;"311690 COMENDADOR GOMES";-;-;-;-;-;-;183,15;-;-;-;-;-;-;-;-;-;14873,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3445,20;-;-;-;-;-;18501,67
05/2025;valor_aprovado;"311700 COMERCINHO";-;-;-;581,52;-;-;-;-;-;-;-;-;-;-;-;-;-;3143,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;3054,15;-;-;-;-;-;13303,92
05/2025;valor_aprovado;"311710 CONCEICAO DA APARECIDA";-;-;18,33;15477,96;-;3543,89;-;-;-;-;-;-;-;-;-;-;29656,30;2863,19;267,27;-;-;-;-;-;788,92;-;-;-;-;-;-;-;-;-;-;-;-;-;267,24;-;-;-;-;-;-;-;-;-;-;554,40;-;-;-;-;-;53437,50
05/2025;valor_aprovado;"311720 CONCEICAO DAS PEDRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2025;valor_aprovado;"311730 CONCEICAO DAS ALAGOAS";-;-;-;68147,96;-;13382,41;12973,95;-;-;-;2813,92;-;10,30;-;-;-;190077,57;659,75;-;-;-;-;356,94;-;46,32;-;267,19;-;-;-;-;-;-;-;-;-;1389,83;-;-;-;-;-;-;-;-;-;-;3375,00;-;14033,25;-;-;-;-;-;307534,39
05/2025;valor_aprovado;"311740 CONCEICAO DE IPANEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17121,33;787,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;3762,00;-;-;-;-;-;27520,68
05/2025;valor_aprovado;"311750 CONCEICAO DO MATO DENTRO";-;-;966,22;50791,62;-;2826,38;8506,30;-;-;-;-;-;6071,45;-;-;816,00;105866,74;-;244,20;-;-;-;-;787,80;11080,80;-;-;-;-;-;-;-;-;-;-;-;-;1015,24;-;-;-;-;-;-;-;-;-;4500,00;-;16523,10;-;-;-;-;-;209995,85
05/2025;valor_aprovado;"311760 CONCEICAO DO PARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9632,00;2128,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3732,30;-;-;-;-;-;15492,93
05/2025;valor_aprovado;"311770 CONCEICAO DO RIO VERDE";-;-;-;6579,26;-;2029,73;10079,85;-;-;-;1205,72;-;412,00;-;-;-;48389,32;1307,60;-;-;-;-;-;-;2630,60;-;28,26;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;8365,50;-;-;-;-;-;86067,42
05/2025;valor_aprovado;"311780 CONCEICAO DOS OUROS";-;-;-;320,87;-;2297,51;-;-;-;-;-;-;705,55;-;-;-;30522,54;1473,98;-;-;-;-;-;-;278,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;841,50;-;-;-;-;-;36440,39
05/2025;valor_aprovado;"311783 CONEGO MARINHO";102,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1260,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;10325,70;-;-;-;-;-;24513,30
05/2025;valor_aprovado;"311787 CONFINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
05/2025;valor_aprovado;"311790 CONGONHAL";-;-;-;-;-;-;-;-;-;-;-;-;1030,00;-;-;-;31518,03;1614,59;-;-;-;-;-;-;1185,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5816,25;-;-;-;-;-;41164,55
05/2025;valor_aprovado;"311800 CONGONHAS";18,90;-;491,96;167907,19;-;23845,63;57330,45;95556,36;-;-;-;-;74467,77;272,64;-;19,00;259162,31;8243,41;2360,23;-;-;64,72;503,62;-;3726,90;-;772,72;43600,72;-;-;-;528,72;-;-;109,94;-;2271,38;59,72;-;-;-;-;-;-;-;-;-;1288,00;-;257,40;-;-;-;-;-;742859,69
05/2025;valor_aprovado;"311810 CONGONHAS DO NORTE";-;-;-;1808,13;-;-;-;-;-;-;-;-;-;-;-;69,00;7953,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20176,20;-;-;-;-;-;30006,33
05/2025;valor_aprovado;"311820 CONQUISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1369,21;3621,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;554,40;-;-;-;-;-;5545,53
05/2025;valor_aprovado;"311830 CONSELHEIRO LAFAIETE";-;-;47,46;553172,02;33667,85;77730,09;29497,65;86995,02;89493,75;19655,59;9582,89;-;4170,94;834,96;-;-;245919,46;45662,55;4578,71;-;509786,15;218,43;-;7260,04;1756,24;-;52,84;85647,60;12,38;-;696,40;-;-;-;-;-;-;-;-;2964,73;-;-;-;-;-;-;-;15137,63;38545,94;-;-;-;-;-;-;1863087,32
05/2025;valor_aprovado;"311840 CONSELHEIRO PENA";-;-;213,48;3787,03;-;6827,85;1892,55;-;-;-;-;-;988,80;-;-;3,00;25369,40;1998,21;-;-;-;-;202,64;-;1041,84;-;200,03;-;-;-;-;-;-;-;-;-;2226,50;-;-;-;-;-;-;-;-;-;-;4950,00;-;5362,20;-;-;-;-;-;55063,53
05/2025;valor_aprovado;"311850 CONSOLACAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2900,70;-;-;-;-;-;2900,70
05/2025;valor_aprovado;"311860 CONTAGEM";21,60;-;8166,27;562878,51;57046,75;217077,55;297971,15;130983,63;42462,50;34763,06;117995,91;-;169017,86;102,24;-;52,00;872874,52;33389,57;358746,17;-;2064853,31;453,04;230,49;776,44;26048,84;-;56,40;193589,96;-;2316,93;709,70;38640,16;-;-;-;-;1103,30;209,02;16629,32;21238,72;-;-;-;-;-;-;-;309303,63;192731,15;-;-;-;-;-;-;5772439,70
05/2025;valor_aprovado;"311870 COQUEIRAL";-;-;-;4226,41;-;2827,30;3313,20;-;-;-;-;-;484,10;-;-;-;53422,13;479,87;-;-;-;-;-;12430,68;621,66;-;-;-;776,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9152,55;-;-;-;-;-;87734,26
