periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
02/2024;valor_aprovado;"220680 NOSSA SENHORA DOS REMEDIOS";-;-;-;1383,45;-;918,77;871,20;-;-;-;-;-;87,55;-;-;-;10063,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;17824,37
02/2024;valor_aprovado;"220690 NOVO ORIENTE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4895,00;-;-;-;-;-;-;-;35,52;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;14841,78
02/2024;valor_aprovado;"220695 NOVO SANTO ANTONIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220700 OEIRAS";64,80;-;-;36221,92;1001,35;27784,33;9226,80;19509,07;-;-;9294,88;-;3114,66;-;-;405,00;94363,84;5943,52;-;-;-;-;-;372,32;6046,08;-;288,45;-;-;-;1673,14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;219810,16
02/2024;valor_aprovado;"220710 OLHO D'AGUA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220720 PADRE MARCOS";-;-;-;4525,00;-;-;-;-;-;-;-;-;-;-;-;-;199,52;-;-;-;-;-;-;-;367,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5091,56
02/2024;valor_aprovado;"220730 PAES LANDIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;623,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;5348,50
02/2024;valor_aprovado;"220735 PAJEU DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220740 PALMEIRA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220750 PALMEIRAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3031,65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;8431,65
02/2024;valor_aprovado;"220755 PAQUETA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"220760 PARNAGUA";-;-;-;1354,95;-;3159,65;-;-;-;-;-;-;-;-;-;-;2964,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1622,50;-;-;-;-;-;-;-;-;-;-;-;-;9101,27
02/2024;valor_aprovado;"220770 PARNAIBA";89,10;-;2291,90;109223,94;32624,49;48824,56;56256,78;149430,33;71756,25;18864,62;3340,16;-;13451,92;11570,16;-;975,00;301147,63;91082,66;21957,04;230330,20;723107,49;113,26;-;-;7190,90;-;237,78;13620,75;895,80;-;1639,12;81,24;-;-;-;-;-;149,30;-;8035,74;-;-;-;-;-;-;19350,00;2389,32;-;1940027,44
02/2024;valor_aprovado;"220775 PASSAGEM FRANCA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22,00
02/2024;valor_aprovado;"220777 PATOS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"220779 PAU D'ARCO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220780 PAULISTANA";-;-;-;4942,82;-;-;-;-;-;-;-;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4946,82
02/2024;valor_aprovado;"220785 PAVUSSU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"220790 PEDRO II";-;-;-;9111,12;-;3235,69;5054,98;-;-;-;915,04;-;499,55;-;-;-;77663,55;7677,32;-;-;-;-;-;-;579,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13275,00;-;-;118011,25
02/2024;valor_aprovado;"220793 PEDRO LAURENTINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"220795 NOVA SANTA RITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"220800 PICOS";928,80;-;-;232196,02;10304,26;15114,55;18849,60;128774,50;30906,25;-;5249,44;-;5495,94;-;-;360,00;180612,81;43012,77;-;-;1415237,78;-;-;-;2957,84;-;446,42;-;-;-;205,50;-;-;-;-;-;-;-;15,15;8022,48;-;-;-;-;-;-;-;3708,12;-;2102398,23
02/2024;valor_aprovado;"220810 PIMENTEIRAS";-;-;-;135,42;-;-;-;-;-;-;-;-;-;-;-;-;3365,01;-;-;-;-;-;-;-;236,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11700,00;-;-;15437,23
02/2024;valor_aprovado;"220820 PIO IX";-;-;-;3792,50;-;-;-;-;-;-;-;-;-;-;-;-;1944,45;-;-;-;-;-;-;-;97,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18900,00;-;-;24734,15
02/2024;valor_aprovado;"220830 PIRACURUCA";59,40;-;77,49;24959,41;-;4888,57;8748,30;-;-;-;-;-;1308,42;-;-;43,00;55136,35;7459,75;-;-;-;-;-;-;499,08;-;-;-;-;-;-;90,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;109570,25
02/2024;valor_aprovado;"220840 PIRIPIRI";-;-;91,65;61298,86;699,58;44519,70;12326,60;169237,92;-;-;-;-;2280,73;-;-;405,00;299926,12;20425,42;243,69;-;-;339,78;676,94;-;4834,90;-;1400,56;-;-;-;-;-;-;-;-;-;2963,80;-;-;-;-;-;-;-;-;-;8325,00;-;-;629996,25
02/2024;valor_aprovado;"220850 PORTO";-;-;-;3950,69;-;-;-;-;-;-;-;-;566,50;-;-;-;13094,48;3402,06;-;-;-;-;-;-;3676,20;-;665,00;-;-;-;-;1395,10;-;-;-;-;-;746,50;-;-;-;-;-;-;-;-;-;-;-;27496,53
02/2024;valor_aprovado;"220855 PORTO ALEGRE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220860 PRATA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;3825,00
02/2024;valor_aprovado;"220865 QUEIMADA NOVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"220870 REDENCAO DO GURGUEIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"220880 REGENERACAO";-;-;-;3559,45;-;238,57;-;-;-;-;-;-;231,75;-;-;-;18067,93;3991,67;-;-;-;-;-;-;620,22;-;1560,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28269,59
02/2024;valor_aprovado;"220885 RIACHO FRIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"220887 RIBEIRA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220890 RIBEIRO GONCALVES";-;-;-;-;-;-;-;-;-;-;-;-;159,65;-;-;-;608,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;768,58
02/2024;valor_aprovado;"220900 RIO GRANDE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2179,69;-;-;-;-;-;-;-;118,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;8148,09
02/2024;valor_aprovado;"220910 SANTA CRUZ DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;5400,00
02/2024;valor_aprovado;"220915 SANTA CRUZ DOS MILAGRES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"220920 SANTA FILOMENA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220930 SANTA LUZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;5400,00
02/2024;valor_aprovado;"220935 SANTANA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220937 SANTA ROSA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220940 SANTO ANTONIO DE LISBOA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220945 SANTO ANTONIO DOS MILAGRES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220950 SANTO INACIO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220955 SAO BRAZ DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"220960 SAO FELIX DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3250,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;7750,24
02/2024;valor_aprovado;"220965 SAO FRANCISCO DE ASSIS DO PIAUI";-;-;-;4517,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;9242,45
02/2024;valor_aprovado;"220970 SAO FRANCISCO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;2700,00
02/2024;valor_aprovado;"220975 SAO GONCALO DO GURGUEIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220980 SAO GONCALO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220985 SAO JOAO DA CANABRAVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220987 SAO JOAO DA FRONTEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"220990 SAO JOAO DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;309,00;-;-;-;2708,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;8867,91
02/2024;valor_aprovado;"220995 SAO JOAO DA VARJOTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"220997 SAO JOAO DO ARRAIAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"221000 SAO JOAO DO PIAUI";75,60;-;-;6769,34;-;5369,49;6293,65;-;-;-;-;-;1697,60;-;-;4,00;52679,33;1239,08;162,72;-;-;-;245,34;-;-;-;1040,00;-;-;-;-;-;-;-;-;-;3774,88;-;-;-;-;-;-;-;-;-;11700,00;-;-;91051,03
02/2024;valor_aprovado;"221005 SAO JOSE DO DIVINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"221010 SAO JOSE DO PEIXE";-;-;-;1482,69;-;-;-;-;-;-;-;-;-;-;-;-;600,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;6132,69
02/2024;valor_aprovado;"221020 SAO JOSE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"221030 SAO JULIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"221035 SAO LOURENCO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"221037 SAO LUIS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;2700,00
02/2024;valor_aprovado;"221038 SAO MIGUEL DA BAIXA GRANDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"221039 SAO MIGUEL DO FIDALGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
02/2024;valor_aprovado;"221040 SAO MIGUEL DO TAPUIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17073,55;4033,73;-;-;-;-;-;-;1868,78;-;58,64;-;89,58;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;13050,00;-;-;36263,86
02/2024;valor_aprovado;"221050 SAO PEDRO DO PIAUI";-;-;-;5346,89;-;1095,72;2922,70;-;-;-;-;-;350,20;-;-;-;48779,15;2170,52;-;-;-;-;-;-;2508,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;69923,22
02/2024;valor_aprovado;"221060 SAO RAIMUNDO NONATO";-;-;-;49830,39;-;19592,08;8644,35;98304,48;-;-;-;-;2297,08;-;-;-;25173,32;30133,19;2490,93;-;188494,78;-;-;-;12211,06;-;706,01;-;29,86;31,26;85,26;-;-;-;-;-;-;-;-;810,67;-;-;-;-;-;-;6750,00;-;-;445584,72
02/2024;valor_aprovado;"221062 SEBASTIAO BARROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"221063 SEBASTIAO LEAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"221065 SIGEFREDO PACHECO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;5850,00
02/2024;valor_aprovado;"221070 SIMOES";-;-;-;6243,91;-;-;-;-;-;-;-;-;-;-;-;-;168,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6412,21
02/2024;valor_aprovado;"221080 SIMPLICIO MENDES";-;-;-;17755,15;-;11082,38;-;-;-;-;-;-;1354,84;-;-;-;9345,57;820,04;-;-;-;-;-;-;168,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40526,84
02/2024;valor_aprovado;"221090 SOCORRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;4950,00
02/2024;valor_aprovado;"221093 SUSSUAPARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;-;7650,00
02/2024;valor_aprovado;"221095 TAMBORIL DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"221097 TANQUE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;4725,00
02/2024;valor_aprovado;"221100 TERESINA";1859,68;-;16596,83;1829295,95;109259,47;561363,19;520063,19;689868,75;575393,75;-;43017,80;-;708374,33;1014605,72;-;1108,00;2198660,70;194384,28;56346,43;3454132,29;3063364,91;152182,73;13361,67;71558,08;52991,24;2639,00;9230,01;829793,83;199,04;1106,03;3589,51;484,98;-;-;164,91;-;10273,80;388,18;5028,41;31430,84;335912,60;-;-;18630,00;26375,00;266335,75;491598,49;21416,63;1224796,05;18607182,05
02/2024;valor_aprovado;"221110 UNIAO";-;-;-;-;-;3609,60;7546,55;-;-;-;-;-;700,40;-;-;-;30425,12;11571,32;-;-;-;-;372,35;-;1420,80;-;-;-;-;-;-;-;-;-;-;-;1253,46;-;-;-;-;-;-;-;-;-;-;-;-;56899,60
02/2024;valor_aprovado;"221120 URUCUI";-;-;-;21990,39;-;3506,70;-;-;-;-;-;-;216,30;-;-;-;42412,04;4620,20;-;-;-;-;-;-;1856,08;-;-;-;447,90;-;-;90,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75140,09
02/2024;valor_aprovado;"221130 VALENCA DO PIAUI";-;-;-;1819,55;2256,16;1979,49;7774,80;-;-;-;-;-;98,64;-;-;-;57070,34;3302,60;11,84;-;-;-;74,62;-;61,06;-;-;-;209,02;-;-;67,86;165,92;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;-;78491,90
02/2024;valor_aprovado;"221135 VARZEA BRANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"221140 VARZEA GRANDE";-;-;-;1451,74;-;-;-;-;-;-;-;-;-;-;-;-;162,11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;5663,85
02/2024;valor_aprovado;"221150 VERA MENDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;5850,00
02/2024;valor_aprovado;"221160 VILA NOVA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;-;4275,00
02/2024;valor_aprovado;"221170 WALL FERRAZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;" MUNICIPIO IGNORADO - CE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;valor_aprovado;"230010 ABAIARA";-;-;-;6243,54;-;-;-;-;-;-;-;-;422,30;-;-;15,00;10697,20;32,69;-;-;-;-;74,40;-;-;-;652,46;-;-;-;-;-;-;-;-;-;368,30;-;-;-;-;-;-;-;-;-;-;-;-;18505,89
02/2024;valor_aprovado;"230015 ACARAPE";-;-;-;-;-;-;2255,00;-;-;-;-;-;422,30;-;-;-;27617,64;681,82;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31059,64
02/2024;valor_aprovado;"230020 ACARAU";453,60;-;-;11591,86;-;10993,96;12097,80;-;-;-;141,42;-;113,30;-;-;132,00;130481,30;-;-;-;-;-;1632,78;-;589,80;-;24,12;628,65;-;-;-;-;-;-;-;-;5787,70;119,44;-;-;-;-;-;-;-;-;17408,54;-;1712,70;193908,97
