periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
09/2025;valor_aprovado;"310290 ANTONIO CARLOS";-;-;-;30856,04;-;3125,29;5116,65;-;-;-;208,17;-;61,80;-;-;-;18325,38;464,75;-;-;-;-;-;-;226,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;7301,25;-;-;-;-;-;70860,51
09/2025;valor_aprovado;"310300 ANTONIO DIAS";-;-;-;20383,09;-;-;-;-;-;-;-;-;-;-;-;-;407,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;1945,35;-;-;-;-;-;28360,89
09/2025;valor_aprovado;"310310 ANTONIO PRADO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3260,00;693,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;722,70;-;-;-;-;-;4676,05
09/2025;valor_aprovado;"310320 ARACAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;620,00;116,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;3910,50;-;-;-;-;-;6897,25
09/2025;valor_aprovado;"310330 ARACITABA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1275,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;9053,55;-;-;-;-;-;14828,94
09/2025;valor_aprovado;"310340 ARACUAI";-;-;721,56;-;-;17956,78;14607,10;3008,88;5643,75;-;-;-;9891,11;-;-;3,00;66115,95;-;31207,70;-;-;8,09;242,59;-;1929,08;-;-;97221,60;-;-;-;-;-;-;-;-;1567,80;-;-;-;-;-;-;-;-;-;-;8325,00;-;4039,20;-;-;-;-;-;262489,19
09/2025;valor_aprovado;"310350 ARAGUARI";-;-;560,88;380613,96;57687,75;58942,93;70342,18;50827,30;22843,75;-;14655,88;1656,16;62792,24;-;-;23,00;280104,07;47412,62;-;-;504647,42;-;905,09;10320,00;2871,84;-;265,26;82741,57;-;-;-;5046,69;-;-;-;-;670,22;-;333,30;4722,44;-;-;-;-;-;-;-;-;4748,10;14883,60;-;-;-;-;-;1680618,25
09/2025;valor_aprovado;"310360 ARANTINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5660,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;544,50;-;-;-;-;-;14304,50
09/2025;valor_aprovado;"310370 ARAPONGA";-;-;-;7511,23;-;-;1335,40;-;-;-;-;-;695,25;-;-;33,00;33984,42;3102,27;-;-;-;-;14,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13211,55;-;-;-;-;-;59888,00
09/2025;valor_aprovado;"310375 ARAPORA";-;-;-;2612,54;-;4695,27;10358,15;-;-;-;-;-;1586,20;-;-;1,00;82900,23;4008,59;257,21;-;-;-;-;-;533,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8439,75;-;-;-;-;-;115392,14
09/2025;valor_aprovado;"310380 ARAPUA";-;-;-;6388,68;-;1723,29;-;-;-;-;-;-;185,40;-;-;-;1309,35;242,84;-;-;-;-;-;-;185,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;-;-;-;19934,84
09/2025;valor_aprovado;"310390 ARAUJOS";-;-;-;21725,52;-;6049,44;-;-;-;-;-;-;-;-;-;-;26276,56;1552,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;4643,10;-;-;-;-;-;66996,62
09/2025;valor_aprovado;"310400 ARAXA";189,00;-;18,33;201645,10;2460,28;31105,12;20898,90;49743,21;1881,25;-;409,16;-;7517,68;340,80;-;185,00;248868,94;7702,33;4,44;-;480053,77;194,16;557,91;3,08;523,32;-;-;-;-;-;-;798,82;-;-;54,97;-;76,68;-;181,80;10051,20;-;-;-;-;-;-;-;-;1447,02;13464,00;-;-;-;-;-;1080376,27
09/2025;valor_aprovado;"310410 ARCEBURGO";-;-;13,25;1089,79;-;3140,15;-;-;-;-;-;-;360,50;-;-;-;35182,60;1548,10;46,52;-;-;-;-;-;318,38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4846,05;-;-;-;-;-;46545,34
09/2025;valor_aprovado;"310420 ARCOS";-;-;-;25211,93;-;13425,51;13273,70;-;-;-;-;-;494,40;-;-;31,00;104459,31;2059,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;163455,77
09/2025;valor_aprovado;"310430 AREADO";-;-;-;10686,02;-;3294,89;-;-;-;-;-;-;360,50;-;-;-;4703,00;-;-;-;-;-;-;-;185,28;-;-;1193665,20;-;-;-;1752,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6771,60;-;-;-;-;-;1221419,45
09/2025;valor_aprovado;"310440 ARGIRITA";-;-;-;-;-;-;-;-;-;-;-;-;61,80;-;-;-;142,38;518,37;-;-;-;-;-;-;87,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;7865,55;-;-;-;-;-;13175,32
09/2025;valor_aprovado;"310445 ARICANDUVA";-;-;-;8583,46;-;-;-;-;-;-;-;-;437,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9225,00;-;6613,20;-;-;-;-;-;24859,41
09/2025;valor_aprovado;"310450 ARINOS";-;-;-;803,75;-;6200,00;-;-;-;-;-;-;1009,40;-;-;-;65234,00;215,90;1347,24;-;-;-;-;-;123,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;138,60;-;-;-;-;-;78672,25
09/2025;valor_aprovado;"310460 ASTOLFO DUTRA";-;-;-;4404,76;-;-;-;-;-;-;-;-;-;-;-;-;2121,20;523,04;-;-;-;-;8,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;19973,25;-;-;-;-;-;33105,37
09/2025;valor_aprovado;"310470 ATALEIA";-;-;-;3405,03;-;1631,90;-;-;-;-;-;-;103,00;-;-;-;20358,24;1093,66;-;-;-;-;-;-;1095,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5103,45;-;-;-;-;-;32790,36
09/2025;valor_aprovado;"310480 AUGUSTO DE LIMA";-;-;-;18686,81;-;-;-;-;-;-;-;-;-;-;-;-;5157,00;985,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;16820,10;-;-;-;-;-;47049,59
09/2025;valor_aprovado;"310490 BAEPENDI";-;-;225,25;16084,58;-;5750,53;511,50;4545,42;-;-;-;-;1365,07;-;-;-;22883,45;26,71;1576,22;-;-;-;29,49;1177,86;70,62;-;45,68;-;-;-;180,60;89,52;-;-;-;-;45,44;-;-;-;-;-;-;-;-;-;-;-;-;4529,25;-;-;-;-;-;59137,19
09/2025;valor_aprovado;"310500 BALDIM";-;-;-;14784,86;-;-;594,00;-;-;-;-;-;463,50;-;-;-;126,00;-;-;-;-;-;-;-;18111,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;28249,65;-;-;-;-;-;67279,61
09/2025;valor_aprovado;"310510 BAMBUI";-;-;141,00;-;-;6408,31;9658,00;-;-;-;-;-;713,56;-;-;-;86843,66;5075,87;-;-;-;-;-;-;1317,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110157,90
09/2025;valor_aprovado;"310520 BANDEIRA";-;-;-;-;-;-;4512,20;-;-;-;-;-;226,60;-;-;-;5340,20;154,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;5454,90;-;-;-;-;-;22438,38
09/2025;valor_aprovado;"310530 BANDEIRA DO SUL";-;-;-;2487,64;-;2376,75;-;-;-;-;-;-;262,65;-;-;-;299,28;-;-;-;-;-;-;7,60;-;-;-;-;-;-;-;-;-;-;-;-;-;1433,28;-;-;-;-;-;-;-;-;-;-;-;3801,60;-;-;-;-;-;10668,80
09/2025;valor_aprovado;"310540 BARAO DE COCAIS";-;-;-;80324,44;-;13173,43;4769,60;-;-;-;-;-;1812,80;-;-;-;38421,44;-;125,19;-;-;-;-;-;87,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138714,12
09/2025;valor_aprovado;"310550 BARAO DE MONTE ALTO";-;-;-;11032,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99,00;-;-;-;-;-;11131,98
09/2025;valor_aprovado;"310560 BARBACENA";36,00;-;4449,98;292281,29;38197,08;48030,24;23279,03;176564,20;66028,75;50307,37;23428,28;529,36;85112,57;1993,68;-;489,00;456096,34;31080,63;23324,25;807526,77;518713,13;687,65;37,20;10993,36;5272,13;-;-;68561,80;-;24,54;56,84;29,84;-;-;15,79;-;-;-;4835,21;11540,88;-;-;-;-;-;-;290645,56;98206,05;19113,26;31462,20;-;-;-;-;96160,00;3285110,26
09/2025;valor_aprovado;"310570 BARRA LONGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2390,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2390,00
09/2025;valor_aprovado;"310590 BARROSO";2,70;-;-;183630,64;-;13292,06;3292,85;-;-;-;-;-;450,90;-;-;1,00;69005,97;1632,18;-;-;-;-;-;42813,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;14310,45;-;-;-;-;-;335632,73
09/2025;valor_aprovado;"310600 BELA VISTA DE MINAS";-;-;-;53028,19;-;-;2545,40;-;-;-;-;-;-;-;-;-;240,00;7591,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16650,00;-;13152,15;-;-;-;-;-;93206,74
09/2025;valor_aprovado;"310610 BELMIRO BRAGA";-;-;-;-;-;-;-;-;-;-;-;-;412,00;-;-;-;17990,00;-;-;-;-;-;2,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18404,32
09/2025;valor_aprovado;"310620 BELO HORIZONTE";13184,38;-;104015,20;8635453,42;791350,52;844491,81;985053,30;2296753,27;944127,50;595284,76;344388,54;16141,46;2905698,01;2520207,78;-;4000,00;6065098,32;137629,25;2953850,69;10465263,94;8092191,00;306062,65;17439,34;363658,96;139916,68;1074,45;11213,47;1763875,57;265,38;16773,00;11520,49;79425,98;134,98;18,85;533,64;30,72;8916,14;1373,56;48799,04;130841,74;2480479,55;8577,12;18144,00;-;477115,00;-;3852975,41;1132677,00;1091928,69;6233,70;30606,00;68650,00;117510,00;4200,00;1434940,00;62340094,26
09/2025;valor_aprovado;"310630 BELO ORIENTE";-;-;9958,90;64074,87;3306,00;23580,60;14079,00;-;-;-;3740,00;-;19573,68;-;-;-;191180,84;9816,36;459,97;-;-;-;-;-;574,20;-;1760,00;146604,00;-;10149,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;14919,30;-;-;-;-;-;518951,72
09/2025;valor_aprovado;"310640 BELO VALE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;326,70;-;-;-;-;-;326,70
09/2025;valor_aprovado;"310650 BERILO";-;-;-;3992,90;-;2547,77;-;-;-;-;-;-;401,70;-;-;11,00;6065,99;171,85;1,48;-;-;-;-;-;24,30;-;73,19;-;-;-;-;-;-;-;-;-;372,64;-;-;-;-;-;-;-;-;-;-;6750,00;-;8380,35;-;-;-;-;-;28793,17
09/2025;valor_aprovado;"310660 BERTOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;756,00;1314,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;10692,00;-;-;-;-;-;19737,83
09/2025;valor_aprovado;"310665 BERIZAL";-;-;-;10168,26;-;2772,69;1751,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11700,00;-;12840,30;-;-;-;-;-;39233,00
09/2025;valor_aprovado;"310670 BETIM";499,82;-;4122,57;768957,00;192083,59;127218,68;125975,44;251033,17;75712,50;16935,00;37465,36;-;219300,38;51,12;-;1182,00;999826,97;8069,61;350262,70;724723,49;1643603,57;33845,08;310,00;1924,35;11741,92;-;1011,07;258790,05;79,87;256,08;1181,74;56665,92;20,74;-;-;-;1552,90;477,76;366,17;36560,93;440,00;-;-;-;-;-;-;4277,32;210370,31;35402,40;-;-;-;-;-;6202297,58
09/2025;valor_aprovado;"310680 BIAS FORTES";-;-;-;-;-;-;-;-;-;-;-;-;257,50;-;-;-;2224,58;2482,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3069,00;-;-;-;-;-;8033,78
09/2025;valor_aprovado;"310690 BICAS";-;-;-;113934,16;-;9803,35;30667,19;32160,44;63341,25;3997,35;5189,38;137,01;16144,47;-;-;37,00;66400,61;-;50,67;-;-;-;-;3533,58;532,68;-;167,26;-;-;-;-;-;-;-;-;-;731,58;-;645,83;-;-;-;-;-;-;-;-;4050,00;-;11375,10;-;-;-;-;-;362898,91
09/2025;valor_aprovado;"310700 BIQUINHAS";-;-;-;963,21;-;3657,13;-;-;-;-;-;-;463,50;-;-;-;2451,03;1980,02;-;-;-;-;-;-;311,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3663,00;-;-;-;-;-;13489,39
09/2025;valor_aprovado;"310710 BOA ESPERANCA";-;-;-;106138,03;-;12574,40;-;-;-;-;-;-;2616,20;-;-;-;78442,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13761,00;-;-;-;-;-;213531,81
09/2025;valor_aprovado;"310720 BOCAINA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;128,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;886,05;-;-;-;-;-;7539,80
09/2025;valor_aprovado;"310730 BOCAIUVA";-;-;36,66;22901,29;-;16026,16;8562,60;29566,27;-;-;3697,14;-;8645,48;34,08;-;8,00;306110,00;1225,55;49613,38;-;-;16,18;-;-;7263,86;-;-;65825,79;-;179,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14400,00;-;4029,30;-;-;-;-;-;538140,78
09/2025;valor_aprovado;"310740 BOM DESPACHO";-;-;648,04;114572,59;-;14925,18;23524,34;62446,50;20913,75;-;12339,00;-;5364,28;-;-;228,00;122063,58;8124,56;2,96;-;487696,06;-;459,83;13570,00;4790,28;-;296,48;86926,05;-;12,27;28,42;59,68;-;-;-;-;3930,50;29,86;44,54;2638,25;-;-;-;-;-;-;-;25626,64;5217,18;19760,40;-;1170,00;-;-;-;1037409,22
09/2025;valor_aprovado;"310750 BOM JARDIM DE MINAS";-;-;-;14939,74;-;6356,01;-;-;-;-;-;-;438,20;-;-;-;14766,10;1232,11;703,42;-;-;-;-;-;153,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;47589,50
09/2025;valor_aprovado;"310760 BOM JESUS DA PENHA";-;-;25,83;22463,78;-;253,48;-;-;-;-;-;-;51,50;-;-;-;18553,57;-;4,44;-;-;-;-;-;243,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2781,90;-;-;-;-;-;44378,22
09/2025;valor_aprovado;"310770 BOM JESUS DO AMPARO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1451,85;501,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;574,20;-;-;-;-;-;2527,96
09/2025;valor_aprovado;"310780 BOM JESUS DO GALHO";-;-;-;29717,00;-;2786,28;-;-;-;-;-;-;72,10;-;-;-;20235,31;-;-;-;-;-;-;-;120,88;-;-;-;-;-;-;-;-;-;-;-;-;-;222,70;-;-;-;-;-;-;-;-;-;-;15597,45;-;-;-;-;-;68751,72
09/2025;valor_aprovado;"310790 BOM REPOUSO";-;-;-;635,52;-;-;-;-;-;-;-;-;535,60;-;-;-;1171,27;1201,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1960,20;-;-;-;-;-;5503,69
09/2025;valor_aprovado;"310800 BOM SUCESSO";-;-;-;3337,79;-;3560,47;-;-;-;-;1155,84;-;1007,10;-;-;-;44029,61;-;-;-;-;-;-;-;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99,00;-;-;-;-;-;53202,27
09/2025;valor_aprovado;"310810 BONFIM";-;-;-;1413,79;-;837,79;3709,75;-;-;-;-;-;-;-;-;-;7599,44;-;26,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29,70;-;-;-;-;-;13617,11
09/2025;valor_aprovado;"310820 BONFINOPOLIS DE MINAS";16,20;-;-;1194,31;-;1319,02;-;-;-;-;-;-;2,52;-;-;8,00;26525,78;1509,69;-;-;-;-;-;1325,20;55,56;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;7583,40;-;-;-;-;-;47431,57
09/2025;valor_aprovado;"310825 BONITO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;262,65;-;-;16,00;1900,65;-;-;-;-;-;42,92;-;47,36;-;56,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;1161,15;-;-;-;-;-;15412,03
09/2025;valor_aprovado;"310830 BORDA DA MATA";-;-;-;7774,16;-;5204,34;-;-;-;-;-;-;159,65;-;-;3,00;57237,73;558,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;16429,05;-;-;-;-;-;94791,73
09/2025;valor_aprovado;"310840 BOTELHOS";-;-;-;19688,07;-;446,90;1385,45;-;-;-;-;-;848,33;-;-;-;46965,19;4078,36;-;-;-;-;-;-;119,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15513,30;-;-;-;-;-;89045,24
09/2025;valor_aprovado;"310850 BOTUMIRIM";-;-;-;4768,81;-;-;868,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13275,00;-;22968,00;-;-;-;-;-;41880,26
09/2025;valor_aprovado;"310855 BRASILANDIA DE MINAS";-;-;-;4687,81;-;5513,11;-;-;-;-;-;-;865,20;-;-;-;54862,65;-;-;-;-;-;-;-;390,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;519,75;-;-;-;-;-;73364,24
09/2025;valor_aprovado;"310860 BRASILIA DE MINAS";178,20;-;499,58;45995,19;4866,24;15420,87;26990,00;21681,67;-;-;2733,08;-;5393,33;-;-;14,00;78720,53;-;4830,25;-;622167,88;-;239,12;-;16613,38;-;-;-;-;-;354,07;2372,16;-;-;-;-;1212,58;-;200,43;29560,54;-;-;-;-;-;-;-;4050,00;3354,00;16859,70;-;-;-;-;-;904306,80
09/2025;valor_aprovado;"310870 BRAS PIRES";-;-;-;10808,02;-;-;-;-;-;-;-;-;937,30;-;179,85;-;29341,70;9750,00;-;-;-;-;1,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;1435,50;-;-;-;-;-;61003,53
09/2025;valor_aprovado;"310880 BRAUNAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2025;valor_aprovado;"310890 BRAZOPOLIS";-;-;-;21346,85;-;3429,69;701,25;-;-;-;-;-;458,35;-;-;-;54882,50;-;-;-;-;-;-;-;138,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5831,10;-;-;-;-;-;86788,70
09/2025;valor_aprovado;"310900 BRUMADINHO";2003,40;-;1155,79;193999,07;-;31798,11;29994,54;79241,69;-;-;9131,48;-;29296,56;426,00;-;44,00;197419,71;8947,76;11381,84;-;-;80,90;-;10559,15;48031,40;-;-;9492,03;-;13,63;117,40;-;-;-;-;-;-;29,86;2511,10;-;-;-;-;-;-;-;-;-;-;361,35;-;-;-;-;-;666036,77
09/2025;valor_aprovado;"310910 BUENO BRANDAO";-;-;-;4744,98;-;2068,07;-;-;-;-;-;-;406,85;-;-;-;23640,67;1269,75;-;-;-;-;-;-;444,70;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;26185,50;-;-;-;-;-;63721,78
09/2025;valor_aprovado;"310920 BUENOPOLIS";-;-;-;5160,55;-;-;-;-;-;-;-;-;504,70;-;-;-;-;1893,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16508,25;-;-;-;-;-;24066,98
09/2025;valor_aprovado;"310925 BUGRE";-;-;-;-;-;-;1366,20;-;-;-;-;-;-;-;-;-;1545,20;347,80;-;-;-;-;161,20;-;-;-;-;-;-;-;-;-;-;-;-;-;168,74;-;-;-;-;-;-;-;-;-;-;5400,00;-;1064,25;-;-;-;-;-;10053,39
09/2025;valor_aprovado;"310930 BURITIS";51,30;-;511,31;121037,10;-;10885,17;1933,25;-;-;-;804,10;-;872,18;-;-;3,00;89927,37;12,70;-;-;-;-;30,87;-;206,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74513,70;-;-;-;-;-;300788,91
09/2025;valor_aprovado;"310940 BURITIZEIRO";-;-;21,56;48399,92;-;2439,38;2998,60;-;-;-;-;-;1169,05;-;-;-;56754,07;3914,16;-;-;-;16,18;269,94;-;185,28;-;1820,00;-;-;-;-;-;-;-;-;-;3174,36;-;-;-;-;-;-;-;-;-;-;-;-;8776,35;-;-;-;-;-;129938,85
09/2025;valor_aprovado;"310945 CABECEIRA GRANDE";-;-;-;-;-;1196,47;-;-;-;-;-;-;-;-;-;-;-;1133,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7108,20;-;-;-;-;-;9438,14
09/2025;valor_aprovado;"310950 CABO VERDE";-;-;25,83;3216,11;-;3468,17;4711,30;-;-;-;-;-;224,59;-;-;-;17658,69;1851,65;-;-;-;-;-;-;430,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14058,00;-;-;-;-;-;45644,82
09/2025;valor_aprovado;"310960 CACHOEIRA DA PRATA";-;-;-;27855,16;-;3138,30;1315,60;-;-;-;-;-;767,35;-;-;-;1610,00;3585,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;5781,60;-;-;-;-;-;48553,79
09/2025;valor_aprovado;"310970 CACHOEIRA DE MINAS";-;-;-;8152,18;-;-;-;-;-;-;-;-;-;-;-;-;22493,91;1327,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;8707,05;-;-;-;-;-;46755,29
09/2025;valor_aprovado;"310980 CACHOEIRA DOURADA";-;-;-;13089,51;-;-;-;-;-;-;-;-;56,65;-;-;-;3020,30;751,67;-;-;-;-;-;-;-;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;10162,35;-;-;-;-;-;31828,00
