periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
08/2024;valor_aprovado;"510185 BOM JESUS DO ARAGUAIA";-;-;-;10510,87;-;-;-;-;-;-;-;-;185,40;-;-;53,00;6853,18;1427,96;-;-;-;-;-;-;2916,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;10746,45;37417,86
08/2024;valor_aprovado;"510190 BRASNORTE";-;-;-;39619,96;-;7407,85;15923,08;-;-;-;225,32;-;644,12;-;-;142,00;32202,30;913,95;41,93;-;-;-;-;183,17;106,86;-;58,47;883,66;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;-;-;55959,75;154334,69
08/2024;valor_aprovado;"510250 CACERES";-;-;47390,21;167418,99;3551,04;9703,27;7964,03;121876,90;-;-;18,00;-;416,86;9401,63;-;46,00;55005,00;3269,00;49,00;-;700991,89;12077,38;-;2064,00;3818,76;-;-;-;-;-;255,78;67,86;-;-;-;-;-;-;-;8679,09;-;-;-;-;-;-;-;-;5256,90;-;1159321,59
08/2024;valor_aprovado;"510260 CAMPINAPOLIS";-;-;-;14628,40;-;4386,15;4336,20;-;-;-;-;-;-;-;-;-;229,88;1345,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41347,35;66273,45
08/2024;valor_aprovado;"510263 CAMPO NOVO DO PARECIS";29,70;-;54,99;38296,47;1778,05;8392,35;13556,32;123670,08;3225,00;-;48,16;-;690,30;-;-;337,00;128228,68;3712,13;-;-;-;4,69;6,96;-;13131,12;-;634,08;82,28;-;-;148,84;-;-;-;-;-;-;-;3117,80;-;-;-;-;-;-;-;-;4050,00;-;30991,95;374186,95
08/2024;valor_aprovado;"510267 CAMPO VERDE";40,50;-;565,41;116080,75;-;19698,74;50570,33;38196,73;268,75;-;6075,90;-;5574,58;681,60;-;1282,00;121502,04;6245,54;2317,60;-;-;258,88;-;-;9009,72;-;86,84;-;-;-;82,20;-;-;-;-;-;-;29,86;1543,91;-;-;-;-;-;-;-;-;-;-;30481,65;410593,53
08/2024;valor_aprovado;"510268 CAMPOS DE JULIO";-;-;-;26238,97;-;1191,91;135,72;-;-;-;450,64;-;290,51;-;-;22,00;33791,38;1467,57;-;-;-;-;-;-;97,20;-;-;-;-;566,96;28,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39372,30;103653,58
08/2024;valor_aprovado;"510269 CANABRAVA DO NORTE";-;-;-;3945,22;-;82,18;-;1065,63;806,25;-;-;-;-;675,00;-;8,00;4684,81;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1707,75;12974,84
08/2024;valor_aprovado;"510270 CANARANA";-;-;388,00;38,99;-;6530,24;2008,60;-;-;-;-;-;-;-;-;3,00;52028,90;1745,89;1,48;-;-;8,09;-;-;322,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63075,97
08/2024;valor_aprovado;"510279 CARLINDA";-;-;-;-;-;-;5909,20;4666,48;-;-;-;-;-;-;-;-;6058,20;1998,76;-;-;-;-;-;-;3362,24;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7425,00;-;23458,05;52883,56
08/2024;valor_aprovado;"510285 CASTANHEIRA";-;-;-;5858,41;-;1811,74;1812,25;-;-;-;-;-;695,25;-;-;2,00;17982,75;983,34;-;-;-;-;-;-;527,10;-;50,67;-;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;-;-;742,50;30525,73
08/2024;valor_aprovado;"510300 CHAPADA DOS GUIMARAES";21,60;-;-;62854,44;-;2060,48;7010,85;-;-;-;-;-;740,97;-;-;-;57572,46;2688,72;-;-;-;-;-;-;331,40;-;69,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89,10;133439,75
08/2024;valor_aprovado;"510305 CLAUDIA";94,50;-;25,83;26592,66;-;4872,30;4403,81;4507,65;3762,50;677,40;226,98;-;774,66;-;-;-;28410,52;4631,52;-;-;-;-;-;204,82;545,04;-;-;1676,40;-;-;-;-;-;-;-;-;-;-;75,75;-;-;-;-;-;-;-;-;-;-;28541,70;110024,04
08/2024;valor_aprovado;"510310 COCALINHO";-;-;-;7755,34;-;1708,54;4218,50;-;-;-;-;-;72,10;-;-;38,00;65856,68;483,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;85983,13
08/2024;valor_aprovado;"510320 COLIDER";99,90;-;361,62;80294,81;-;12651,14;8800,00;79758,14;2418,75;763,96;112,66;-;394,89;23782,17;-;350,00;104846,18;3683,88;51,94;-;-;7885,71;-;2890,70;6120,40;-;64,10;-;-;375,12;113,68;22,62;-;-;-;-;-;-;931,86;-;-;-;-;-;-;-;-;-;-;73769,85;410544,08
08/2024;valor_aprovado;"510325 COLNIZA";-;-;-;8337,47;-;3172,65;2961,75;-;-;-;-;-;-;-;-;-;2183,97;759,10;50,62;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;396,00;17977,36
08/2024;valor_aprovado;"510330 COMODORO";-;-;-;12126,58;-;2593,60;6267,80;-;-;-;-;-;786,25;-;-;-;21120,29;1965,81;-;-;-;-;-;-;27695,16;-;-;4191,00;-;-;-;-;-;-;-;-;-;-;1158,04;-;-;-;-;-;-;-;-;-;-;61235,55;139140,08
08/2024;valor_aprovado;"510335 CONFRESA";29,70;-;14,10;18809,89;3380,34;4082,83;10399,40;-;7525,00;-;-;-;233,36;-;-;222,00;79876,35;4411,71;825,45;-;-;16,18;-;367,52;105,10;-;-;-;-;-;116,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;237,60;130652,75
08/2024;valor_aprovado;"510336 CONQUISTA D'OESTE";-;-;-;13821,96;-;1022,05;-;-;-;-;45,50;-;42,00;-;-;-;4024,08;718,95;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18671,40;38369,62
08/2024;valor_aprovado;"510337 COTRIGUACU";-;-;-;4260,42;-;941,41;3198,80;-;-;-;-;-;46,35;-;-;27,00;7311,72;716,50;-;-;-;-;-;-;74,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36506,25;53083,21
08/2024;valor_aprovado;"510340 CUIABA";2398,26;-;13226,45;2936291,63;339933,28;179639,24;95248,82;775073,64;151936,25;197209,17;55334,61;19613,53;214688,16;823226,31;-;1193,00;2752790,24;60771,48;36960,95;2954850,39;2252805,09;152790,47;7349,04;15647,82;12464,86;-;3085,74;1032271,10;-;61,35;1708,35;777,60;-;-;-;-;17344,43;-;13053,37;29368,62;144383,90;20044,26;23328,00;51750,00;21140,00;-;1404804,41;210455,07;16534,67;752961,00;17794514,56
08/2024;valor_aprovado;"510343 CURVELANDIA";-;-;-;2038,71;-;-;-;-;-;-;-;-;-;-;-;-;137,70;1849,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2296,80;6322,23
08/2024;valor_aprovado;"510345 DENISE";-;-;-;9493,59;-;4169,42;-;-;-;-;-;-;-;-;-;-;64217,07;2110,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10241,55;90232,47
08/2024;valor_aprovado;"510350 DIAMANTINO";5,40;-;63,92;42614,02;2507,67;8667,91;8184,55;8709,71;-;-;1444,80;-;1790,08;-;-;192,00;60170,50;2701,99;1,48;-;-;194,16;11,42;-;284,96;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;31086,00;174956,99
08/2024;valor_aprovado;"510360 DOM AQUINO";-;-;-;6516,12;-;899,51;-;-;-;-;-;-;-;-;-;48,00;285,60;1862,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1588,95;11200,51
08/2024;valor_aprovado;"510370 FELIZ NATAL";-;-;66,48;20200,88;-;1171,45;3899,95;1346,49;1881,25;720,58;225,32;-;332,68;-;-;59,00;29639,52;2166,39;61,38;-;-;-;-;-;333,48;-;-;2095,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20443,50;84643,85
08/2024;valor_aprovado;"510380 FIGUEIROPOLIS D'OESTE";-;-;-;2308,58;-;-;-;-;-;-;-;-;-;-;-;36,00;2965,36;599,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5909,72
08/2024;valor_aprovado;"510385 GAUCHA DO NORTE";-;-;-;11352,66;-;-;-;-;-;-;-;-;-;-;-;84,00;1583,55;2579,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15599,44
08/2024;valor_aprovado;"510390 GENERAL CARNEIRO";-;-;-;3535,42;-;-;1053,25;-;-;-;-;-;30,90;-;-;-;9291,72;715,99;-;-;-;-;-;-;430,48;-;11,26;-;-;-;-;54,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;485,10;15608,28
08/2024;valor_aprovado;"510395 GLORIA D'OESTE";-;-;-;7216,36;-;-;24,20;-;6181,25;-;-;-;207,40;-;-;-;478,25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14107,46
08/2024;valor_aprovado;"510410 GUARANTA DO NORTE";86,40;-;-;37811,14;-;15097,99;20194,90;-;-;-;-;-;3062,07;-;-;442,00;87706,83;16320,91;663,00;-;-;639,58;580,80;-;7995,56;-;229,98;35396,40;-;-;38,74;12,97;-;-;54,97;-;212,28;-;1916,02;-;-;-;-;-;-;-;-;6750,00;-;63236,25;298448,79
08/2024;valor_aprovado;"510420 GUIRATINGA";-;-;-;19355,37;-;4128,48;-;-;-;-;-;-;947,60;-;-;83,00;17034,85;2177,18;-;-;-;-;-;-;-;-;28,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;222,75;43977,38
08/2024;valor_aprovado;"510450 INDIAVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7640,00;763,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8403,97
08/2024;valor_aprovado;"510452 IPIRANGA DO NORTE";-;-;-;-;-;-;664,40;3064,14;3493,75;-;240,80;-;325,00;-;-;-;12193,24;2743,11;-;-;-;-;-;-;259,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7222,05;30205,69
08/2024;valor_aprovado;"510454 ITANHANGA";-;-;187,46;13871,20;367,02;1110,12;1353,55;4336,98;5912,50;-;1525,64;-;271,30;-;-;-;17530,32;-;-;-;-;-;-;-;71,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46537,13
08/2024;valor_aprovado;"510455 ITAUBA";-;-;-;5196,84;-;-;-;-;-;-;-;-;16,80;-;-;80,00;11772,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123,75;17190,23
08/2024;valor_aprovado;"510460 ITIQUIRA";10,80;-;-;44717,74;-;9259,37;3557,40;-;-;-;-;-;27,02;-;-;63,00;21366,64;6985,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76,72;-;-;-;-;-;-;-;-;-;-;-;-;-;86064,28
08/2024;valor_aprovado;"510480 JACIARA";-;-;402,25;31893,98;530,14;8971,16;7571,59;101,10;537,50;-;45,50;-;2221,47;647,52;-;227,00;102285,63;3752,70;1910,44;-;-;161,80;-;-;233,64;-;-;246,84;29,86;-;-;-;-;-;-;-;-;-;668,10;-;-;-;-;-;-;-;-;7224,15;-;27458,25;197120,62
08/2024;valor_aprovado;"510490 JANGADA";-;-;-;12253,38;-;113,03;310,75;446,33;2150,00;-;-;-;973,35;-;-;-;19240,81;1429,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2717,55;39634,76
08/2024;valor_aprovado;"510500 JAURU";-;-;-;3133,50;-;-;-;-;2150,00;-;45,50;-;552,24;-;-;-;5150,27;275,53;-;-;-;-;-;97,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2732,40;14137,23
08/2024;valor_aprovado;"510510 JUARA";2168,10;-;2120,52;29263,48;-;12757,84;12293,60;27132,42;15318,75;-;1318,38;-;1045,13;3048,28;-;55,00;113258,30;12617,80;5938,07;-;-;5641,73;-;709,38;32537,78;-;392,90;-;895,80;31,26;-;4344,58;-;-;-;-;-;3583,20;560,39;-;-;-;-;-;-;-;-;-;-;67334,85;354367,54
08/2024;valor_aprovado;"510515 JUINA";18,90;-;-;119535,55;2513,52;12063,05;9809,65;50411,17;-;-;-;-;1116,25;4007,38;-;38,00;127450,33;4861,39;-;-;-;3821,72;-;-;232,12;-;211,36;-;-;-;-;-;-;-;-;-;-;-;2271,54;-;-;-;-;-;-;-;-;-;-;190030,50;528392,43
08/2024;valor_aprovado;"510517 JURUENA";-;-;-;2996,86;-;1394,36;352,55;-;-;-;-;-;77,25;-;-;2,00;3042,14;363,49;-;-;-;-;-;-;440,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,95;8673,64
08/2024;valor_aprovado;"510520 JUSCIMEIRA";5,40;-;-;9653,13;-;3596,15;-;-;-;-;-;-;901,25;-;-;-;636,30;1413,50;-;-;-;-;-;-;611,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13924,35;30741,76
08/2024;valor_aprovado;"510523 LAMBARI D'OESTE";-;-;-;3974,56;-;179,86;86,35;1171,81;4568,75;-;1794,56;-;232,51;-;-;-;1060,00;484,91;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;20303,31
08/2024;valor_aprovado;"510525 LUCAS DO RIO VERDE";2,70;-;-;102341,09;5886,13;7590,44;4184,40;3145,08;20425,00;-;-;-;1043,90;-;-;1006,00;161072,77;8499,64;95,87;-;-;-;6,36;-;2954,44;-;2335,83;-;29,86;-;-;-;-;-;-;-;312,36;29,86;22,27;-;-;-;-;-;-;-;-;-;-;-;320984,00
08/2024;valor_aprovado;"510530 LUCIARA";-;-;-;4305,49;-;-;300,30;-;-;-;-;-;77,25;-;-;2,00;-;191,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4876,31
08/2024;valor_aprovado;"510550 VILA BELA DA SANTISSIMA TRINDADE";-;-;-;9049,38;-;2562,88;3768,60;-;-;-;-;-;-;-;-;111,00;26197,34;1218,10;-;-;-;-;-;-;132,20;-;-;-;-;-;-;-;-;-;-;-;45,44;-;-;-;-;-;-;-;-;-;-;2025,00;-;22403,70;67513,64
08/2024;valor_aprovado;"510558 MARCELANDIA";2,70;-;25,83;18230,31;-;3366,79;10118,01;602,24;2418,75;982,58;-;274,02;900,82;-;-;125,00;65736,56;934,91;643,59;-;-;18,76;-;126,27;6056,68;-;26,42;-;-;-;92,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42788,10;153470,38
08/2024;valor_aprovado;"510560 MATUPA";-;-;-;46627,25;-;4215,35;8765,90;-;-;-;-;-;141,11;-;-;37,00;69950,44;4700,17;-;-;-;86,53;-;-;3756,08;-;-;-;-;-;-;13,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44455,95;182749,32
08/2024;valor_aprovado;"510562 MIRASSOL D'OESTE";13,50;-;-;31210,49;-;2598,23;9406,10;19982,97;30637,50;-;1728,72;-;2267,47;-;-;76,00;69507,46;994,31;-;-;-;-;-;-;712,80;-;-;-;-;-;-;-;-;-;-;-;-;-;151,50;-;-;-;-;-;-;-;-;-;-;68725,80;238012,85
08/2024;valor_aprovado;"510590 NOBRES";-;-;-;8728,33;-;2764,73;2091,10;1258,29;2956,25;-;-;-;221,45;-;-;88,00;22654,13;2045,46;-;-;-;-;-;-;1942,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14850,00;-;9900,00;69499,76
08/2024;valor_aprovado;"510600 NORTELANDIA";-;-;-;6436,39;-;-;-;-;-;-;-;-;20,60;-;-;-;4584,07;1097,16;-;-;-;-;-;-;44,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9523,80;21706,26
08/2024;valor_aprovado;"510610 NOSSA SENHORA DO LIVRAMENTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"510615 NOVA BANDEIRANTES";-;-;-;3158,79;-;-;-;-;-;-;-;-;-;-;-;-;233,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;8116,89
08/2024;valor_aprovado;"510617 NOVA NAZARE";-;-;-;6499,99;-;-;-;-;-;-;-;-;5,15;-;-;-;399,27;617,52;-;-;-;-;-;-;77,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7599,19
08/2024;valor_aprovado;"510618 NOVA LACERDA";-;-;-;15097,88;-;1217,23;846,45;-;-;-;-;-;375,00;-;-;38,00;1745,00;691,16;-;-;-;-;-;110,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27649,80;47771,40
08/2024;valor_aprovado;"510619 NOVA SANTA HELENA";-;-;-;-;-;-;2045,45;686,83;6450,00;-;-;-;-;-;-;-;3863,20;1163,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14208,99
08/2024;valor_aprovado;"510620 NOVA BRASILANDIA";-;-;-;3571,32;-;659,28;-;-;-;-;-;-;10,30;-;-;-;9265,77;560,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;13211,55;31778,42
08/2024;valor_aprovado;"510621 NOVA CANAA DO NORTE";-;-;-;5100,51;-;-;552,20;184,19;-;-;-;-;25,75;-;-;82,00;13259,15;3049,22;-;-;-;-;1,16;-;55,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25977,60;48287,34
08/2024;valor_aprovado;"510622 NOVA MUTUM";2,70;-;2355,17;130755,67;734,04;37262,37;22046,97;35597,86;7265,00;2325,80;10631,98;683,79;8131,43;-;-;876,00;190972,40;3396,11;1,48;-;-;-;-;7,98;1911,88;-;261,75;5160,98;-;-;-;-;-;-;-;-;87,68;-;60,60;-;-;-;-;-;-;-;-;3825,00;-;1084,05;465438,69
08/2024;valor_aprovado;"510623 NOVA OLIMPIA";-;-;-;15197,56;1095,44;4132,57;127,60;-;-;-;-;-;-;2925,00;-;54,00;42780,67;396,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79200,00;-;49,50;145959,09
08/2024;valor_aprovado;"510624 NOVA UBIRATA";-;-;194,02;28851,70;-;9887,47;9055,75;5761,81;9406,25;1937,56;866,94;-;870,35;-;-;303,00;27190,60;2959,32;-;-;-;-;6,95;3,67;23,16;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;102724,18
08/2024;valor_aprovado;"510625 NOVA XAVANTINA";596,70;-;-;22721,93;-;7332,65;75,90;97,44;-;-;-;-;221,68;17,04;-;29,00;59823,51;13026,87;-;-;-;-;-;-;173,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;34897,50;143514,06
08/2024;valor_aprovado;"510626 NOVO MUNDO";-;-;-;7770,78;-;-;6638,50;-;-;-;-;-;5,60;-;-;49,00;4162,78;347,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21181,05;40154,77
08/2024;valor_aprovado;"510627 NOVO HORIZONTE DO NORTE";-;-;-;4390,97;-;-;3374,25;3744,59;2418,75;-;434,30;-;242,37;-;-;64,00;1646,91;1427,85;-;-;-;-;-;-;132,72;-;48,24;7698,33;-;-;-;-;-;-;-;-;-;119,44;-;-;-;-;-;-;-;-;-;-;-;-;25742,72
08/2024;valor_aprovado;"510628 NOVO SAO JOAQUIM";-;-;71,15;7835,11;-;-;5423,55;3611,79;15318,75;-;-;-;66,95;-;-;-;14323,57;927,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;20790,00;72868,23
08/2024;valor_aprovado;"510629 PARANAITA";-;-;28,20;20261,42;-;4468,63;7657,10;10379,10;13975,00;-;10088,66;-;1595,58;-;-;147,00;40683,20;3447,17;47,56;-;-;-;-;-;527,36;-;33,63;82,28;-;-;-;-;-;-;-;-;-;-;2454,30;-;-;-;-;-;-;-;-;-;-;23195,70;139071,89
08/2024;valor_aprovado;"510630 PARANATINGA";270,00;-;-;15572,36;-;6303,33;9215,80;-;-;-;-;-;164,80;34,08;-;180,00;88330,79;2526,46;-;-;-;16,18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;127563,80
08/2024;valor_aprovado;"510631 NOVO SANTO ANTONIO";135,00;-;-;4621,56;-;-;-;-;-;-;-;-;-;-;-;12,00;207,84;490,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2450,25;7917,00
08/2024;valor_aprovado;"510637 PEDRA PRETA";-;-;-;4686,13;-;9488,41;24,20;-;-;-;-;-;324,45;-;-;2,00;74435,77;2055,70;-;-;-;8,09;-;-;3601,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3623,40;98249,23
08/2024;valor_aprovado;"510642 PEIXOTO DE AZEVEDO";-;-;-;11334,58;-;4328,00;24,20;154063,96;31267,50;-;2202,46;-;309,56;-;-;9,00;72206,19;6361,84;417,80;-;-;4,69;-;-;162,12;-;-;-;-;626,64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;16265,70;308584,24
08/2024;valor_aprovado;"510645 PLANALTO DA SERRA";-;-;-;5782,27;-;-;150,15;331,29;5375,00;-;-;-;108,15;-;-;34,00;12748,11;1179,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28799,10;54507,30
08/2024;valor_aprovado;"510650 POCONE";472,50;-;36,66;18990,27;-;7631,36;5412,12;6323,58;5912,50;-;45,50;-;15982,66;647,52;-;-;85544,53;5053,44;1507,68;-;-;145,62;-;-;2824,32;-;345,19;157473,00;-;-;-;-;-;-;-;-;-;-;1180,31;-;-;-;-;-;-;-;-;4431,20;-;10375,20;330335,16
08/2024;valor_aprovado;"510665 PONTAL DO ARAGUAIA";-;-;-;14334,19;-;-;2148,85;-;-;-;-;-;396,55;-;-;20,00;8305,86;1918,60;-;-;-;-;-;273,35;124,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27522,00
08/2024;valor_aprovado;"510670 PONTE BRANCA";-;-;-;6130,44;-;960,06;-;-;-;-;-;-;-;-;-;40,00;13197,20;709,84;-;-;-;-;-;100,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;2266,50;34654,14
08/2024;valor_aprovado;"510675 PONTES E LACERDA";-;-;-;81232,02;-;12923,60;36671,25;28010,45;36012,50;-;2600,64;-;3856,93;596,40;-;381,00;113601,80;19689,45;1385,81;-;-;-;70,82;-;2726,68;-;-;4819,65;-;-;-;26,51;-;-;-;-;560,46;-;-;-;-;-;-;-;-;-;-;3600,00;-;49351,50;398117,47
08/2024;valor_aprovado;"510677 PORTO ALEGRE DO NORTE";86,40;-;-;13960,15;-;-;5900,40;-;-;-;-;-;-;3716,70;-;124,00;30837,95;1471,33;251,58;-;-;1916,00;-;121,89;481,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58867,76
08/2024;valor_aprovado;"510680 PORTO DOS GAUCHOS";-;-;-;35739,31;-;3590,51;4026,55;4237,70;11287,50;-;577,92;-;372,01;-;-;96,00;13412,01;2457,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2250,00;-;34852,95;112899,90
